,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/05/02,TXO,201905W1,11050.0,買權,1,12,0.1,0.1,51292,0,35829,-,0.1,75,0.1,,一般
2019/05/02,TXO,201905W1,11050.0,賣權,85,102,18.5,50,61634,0,5733,50,51,154,18.5,,一般
2019/05/02,TXO,201905W1,11100.0,買權,0.5,1.4,0.1,0.1,7736,0,18335,-,0.1,51,0.1,,一般
2019/05/02,TXO,201905W1,11100.0,賣權,142,150,59,101,11138,0,1605,100,101,201,59,,一般
2019/05/02,TXO,201905W1,11150.0,買權,0.4,0.5,0.1,0.1,2025,0,13799,-,0.1,30.5,0.1,,一般
2019/05/02,TXO,201905W1,11150.0,賣權,197,198,109,151,2497,0,874,150,151,251,109,,一般
2019/05/02,TXO,201905W1,11200.0,買權,0.1,0.7,0.1,0.1,1028,0,8716,-,0.1,20,0.1,,一般
2019/05/02,TXO,201905W1,11200.0,賣權,239,239,161,202,989,0,893,201,202,284,151,,一般
2019/05/02,TXO,201905W1,11250.0,買權,0.1,0.3,0.1,0.1,536,0,6138,-,0.1,10,0.1,,一般
2019/05/02,TXO,201905W1,11250.0,賣權,242,252,242,252,298,0,190,251,252,328,200,,一般
2019/05/02,TXO,201905W1,11300.0,買權,0.1,0.2,0.1,0.1,227,0,5884,-,0.1,5.5,0.1,,一般
2019/05/02,TXO,201905W1,11300.0,賣權,-,-,-,-,0,0,34,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11350.0,買權,0.1,0.1,0.1,0.1,69,0,2687,-,0.1,3.7,0.1,,一般
2019/05/02,TXO,201905W1,11350.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11400.0,買權,0.1,0.1,0.1,0.1,70,0,2716,-,0.1,1.7,0.1,,一般
2019/05/02,TXO,201905W1,11400.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11500.0,買權,-,-,-,-,0,0,1638,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11500.0,賣權,-,-,-,-,0,0,6,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11600.0,買權,-,-,-,-,0,0,140,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11600.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11700.0,買權,-,-,-,-,0,0,266,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11700.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11800.0,買權,-,-,-,-,0,0,48,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11800.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11900.0,買權,-,-,-,-,0,0,23,-,-,-,-,,一般
2019/05/02,TXO,201905W1,11900.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,10100.0,買權,880,880,875,875,5,890,5,840,945,880,875,,一般
2019/05/02,TXO,201905W2,10100.0,賣權,1.2,1.5,1.1,1.1,639,1.1,616,1,1.1,1.5,1.1,,一般
2019/05/02,TXO,201905W2,10200.0,買權,750,800,750,800,14,790,8,785,845,800,750,,一般
2019/05/02,TXO,201905W2,10200.0,賣權,1.6,1.9,1.4,1.4,683,1.4,603,1.4,1.5,1.9,1.4,,一般
2019/05/02,TXO,201905W2,10300.0,買權,-,-,-,-,0,695,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,10300.0,賣權,2.2,2.4,1.8,1.8,1948,1.8,1628,1.8,1.9,2.4,1.8,,一般
2019/05/02,TXO,201905W2,10400.0,買權,-,-,-,-,0,595,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,10400.0,賣權,2.1,3.1,2.1,2.4,3701,2.4,2436,2.4,2.5,3.1,2.1,,一般
2019/05/02,TXO,201905W2,10500.0,買權,-,-,-,-,0,495,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,10500.0,賣權,3.5,4.5,3.3,3.4,3126,3.4,2245,3.3,3.5,4.5,3.3,,一般
2019/05/02,TXO,201905W2,10600.0,買權,-,-,-,-,0,395,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,10600.0,賣權,6.3,6.7,4.6,4.7,3795,4.7,1714,4.3,4.9,6.7,4.6,,一般
2019/05/02,TXO,201905W2,10650.0,買權,348,348,348,348,1,348,1,290,398,348,348,,一般
2019/05/02,TXO,201905W2,10650.0,賣權,7.2,8.6,5.7,5.8,2059,5.8,1244,5,6,8.6,5.7,,一般
2019/05/02,TXO,201905W2,10700.0,買權,300,300,300,300,6,300,6,182,330,300,300,,一般
2019/05/02,TXO,201905W2,10700.0,賣權,10,11.5,6.9,7.6,3943,7.6,2812,7,7.4,11.5,6.9,,一般
2019/05/02,TXO,201905W2,10750.0,買權,253,253,249,253,9,250,7,246,253,253,249,,一般
2019/05/02,TXO,201905W2,10750.0,賣權,15,16.5,9.1,10,3892,10,2205,9.8,10,16.5,9.1,,一般
2019/05/02,TXO,201905W2,10800.0,買權,182,252,181,204,397,204,121,204,207,252,181,,一般
2019/05/02,TXO,201905W2,10800.0,賣權,22.5,22.5,11.5,14,4725,14,3033,13,14.5,22.5,11.5,,一般
2019/05/02,TXO,201905W2,10850.0,買權,132,199,132,158,702,158,214,157,162,199,132,,一般
2019/05/02,TXO,201905W2,10850.0,賣權,32,32,16,19.5,6102,19.5,2953,19.5,20,32,16,,一般
2019/05/02,TXO,201905W2,10900.0,買權,95,159,92,118,2067,118,913,118,120,159,92,,一般
2019/05/02,TXO,201905W2,10900.0,賣權,48,48,22.5,28.5,8646,28.5,4545,28.5,29,48,22.5,,一般
2019/05/02,TXO,201905W2,10950.0,買權,60,120,59,82,3286,82,1267,81,83,120,59,,一般
2019/05/02,TXO,201905W2,10950.0,賣權,65,70,32,43,9264,43,3579,42.5,43,70,32,,一般
2019/05/02,TXO,201905W2,11000.0,買權,32,84,32,52,8955,52,3830,51,52,84,32,,一般
2019/05/02,TXO,201905W2,11000.0,賣權,92,92,46,62,10000,62,3818,61,62,92,46,,一般
2019/05/02,TXO,201905W2,11050.0,買權,22.5,54,20,29.5,11050,29.5,5150,29.5,30,54,20,,一般
2019/05/02,TXO,201905W2,11050.0,賣權,113,115,66,88,4564,88,1630,87,90,115,66,,一般
2019/05/02,TXO,201905W2,11100.0,買權,12,32,10,15.5,7460,15.5,4083,15,15.5,32,10,,一般
2019/05/02,TXO,201905W2,11100.0,賣權,160,160,94,127,1862,127,577,125,128,160,94,,一般
2019/05/02,TXO,201905W2,11150.0,買權,5.4,17,5.4,7.1,7577,7.1,4350,7,7.2,17,5.4,,一般
2019/05/02,TXO,201905W2,11150.0,賣權,176,176,128,169,727,169,189,167,171,176,128,,一般
2019/05/02,TXO,201905W2,11200.0,買權,3.8,8.4,2.8,3.6,5185,3.6,2405,3.5,3.6,8.4,2.8,,一般
2019/05/02,TXO,201905W2,11200.0,賣權,197,223,169,215,378,215,101,212,216,223,169,,一般
2019/05/02,TXO,201905W2,11250.0,買權,1.7,4,1.6,1.7,3264,1.7,1731,1.6,1.7,4,1.6,,一般
2019/05/02,TXO,201905W2,11250.0,賣權,220,220,220,220,8,265,8,258,266,220,220,,一般
2019/05/02,TXO,201905W2,11300.0,買權,1.3,2.2,1,1,4738,1,2817,0.8,0.9,2.2,1,,一般
2019/05/02,TXO,201905W2,11300.0,賣權,-,-,-,-,0,311,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,11400.0,買權,0.9,1,0.5,0.5,667,0.5,530,0.5,0.6,1,0.5,,一般
2019/05/02,TXO,201905W2,11400.0,賣權,-,-,-,-,0,410,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,11500.0,買權,0.4,0.6,0.4,0.5,957,0.5,790,0.3,0.5,0.6,0.4,,一般
2019/05/02,TXO,201905W2,11500.0,賣權,-,-,-,-,0,510,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,11600.0,買權,0.4,0.4,0.2,0.2,2,0.2,2,0.1,0.3,0.4,0.2,,一般
2019/05/02,TXO,201905W2,11600.0,賣權,-,-,-,-,0,610,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,11700.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,11700.0,賣權,-,-,-,-,0,710,0,-,-,-,-,,一般
2019/05/02,TXO,201905W2,11800.0,買權,0.3,0.3,0.1,0.1,71,0.1,1,0.1,0.3,0.3,0.1,,一般
2019/05/02,TXO,201905W2,11800.0,賣權,-,-,-,-,0,810,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,8700.0,買權,-,-,-,-,0,2280,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,8700.0,賣權,0.9,0.9,0.8,0.8,84,0.8,1152,0.7,0.8,21,0.8,,一般
2019/05/02,TXO,201905  ,8800.0,買權,-,-,-,-,0,2180,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,8800.0,賣權,1,1,0.9,0.9,30,0.9,475,0.1,1,24,0.9,,一般
2019/05/02,TXO,201905  ,8900.0,買權,-,-,-,-,0,2080,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,8900.0,賣權,1,1,1,1,2,1,248,0.3,1.3,28.5,1,,一般
2019/05/02,TXO,201905  ,9000.0,買權,-,-,-,-,0,1980,74,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9000.0,賣權,1.3,1.3,1.2,1.2,3,1.2,2370,-,1.3,31,1.2,,一般
2019/05/02,TXO,201905  ,9100.0,買權,-,-,-,-,0,1880,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9100.0,賣權,1.2,1.2,1.2,1.2,20,1.2,1270,-,1.4,36,1.2,,一般
2019/05/02,TXO,201905  ,9200.0,買權,-,-,-,-,0,1780,3,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9200.0,賣權,1.6,1.7,1.6,1.6,29,1.5,1136,1.3,1.7,42,1.6,,一般
2019/05/02,TXO,201905  ,9300.0,買權,-,-,-,-,0,1680,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9300.0,賣權,1.9,2,1.5,1.5,93,1.5,1632,0.1,1.7,51,1.5,,一般
2019/05/02,TXO,201905  ,9400.0,買權,-,-,-,-,0,1580,15,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9400.0,賣權,1.9,2.1,1.7,1.7,210,1.7,1844,0.1,2,58,1.7,,一般
2019/05/02,TXO,201905  ,9500.0,買權,-,-,-,-,0,1480,5,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9500.0,賣權,2.2,2.5,2,2,340,2,2506,1.9,2.1,70,1.8,,一般
2019/05/02,TXO,201905  ,9600.0,買權,-,-,-,-,0,1380,30,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9600.0,賣權,2.5,2.8,2.2,2.2,381,2.2,3059,0.2,2.3,82,2.2,,一般
2019/05/02,TXO,201905  ,9700.0,買權,-,-,-,-,0,1280,5,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9700.0,賣權,3.5,3.5,2.5,2.5,441,2.5,3284,2,3,103,2.3,,一般
2019/05/02,TXO,201905  ,9800.0,買權,-,-,-,-,0,1180,19,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9800.0,賣權,3.8,3.8,3.1,3.2,1311,2.8,3551,2.3,3.2,125,3,,一般
2019/05/02,TXO,201905  ,9900.0,買權,-,-,-,-,0,1080,31,-,-,-,-,,一般
2019/05/02,TXO,201905  ,9900.0,賣權,4,4.3,3.2,3.2,530,3.2,3865,3.1,3.2,143,3.2,,一般
2019/05/02,TXO,201905  ,10000.0,買權,985,985,980,980,3,980,88,970,995,1040,329,,一般
2019/05/02,TXO,201905  ,10000.0,賣權,5,5,4,4,662,4,10071,3,4.9,175,4,,一般
2019/05/02,TXO,201905  ,10100.0,買權,885,885,885,885,20,885,96,870,895,935,271,,一般
2019/05/02,TXO,201905  ,10100.0,賣權,5.9,6,4.6,4.6,1171,4.6,9285,4.5,5.3,213,4.6,,一般
2019/05/02,TXO,201905  ,10200.0,買權,825,825,805,805,12,785,192,775,790,860,204,,一般
2019/05/02,TXO,201905  ,10200.0,賣權,7.4,7.4,5.4,5.4,2097,5.4,8021,5.2,5.8,254,5.4,,一般
2019/05/02,TXO,201905  ,10300.0,買權,725,725,725,725,2,685,236,680,695,755,155,,一般
2019/05/02,TXO,201905  ,10300.0,賣權,9.3,9.3,7,7,2055,7,14946,6,7.3,306,7,,一般
2019/05/02,TXO,201905  ,10400.0,買權,595,625,585,585,59,585,371,575,590,680,113,,一般
2019/05/02,TXO,201905  ,10400.0,賣權,12,12,8.8,8.9,1368,8.9,11240,8.8,9.1,365,8.8,,一般
2019/05/02,TXO,201905  ,10500.0,買權,530,530,486,488,37,488,361,488,494,630,75,,一般
2019/05/02,TXO,201905  ,10500.0,賣權,17,17,11,12.5,3197,12.5,20654,12,12.5,432,11,,一般
2019/05/02,TXO,201905  ,10600.0,買權,366,439,366,395,95,395,954,394,397,484,50,,一般
2019/05/02,TXO,201905  ,10600.0,賣權,23.5,23.5,15.5,17.5,5316,17.5,22404,17,17.5,500,15.5,,一般
2019/05/02,TXO,201905  ,10700.0,買權,272,350,272,305,116,305,1541,301,305,390,32,,一般
2019/05/02,TXO,201905  ,10700.0,賣權,34,34.5,21.5,25.5,6387,25.5,17755,25,25.5,555,1.1,,一般
2019/05/02,TXO,201905  ,10800.0,買權,196,263,187,218,1685,218,3885,217,218,303,22.5,,一般
2019/05/02,TXO,201905  ,10800.0,賣權,51,53,32.5,39,9289,39,15446,38.5,39,550,32.5,,一般
2019/05/02,TXO,201905  ,10900.0,買權,121,181,117,140,3242,140,9002,140,141,225,13,,一般
2019/05/02,TXO,201905  ,10900.0,賣權,80,82,50,61,10031,61,16776,61,62,625,50,,一般
2019/05/02,TXO,201905  ,11000.0,買權,69,110,63,78,9748,78,17293,77,78,157,8.6,,一般
2019/05/02,TXO,201905  ,11000.0,賣權,122,129,79,100,8277,100,10181,99,101,720,79,,一般
2019/05/02,TXO,201905  ,11100.0,買權,35,58,29.5,36.5,11401,36.5,16802,36,36.5,104,5.9,,一般
2019/05/02,TXO,201905  ,11100.0,賣權,198,198,127,158,2078,158,2479,156,158,665,127,,一般
2019/05/02,TXO,201905  ,11200.0,買權,13,25.5,12,14,8888,14,25568,13.5,14.5,63,2,,一般
2019/05/02,TXO,201905  ,11200.0,賣權,271,273,194,235,471,235,972,234,236,730,194,,一般
2019/05/02,TXO,201905  ,11300.0,買權,7,10,5,5.2,5003,5.2,21321,5.1,5.3,35.5,3.5,,一般
2019/05/02,TXO,201905  ,11300.0,賣權,359,359,283,334,69,327,164,324,329,710,269,,一般
2019/05/02,TXO,201905  ,11400.0,買權,2.5,4.3,2.4,2.4,1912,2.4,9842,2.3,2.5,19.5,2.1,,一般
2019/05/02,TXO,201905  ,11400.0,賣權,403,430,379,424,61,425,123,420,427,610,366,,一般
2019/05/02,TXO,201905  ,11500.0,買權,1.8,2.2,1.3,1.3,395,1.3,6620,1.3,1.7,11,1.2,,一般
2019/05/02,TXO,201905  ,11500.0,賣權,520,525,520,525,8,525,98,515,530,585,468,,一般
2019/05/02,TXO,201905  ,11600.0,買權,1.1,1.3,1,1,124,1,5826,0.9,1.1,6,0.8,,一般
2019/05/02,TXO,201905  ,11600.0,賣權,-,-,-,-,0,625,265,-,-,-,-,,一般
2019/05/02,TXO,201905  ,11700.0,買權,0.9,0.9,0.9,0.9,226,0.9,2337,0.7,1,5,0.7,,一般
2019/05/02,TXO,201905  ,11700.0,賣權,-,-,-,-,0,725,1,-,-,-,-,,一般
2019/05/02,TXO,201905  ,11800.0,買權,0.7,0.7,0.7,0.7,200,0.7,2222,-,0.8,20,0.5,,一般
2019/05/02,TXO,201905  ,11800.0,賣權,-,-,-,-,0,825,1,-,-,-,-,,一般
2019/05/02,TXO,201905  ,11900.0,買權,-,-,-,-,0,0.5,1627,-,-,-,-,,一般
2019/05/02,TXO,201905  ,11900.0,賣權,-,-,-,-,0,920,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12000.0,買權,0.6,0.6,0.3,0.3,301,0.3,1290,0.1,0.7,1,0.2,,一般
2019/05/02,TXO,201905  ,12000.0,賣權,-,-,-,-,0,1020,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12100.0,買權,0.6,0.6,0.2,0.2,601,0.2,783,-,110,0.7,0.2,,一般
2019/05/02,TXO,201905  ,12100.0,賣權,-,-,-,-,0,1120,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12200.0,買權,0.4,0.7,0.2,0.2,626,0.2,1162,-,110,0.7,0.2,,一般
2019/05/02,TXO,201905  ,12200.0,賣權,-,-,-,-,0,1220,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12300.0,買權,-,-,-,-,0,0.1,354,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12300.0,賣權,-,-,-,-,0,1320,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12400.0,買權,-,-,-,-,0,0.1,729,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12400.0,賣權,-,-,-,-,0,1420,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12500.0,買權,-,-,-,-,0,0.1,1201,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12500.0,賣權,-,-,-,-,0,1520,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12600.0,買權,-,-,-,-,0,0.1,621,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12600.0,賣權,-,-,-,-,0,1620,0,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12700.0,買權,-,-,-,-,0,0.1,740,-,-,-,-,,一般
2019/05/02,TXO,201905  ,12700.0,賣權,-,-,-,-,0,1720,0,-,-,-,-,,一般
2019/05/02,TXO,201906  ,7400.0,買權,-,-,-,-,0,3570,1,-,-,-,-,,一般
2019/05/02,TXO,201906  ,7400.0,賣權,1.5,1.5,1.4,1.4,26,1.4,4493,1.3,9.9,113,0.9,,一般
2019/05/02,TXO,201906  ,7600.0,買權,-,-,-,-,0,3370,8,-,-,-,-,,一般
2019/05/02,TXO,201906  ,7600.0,賣權,1.8,1.8,1.8,1.8,26,1.8,2882,1.6,51,127,1.6,,一般
2019/05/02,TXO,201906  ,7800.0,買權,-,-,-,-,0,3170,0,-,-,-,-,,一般
2019/05/02,TXO,201906  ,7800.0,賣權,-,-,-,-,0,2,2047,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8000.0,買權,-,-,-,-,0,2970,1,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8000.0,賣權,2.5,2.5,2.3,2.3,26,2.3,3692,0.1,52,177,2.2,,一般
2019/05/02,TXO,201906  ,8200.0,買權,-,-,-,-,0,2770,1,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8200.0,賣權,-,-,-,-,0,2.7,2559,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8400.0,買權,-,-,-,-,0,2570,1,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8400.0,賣權,3.5,3.5,3.2,3.2,4,3.2,2488,0.2,49,299,3.2,,一般
2019/05/02,TXO,201906  ,8600.0,買權,-,-,-,-,0,2380,20,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8600.0,賣權,3.8,3.8,3.8,3.8,4,3.8,2295,3,47,381,3.8,,一般
2019/05/02,TXO,201906  ,8800.0,買權,-,-,-,-,0,2180,40,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8800.0,賣權,5,5,5,5,1,5,3370,0.5,54,361,4.4,,一般
2019/05/02,TXO,201906  ,8900.0,買權,-,-,-,-,0,2080,0,-,-,-,-,,一般
2019/05/02,TXO,201906  ,8900.0,賣權,5.2,5.2,5.2,5.2,1,5.2,63,4,55,23,5.2,,一般
2019/05/02,TXO,201906  ,9000.0,買權,-,-,-,-,0,1980,40,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9000.0,賣權,5.8,6.1,5.8,5.8,193,5.8,3797,5.8,99,431,5.7,,一般
2019/05/02,TXO,201906  ,9100.0,買權,-,-,-,-,0,1880,0,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9100.0,賣權,6.5,6.7,6.5,6.7,2,6.7,37,5,57,29,6.3,,一般
2019/05/02,TXO,201906  ,9200.0,買權,-,-,-,-,0,1780,279,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9200.0,賣權,7.8,7.8,7,7,7,7,3085,6,118,470,7,,一般
2019/05/02,TXO,201906  ,9300.0,買權,-,-,-,-,0,1680,0,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9300.0,賣權,8.9,8.9,8,8,36,8,57,6.8,10,33,8,,一般
2019/05/02,TXO,201906  ,9400.0,買權,-,-,-,-,0,1580,49,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9400.0,賣權,9,9.7,8.8,8.8,35,8.8,2114,8.5,10.5,580,8.8,,一般
2019/05/02,TXO,201906  ,9500.0,買權,-,-,-,-,0,1480,2,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9500.0,賣權,11.5,11.5,10,10,26,10,272,10,11,48,10,,一般
2019/05/02,TXO,201906  ,9600.0,買權,-,-,-,-,0,1380,197,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9600.0,賣權,13.5,13.5,11.5,12,117,12,2483,2.5,12.5,680,11.5,,一般
2019/05/02,TXO,201906  ,9700.0,買權,-,-,-,-,0,1290,9,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9700.0,賣權,15.5,15.5,13,13.5,21,13.5,340,12.5,15,76,13,,一般
2019/05/02,TXO,201906  ,9800.0,買權,-,-,-,-,0,1190,167,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9800.0,賣權,19.5,19.5,15.5,16,145,16,2769,14,16.5,790,15,,一般
2019/05/02,TXO,201906  ,9900.0,買權,-,-,-,-,0,1090,0,-,-,-,-,,一般
2019/05/02,TXO,201906  ,9900.0,賣權,22.5,22.5,18.5,19.5,181,19.5,705,16.5,21,108,18.5,,一般
2019/05/02,TXO,201906  ,10000.0,買權,995,995,995,995,1,995,296,940,1000,1070,160,,一般
2019/05/02,TXO,201906  ,10000.0,賣權,26,26,21.5,22,405,22,2113,20.5,22.5,925,21.5,,一般
2019/05/02,TXO,201906  ,10100.0,買權,-,-,-,-,0,900,10,-,-,-,-,,一般
2019/05/02,TXO,201906  ,10100.0,賣權,32,32,26.5,27.5,74,27.5,744,27,30,153,25.5,,一般
2019/05/02,TXO,201906  ,10200.0,買權,835,835,805,805,9,805,461,800,810,885,118,,一般
2019/05/02,TXO,201906  ,10200.0,賣權,39,39,32,33,251,33,7004,31,35,980,31.5,,一般
2019/05/02,TXO,201906  ,10300.0,買權,-,-,-,-,0,715,27,-,-,-,-,,一般
2019/05/02,TXO,201906  ,10300.0,賣權,48,48,38,39.5,253,39.5,4193,38,40.5,210,38,,一般
2019/05/02,TXO,201906  ,10400.0,買權,635,635,620,625,4,625,436,610,625,770,79,,一般
2019/05/02,TXO,201906  ,10400.0,賣權,57,58,46.5,50,350,50,2309,49,51,1130,46.5,,一般
2019/05/02,TXO,201906  ,10500.0,買權,497,497,497,497,2,535,70,530,540,590,211,,一般
2019/05/02,TXO,201906  ,10500.0,賣權,71,71,58,61,726,61,8985,60,62,300,58,,一般
2019/05/02,TXO,201906  ,10600.0,買權,424,483,424,450,8,450,603,448,456,645,54,,一般
2019/05/02,TXO,201906  ,10600.0,賣權,91,91,72,77,428,77,2158,76,79,1320,71,,一般
2019/05/02,TXO,201906  ,10700.0,買權,371,411,368,371,48,371,215,367,372,432,127,,一般
2019/05/02,TXO,201906  ,10700.0,賣權,114,114,90,98,275,98,2570,97,98,400,90,,一般
2019/05/02,TXO,201906  ,10800.0,買權,301,329,292,294,82,294,2300,293,299,535,40,,一般
2019/05/02,TXO,201906  ,10800.0,賣權,142,143,114,122,554,122,2411,121,124,1580,114,,一般
2019/05/02,TXO,201906  ,10900.0,買權,214,263,213,228,183,228,816,225,229,287,67,,一般
2019/05/02,TXO,201906  ,10900.0,賣權,178,178,142,154,561,154,10077,151,155,550,135,,一般
