,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10536,2017/10/16,TXO,201710,10350.0,買權,384,390,384,390,58,407,58,150,755,390,229,,一般
10538,2017/10/16,TXO,201710,10350.0,賣權,1.2,1.3,0.7,0.8,3322,0.8,11432,0.7,0.8,9.9,0.7,,一般
10540,2017/10/16,TXO,201710,10400.0,買權,340,366,313,366,1446,357,11511,355,366,366,37.5,,一般
10542,2017/10/16,TXO,201710,10400.0,賣權,1.6,1.8,1,1.1,12067,1.1,36907,1.1,1.2,347,1,,一般
10544,2017/10/16,TXO,201710,10450.0,買權,278,311,265,311,106,307,336,70,655,311,134,,一般
10546,2017/10/16,TXO,201710,10450.0,賣權,1.6,1.9,1,1.2,4843,1.2,14841,1,1.3,23,1,,一般
10548,2017/10/16,TXO,201710,10500.0,買權,250,262,215,257,3396,257,16194,256,258,262,15,,一般
10550,2017/10/16,TXO,201710,10500.0,賣權,2,2.5,1.3,1.6,10300,1.6,41028,1.5,1.6,413,1.3,,一般
10552,2017/10/16,TXO,201710,10550.0,買權,199,213,165,205,4690,208,3840,204,212,213,58,,一般
10554,2017/10/16,TXO,201710,10550.0,賣權,2.8,3.5,1.6,1.9,15290,1.9,24232,1.9,2,55,1.6,,一般
10556,2017/10/16,TXO,201710,10600.0,買權,150,165,117,158,16607,158,22637,158,159,166,5.7,,一般
10558,2017/10/16,TXO,201710,10600.0,賣權,4.3,5.9,2.1,2.4,30252,2.4,45820,2.3,2.5,505,2.1,,一般
10560,2017/10/16,TXO,201710,10650.0,買權,100,117,74,111,26903,111,13704,111,112,117,15,,一般
10562,2017/10/16,TXO,201710,10650.0,賣權,8.4,12,4.1,4.4,45971,4.4,41449,4.3,4.4,105,4.1,,一般
10564,2017/10/16,TXO,201710,10700.0,買權,61,72,37.5,67,62727,67,37694,67,68,130,2.3,,一般
10566,2017/10/16,TXO,201710,10700.0,賣權,17.5,26,9.6,11,67637,11,40956,10.5,11,580,9.6,,一般
10568,2017/10/16,TXO,201710,10750.0,買權,30,36,14,33,71254,33,21180,32.5,33.5,36,3,,一般
10570,2017/10/16,TXO,201710,10750.0,賣權,38,53,23.5,26,51510,26,21626,25.5,26,184,23.5,,一般
10572,2017/10/16,TXO,201710,10800.0,買權,12,15,4.7,12,56378,12,43216,12,12.5,72,1.2,,一般
10574,2017/10/16,TXO,201710,10800.0,賣權,73,93,51,55,18886,55,5856,54,56,540,51,,一般
10576,2017/10/16,TXO,201710,10850.0,買權,4.2,4.9,1.3,3.6,18621,3.6,14847,3.5,3.8,4.9,0.7,,一般
10578,2017/10/16,TXO,201710,10850.0,賣權,115,140,92,97,6112,97,1250,96,98,193,92,,一般
10580,2017/10/16,TXO,201710,10900.0,買權,1.1,1.6,0.5,1,20367,1,40848,0.7,1,46,0.1,,一般
10582,2017/10/16,TXO,201710,10900.0,賣權,155,188,140,145,1525,145,627,144,146,620,140,,一般
10584,2017/10/16,TXO,201710,10950.0,買權,0.4,0.5,0.2,0.3,3165,0.3,4182,0.2,0.3,0.7,0.2,,一般
10586,2017/10/16,TXO,201710,10950.0,賣權,208,221,208,221,168,194,152,190,198,221,208,,一般
10588,2017/10/16,TXO,201710,11000.0,買權,0.2,0.4,0.1,0.3,942,0.3,17776,0.2,0.3,28,0.1,,一般
10590,2017/10/16,TXO,201710,11000.0,賣權,267,278,240,241,16,244,110,165,570,660,240,,一般
10592,2017/10/16,TXO,201710,11100.0,買權,0.2,0.2,0.1,0.2,966,0.2,9012,0.1,0.2,18,0.1,,一般
10594,2017/10/16,TXO,201710,11100.0,賣權,383,383,383,383,1,344,22,200,695,750,270,,一般
10596,2017/10/16,TXO,201710,11200.0,買權,0.1,0.2,0.1,0.2,30,0.2,5591,0.1,0.2,12.5,0.1,,一般
10598,2017/10/16,TXO,201710,11200.0,賣權,-,-,-,-,0,444,42,-,-,-,-,,一般
10600,2017/10/16,TXO,201710,11300.0,買權,0.1,0.2,0.1,0.2,29,0.2,1849,0.1,0.2,5.9,0.1,,一般
10602,2017/10/16,TXO,201710,11300.0,賣權,565,580,565,580,2,540,1,360,895,1030,565,,一般
10604,2017/10/16,TXO,201710,11400.0,買權,0.1,0.2,0.1,0.2,21,0.2,762,0.1,0.2,5.5,0.1,,一般
10606,2017/10/16,TXO,201710,11400.0,賣權,-,-,-,-,0,640,1,-,-,-,-,,一般
10608,2017/10/16,TXO,201710,11500.0,買權,0.1,0.1,0.1,0.1,30,0.1,752,-,0.2,2.3,0.1,,一般
10610,2017/10/16,TXO,201710,11500.0,賣權,-,-,-,-,0,740,8,-,-,-,-,,一般
10612,2017/10/16,TXO,201710,11600.0,買權,-,-,-,-,0,0.1,419,-,-,-,-,,一般
10614,2017/10/16,TXO,201710,11600.0,賣權,-,-,-,-,0,840,3,-,-,-,-,,一般
10616,2017/10/16,TXO,201710,11700.0,買權,-,-,-,-,0,0.1,46,-,-,-,-,,一般
10618,2017/10/16,TXO,201710,11700.0,賣權,-,-,-,-,0,940,0,-,-,-,-,,一般
10620,2017/10/16,TXO,201710,11800.0,買權,-,-,-,-,0,0.1,74,-,-,-,-,,一般
10622,2017/10/16,TXO,201710,11800.0,賣權,-,-,-,-,0,1040,0,-,-,-,-,,一般
10624,2017/10/16,TXO,201710,11900.0,買權,-,-,-,-,0,0.1,64,-,-,-,-,,一般
10626,2017/10/16,TXO,201710,11900.0,賣權,-,-,-,-,0,1140,0,-,-,-,-,,一般
10628,2017/10/16,TXO,201710,12000.0,買權,-,-,-,-,0,0.1,100,-,-,-,-,,一般
10630,2017/10/16,TXO,201710,12000.0,賣權,-,-,-,-,0,1240,0,-,-,-,-,,一般
10632,2017/10/16,TXO,201710,12100.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10634,2017/10/16,TXO,201710,12100.0,賣權,-,-,-,-,0,1340,0,-,-,-,-,,一般
10636,2017/10/16,TXO,201710,12200.0,買權,-,-,-,-,0,0.1,1,-,-,-,-,,一般
10638,2017/10/16,TXO,201710,12200.0,賣權,-,-,-,-,0,1440,0,-,-,-,-,,一般
10640,2017/10/16,TXO,201710,12300.0,買權,-,-,-,-,0,0.1,44,-,-,-,-,,一般
10642,2017/10/16,TXO,201710,12300.0,賣權,-,-,-,-,0,1540,0,-,-,-,-,,一般
10644,2017/10/16,TXO,201710,12400.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10646,2017/10/16,TXO,201710,12400.0,賣權,-,-,-,-,0,1640,0,-,-,-,-,,一般
10648,2017/10/16,TXO,201711,8700.0,買權,-,-,-,-,0,2040,0,-,-,-,-,,一般
10650,2017/10/16,TXO,201711,8700.0,賣權,0.6,0.6,0.5,0.6,30,0.6,5065,0.5,0.7,15,0.5,,一般
10652,2017/10/16,TXO,201711,8800.0,買權,-,-,-,-,0,1940,0,-,-,-,-,,一般
10654,2017/10/16,TXO,201711,8800.0,賣權,0.7,0.7,0.7,0.7,12,0.7,2510,0.5,0.7,17,0.7,,一般
10656,2017/10/16,TXO,201711,8900.0,買權,-,-,-,-,0,1840,0,-,-,-,-,,一般
10658,2017/10/16,TXO,201711,8900.0,賣權,0.8,0.9,0.8,0.8,26,0.8,3985,0.7,0.9,19.5,0.8,,一般
10660,2017/10/16,TXO,201711,9000.0,買權,-,-,-,-,0,1740,0,-,-,-,-,,一般
10662,2017/10/16,TXO,201711,9000.0,賣權,1,1,0.8,0.8,106,0.8,2538,0.9,1,25.5,0.8,,一般
10664,2017/10/16,TXO,201711,9100.0,買權,-,-,-,-,0,1640,0,-,-,-,-,,一般
10666,2017/10/16,TXO,201711,9100.0,賣權,1.1,1.1,1.1,1.1,17,1.1,1158,1.1,1.2,30,1.1,,一般
10668,2017/10/16,TXO,201711,9200.0,買權,-,-,-,-,0,1540,0,-,-,-,-,,一般
10670,2017/10/16,TXO,201711,9200.0,賣權,1.3,1.5,1.2,1.3,188,1.3,6679,1.2,1.3,37.5,1.2,,一般
10672,2017/10/16,TXO,201711,9300.0,買權,-,-,-,-,0,1440,0,-,-,-,-,,一般
10674,2017/10/16,TXO,201711,9300.0,賣權,1.5,1.8,1.5,1.6,476,1.6,6284,1.5,1.6,44,1.5,,一般
10676,2017/10/16,TXO,201711,9400.0,買權,-,-,-,-,0,1340,0,-,-,-,-,,一般
10678,2017/10/16,TXO,201711,9400.0,賣權,1.8,2,1.7,1.8,398,1.8,11795,1.8,1.9,53,1.7,,一般
10680,2017/10/16,TXO,201711,9500.0,買權,-,-,-,-,0,1240,0,-,-,-,-,,一般
10682,2017/10/16,TXO,201711,9500.0,賣權,1.9,2.2,1.9,2,602,2,7211,2,2.1,67,1.5,,一般
10684,2017/10/16,TXO,201711,9600.0,買權,-,-,-,-,0,1140,2,-,-,-,-,,一般
10686,2017/10/16,TXO,201711,9600.0,賣權,2.3,2.7,2.3,2.5,832,2.5,7817,2.3,2.5,80,2.3,,一般
10688,2017/10/16,TXO,201711,9700.0,買權,-,-,-,-,0,1050,2,-,-,-,-,,一般
10690,2017/10/16,TXO,201711,9700.0,賣權,3.1,3.5,2.9,2.9,694,2.9,6879,3,3.2,95,2.9,,一般
10692,2017/10/16,TXO,201711,9800.0,買權,930,930,930,930,1,950,24,605,1290,930,520,,一般
10694,2017/10/16,TXO,201711,9800.0,賣權,4,4.7,4,4,1484,4,7096,4,4.1,122,4,,一般
10696,2017/10/16,TXO,201711,9900.0,買權,825,825,815,815,2,850,130,505,865,825,410,,一般
10698,2017/10/16,TXO,201711,9900.0,賣權,5.5,6.2,5.2,5.5,1453,5.5,8772,5.4,5.5,152,5,,一般
10700,2017/10/16,TXO,201711,10000.0,買權,720,735,720,735,9,750,147,700,1090,735,342,,一般
10702,2017/10/16,TXO,201711,10000.0,賣權,6.9,8.3,6.8,7.3,2293,7.3,14832,7.1,7.3,176,5.8,,一般
10704,2017/10/16,TXO,201711,10100.0,買權,635,655,635,655,41,655,246,650,660,655,250,,一般
10706,2017/10/16,TXO,201711,10100.0,賣權,9,11.5,9,10,2352,10,9016,9.6,10,205,9,,一般
10708,2017/10/16,TXO,201711,10200.0,買權,525,560,520,560,79,560,598,545,560,560,192,,一般
10710,2017/10/16,TXO,201711,10200.0,賣權,13,16,13,13.5,3171,13.5,11759,13.5,14,242,13,,一般
10712,2017/10/16,TXO,201711,10300.0,買權,443,468,430,467,92,467,935,458,467,468,106,,一般
10714,2017/10/16,TXO,201711,10300.0,賣權,19,23.5,18.5,19,3589,19,11547,18.5,19.5,286,17,,一般
10716,2017/10/16,TXO,201711,10400.0,買權,348,376,338,376,131,376,1856,372,376,376,92,,一般
10718,2017/10/16,TXO,201711,10400.0,賣權,28.5,35.5,28,28.5,5379,28.5,11779,28.5,29,340,28,,一般
10720,2017/10/16,TXO,201711,10500.0,買權,275,290,255,285,876,285,3690,284,288,290,57,,一般
10722,2017/10/16,TXO,201711,10500.0,賣權,47,54,42,43.5,6291,43.5,20339,43,44,377,42,,一般
10724,2017/10/16,TXO,201711,10600.0,買權,198,212,180,208,1703,208,7295,207,209,212,33.5,,一般
10726,2017/10/16,TXO,201711,10600.0,賣權,67,81,65,66,5060,66,7291,65,67,402,65,,一般
10728,2017/10/16,TXO,201711,10700.0,買權,133,144,118,141,6445,141,11609,140,141,165,18,,一般
10730,2017/10/16,TXO,201711,10700.0,賣權,98,119,95,99,3639,99,3975,98,99,467,95,,一般
10732,2017/10/16,TXO,201711,10800.0,買權,81,91,70,88,6454,88,17246,87,89,113,10,,一般
10734,2017/10/16,TXO,201711,10800.0,賣權,154,170,143,145,1559,145,1059,144,146,560,143,,一般
10736,2017/10/16,TXO,201711,10900.0,買權,44,51,37.5,50,7568,50,16080,48.5,50,85,4.6,,一般
10738,2017/10/16,TXO,201711,10900.0,賣權,220,235,204,208,291,208,284,206,214,670,204,,一般
10740,2017/10/16,TXO,201711,11000.0,買權,21.5,26,18,25,5196,25,14994,24.5,25,61,3,,一般
10742,2017/10/16,TXO,201711,11000.0,賣權,290,305,280,281,147,281,126,281,283,695,205,,一般
10744,2017/10/16,TXO,201711,11100.0,買權,9.3,12,8.1,11.5,3667,11.5,14136,11.5,12,37,1.8,,一般
10746,2017/10/16,TXO,201711,11100.0,賣權,384,384,365,369,17,369,33,365,378,710,365,,一般
10748,2017/10/16,TXO,201711,11200.0,買權,4,5.3,3.4,5.2,1851,5.2,5059,5.1,5.3,23,1.2,,一般
10750,2017/10/16,TXO,201711,11200.0,賣權,490,491,490,490,53,462,26,452,471,595,490,,一般
10752,2017/10/16,TXO,201711,11300.0,買權,2,2.5,1.7,2.5,998,2.5,2131,2.4,2.5,14.5,0.9,,一般
10754,2017/10/16,TXO,201711,11300.0,賣權,585,585,580,580,34,560,23,550,570,640,580,,一般
10756,2017/10/16,TXO,201711,11400.0,買權,1.1,1.2,1,1.2,142,1.2,918,1.2,1.4,8.5,0.7,,一般
10758,2017/10/16,TXO,201711,11400.0,賣權,-,-,-,-,0,660,0,-,-,-,-,,一般
10760,2017/10/16,TXO,201711,11500.0,買權,0.5,0.8,0.5,0.8,14,0.8,658,0.7,0.9,5.5,0.4,,一般
10762,2017/10/16,TXO,201711,11500.0,賣權,-,-,-,-,0,760,0,-,-,-,-,,一般
10764,2017/10/16,TXO,201711,11600.0,買權,0.5,0.5,0.5,0.5,1,0.5,894,0.4,0.6,3.7,0.4,,一般
10766,2017/10/16,TXO,201711,11600.0,賣權,-,-,-,-,0,860,0,-,-,-,-,,一般
10768,2017/10/16,TXO,201711,11700.0,買權,-,-,-,-,0,0.3,93,-,-,-,-,,一般
10770,2017/10/16,TXO,201711,11700.0,賣權,-,-,-,-,0,960,0,-,-,-,-,,一般
10772,2017/10/16,TXO,201711,11800.0,買權,0.3,0.3,0.3,0.3,8,0.3,77,0.2,0.4,1.5,0.2,,一般
10774,2017/10/16,TXO,201711,11800.0,賣權,-,-,-,-,0,1060,0,-,-,-,-,,一般
10776,2017/10/16,TXO,201711,11900.0,買權,-,-,-,-,0,0.1,376,-,-,-,-,,一般
10778,2017/10/16,TXO,201711,11900.0,賣權,-,-,-,-,0,1160,0,-,-,-,-,,一般
10780,2017/10/16,TXO,201711,12000.0,買權,-,-,-,-,0,0.1,28,-,-,-,-,,一般
10782,2017/10/16,TXO,201711,12000.0,賣權,-,-,-,-,0,1260,0,-,-,-,-,,一般
10784,2017/10/16,TXO,201711,12100.0,買權,-,-,-,-,0,0.1,75,-,-,-,-,,一般
10786,2017/10/16,TXO,201711,12100.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
10788,2017/10/16,TXO,201711,12200.0,買權,-,-,-,-,0,0.1,50,-,-,-,-,,一般
10790,2017/10/16,TXO,201711,12200.0,賣權,-,-,-,-,0,1460,0,-,-,-,-,,一般
10792,2017/10/16,TXO,201711,12300.0,買權,-,-,-,-,0,0.1,8,-,-,-,-,,一般
10794,2017/10/16,TXO,201711,12300.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
10796,2017/10/16,TXO,201711,12400.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10798,2017/10/16,TXO,201711,12400.0,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
10800,2017/10/16,TXO,201712,7600.0,買權,-,-,-,-,0,3120,0,-,-,-,-,,一般
10802,2017/10/16,TXO,201712,7600.0,賣權,0.9,0.9,0.8,0.8,127,0.8,7296,0.6,1,62,0.8,,一般
10804,2017/10/16,TXO,201712,7700.0,買權,-,-,-,-,0,3020,0,-,-,-,-,,一般
10806,2017/10/16,TXO,201712,7700.0,賣權,1,1,1,1,13,1,105,0.8,1,4.2,1,,一般
10808,2017/10/16,TXO,201712,7800.0,買權,-,-,-,-,0,2920,0,-,-,-,-,,一般
10810,2017/10/16,TXO,201712,7800.0,賣權,1.2,1.2,1,1.1,13,1.1,1993,1,1.1,78,1,,一般
10812,2017/10/16,TXO,201712,7900.0,買權,-,-,-,-,0,2820,0,-,-,-,-,,一般
10814,2017/10/16,TXO,201712,7900.0,賣權,-,-,-,-,0,1.2,303,-,-,-,-,,一般
10816,2017/10/16,TXO,201712,8000.0,買權,-,-,-,-,0,2730,16,-,-,-,-,,一般
10818,2017/10/16,TXO,201712,8000.0,賣權,1.4,1.6,1.3,1.3,38,1.3,3842,1.3,40.5,97,1.3,,一般
10820,2017/10/16,TXO,201712,8100.0,買權,-,-,-,-,0,2630,0,-,-,-,-,,一般
10822,2017/10/16,TXO,201712,8100.0,賣權,-,-,-,-,0,1.4,156,-,-,-,-,,一般
10824,2017/10/16,TXO,201712,8200.0,買權,-,-,-,-,0,2530,2,-,-,-,-,,一般
10826,2017/10/16,TXO,201712,8200.0,賣權,2,2,1.9,1.9,41,1.9,2176,1.5,2,127,1.9,,一般
10828,2017/10/16,TXO,201712,8300.0,買權,-,-,-,-,0,2430,0,-,-,-,-,,一般
10830,2017/10/16,TXO,201712,8300.0,賣權,2.1,2.1,2.1,2.1,1,2.1,238,1.8,2.1,8.6,2.1,,一般
10832,2017/10/16,TXO,201712,8400.0,買權,-,-,-,-,0,2330,39,-,-,-,-,,一般
10834,2017/10/16,TXO,201712,8400.0,賣權,2.5,2.5,2.1,2.1,119,2.1,4766,2.1,34,162,2.1,,一般
10836,2017/10/16,TXO,201712,8500.0,買權,-,-,-,-,0,2230,0,-,-,-,-,,一般
10838,2017/10/16,TXO,201712,8500.0,賣權,2.3,2.3,2.2,2.2,253,2.2,524,2,2.4,11.5,2.2,,一般
10840,2017/10/16,TXO,201712,8600.0,買權,-,-,-,-,0,2130,20,-,-,-,-,,一般
10842,2017/10/16,TXO,201712,8600.0,賣權,2.9,2.9,2.4,2.5,721,2.5,7858,2.4,2.8,206,2.4,,一般
10844,2017/10/16,TXO,201712,8700.0,買權,-,-,-,-,0,2030,0,-,-,-,-,,一般
10846,2017/10/16,TXO,201712,8700.0,賣權,2.7,2.8,2.7,2.8,113,2.8,1461,0.4,3,15.5,2.7,,一般
10848,2017/10/16,TXO,201712,8800.0,買權,-,-,-,-,0,1930,40,-,-,-,-,,一般
10850,2017/10/16,TXO,201712,8800.0,賣權,3.3,3.5,3.1,3.1,180,3.1,23714,3.1,3.4,268,3.1,,一般
10852,2017/10/16,TXO,201712,8900.0,買權,-,-,-,-,0,1830,0,-,-,-,-,,一般
10854,2017/10/16,TXO,201712,8900.0,賣權,4.1,4.1,3.5,3.8,75,3.8,609,3.6,3.9,23,3.5,,一般
10856,2017/10/16,TXO,201712,9000.0,買權,1710,1710,1710,1710,2,1730,121,1610,1890,1710,515,,一般
10858,2017/10/16,TXO,201712,9000.0,賣權,4.4,5.3,4.2,4.6,323,4.6,17571,4.5,4.6,332,4.2,,一般
10860,2017/10/16,TXO,201712,9100.0,買權,-,-,-,-,0,1630,0,-,-,-,-,,一般
10862,2017/10/16,TXO,201712,9100.0,賣權,4.8,5.6,4.8,4.8,220,4.8,1160,4.8,5.3,32.5,4.8,,一般
10864,2017/10/16,TXO,201712,9200.0,買權,-,-,-,-,0,1530,100,-,-,-,-,,一般
10866,2017/10/16,TXO,201712,9200.0,賣權,6.5,6.7,6,6.4,98,6.4,11937,6.1,6.4,412,6,,一般
10868,2017/10/16,TXO,201712,9300.0,買權,-,-,-,-,0,1430,0,-,-,-,-,,一般
10870,2017/10/16,TXO,201712,9300.0,賣權,7.2,7.9,7.2,7.5,158,7.5,5938,7.3,7.5,47,7.2,,一般
10872,2017/10/16,TXO,201712,9400.0,買權,-,-,-,-,0,1330,345,-,-,-,-,,一般
10874,2017/10/16,TXO,201712,9400.0,賣權,9,9.6,8.6,9.2,629,9.2,17378,9.1,9.2,500,7.8,,一般
10876,2017/10/16,TXO,201712,9500.0,買權,-,-,-,-,0,1240,1,-,-,-,-,,一般
10878,2017/10/16,TXO,201712,9500.0,賣權,10.5,11,10,11,128,11,3384,10.5,11,66,9.4,,一般
10880,2017/10/16,TXO,201712,9600.0,買權,-,-,-,-,0,1140,295,-,-,-,-,,一般
10882,2017/10/16,TXO,201712,9600.0,賣權,12.5,13,11.5,12.5,473,12.5,9778,11,12.5,620,10,,一般
10884,2017/10/16,TXO,201712,9700.0,買權,-,-,-,-,0,1040,2,-,-,-,-,,一般
10886,2017/10/16,TXO,201712,9700.0,賣權,14.5,15,13.5,14,261,14,4813,14,14.5,95,11.5,,一般
10888,2017/10/16,TXO,201712,9800.0,買權,925,925,915,915,3,945,969,925,1290,925,152,,一般
10890,2017/10/16,TXO,201712,9800.0,賣權,17,18.5,16.5,17.5,845,17.5,9278,17,17.5,755,14,,一般
10892,2017/10/16,TXO,201712,9900.0,買權,-,-,-,-,0,850,33,-,-,-,-,,一般
10894,2017/10/16,TXO,201712,9900.0,賣權,20,23,19.5,21.5,738,21.5,5165,18.5,22,136,17,,一般
10896,2017/10/16,TXO,201712,10000.0,買權,750,760,750,760,4,760,1566,705,805,760,100,,一般
10898,2017/10/16,TXO,201712,10000.0,賣權,24.5,29,19.5,27,856,27,7957,26.5,27,905,19.5,,一般
10900,2017/10/16,TXO,201712,10100.0,買權,-,-,-,-,0,660,28,-,-,-,-,,一般
10902,2017/10/16,TXO,201712,10100.0,賣權,31,38,31,34.5,745,34.5,3504,34,35,195,29.5,,一般
10904,2017/10/16,TXO,201712,10200.0,買權,515,555,515,535,4,570,1237,565,685,555,114,,一般
10906,2017/10/16,TXO,201712,10200.0,賣權,41,49,41,45,3439,45,5974,41.5,46,660,39,,一般
10908,2017/10/16,TXO,201712,10300.0,買權,495,495,418,489,18,489,577,471,497,495,200,,一般
10910,2017/10/16,TXO,201712,10300.0,賣權,57,64,56,59,1042,59,2610,59,60,278,56,,一般
10912,2017/10/16,TXO,201712,10400.0,買權,390,390,377,378,42,403,6675,394,415,390,42.5,,一般
10914,2017/10/16,TXO,201712,10400.0,賣權,76,85,73,76,855,76,2440,77,79,1050,73,,一般
10916,2017/10/16,TXO,201712,10500.0,買權,307,335,299,330,40,330,885,326,329,335,105,,一般
10918,2017/10/16,TXO,201712,10500.0,賣權,100,111,100,100,1026,100,1671,100,102,386,100,,一般
10920,2017/10/16,TXO,201712,10600.0,買權,241,262,236,259,130,259,1439,258,264,271,44,,一般
10922,2017/10/16,TXO,201712,10600.0,賣權,134,143,129,131,230,131,570,130,132,765,129,,一般
10924,2017/10/16,TXO,201712,10700.0,買權,182,201,173,199,411,199,1598,197,200,201,50,,一般
10926,2017/10/16,TXO,201712,10700.0,賣權,170,188,168,170,286,170,339,168,172,520,168,,一般
10928,2017/10/16,TXO,201712,10800.0,買權,131,149,124,145,2291,145,8071,145,148,178,17.5,,一般
10930,2017/10/16,TXO,201712,10800.0,賣權,224,235,215,218,186,218,369,215,220,1300,215,,一般
10932,2017/10/16,TXO,201712,10900.0,買權,87,105,85,102,748,102,5867,100,102,105,22,,一般
10934,2017/10/16,TXO,201712,10900.0,賣權,285,299,271,272,86,272,134,272,277,462,271,,一般
