,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/09/02,TXO,201909W1,10650.0,買權,11.5,22.5,10.5,18,32625,18,23674,18,19,38.5,2.2,,一般
2019/09/02,TXO,201909W1,10650.0,賣權,80,86,38,44,22292,44,9133,43.5,44,265,38,,一般
2019/09/02,TXO,201909W1,10700.0,買權,4.9,7.9,3.1,5.7,14836,5.7,17710,5.7,5.8,19.5,1.1,,一般
2019/09/02,TXO,201909W1,10700.0,賣權,119,128,74,82,6338,82,2396,81,84,300,74,,一般
2019/09/02,TXO,201909W1,10750.0,買權,1.5,2.5,1,1.5,6583,1.5,8354,1.5,1.7,9,1,,一般
2019/09/02,TXO,201909W1,10750.0,賣權,169,176,119,126,1831,126,648,123,129,215,119,,一般
2019/09/02,TXO,201909W1,10800.0,買權,1.3,1.3,0.4,0.6,3805,0.6,10555,0.5,0.7,3.8,0.4,,一般
2019/09/02,TXO,201909W1,10800.0,賣權,220,220,169,176,300,176,1882,176,250,403,169,,一般
2019/09/02,TXO,201909W1,10850.0,買權,0.4,0.4,0.3,0.3,190,0.3,150,0.2,0.4,0.4,0.3,,一般
2019/09/02,TXO,201909W1,10850.0,賣權,221,221,221,221,1,225,1,216,331,221,221,,一般
2019/09/02,TXO,201909W1,10900.0,買權,0.2,0.2,0.2,0.2,140,0.2,1644,0.1,0.3,0.9,0.1,,一般
2019/09/02,TXO,201909W1,10900.0,賣權,-,-,-,-,0,275,1,-,-,-,-,,一般
2019/09/02,TXO,201909W1,11000.0,買權,0.2,0.2,0.2,0.2,56,0.2,4076,0.1,0.2,0.7,0.2,,一般
2019/09/02,TXO,201909W1,11000.0,賣權,-,-,-,-,0,375,5,-,-,-,-,,一般
2019/09/02,TXO,201909W1,11100.0,買權,0.1,0.1,0.1,0.1,1,0.1,1370,0.1,0.2,0.6,0.1,,一般
2019/09/02,TXO,201909W1,11100.0,賣權,-,-,-,-,0,475,0,-,-,-,-,,一般
2019/09/02,TXO,201909W1,11200.0,買權,-,-,-,-,0,0.1,1209,-,-,-,-,,一般
2019/09/02,TXO,201909W1,11200.0,賣權,-,-,-,-,0,575,0,-,-,-,-,,一般
2019/09/02,TXO,201909W1,11300.0,買權,0.1,0.1,0.1,0.1,20,0.1,20,-,0.2,0.1,0.1,,一般
2019/09/02,TXO,201909W1,11300.0,賣權,-,-,-,-,0,675,0,-,-,-,-,,一般
2019/09/02,TXO,201909W1,11400.0,買權,0.1,0.1,0.1,0.1,20,0.1,20,-,0.2,0.1,0.1,,一般
2019/09/02,TXO,201909W1,11400.0,賣權,-,-,-,-,0,775,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,7400.0,買權,-,-,-,-,0,3200,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,7400.0,賣權,-,-,-,-,0,0.2,7735,-,-,-,-,,一般
2019/09/02,TXO,201909  ,7600.0,買權,-,-,-,-,0,3000,5,-,-,-,-,,一般
2019/09/02,TXO,201909  ,7600.0,賣權,-,-,-,-,0,0.2,2555,-,-,-,-,,一般
2019/09/02,TXO,201909  ,7800.0,買權,-,-,-,-,0,2800,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,7800.0,賣權,-,-,-,-,0,0.2,2847,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8000.0,買權,-,-,-,-,0,2600,1,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8000.0,賣權,0.6,0.6,0.5,0.5,9,0.5,3761,0.4,0.6,281,0.5,,一般
2019/09/02,TXO,201909  ,8200.0,買權,-,-,-,-,0,2400,16,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8200.0,賣權,-,-,-,-,0,0.6,959,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8400.0,買權,-,-,-,-,0,2200,40,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8400.0,賣權,-,-,-,-,0,0.8,1110,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8600.0,買權,-,-,-,-,0,2000,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8600.0,賣權,0.6,1.2,0.6,0.9,25,0.9,1752,0.8,1,441,0.6,,一般
2019/09/02,TXO,201909  ,8700.0,買權,-,-,-,-,0,1900,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8700.0,賣權,-,-,-,-,0,1,358,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8800.0,買權,-,-,-,-,0,1800,31,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8800.0,賣權,0.7,1.5,0.7,1.4,68,1.4,2716,1.1,1.7,535,0.7,,一般
2019/09/02,TXO,201909  ,8900.0,買權,-,-,-,-,0,1700,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,8900.0,賣權,1.5,1.8,1.5,1.8,7,1.8,1995,1.5,1.8,35,1.5,,一般
2019/09/02,TXO,201909  ,9000.0,買權,-,-,-,-,0,1600,68,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9000.0,賣權,2,2.5,1.8,1.8,85,1.8,3093,1.2,2.2,620,1.6,,一般
2019/09/02,TXO,201909  ,9100.0,買權,-,-,-,-,0,1500,1,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9100.0,賣權,2.5,2.7,1.9,1.9,466,1.9,1751,1.7,2.1,62,1.9,,一般
2019/09/02,TXO,201909  ,9200.0,買權,-,-,-,-,0,1400,64,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9200.0,賣權,3.5,3.5,2.1,2.2,168,2.2,4396,2,2.4,700,2.1,,一般
2019/09/02,TXO,201909  ,9300.0,買權,-,-,-,-,0,1310,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9300.0,賣權,3.9,3.9,2.6,2.6,140,2.6,3054,2.6,2.8,68,2.6,,一般
2019/09/02,TXO,201909  ,9400.0,買權,-,-,-,-,0,1210,62,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9400.0,賣權,4,4,3.1,3.2,198,3.2,3377,3.1,3.5,825,2.7,,一般
2019/09/02,TXO,201909  ,9500.0,買權,-,-,-,-,0,1110,24,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9500.0,賣權,5.4,5.4,3.8,3.9,1452,3.9,3408,2,4.1,101,3.8,,一般
2019/09/02,TXO,201909  ,9600.0,買權,990,990,990,990,1,1010,133,865,1020,1170,238,,一般
2019/09/02,TXO,201909  ,9600.0,賣權,6,6.8,4.5,4.5,699,4.5,12669,4.4,4.9,940,4.5,,一般
2019/09/02,TXO,201909  ,9700.0,買權,-,-,-,-,0,910,18,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9700.0,賣權,8,8.3,5.4,5.5,524,5.5,6251,5.4,5.9,136,5.4,,一般
2019/09/02,TXO,201909  ,9800.0,買權,800,800,800,800,20,810,1240,765,815,1600,189,,一般
2019/09/02,TXO,201909  ,9800.0,賣權,9.7,10,6.7,6.9,1871,6.9,12760,6.8,7,1080,6.7,,一般
2019/09/02,TXO,201909  ,9900.0,買權,-,-,-,-,0,710,532,-,-,-,-,,一般
2019/09/02,TXO,201909  ,9900.0,賣權,13,13,8.4,8.7,2377,8.7,14870,8.6,8.9,399,8.4,,一般
2019/09/02,TXO,201909  ,10000.0,買權,610,620,605,620,3,620,1363,610,690,1500,133,,一般
2019/09/02,TXO,201909  ,10000.0,賣權,17,17.5,11,11,4166,11,26583,10.5,12,1210,11,,一般
2019/09/02,TXO,201909  ,10100.0,買權,492,520,492,505,343,520,2256,515,525,625,256,,一般
2019/09/02,TXO,201909  ,10100.0,賣權,23,23,14.5,15,3545,15,19809,15,15.5,323,14.5,,一般
2019/09/02,TXO,201909  ,10200.0,買權,389,432,389,426,370,426,2505,423,429,995,104,,一般
2019/09/02,TXO,201909  ,10200.0,賣權,31,32,20,20.5,3786,20.5,19466,20.5,22,1180,20,,一般
2019/09/02,TXO,201909  ,10300.0,買權,308,341,301,332,482,332,2452,332,338,560,147,,一般
2019/09/02,TXO,201909  ,10300.0,賣權,42.5,44,28.5,29.5,4887,29.5,15828,29.5,30,390,28.5,,一般
2019/09/02,TXO,201909  ,10400.0,買權,230,255,219,247,1165,247,5573,245,250,950,49,,一般
2019/09/02,TXO,201909  ,10400.0,賣權,61,62,41,43,4968,43,11505,43,43.5,1270,41,,一般
2019/09/02,TXO,201909  ,10500.0,買權,152,176,146,167,1785,167,10628,165,168,399,69,,一般
2019/09/02,TXO,201909  ,10500.0,賣權,88,89,60,62,5731,62,8533,62,64,490,60,,一般
2019/09/02,TXO,201909  ,10600.0,買權,91,108,86,99,4888,99,18605,98,100,411,38.5,,一般
2019/09/02,TXO,201909  ,10600.0,賣權,124,129,91,96,4547,96,6681,95,97,1360,91,,一般
2019/09/02,TXO,201909  ,10700.0,買權,48,57,44,50,7531,50,28808,50,52,258,18,,一般
2019/09/02,TXO,201909  ,10700.0,賣權,177,187,140,145,1866,145,2729,144,148,660,140,,一般
2019/09/02,TXO,201909  ,10800.0,買權,19,25,18.5,21,5796,21,23342,20,20.5,292,8.8,,一般
2019/09/02,TXO,201909  ,10800.0,賣權,260,260,209,219,372,219,2115,215,219,1790,187,,一般
2019/09/02,TXO,201909  ,10900.0,買權,8.7,9.5,7.1,7.9,2772,7.9,13845,7.6,8.1,150,4.3,,一般
2019/09/02,TXO,201909  ,10900.0,賣權,347,347,297,297,86,305,1962,301,306,815,206,,一般
2019/09/02,TXO,201909  ,11000.0,買權,3.4,4.1,3.1,3.2,1126,3.2,11945,3.1,3.2,650,2.4,,一般
2019/09/02,TXO,201909  ,11000.0,賣權,444,444,390,390,8,400,1323,396,401,2100,300,,一般
2019/09/02,TXO,201909  ,11100.0,買權,1.8,2.2,1.8,1.9,162,1.9,3972,1.8,2,75,1.5,,一般
2019/09/02,TXO,201909  ,11100.0,賣權,-,-,-,-,0,500,155,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11200.0,買權,1.6,1.6,0.5,1.2,52,1.2,3404,1.2,1.5,499,0.5,,一般
2019/09/02,TXO,201909  ,11200.0,賣權,-,-,-,-,0,600,55,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11300.0,買權,0.9,1,0.9,1,7,1,3122,0.9,1.3,39,0.4,,一般
2019/09/02,TXO,201909  ,11300.0,賣權,-,-,-,-,0,700,29,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11400.0,買權,0.8,0.8,0.8,0.8,15,0.8,3591,0.7,1,444,0.4,,一般
2019/09/02,TXO,201909  ,11400.0,賣權,-,-,-,-,0,800,25,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11500.0,買權,-,-,-,-,0,0.6,1763,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11500.0,賣權,-,-,-,-,0,900,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11600.0,買權,0.6,0.6,0.6,0.6,10,0.6,4488,0.5,0.8,66,0.5,,一般
2019/09/02,TXO,201909  ,11600.0,賣權,-,-,-,-,0,1000,13,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11700.0,買權,-,-,-,-,0,0.4,664,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11700.0,賣權,-,-,-,-,0,1100,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11800.0,買權,-,-,-,-,0,0.3,4828,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11800.0,賣權,-,-,-,-,0,1200,1,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11900.0,買權,-,-,-,-,0,0.2,719,-,-,-,-,,一般
2019/09/02,TXO,201909  ,11900.0,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12000.0,買權,2.1,2.1,2.1,2.1,1,0.2,260,0.2,0.6,22.5,0.1,,一般
2019/09/02,TXO,201909  ,12000.0,賣權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12100.0,買權,-,-,-,-,0,0.2,7,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12100.0,賣權,-,-,-,-,0,1500,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12200.0,買權,0.2,0.2,0.2,0.2,294,0.2,207,0.1,0.5,15,0.2,,一般
2019/09/02,TXO,201909  ,12200.0,賣權,-,-,-,-,0,1600,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12300.0,買權,-,-,-,-,0,0.1,183,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12300.0,賣權,-,-,-,-,0,1700,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12400.0,買權,-,-,-,-,0,0.1,33,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12400.0,賣權,-,-,-,-,0,1800,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12500.0,買權,-,-,-,-,0,0.1,7,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12500.0,賣權,-,-,-,-,0,1900,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12600.0,買權,-,-,-,-,0,0.1,17,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12600.0,賣權,-,-,-,-,0,2000,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12800.0,買權,-,-,-,-,0,0.1,12,-,-,-,-,,一般
2019/09/02,TXO,201909  ,12800.0,賣權,-,-,-,-,0,2200,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,13000.0,買權,0.4,0.4,0.1,0.1,52,0.1,381,0.1,0.4,3.1,0.1,,一般
2019/09/02,TXO,201909  ,13000.0,賣權,-,-,-,-,0,2400,0,-,-,-,-,,一般
2019/09/02,TXO,201909  ,13200.0,買權,-,-,-,-,0,0.1,2978,-,-,-,-,,一般
2019/09/02,TXO,201909  ,13200.0,賣權,-,-,-,-,0,2600,1,-,-,-,-,,一般
2019/09/02,TXO,201909  ,13400.0,買權,-,-,-,-,0,0.1,9913,-,-,-,-,,一般
2019/09/02,TXO,201909  ,13400.0,賣權,-,-,-,-,0,2800,1,-,-,-,-,,一般
2019/09/02,TXO,201910  ,8700.0,買權,-,-,-,-,0,1870,2,-,-,-,-,,一般
2019/09/02,TXO,201910  ,8700.0,賣權,7.3,7.3,5.1,5.1,33,5.1,298,4.9,5.3,17.5,3.7,,一般
2019/09/02,TXO,201910  ,8800.0,買權,-,-,-,-,0,1770,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,8800.0,賣權,6,6,6,6,8,6,115,0.5,65,40,4.5,,一般
2019/09/02,TXO,201910  ,8900.0,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,8900.0,賣權,8.7,8.7,7,7,11,7,77,5.3,58,40,5.4,,一般
2019/09/02,TXO,201910  ,9000.0,買權,-,-,-,-,0,1580,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9000.0,賣權,9,9,8,8,33,8,288,7.5,8.2,62,8,,一般
2019/09/02,TXO,201910  ,9100.0,買權,-,-,-,-,0,1480,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9100.0,賣權,10,10.5,10,10.5,2,8.2,417,6.4,10,65,10,,一般
2019/09/02,TXO,201910  ,9200.0,買權,-,-,-,-,0,1380,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9200.0,賣權,11,11,10,10,25,10,378,3,117,79,10,,一般
2019/09/02,TXO,201910  ,9300.0,買權,-,-,-,-,0,1280,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9300.0,賣權,13,13,12,12,13,12,810,11.5,13,120,10.5,,一般
2019/09/02,TXO,201910  ,9400.0,買權,-,-,-,-,0,1180,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9400.0,賣權,16,16,14,14,125,14,684,13.5,15,87,14,,一般
2019/09/02,TXO,201910  ,9500.0,買權,-,-,-,-,0,1090,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9500.0,賣權,20.5,20.5,17,17,27,17,2054,17,18,117,16.5,,一般
2019/09/02,TXO,201910  ,9600.0,買權,-,-,-,-,0,990,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9600.0,賣權,25,26,20,20,76,23,833,20.5,25,155,20,,一般
2019/09/02,TXO,201910  ,9700.0,買權,-,-,-,-,0,895,3,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9700.0,賣權,30,30,24,24.5,96,24.5,716,25,26,187,24,,一般
2019/09/02,TXO,201910  ,9800.0,買權,795,795,795,795,2,795,6,660,875,795,530,,一般
2019/09/02,TXO,201910  ,9800.0,賣權,38,38.5,30,31,237,31,1895,31.5,35,164,30,,一般
2019/09/02,TXO,201910  ,9900.0,買權,-,-,-,-,0,710,6,-,-,-,-,,一般
2019/09/02,TXO,201910  ,9900.0,賣權,47,47,37.5,39.5,173,39.5,1797,37.5,39,191,37.5,,一般
2019/09/02,TXO,201910  ,10000.0,買權,-,-,-,-,0,615,29,-,-,-,-,,一般
2019/09/02,TXO,201910  ,10000.0,賣權,58,59,46.5,48,411,48,1867,45,49,274,46.5,,一般
2019/09/02,TXO,201910  ,10100.0,買權,-,-,-,-,0,535,72,-,-,-,-,,一般
2019/09/02,TXO,201910  ,10100.0,賣權,73,73,59,59,256,59,969,58,63,324,59,,一般
2019/09/02,TXO,201910  ,10200.0,買權,440,445,438,443,55,443,102,436,454,630,239,,一般
2019/09/02,TXO,201910  ,10200.0,賣權,89,92,74,74,1030,74,1574,72,79,362,74,,一般
2019/09/02,TXO,201910  ,10300.0,買權,363,370,355,362,12,362,201,361,374,490,187,,一般
2019/09/02,TXO,201910  ,10300.0,賣權,112,112,92,95,183,95,460,91,96,408,92,,一般
2019/09/02,TXO,201910  ,10400.0,買權,274,293,274,293,14,293,359,286,298,442,144,,一般
2019/09/02,TXO,201910  ,10400.0,賣權,139,141,117,120,804,120,9593,118,124,505,116,,一般
2019/09/02,TXO,201910  ,10500.0,買權,207,221,202,221,50,221,992,214,222,406,105,,一般
2019/09/02,TXO,201910  ,10500.0,賣權,177,177,147,148,235,148,354,148,158,550,143,,一般
2019/09/02,TXO,201910  ,10600.0,買權,152,166,148,162,155,162,803,159,166,320,75,,一般
2019/09/02,TXO,201910  ,10600.0,賣權,222,222,186,189,99,189,208,187,195,595,175,,一般
2019/09/02,TXO,201910  ,10700.0,買權,104,117,101,110,140,110,1607,105,113,286,51,,一般
2019/09/02,TXO,201910  ,10700.0,賣權,272,272,239,239,18,239,90,241,249,600,205,,一般
2019/09/02,TXO,201910  ,10800.0,買權,71,78,67,73,536,73,6098,73,77,232,39.5,,一般
2019/09/02,TXO,201910  ,10800.0,賣權,319,319,298,302,9,302,45,294,310,690,262,,一般
2019/09/02,TXO,201910  ,10900.0,買權,43,47.5,40.5,44,1213,44,2319,43,46.5,180,24,,一般
2019/09/02,TXO,201910  ,10900.0,賣權,381,385,374,374,6,374,43,373,383,710,305,,一般
2019/09/02,TXO,201910  ,11000.0,買權,25.5,28.5,24,26,601,26,1526,24,26.5,140,16.5,,一般
2019/09/02,TXO,201910  ,11000.0,賣權,468,468,468,468,3,457,150,446,600,845,369,,一般
2019/09/02,TXO,201910  ,11100.0,買權,15,17,13,15.5,316,15.5,1225,15,15.5,102,11.5,,一般
2019/09/02,TXO,201910  ,11100.0,賣權,-,-,-,-,0,545,4,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11200.0,買權,9.9,10,8.1,8.1,82,9.1,638,8.2,10,78,6.9,,一般
2019/09/02,TXO,201910  ,11200.0,賣權,-,-,-,-,0,640,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11300.0,買權,3.9,5.9,3.9,4.7,23,4.7,404,4.6,5.9,58,3.9,,一般
2019/09/02,TXO,201910  ,11300.0,賣權,-,-,-,-,0,735,5,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11400.0,買權,4.5,4.5,4.3,4.3,41,3.8,798,3.4,4.2,41,3.8,,一般
2019/09/02,TXO,201910  ,11400.0,賣權,-,-,-,-,0,835,1,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11500.0,買權,3.1,3.1,2.7,2.9,238,2.9,573,2.7,3,28,2.7,,一般
2019/09/02,TXO,201910  ,11500.0,賣權,-,-,-,-,0,935,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11600.0,買權,-,-,-,-,0,2.7,317,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11600.0,賣權,-,-,-,-,0,1030,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11700.0,買權,-,-,-,-,0,1.5,20,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11700.0,賣權,-,-,-,-,0,1130,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11800.0,買權,-,-,-,-,0,1,108,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11800.0,賣權,-,-,-,-,0,1230,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11900.0,買權,-,-,-,-,0,0.7,65,-,-,-,-,,一般
2019/09/02,TXO,201910  ,11900.0,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12000.0,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12000.0,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12100.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12100.0,賣權,-,-,-,-,0,1530,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12200.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12200.0,賣權,-,-,-,-,0,1630,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12300.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12300.0,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12400.0,買權,-,-,-,-,0,0.1,2,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12400.0,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12500.0,買權,-,-,-,-,0,0.1,1,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12500.0,賣權,-,-,-,-,0,1930,0,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12600.0,買權,-,-,-,-,0,0.1,2,-,-,-,-,,一般
2019/09/02,TXO,201910  ,12600.0,賣權,-,-,-,-,0,2030,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,8800.0,買權,-,-,-,-,0,1770,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,8800.0,賣權,14,15.5,14,15.5,5,15.5,27,7.2,18,25,14,,一般
2019/09/02,TXO,201911  ,8900.0,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,8900.0,賣權,23.5,23.5,23.5,23.5,1,21.5,146,7.6,21.5,38,17,,一般
2019/09/02,TXO,201911  ,9000.0,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,9000.0,賣權,20,20,20,20,2,22,21,8.4,22,43,19,,一般
2019/09/02,TXO,201911  ,9100.0,買權,-,-,-,-,0,1480,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,9100.0,賣權,23.5,23.5,23.5,23.5,2,23.5,20,9,132,50,23,,一般
2019/09/02,TXO,201911  ,9200.0,買權,-,-,-,-,0,1380,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,9200.0,賣權,-,-,-,-,0,26,42,-,-,-,-,,一般
2019/09/02,TXO,201911  ,9300.0,買權,-,-,-,-,0,1280,0,-,-,-,-,,一般
2019/09/02,TXO,201911  ,9300.0,賣權,31.5,31.5,29.5,29.5,4,29.5,416,12,35.5,66,29.5,,一般
