,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2020/01/02,TXO,202001W1,11950.0,買權,90,167,81,152,13417,0,1482,151,152,183,40,,一般
2020/01/02,TXO,202001W1,11950.0,賣權,1.7,1.7,0.1,0.1,13297,0,19328,-,0.2,53,0.1,,一般
2020/01/02,TXO,202001W1,12000.0,買權,45,118,35,102,52448,0,5098,102,103,138,15.5,,一般
2020/01/02,TXO,202001W1,12000.0,賣權,6.3,6.3,0.1,0.1,45973,0,27530,-,0.2,75,0.1,,一般
2020/01/02,TXO,202001W1,12050.0,買權,20,69,6.9,52,103973,0,8880,52,53,95,5.4,,一般
2020/01/02,TXO,202001W1,12050.0,賣權,20,26,0.1,0.2,100392,0,34217,-,0.2,104,0.1,,一般
2020/01/02,TXO,202001W1,12100.0,買權,5.7,21,1.2,2,134030,0,16210,2,2.1,61,1.2,,一般
2020/01/02,TXO,202001W1,12100.0,賣權,63,70,0.1,0.1,112084,0,38913,-,0.2,141,0.1,,一般
2020/01/02,TXO,202001W1,12150.0,買權,0.8,1.5,0.1,0.1,27183,0,25044,-,0.2,35,0.1,,一般
2020/01/02,TXO,202001W1,12150.0,賣權,111,119,32.5,47.5,28422,0,3460,47.5,48,179,32.5,,一般
2020/01/02,TXO,202001W1,12200.0,買權,0.6,0.6,0.1,0.1,3735,0,13322,0.1,0.2,19.5,0.1,,一般
2020/01/02,TXO,202001W1,12200.0,賣權,154,168,83,98,3931,0,636,98,99,225,83,,一般
2020/01/02,TXO,202001W1,12250.0,買權,0.2,0.3,0.1,0.1,867,0,7262,-,0.2,11,0.1,,一般
2020/01/02,TXO,202001W1,12250.0,賣權,200,200,134,148,670,0,179,148,149,268,130,,一般
2020/01/02,TXO,202001W1,12300.0,買權,0.2,0.2,0.1,0.1,494,0,9037,-,0.2,5.5,0.1,,一般
2020/01/02,TXO,202001W1,12300.0,賣權,241,241,185,198,29,0,41,196,198,313,176,,一般
2020/01/02,TXO,202001W1,12350.0,買權,0.1,0.2,0.1,0.1,804,0,6559,-,0.1,2.8,0.1,,一般
2020/01/02,TXO,202001W1,12350.0,賣權,248,248,248,248,40,0,185,246,248,329,248,,一般
2020/01/02,TXO,202001W1,12400.0,買權,0.1,0.2,0.1,0.2,30,0,4482,-,0.1,2.4,0.1,,一般
2020/01/02,TXO,202001W1,12400.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12450.0,買權,-,-,-,-,0,0,174,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12450.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12500.0,買權,-,-,-,-,0,0,1489,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12500.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12600.0,買權,0.3,0.3,0.3,0.3,1,0,767,-,0.1,0.6,0.2,,一般
2020/01/02,TXO,202001W1,12600.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12700.0,買權,-,-,-,-,0,0,163,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12700.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12800.0,買權,-,-,-,-,0,0,90,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12800.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12900.0,買權,-,-,-,-,0,0,381,-,-,-,-,,一般
2020/01/02,TXO,202001W1,12900.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W1,13000.0,買權,-,-,-,-,0,0,200,-,-,-,-,,一般
2020/01/02,TXO,202001W1,13000.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11100.0,買權,-,-,-,-,0,1010,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11100.0,賣權,0.7,0.7,0.5,0.5,23,0.5,21,0.2,0.6,0.7,0.5,,一般
2020/01/02,TXO,202001W2,11200.0,買權,845,845,845,845,1,910,1,775,1020,845,845,,一般
2020/01/02,TXO,202001W2,11200.0,賣權,0.5,0.6,0.5,0.6,21,0.6,21,0.6,0.7,0.6,0.5,,一般
2020/01/02,TXO,202001W2,11300.0,買權,-,-,-,-,0,810,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11300.0,賣權,0.6,1,0.6,0.7,117,0.7,117,0.6,0.7,1,0.6,,一般
2020/01/02,TXO,202001W2,11400.0,買權,-,-,-,-,0,710,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11400.0,賣權,1.4,1.4,0.8,0.9,197,0.9,195,0.8,0.9,1.4,0.8,,一般
2020/01/02,TXO,202001W2,11500.0,買權,-,-,-,-,0,610,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11500.0,賣權,1.5,2.1,0.9,1.1,346,1.1,226,1,1.1,2.1,0.9,,一般
2020/01/02,TXO,202001W2,11600.0,買權,-,-,-,-,0,510,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11600.0,賣權,2.4,2.5,1.2,1.5,3058,1.5,2639,1.4,1.5,2.5,1.2,,一般
2020/01/02,TXO,202001W2,11650.0,買權,-,-,-,-,0,463,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11650.0,賣權,3.2,3.6,1.6,1.7,2110,1.7,1839,1.7,1.9,3.6,1.6,,一般
2020/01/02,TXO,202001W2,11700.0,買權,-,-,-,-,0,413,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11700.0,賣權,3.5,4.5,1.8,2,2080,2,1126,1.9,2,4.5,1.8,,一般
2020/01/02,TXO,202001W2,11750.0,買權,-,-,-,-,0,363,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,11750.0,賣權,5.8,5.8,2.2,2.5,1850,2.5,832,2.4,2.5,5.8,2.2,,一般
2020/01/02,TXO,202001W2,11800.0,買權,279,306,279,306,3,314,2,260,421,306,279,,一般
2020/01/02,TXO,202001W2,11800.0,賣權,8.6,8.6,2.9,3.5,4021,3.5,2469,3.4,3.6,8.6,2.9,,一般
2020/01/02,TXO,202001W2,11850.0,買權,206,262,198,261,27,264,5,132,374,262,198,,一般
2020/01/02,TXO,202001W2,11850.0,賣權,11,14.5,4.2,4.9,6016,4.9,2653,4.7,5.2,14.5,4.2,,一般
2020/01/02,TXO,202001W2,11900.0,買權,183,226,154,220,265,220,96,213,221,226,154,,一般
2020/01/02,TXO,202001W2,11900.0,賣權,18.5,19.5,6.9,7.8,8608,7.8,3861,7.8,7.9,19.5,6.9,,一般
2020/01/02,TXO,202001W2,11950.0,買權,139,187,114,173,536,173,175,172,177,187,114,,一般
2020/01/02,TXO,202001W2,11950.0,賣權,24,30.5,11,13,10256,13,5860,12.5,13,30.5,11,,一般
2020/01/02,TXO,202001W2,12000.0,買權,97,143,82,132,1910,132,594,131,136,143,82,,一般
2020/01/02,TXO,202001W2,12000.0,賣權,41,47,19,22,10622,22,5774,21,22,47,19,,一般
2020/01/02,TXO,202001W2,12050.0,買權,70,106,55,97,4365,97,1767,95,98,106,55,,一般
2020/01/02,TXO,202001W2,12050.0,賣權,61,71,32,36,8332,36,3727,35,35.5,71,32,,一般
2020/01/02,TXO,202001W2,12100.0,買權,47,75,26.5,68,8984,68,3913,66,68,75,26.5,,一般
2020/01/02,TXO,202001W2,12100.0,賣權,85,102,51,56,8414,56,4520,54,57,102,51,,一般
2020/01/02,TXO,202001W2,12150.0,買權,26,49.5,21.5,44,9013,44,4692,43.5,44,49.5,21.5,,一般
2020/01/02,TXO,202001W2,12150.0,賣權,113,135,76,83,5651,83,3731,82,84,135,76,,一般
2020/01/02,TXO,202001W2,12200.0,買權,19,31.5,12,28,7136,28,3129,27.5,28,31.5,12,,一般
2020/01/02,TXO,202001W2,12200.0,賣權,151,179,108,117,1561,117,665,115,119,179,108,,一般
2020/01/02,TXO,202001W2,12250.0,買權,10.5,19.5,7.2,16,6192,16,2566,16,17,19.5,7.2,,一般
2020/01/02,TXO,202001W2,12250.0,賣權,202,221,146,156,122,156,69,155,161,221,146,,一般
2020/01/02,TXO,202001W2,12300.0,買權,7.1,11.5,4.3,9.6,4076,9.6,2654,9.6,9.9,11.5,4.3,,一般
2020/01/02,TXO,202001W2,12300.0,賣權,238,238,189,200,58,200,53,188,281,238,189,,一般
2020/01/02,TXO,202001W2,12350.0,買權,3.7,6.6,2.8,5.5,3694,5.5,2301,5.4,5.8,6.6,2.8,,一般
2020/01/02,TXO,202001W2,12350.0,賣權,-,-,-,-,0,244,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12400.0,買權,2.9,3.7,1.7,3.4,2957,3.4,1895,2.8,2.9,3.7,1.7,,一般
2020/01/02,TXO,202001W2,12400.0,賣權,-,-,-,-,0,292,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12500.0,買權,1.4,1.6,1,1.3,3154,1.3,2517,1.3,1.4,1.6,1,,一般
2020/01/02,TXO,202001W2,12500.0,賣權,424,424,385,391,15,391,15,284,530,424,385,,一般
2020/01/02,TXO,202001W2,12600.0,買權,0.8,0.8,0.5,0.7,1017,0.7,978,0.5,0.8,0.8,0.5,,一般
2020/01/02,TXO,202001W2,12600.0,賣權,-,-,-,-,0,490,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12700.0,買權,0.3,0.5,0.3,0.4,149,0.4,138,0.2,0.5,0.5,0.3,,一般
2020/01/02,TXO,202001W2,12700.0,賣權,-,-,-,-,0,590,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12800.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12800.0,賣權,-,-,-,-,0,690,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12900.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2020/01/02,TXO,202001W2,12900.0,賣權,-,-,-,-,0,790,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9400.0,買權,-,-,-,-,0,2700,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9400.0,賣權,0.2,0.2,0.2,0.2,40,0.2,658,0.1,0.2,25,0.1,,一般
2020/01/02,TXO,202001  ,9500.0,買權,-,-,-,-,0,2600,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9500.0,賣權,-,-,-,-,0,0.2,84,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9600.0,買權,-,-,-,-,0,2500,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9600.0,賣權,0.2,0.2,0.2,0.2,100,0.2,412,0.1,0.2,30.5,0.2,,一般
2020/01/02,TXO,202001  ,9700.0,買權,-,-,-,-,0,2400,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9700.0,賣權,0.7,0.7,0.2,0.2,21,0.2,264,0.1,0.2,36.5,0.2,,一般
2020/01/02,TXO,202001  ,9800.0,買權,-,-,-,-,0,2300,7,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9800.0,賣權,0.3,0.3,0.3,0.3,41,0.3,456,0.1,0.3,41.5,0.3,,一般
2020/01/02,TXO,202001  ,9900.0,買權,-,-,-,-,0,2200,6,-,-,-,-,,一般
2020/01/02,TXO,202001  ,9900.0,賣權,0.3,0.3,0.3,0.3,20,0.3,149,0.1,0.4,48,0.3,,一般
2020/01/02,TXO,202001  ,10000.0,買權,-,-,-,-,0,2100,3,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10000.0,賣權,0.4,0.4,0.3,0.3,70,0.3,1105,0.3,0.5,59,0.3,,一般
2020/01/02,TXO,202001  ,10100.0,買權,-,-,-,-,0,2000,5,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10100.0,賣權,0.5,0.5,0.5,0.5,200,0.4,221,0.2,0.6,92,0.4,,一般
2020/01/02,TXO,202001  ,10200.0,買權,-,-,-,-,0,1900,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10200.0,賣權,0.6,0.6,0.4,0.4,251,0.4,471,0.3,0.7,64,0.4,,一般
2020/01/02,TXO,202001  ,10300.0,買權,-,-,-,-,0,1800,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10300.0,賣權,0.7,0.7,0.2,0.6,242,0.6,560,0.1,0.8,87,0.2,,一般
2020/01/02,TXO,202001  ,10400.0,買權,-,-,-,-,0,1700,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10400.0,賣權,0.8,0.8,0.5,0.5,310,0.7,1091,0.5,0.9,104,0.5,,一般
2020/01/02,TXO,202001  ,10500.0,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10500.0,賣權,1.3,1.3,0.5,0.8,47,0.8,1596,0.6,1,121,0.5,,一般
2020/01/02,TXO,202001  ,10600.0,買權,1500,1500,1500,1500,1,1500,8,1370,1620,1500,1010,,一般
2020/01/02,TXO,202001  ,10600.0,賣權,1.3,1.3,0.5,0.7,76,0.8,2362,0.6,1.1,143,0.5,,一般
2020/01/02,TXO,202001  ,10700.0,買權,-,-,-,-,0,1400,5,-,-,-,-,,一般
2020/01/02,TXO,202001  ,10700.0,賣權,1.8,1.8,0.7,0.8,52,1,3585,0.7,1.3,166,0.7,,一般
2020/01/02,TXO,202001  ,10800.0,買權,1300,1300,1300,1300,1,1300,8,1170,1420,1300,480,,一般
2020/01/02,TXO,202001  ,10800.0,賣權,2.9,2.9,0.8,1.5,1095,1.5,5583,1.2,1.5,188,0.8,,一般
2020/01/02,TXO,202001  ,10900.0,買權,1220,1220,1220,1220,1,1200,11,1070,1320,1220,446,,一般
2020/01/02,TXO,202001  ,10900.0,賣權,2.5,2.5,1,1.7,1398,1.7,3644,1.3,1.7,214,1,,一般
2020/01/02,TXO,202001  ,11000.0,買權,1120,1120,1120,1120,2,1100,33,970,1220,1120,347,,一般
2020/01/02,TXO,202001  ,11000.0,賣權,3.2,3.2,0.8,1.9,10910,1.9,8490,1.8,2,259,0.8,,一般
2020/01/02,TXO,202001  ,11100.0,買權,-,-,-,-,0,1000,20,-,-,-,-,,一般
2020/01/02,TXO,202001  ,11100.0,賣權,4.5,4.5,1.4,2.4,1520,2.4,5783,2.4,2.6,300,1.4,,一般
2020/01/02,TXO,202001  ,11200.0,買權,-,-,-,-,0,905,125,-,-,-,-,,一般
2020/01/02,TXO,202001  ,11200.0,賣權,4.6,4.8,1.9,3.2,1699,3.2,7431,3,3.3,346,1.9,,一般
2020/01/02,TXO,202001  ,11300.0,買權,810,810,810,810,1,810,141,675,920,830,184,,一般
2020/01/02,TXO,202001  ,11300.0,賣權,8,8,2.6,4.3,1733,4.3,5485,4,4.4,398,2.6,,一般
2020/01/02,TXO,202001  ,11400.0,買權,655,675,655,675,6,710,300,605,735,720,142,,一般
2020/01/02,TXO,202001  ,11400.0,賣權,9.5,10.5,3.7,6.2,3115,6.2,6723,6.1,6.4,390,3.7,,一般
2020/01/02,TXO,202001  ,11500.0,買權,565,620,565,610,13,610,1366,530,725,640,109,,一般
2020/01/02,TXO,202001  ,11500.0,賣權,16,16,6.4,9.4,7550,9.4,8941,9.2,9.6,525,6.4,,一般
2020/01/02,TXO,202001  ,11600.0,買權,485,530,448,515,27,515,1234,510,520,555,81,,一般
2020/01/02,TXO,202001  ,11600.0,賣權,24.5,24.5,10.5,14,6947,14,11187,14,14.5,610,10.5,,一般
2020/01/02,TXO,202001  ,11700.0,買權,385,437,361,426,159,426,2164,421,427,468,59,,一般
2020/01/02,TXO,202001  ,11700.0,賣權,36,36,18,23,10240,23,16198,22.5,23.5,700,18,,一般
2020/01/02,TXO,202001  ,11800.0,買權,304,351,283,338,438,338,3030,334,340,390,43,,一般
2020/01/02,TXO,202001  ,11800.0,賣權,53,60,31,37,9256,37,11197,37,38,510,31,,一般
2020/01/02,TXO,202001  ,11900.0,買權,222,273,208,262,1271,262,4839,259,263,312,33,,一般
2020/01/02,TXO,202001  ,11900.0,賣權,82,85,52,60,12079,60,10593,59,62,620,52,,一般
2020/01/02,TXO,202001  ,12000.0,買權,162,202,149,193,3477,193,8565,192,194,245,20,,一般
2020/01/02,TXO,202001  ,12000.0,賣權,120,124,82,90,7095,90,7930,90,92,660,82,,一般
2020/01/02,TXO,202001  ,12100.0,買權,111,143,100,135,5966,135,11564,135,136,185,12,,一般
2020/01/02,TXO,202001  ,12100.0,賣權,164,175,122,134,3114,134,4396,133,135,660,122,,一般
2020/01/02,TXO,202001  ,12200.0,買權,75,96,64,89,8548,89,12944,89,91,135,7.1,,一般
2020/01/02,TXO,202001  ,12200.0,賣權,222,240,175,188,938,188,981,186,189,620,175,,一般
2020/01/02,TXO,202001  ,12300.0,買權,44,61,39.5,57,8031,57,16197,56,57,96,2.2,,一般
2020/01/02,TXO,202001  ,12300.0,賣權,294,314,240,254,362,254,754,252,260,650,240,,一般
2020/01/02,TXO,202001  ,12400.0,買權,26.5,36,22,32,6126,32,18948,32.5,33,64,3.5,,一般
2020/01/02,TXO,202001  ,12400.0,賣權,378,397,318,331,157,331,815,328,336,500,318,,一般
2020/01/02,TXO,202001  ,12500.0,買權,16,20,12.5,17.5,5006,17.5,14719,17,17.5,41,2.2,,一般
2020/01/02,TXO,202001  ,12500.0,賣權,457,480,413,413,37,413,309,411,421,585,406,,一般
2020/01/02,TXO,202001  ,12600.0,買權,9,10.5,6.6,8.9,2483,8.9,10417,8.7,9,28,1.7,,一般
2020/01/02,TXO,202001  ,12600.0,賣權,-,-,-,-,0,510,13,-,-,-,-,,一般
2020/01/02,TXO,202001  ,12700.0,買權,4,6,3.5,3.9,1320,3.9,5172,4,4.2,18.5,1.5,,一般
2020/01/02,TXO,202001  ,12700.0,賣權,-,-,-,-,0,605,14,-,-,-,-,,一般
2020/01/02,TXO,202001  ,12800.0,買權,3.5,3.5,2,2.3,690,2.3,2444,2,2.4,18,1.2,,一般
2020/01/02,TXO,202001  ,12800.0,賣權,-,-,-,-,0,700,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,12900.0,買權,2.2,2.2,1.2,1.4,145,1.4,1680,1.2,1.6,12.5,1.1,,一般
2020/01/02,TXO,202001  ,12900.0,賣權,805,805,805,805,1,800,1,680,930,805,805,,一般
2020/01/02,TXO,202001  ,13000.0,買權,1.3,1.7,0.7,0.8,82,0.8,1491,0.8,1.1,15.5,0.7,,一般
2020/01/02,TXO,202001  ,13000.0,賣權,-,-,-,-,0,900,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13100.0,買權,0.7,0.7,0.7,0.7,1,0.7,334,0.6,0.7,15.5,0.6,,一般
2020/01/02,TXO,202001  ,13100.0,賣權,-,-,-,-,0,1000,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13200.0,買權,-,-,-,-,0,0.5,286,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13200.0,賣權,-,-,-,-,0,1100,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13300.0,買權,0.4,0.4,0.4,0.4,1,0.4,486,0.2,0.5,2,0.3,,一般
2020/01/02,TXO,202001  ,13300.0,賣權,-,-,-,-,0,1200,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13400.0,買權,-,-,-,-,0,0.1,209,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13400.0,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13500.0,買權,-,-,-,-,0,0.1,247,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13500.0,賣權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13600.0,買權,-,-,-,-,0,0.1,144,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13600.0,賣權,-,-,-,-,0,1500,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13700.0,買權,-,-,-,-,0,0.1,231,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13700.0,賣權,-,-,-,-,0,1600,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13800.0,買權,-,-,-,-,0,0.1,71,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13800.0,賣權,-,-,-,-,0,1700,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13900.0,買權,-,-,-,-,0,0.1,65,-,-,-,-,,一般
2020/01/02,TXO,202001  ,13900.0,賣權,-,-,-,-,0,1800,0,-,-,-,-,,一般
2020/01/02,TXO,202001  ,14000.0,買權,0.1,0.1,0.1,0.1,8,0.1,266,-,0.2,6.8,0.1,,一般
2020/01/02,TXO,202001  ,14000.0,賣權,-,-,-,-,0,1900,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,9700.0,買權,-,-,-,-,0,2390,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,9700.0,賣權,3.1,3.5,3.1,3.4,47,3.4,272,2.8,4.3,19,3.1,,一般
2020/01/02,TXO,202002  ,9800.0,買權,-,-,-,-,0,2290,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,9800.0,賣權,3.1,3.3,3.1,3.3,2,3.6,59,3.2,122,17.5,3.1,,一般
2020/01/02,TXO,202002  ,9900.0,買權,-,-,-,-,0,2190,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,9900.0,賣權,-,-,-,-,0,3.8,46,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10000.0,買權,-,-,-,-,0,2090,19,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10000.0,賣權,5.1,5.6,4,4,22,4,300,3.7,5.6,31,4,,一般
2020/01/02,TXO,202002  ,10100.0,買權,-,-,-,-,0,1990,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10100.0,賣權,-,-,-,-,0,4.2,48,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10200.0,買權,-,-,-,-,0,1890,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10200.0,賣權,5,6,5,6,7,6,99,1.2,7,33,4.1,,一般
2020/01/02,TXO,202002  ,10300.0,買權,-,-,-,-,0,1790,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10300.0,賣權,-,-,-,-,0,6.3,28,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10400.0,買權,-,-,-,-,0,1700,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10400.0,賣權,7.3,7.3,7.3,7.3,1,6.7,46,1.8,125,45,7,,一般
2020/01/02,TXO,202002  ,10500.0,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10500.0,賣權,8,8,7,7,45,7,125,6.9,8,60,7,,一般
2020/01/02,TXO,202002  ,10600.0,買權,-,-,-,-,0,1500,2,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10600.0,賣權,8.9,8.9,8,8,154,8,586,8,127,80,8,,一般
2020/01/02,TXO,202002  ,10700.0,買權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10700.0,賣權,13,13,10.5,10.5,25,10.5,166,9,12,150,10,,一般
2020/01/02,TXO,202002  ,10800.0,買權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2020/01/02,TXO,202002  ,10800.0,賣權,15,15,12,12,126,12,472,12,17,110,9.1,,一般
2020/01/02,TXO,202002  ,10900.0,買權,1170,1170,1170,1170,1,1210,2,1070,1320,1170,640,,一般
2020/01/02,TXO,202002  ,10900.0,賣權,18,19,14.5,15,33,15,584,14.5,19.5,116,10,,一般
2020/01/02,TXO,202002  ,11000.0,買權,1100,1100,1100,1100,1,1110,6,980,1230,1100,580,,一般
2020/01/02,TXO,202002  ,11000.0,賣權,22,23,18,18,163,18,1512,17.5,19,163,18,,一般
2020/01/02,TXO,202002  ,11100.0,買權,1010,1020,1010,1020,2,1010,6,895,1140,1020,620,,一般
2020/01/02,TXO,202002  ,11100.0,賣權,28,28,21.5,22.5,56,22.5,786,22.5,23.5,160,21.5,,一般
2020/01/02,TXO,202002  ,11200.0,買權,-,-,-,-,0,915,55,-,-,-,-,,一般
2020/01/02,TXO,202002  ,11200.0,賣權,38,38,27.5,28,153,28,715,26,32.5,200,27.5,,一般
2020/01/02,TXO,202002  ,11300.0,買權,-,-,-,-,0,825,5,-,-,-,-,,一般
2020/01/02,TXO,202002  ,11300.0,賣權,48,48,35,35.5,205,35.5,856,35,36.5,232,35,,一般
2020/01/02,TXO,202002  ,11400.0,買權,-,-,-,-,0,735,13,-,-,-,-,,一般
2020/01/02,TXO,202002  ,11400.0,賣權,60,60,45,46.5,382,46.5,4140,45,46.5,269,45,,一般
2020/01/02,TXO,202002  ,11500.0,買權,-,-,-,-,0,650,42,-,-,-,-,,一般
2020/01/02,TXO,202002  ,11500.0,賣權,70,75,57,59,513,59,2981,58,62,324,57,,一般
