,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/10/01,TXO,201910W1,10750.0,買權,113,215,113,206,2611,208,1776,200,211,215,68,,一般
2019/10/01,TXO,201910W1,10750.0,賣權,6.6,8,0.7,0.9,15321,0.9,9768,0.9,1,42.5,0.7,,一般
2019/10/01,TXO,201910W1,10800.0,買權,71,166,71,158,8970,158,3957,157,169,166,35,,一般
2019/10/01,TXO,201910W1,10800.0,賣權,12.5,12.5,1,1.4,29559,1.4,16391,1.3,1.4,60,1,,一般
2019/10/01,TXO,201910W1,10850.0,買權,40.5,117,40.5,112,31069,112,8633,111,113,117,13,,一般
2019/10/01,TXO,201910W1,10850.0,賣權,22.5,22.5,2.3,3.2,42887,3.2,18616,3.1,3.3,85,2.3,,一般
2019/10/01,TXO,201910W1,10900.0,買權,13,71,12,67,52063,67,12317,66,67,71,6.8,,一般
2019/10/01,TXO,201910W1,10900.0,賣權,54,54,5.8,7.9,59195,7.9,23804,7.9,8,120,5.8,,一般
2019/10/01,TXO,201910W1,10950.0,買權,3.8,30.5,3.8,28,60608,28,21757,27.5,28,34.5,2.7,,一般
2019/10/01,TXO,201910W1,10950.0,賣權,90,90,15,19.5,48343,19.5,21077,19,19.5,166,15,,一般
2019/10/01,TXO,201910W1,11000.0,買權,1.3,8.3,0.8,7.3,35732,7.3,19797,7.2,7.3,18.5,0.8,,一般
2019/10/01,TXO,201910W1,11000.0,賣權,141,141,43,48,21473,48,9900,48,49,318,43,,一般
2019/10/01,TXO,201910W1,11050.0,買權,0.7,1.6,0.2,1.5,11565,1.5,13747,1.2,1.5,12,0.1,,一般
2019/10/01,TXO,201910W1,11050.0,賣權,158,158,87,93,2432,93,1511,93,94,251,87,,一般
2019/10/01,TXO,201910W1,11100.0,買權,0.2,0.6,0.2,0.6,1132,0.6,6822,0.3,0.7,4.2,0.1,,一般
2019/10/01,TXO,201910W1,11100.0,賣權,198,203,136,144,270,143,187,140,145,274,136,,一般
2019/10/01,TXO,201910W1,11150.0,買權,0.1,0.3,0.1,0.3,120,0.3,5038,-,0.3,1.7,0.1,,一般
2019/10/01,TXO,201910W1,11150.0,賣權,215,215,191,193,38,193,54,190,193,317,191,,一般
2019/10/01,TXO,201910W1,11200.0,買權,0.1,0.2,0.1,0.2,203,0.2,1720,-,0.5,1.1,0.1,,一般
2019/10/01,TXO,201910W1,11200.0,賣權,-,-,-,-,0,242,1,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11300.0,買權,0.1,0.2,0.1,0.2,26,0.2,696,-,0.7,0.4,0.1,,一般
2019/10/01,TXO,201910W1,11300.0,賣權,-,-,-,-,0,342,0,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11400.0,買權,-,-,-,-,0,0.1,74,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11400.0,賣權,-,-,-,-,0,442,0,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11500.0,買權,-,-,-,-,0,0.1,25,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11500.0,賣權,-,-,-,-,0,540,0,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11600.0,買權,-,-,-,-,0,0.1,2,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11600.0,賣權,-,-,-,-,0,640,0,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11700.0,買權,-,-,-,-,0,0.1,40,-,-,-,-,,一般
2019/10/01,TXO,201910W1,11700.0,賣權,-,-,-,-,0,740,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,8700.0,買權,-,-,-,-,0,2250,2,-,-,-,-,,一般
2019/10/01,TXO,201910  ,8700.0,賣權,0.5,0.5,0.5,0.5,599,0.5,956,0.3,0.6,17.5,0.5,,一般
2019/10/01,TXO,201910  ,8800.0,買權,-,-,-,-,0,2150,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,8800.0,賣權,0.6,0.6,0.6,0.6,3,0.6,430,0.3,0.7,40,0.6,,一般
2019/10/01,TXO,201910  ,8900.0,買權,-,-,-,-,0,2050,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,8900.0,賣權,-,-,-,-,0,0.7,293,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9000.0,買權,-,-,-,-,0,1950,4,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9000.0,賣權,0.8,0.8,0.8,0.8,3,0.8,767,0.6,0.8,62,0.8,,一般
2019/10/01,TXO,201910  ,9100.0,買權,-,-,-,-,0,1850,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9100.0,賣權,0.8,0.8,0.7,0.7,10,0.9,854,0.7,0.9,65,0.7,,一般
2019/10/01,TXO,201910  ,9200.0,買權,-,-,-,-,0,1750,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9200.0,賣權,1.2,1.2,0.8,1,113,1,1187,0.3,1.1,79,0.8,,一般
2019/10/01,TXO,201910  ,9300.0,買權,-,-,-,-,0,1650,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9300.0,賣權,2.1,2.1,0.9,1.1,240,1.1,2055,1.1,1.3,120,0.9,,一般
2019/10/01,TXO,201910  ,9400.0,買權,-,-,-,-,0,1550,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9400.0,賣權,1.6,1.6,1.2,1.4,132,1.4,1504,1.3,1.5,87,1.2,,一般
2019/10/01,TXO,201910  ,9500.0,買權,-,-,-,-,0,1450,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9500.0,賣權,2.5,2.5,1.2,1.2,1073,1.6,3013,1.1,2,117,1.2,,一般
2019/10/01,TXO,201910  ,9600.0,買權,-,-,-,-,0,1350,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9600.0,賣權,2.4,2.5,1.9,1.9,374,1.9,2607,1.7,2.2,155,1.9,,一般
2019/10/01,TXO,201910  ,9700.0,買權,-,-,-,-,0,1260,7,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9700.0,賣權,3.4,3.4,2.2,2.3,458,2.3,3074,1.9,2.3,187,2.2,,一般
2019/10/01,TXO,201910  ,9800.0,買權,-,-,-,-,0,1160,14,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9800.0,賣權,4,4,2.6,2.7,1043,2.7,14286,2.7,3.4,164,2.6,,一般
2019/10/01,TXO,201910  ,9900.0,買權,-,-,-,-,0,1060,11,-,-,-,-,,一般
2019/10/01,TXO,201910  ,9900.0,賣權,4.7,4.9,2.6,3.4,691,3.4,5772,3.3,3.5,191,2.6,,一般
2019/10/01,TXO,201910  ,10000.0,買權,960,960,960,960,1,960,238,845,1070,960,355,,一般
2019/10/01,TXO,201910  ,10000.0,賣權,5.6,6.6,4.4,4.7,2244,4.7,10672,4.4,4.8,274,4.4,,一般
2019/10/01,TXO,201910  ,10100.0,買權,-,-,-,-,0,860,68,-,-,-,-,,一般
2019/10/01,TXO,201910  ,10100.0,賣權,7.8,8.1,5.5,5.8,2206,5.8,9097,5.6,5.9,324,5.5,,一般
2019/10/01,TXO,201910  ,10200.0,買權,755,760,750,760,3,760,83,645,870,760,239,,一般
2019/10/01,TXO,201910  ,10200.0,賣權,12,12,7.2,7.2,3714,7.2,13981,7.2,7.3,362,7.2,,一般
2019/10/01,TXO,201910  ,10300.0,買權,615,670,605,670,5,660,193,550,775,670,187,,一般
2019/10/01,TXO,201910  ,10300.0,賣權,18,18,9.4,9.6,4678,9.6,23998,9.3,9.7,408,9.4,,一般
2019/10/01,TXO,201910  ,10400.0,買權,565,565,565,565,15,565,363,560,575,565,144,,一般
2019/10/01,TXO,201910  ,10400.0,賣權,23.5,23.5,12.5,13,7832,13,25789,12.5,13.5,505,12.5,,一般
2019/10/01,TXO,201910  ,10500.0,買權,412,476,412,470,18,470,857,466,476,476,105,,一般
2019/10/01,TXO,201910  ,10500.0,賣權,33,33,17.5,18,7717,18,20717,18,18.5,550,17.5,,一般
2019/10/01,TXO,201910  ,10600.0,買權,298,388,298,380,218,380,1419,377,383,388,75,,一般
2019/10/01,TXO,201910  ,10600.0,賣權,46,46,24.5,25.5,7900,25.5,22436,25,25.5,595,24.5,,一般
2019/10/01,TXO,201910  ,10700.0,買權,212,298,212,289,688,289,3770,288,295,301,51,,一般
2019/10/01,TXO,201910  ,10700.0,賣權,66,66,35.5,35.5,10630,35.5,14212,35.5,36.5,600,35.5,,一般
2019/10/01,TXO,201910  ,10800.0,買權,137,215,137,209,2861,209,6078,207,210,232,39.5,,一般
2019/10/01,TXO,201910  ,10800.0,賣權,94,94,53,55,11382,55,15415,54,55,690,53,,一般
2019/10/01,TXO,201910  ,10900.0,買權,81,139,81,134,6327,134,13451,133,135,180,24,,一般
2019/10/01,TXO,201910  ,10900.0,賣權,136,136,78,80,7708,80,10283,79,81,710,78,,一般
2019/10/01,TXO,201910  ,11000.0,買權,42,80,41,75,13733,75,21605,75,76,140,16.5,,一般
2019/10/01,TXO,201910  ,11000.0,賣權,175,175,119,122,3196,122,3654,122,123,845,119,,一般
2019/10/01,TXO,201910  ,11100.0,買權,19.5,40.5,19.5,37.5,11356,37.5,30106,37,37.5,102,11.5,,一般
2019/10/01,TXO,201910  ,11100.0,賣權,268,268,179,184,1054,184,1265,180,186,820,179,,一般
2019/10/01,TXO,201910  ,11200.0,買權,9.2,19,8.4,17,8505,17,22170,17,17.5,78,6.4,,一般
2019/10/01,TXO,201910  ,11200.0,賣權,321,321,259,266,221,266,368,259,266,495,259,,一般
2019/10/01,TXO,201910  ,11300.0,買權,3.2,8.8,3.2,7.8,6359,7.8,18038,7.5,8,58,2.4,,一般
2019/10/01,TXO,201910  ,11300.0,賣權,410,410,348,348,33,355,81,352,359,1220,348,,一般
2019/10/01,TXO,201910  ,11400.0,買權,2,3.9,1.6,3.3,1207,3.3,7467,3.2,3.3,41,1.2,,一般
2019/10/01,TXO,201910  ,11400.0,賣權,487,487,460,460,23,450,113,445,452,1110,460,,一般
2019/10/01,TXO,201910  ,11500.0,買權,0.9,2,0.5,1.8,425,1.8,3527,1.7,2.1,28,0.5,,一般
2019/10/01,TXO,201910  ,11500.0,賣權,550,550,545,545,2,550,4,149,-,670,545,,一般
2019/10/01,TXO,201910  ,11600.0,買權,0.7,0.9,0.7,0.9,26,0.9,1824,0.7,1.1,19.5,0.6,,一般
2019/10/01,TXO,201910  ,11600.0,賣權,-,-,-,-,0,650,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,11700.0,買權,0.5,0.5,0.5,0.5,1,0.5,549,-,0.9,12.5,0.5,,一般
2019/10/01,TXO,201910  ,11700.0,賣權,-,-,-,-,0,750,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,11800.0,買權,-,-,-,-,0,0.1,158,-,-,-,-,,一般
2019/10/01,TXO,201910  ,11800.0,賣權,-,-,-,-,0,850,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,11900.0,買權,-,-,-,-,0,0.1,88,-,-,-,-,,一般
2019/10/01,TXO,201910  ,11900.0,賣權,-,-,-,-,0,950,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12000.0,買權,-,-,-,-,0,0.1,12,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12000.0,賣權,-,-,-,-,0,1050,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12100.0,買權,-,-,-,-,0,0.1,120,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12100.0,賣權,-,-,-,-,0,1150,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12200.0,買權,-,-,-,-,0,0.1,160,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12200.0,賣權,-,-,-,-,0,1250,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12300.0,買權,-,-,-,-,0,0.1,702,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12300.0,賣權,-,-,-,-,0,1350,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12400.0,買權,-,-,-,-,0,0.1,227,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12400.0,賣權,-,-,-,-,0,1450,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12500.0,買權,0.3,0.3,0.1,0.1,100,0.1,44,-,0.2,4.2,0.1,,一般
2019/10/01,TXO,201910  ,12500.0,賣權,-,-,-,-,0,1550,0,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12600.0,買權,-,-,-,-,0,0.1,1154,-,-,-,-,,一般
2019/10/01,TXO,201910  ,12600.0,賣權,-,-,-,-,0,1650,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,8800.0,買權,-,-,-,-,0,2140,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,8800.0,賣權,9.2,9.2,6,6,137,6,899,5.7,98,25,6,,一般
2019/10/01,TXO,201911  ,8900.0,買權,-,-,-,-,0,2040,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,8900.0,賣權,7.5,7.5,6.4,6.4,7,6.4,156,6.3,99,38,6.4,,一般
2019/10/01,TXO,201911  ,9000.0,買權,-,-,-,-,0,1940,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9000.0,賣權,9.6,9.6,7.6,7.6,190,7.6,214,6.9,10,43,7.6,,一般
2019/10/01,TXO,201911  ,9100.0,買權,-,-,-,-,0,1840,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9100.0,賣權,10,10,8.7,8.7,4,8,40,5.7,313,50,8.7,,一般
2019/10/01,TXO,201911  ,9200.0,買權,-,-,-,-,0,1740,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9200.0,賣權,10,11,8.4,8.4,16,8.4,326,8.3,10.5,60,8.4,,一般
2019/10/01,TXO,201911  ,9300.0,買權,-,-,-,-,0,1640,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9300.0,賣權,12.5,12.5,10.5,10.5,57,10.5,935,5,10.5,66,10.5,,一般
2019/10/01,TXO,201911  ,9400.0,買權,-,-,-,-,0,1550,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9400.0,賣權,14.5,14.5,12,12,6,12,485,6,12,76,10.5,,一般
2019/10/01,TXO,201911  ,9500.0,買權,-,-,-,-,0,1450,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9500.0,賣權,16,16,13,13,14,13,878,13,13.5,178,13,,一般
2019/10/01,TXO,201911  ,9600.0,買權,-,-,-,-,0,1350,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9600.0,賣權,20,20,16,16,101,16,3721,15,16.5,109,16,,一般
2019/10/01,TXO,201911  ,9700.0,買權,-,-,-,-,0,1250,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9700.0,賣權,28,28,19.5,19.5,63,19.5,1160,10,20.5,128,16,,一般
2019/10/01,TXO,201911  ,9800.0,買權,-,-,-,-,0,1160,1,-,-,-,-,,一般
2019/10/01,TXO,201911  ,9800.0,賣權,29.5,31,22,22,123,22,951,21,23,145,17,,一般
2019/10/01,TXO,201911  ,9900.0,買權,1030,1030,1030,1030,2,1060,7,1030,-,1070,560,,一般
2019/10/01,TXO,201911  ,9900.0,賣權,35,35.5,25,25.5,281,25.5,1034,14,25,175,25,,一般
2019/10/01,TXO,201911  ,10000.0,買權,-,-,-,-,0,965,11,-,-,-,-,,一般
2019/10/01,TXO,201911  ,10000.0,賣權,47,47,30,30,196,30,982,30,31,194,30,,一般
2019/10/01,TXO,201911  ,10100.0,買權,-,-,-,-,0,870,1,-,-,-,-,,一般
2019/10/01,TXO,201911  ,10100.0,賣權,47,49.5,36,37,195,37,700,35,37.5,221,36,,一般
2019/10/01,TXO,201911  ,10200.0,買權,-,-,-,-,0,780,5,-,-,-,-,,一般
2019/10/01,TXO,201911  ,10200.0,賣權,58,59,44,44.5,365,44.5,992,40,45,250,44,,一般
2019/10/01,TXO,201911  ,10300.0,買權,-,-,-,-,0,685,7,-,-,-,-,,一般
2019/10/01,TXO,201911  ,10300.0,賣權,70,70,52,53,660,53,997,50,54,308,52,,一般
2019/10/01,TXO,201911  ,10400.0,買權,595,595,590,590,2,600,39,585,615,595,230,,一般
2019/10/01,TXO,201911  ,10400.0,賣權,89,89,64,65,456,65,801,61,66,350,64,,一般
2019/10/01,TXO,201911  ,10500.0,買權,505,505,505,505,1,515,106,500,520,505,180,,一般
2019/10/01,TXO,201911  ,10500.0,賣權,98,100,77,78,620,78,1129,78,81,394,77,,一般
2019/10/01,TXO,201911  ,10600.0,買權,400,436,386,436,14,436,140,421,441,436,141,,一般
2019/10/01,TXO,201911  ,10600.0,賣權,120,120,95,96,281,96,943,91,95,443,95,,一般
2019/10/01,TXO,201911  ,10700.0,買權,315,358,315,350,16,350,245,350,361,358,109,,一般
2019/10/01,TXO,201911  ,10700.0,賣權,145,146,119,119,270,119,868,117,119,468,119,,一般
2019/10/01,TXO,201911  ,10800.0,買權,235,286,235,284,48,284,399,279,288,289,83,,一般
2019/10/01,TXO,201911  ,10800.0,賣權,179,180,146,147,860,147,6653,146,148,530,146,,一般
2019/10/01,TXO,201911  ,10900.0,買權,189,222,187,216,179,216,487,210,218,226,63,,一般
2019/10/01,TXO,201911  ,10900.0,賣權,240,240,180,183,503,183,550,180,182,685,180,,一般
2019/10/01,TXO,201911  ,11000.0,買權,130,166,130,161,168,161,972,154,160,173,46,,一般
2019/10/01,TXO,201911  ,11000.0,賣權,268,268,223,225,55,225,125,225,229,640,223,,一般
2019/10/01,TXO,201911  ,11100.0,買權,90,120,90,113,356,113,1283,107,115,128,33,,一般
2019/10/01,TXO,201911  ,11100.0,賣權,318,318,282,282,35,282,70,269,289,690,282,,一般
2019/10/01,TXO,201911  ,11200.0,買權,60,81,60,77,579,77,1334,76,78,88,23.5,,一般
2019/10/01,TXO,201911  ,11200.0,賣權,380,380,340,344,39,344,67,341,352,580,340,,一般
2019/10/01,TXO,201911  ,11300.0,買權,36,53,36,49,719,49,2167,48.5,51,60,17.5,,一般
2019/10/01,TXO,201911  ,11300.0,賣權,427,432,415,415,13,415,21,278,995,535,415,,一般
2019/10/01,TXO,201911  ,11400.0,買權,22,32.5,22,30,473,30,2005,27.5,30,38.5,12.5,,一般
2019/10/01,TXO,201911  ,11400.0,賣權,515,515,515,515,1,495,2,338,995,610,515,,一般
2019/10/01,TXO,201911  ,11500.0,買權,13.5,19,13.5,17.5,466,17.5,2237,17,19,25,7.8,,一般
2019/10/01,TXO,201911  ,11500.0,賣權,-,-,-,-,0,580,11,-,-,-,-,,一般
2019/10/01,TXO,201911  ,11600.0,買權,9.2,11,9.2,10,176,10,2158,0.3,10.5,16,8,,一般
2019/10/01,TXO,201911  ,11600.0,賣權,-,-,-,-,0,675,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,11700.0,買權,5.8,6.7,5.8,6.5,47,6.5,147,0.2,6.5,11,4.8,,一般
2019/10/01,TXO,201911  ,11700.0,賣權,-,-,-,-,0,770,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,11800.0,買權,3.8,3.9,3.5,3.9,22,3.9,348,0.3,4.5,6.3,2.8,,一般
2019/10/01,TXO,201911  ,11800.0,賣權,-,-,-,-,0,870,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,11900.0,買權,-,-,-,-,0,3.8,300,-,-,-,-,,一般
2019/10/01,TXO,201911  ,11900.0,賣權,-,-,-,-,0,970,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12000.0,買權,-,-,-,-,0,3.4,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12000.0,賣權,-,-,-,-,0,1070,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12100.0,買權,-,-,-,-,0,3,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12100.0,賣權,-,-,-,-,0,1170,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12200.0,買權,-,-,-,-,0,1.8,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12200.0,賣權,-,-,-,-,0,1270,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12300.0,買權,-,-,-,-,0,1.1,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12300.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12400.0,買權,-,-,-,-,0,0.6,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12400.0,賣權,-,-,-,-,0,1460,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12500.0,買權,-,-,-,-,0,0.4,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12500.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12600.0,買權,-,-,-,-,0,0.2,80,-,-,-,-,,一般
2019/10/01,TXO,201911  ,12600.0,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,8200.0,買權,-,-,-,-,0,2720,2,-,-,-,-,,一般
2019/10/01,TXO,201912  ,8200.0,賣權,7.8,9,7.1,7.5,81,7.5,2863,7,9.3,85,1.3,,一般
2019/10/01,TXO,201912  ,8400.0,買權,-,-,-,-,0,2520,45,-,-,-,-,,一般
2019/10/01,TXO,201912  ,8400.0,賣權,9.2,9.2,9,9,3,9,1772,7,13,109,9,,一般
2019/10/01,TXO,201912  ,8600.0,買權,-,-,-,-,0,2320,34,-,-,-,-,,一般
2019/10/01,TXO,201912  ,8600.0,賣權,13,13,11,11,402,11,1339,10,15,131,9.6,,一般
2019/10/01,TXO,201912  ,8800.0,買權,-,-,-,-,0,2130,10,-,-,-,-,,一般
2019/10/01,TXO,201912  ,8800.0,賣權,15,15,15,15,1,15,1279,8,16,158,12,,一般
2019/10/01,TXO,201912  ,9000.0,買權,-,-,-,-,0,1930,43,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9000.0,賣權,17,17,16,16,10,16,1682,15,21,183,16,,一般
2019/10/01,TXO,201912  ,9200.0,買權,-,-,-,-,0,1730,20,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9200.0,賣權,23,23,20.5,20.5,89,20.5,1064,15,23,226,20.5,,一般
2019/10/01,TXO,201912  ,9300.0,買權,-,-,-,-,0,1640,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9300.0,賣權,26,26,26,26,1,26,4,12,329,30,26,,一般
2019/10/01,TXO,201912  ,9400.0,買權,-,-,-,-,0,1540,26,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9400.0,賣權,27,27,27,27,1,27,1655,17,274,277,27,,一般
2019/10/01,TXO,201912  ,9500.0,買權,-,-,-,-,0,1440,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9500.0,賣權,33.5,33.5,30,30,11,28,756,16,32,43,30,,一般
2019/10/01,TXO,201912  ,9600.0,買權,-,-,-,-,0,1340,45,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9600.0,賣權,33.5,33.5,30,30,6,30,3029,25,35,344,30,,一般
2019/10/01,TXO,201912  ,9700.0,買權,-,-,-,-,0,1250,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9700.0,賣權,40,40,40,40,1,40,1221,18,55,57,40,,一般
2019/10/01,TXO,201912  ,9800.0,買權,-,-,-,-,0,1160,83,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9800.0,賣權,46.5,46.5,46.5,46.5,2,46.5,529,40,50,416,46.5,,一般
2019/10/01,TXO,201912  ,9900.0,買權,-,-,-,-,0,1070,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,9900.0,賣權,57,57,57,57,1,57,16,28,60,74,57,,一般
2019/10/01,TXO,201912  ,10000.0,買權,965,985,965,980,6,980,141,970,-,985,331,,一般
2019/10/01,TXO,201912  ,10000.0,賣權,70,70,59,59,100,59,1315,55,106,520,59,,一般
2019/10/01,TXO,201912  ,10100.0,買權,-,-,-,-,0,890,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,10100.0,賣權,77,77,77,77,3,66,80,66,399,100,77,,一般
2019/10/01,TXO,201912  ,10200.0,買權,795,800,795,800,3,800,127,790,-,800,262,,一般
2019/10/01,TXO,201912  ,10200.0,賣權,92,92,77,77,64,77,1699,78,192,640,77,,一般
2019/10/01,TXO,201912  ,10300.0,買權,-,-,-,-,0,710,14,-,-,-,-,,一般
2019/10/01,TXO,201912  ,10300.0,賣權,109,109,93,93,4,93,33,91,101,132,93,,一般
2019/10/01,TXO,201912  ,10400.0,買權,595,630,595,630,10,630,980,620,640,630,186,,一般
2019/10/01,TXO,201912  ,10400.0,賣權,116,116,109,109,52,109,501,107,113,770,109,,一般
2019/10/01,TXO,201912  ,10500.0,買權,-,-,-,-,0,545,0,-,-,-,-,,一般
2019/10/01,TXO,201912  ,10500.0,賣權,133,133,125,125,23,125,60,125,127,174,125,,一般
2019/10/01,TXO,201912  ,10600.0,買權,394,469,394,465,20,465,293,454,468,470,136,,一般
2019/10/01,TXO,201912  ,10600.0,賣權,180,180,152,152,11,152,956,148,158,860,152,,一般
2019/10/01,TXO,201912  ,10700.0,買權,395,395,395,395,1,395,3,380,408,395,330,,一般
