,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10465,2017/7/17,TXO,201707,9100.0,賣權,0.1,0.2,0.1,0.2,108,0.2,4041,-,0.2,120,0.1,,一般
10467,2017/7/17,TXO,201707,9200.0,買權,1260,1410,1240,1240,5,1240,112,700,-,1410,350,,一般
10469,2017/7/17,TXO,201707,9200.0,賣權,0.1,0.2,0.1,0.2,29,0.2,10107,-,0.2,155,0.1,,一般
10471,2017/7/17,TXO,201707,9300.0,買權,1310,1310,1160,1160,5,1140,57,605,-,1310,320,,一般
10473,2017/7/17,TXO,201707,9300.0,賣權,0.2,0.2,0.1,0.1,55,0.2,12069,0.1,0.2,189,0.1,,一般
10475,2017/7/17,TXO,201707,9400.0,買權,-,-,-,-,0,1040,127,-,-,-,-,,一般
10477,2017/7/17,TXO,201707,9400.0,賣權,0.2,0.2,0.1,0.2,114,0.2,11856,0.1,0.2,210,0.1,,一般
10479,2017/7/17,TXO,201707,9500.0,買權,935,940,935,940,8,940,328,820,-,940,169,,一般
10481,2017/7/17,TXO,201707,9500.0,賣權,0.2,0.2,0.1,0.2,39,0.2,16109,0.1,0.2,264,0.1,,一般
10483,2017/7/17,TXO,201707,9600.0,買權,880,880,840,840,6,840,461,505,880,880,126,,一般
10485,2017/7/17,TXO,201707,9600.0,賣權,0.2,0.2,0.2,0.2,163,0.2,18336,0.1,0.2,330,0.2,,一般
10487,2017/7/17,TXO,201707,9700.0,買權,730,730,730,730,2,740,705,555,795,735,92,,一般
10489,2017/7/17,TXO,201707,9700.0,賣權,0.2,0.3,0.1,0.1,849,0.2,18792,0.1,0.3,327,0.1,,一般
10491,2017/7/17,TXO,201707,9800.0,買權,675,675,625,630,35,640,1233,450,690,675,61,,一般
10493,2017/7/17,TXO,201707,9800.0,賣權,0.3,0.3,0.1,0.3,2412,0.3,28437,0.1,0.3,383,0.1,,一般
10495,2017/7/17,TXO,201707,9900.0,買權,560,575,520,535,88,540,2177,500,540,575,40,,一般
10497,2017/7/17,TXO,201707,9900.0,賣權,0.2,0.4,0.1,0.3,1451,0.3,32049,0.2,0.4,440,0.1,,一般
10499,2017/7/17,TXO,201707,10000.0,買權,463,475,420,440,250,440,5455,426,488,475,25.5,,一般
10501,2017/7/17,TXO,201707,10000.0,賣權,0.3,0.5,0.3,0.4,1157,0.4,43335,0.3,0.4,437,0.2,,一般
10503,2017/7/17,TXO,201707,10100.0,買權,360,379,318,336,238,340,4514,321,341,435,28,,一般
10505,2017/7/17,TXO,201707,10100.0,賣權,0.5,0.8,0.3,0.4,2673,0.4,40899,0.3,0.4,283,0.3,,一般
10507,2017/7/17,TXO,201707,10150.0,買權,314,325,276,291,160,290,195,100,369,325,194,,一般
10509,2017/7/17,TXO,201707,10150.0,賣權,0.7,1.2,0.3,0.7,6414,0.7,38708,0.6,0.7,12.5,0.3,,一般
10511,2017/7/17,TXO,201707,10200.0,買權,258,281,218,238,1388,240,15719,237,240,281,10.5,,一般
10513,2017/7/17,TXO,201707,10200.0,賣權,1.4,2.8,0.9,1.3,19928,1.3,50333,1.2,1.3,600,0.9,,一般
10515,2017/7/17,TXO,201707,10250.0,買權,209,229,169,188,1265,190,1919,188,192,229,107,,一般
10517,2017/7/17,TXO,201707,10250.0,賣權,3.1,5.3,1.3,1.8,26073,1.8,25673,1.7,1.8,30,1.3,,一般
10519,2017/7/17,TXO,201707,10300.0,買權,152,182,121,140,8901,140,16936,139,140,188,7.5,,一般
10521,2017/7/17,TXO,201707,10300.0,賣權,5.5,10.5,2.8,4,35961,4,40192,3.9,4,452,2.8,,一般
10523,2017/7/17,TXO,201707,10350.0,買權,116,137,79,93,18177,93,9794,93,95,137,47,,一般
10525,2017/7/17,TXO,201707,10350.0,賣權,10,21,5.5,8.7,43064,8.7,28273,8.7,8.9,72,5.5,,一般
10527,2017/7/17,TXO,201707,10400.0,買權,72,92,45,57,69569,57,58401,57,58,128,3.5,,一般
10529,2017/7/17,TXO,201707,10400.0,賣權,21,38,12,21,69523,21,43336,20.5,21,655,12,,一般
10531,2017/7/17,TXO,201707,10450.0,買權,43,57,22,30,63904,30,25853,29,30.5,57,16.5,,一般
10533,2017/7/17,TXO,201707,10450.0,賣權,37.5,65,26.5,44,55323,44,16951,44,44.5,138,26.5,,一般
10535,2017/7/17,TXO,201707,10500.0,買權,23,31,9.6,13.5,58161,13.5,54082,13.5,14,82,2.5,,一般
10537,2017/7/17,TXO,201707,10500.0,賣權,68,99,51,76,31177,76,12262,75,77,630,51,,一般
10539,2017/7/17,TXO,201707,10550.0,買權,13.5,14,3.4,5,37500,5,24257,4.9,5,15.5,3.4,,一般
10541,2017/7/17,TXO,201707,10550.0,賣權,116,140,84,119,5268,119,1585,117,119,219,84,,一般
10543,2017/7/17,TXO,201707,10600.0,買權,4.1,6,1.2,1.6,21785,1.6,36851,1.5,1.6,49.5,0.6,,一般
10545,2017/7/17,TXO,201707,10600.0,賣權,150,188,128,167,2302,167,1059,165,167,1240,128,,一般
10547,2017/7/17,TXO,201707,10650.0,買權,0.8,1.9,0.2,0.3,11027,0.3,32391,0.2,0.3,4.5,0.2,,一般
10549,2017/7/17,TXO,201707,10650.0,賣權,194,237,185,217,77,217,61,133,-,316,185,,一般
10551,2017/7/17,TXO,201707,10700.0,買權,0.3,0.7,0.2,0.2,4119,0.2,35306,0.1,0.2,30.5,0.1,,一般
10553,2017/7/17,TXO,201707,10700.0,賣權,260,280,223,280,18,265,153,208,300,765,223,,一般
10555,2017/7/17,TXO,201707,10750.0,買權,0.2,0.2,0.2,0.2,125,0.2,443,0.1,0.2,0.5,0.2,,一般
10557,2017/7/17,TXO,201707,10750.0,賣權,-,-,-,-,0,315,0,-,-,-,-,,一般
10559,2017/7/17,TXO,201707,10800.0,買權,0.1,0.2,0.1,0.2,249,0.2,19330,0.1,0.2,19,0.1,,一般
10561,2017/7/17,TXO,201707,10800.0,賣權,358,364,328,364,9,365,323,220,397,1450,328,,一般
10563,2017/7/17,TXO,201707,10900.0,買權,0.2,0.2,0.1,0.2,118,0.2,6457,0.1,0.2,11,0.1,,一般
10565,2017/7/17,TXO,201707,10900.0,賣權,-,-,-,-,0,465,35,-,-,-,-,,一般
10567,2017/7/17,TXO,201707,11000.0,買權,0.2,0.2,0.2,0.2,258,0.2,6013,-,0.2,6.3,0.1,,一般
10569,2017/7/17,TXO,201707,11000.0,賣權,-,-,-,-,0,565,92,-,-,-,-,,一般
10571,2017/7/17,TXO,201707,11100.0,買權,0.1,0.1,0.1,0.1,50,0.1,3412,-,0.2,4,0.1,,一般
10573,2017/7/17,TXO,201707,11100.0,賣權,-,-,-,-,0,665,0,-,-,-,-,,一般
10575,2017/7/17,TXO,201707,11200.0,買權,-,-,-,-,0,0.1,9289,-,-,-,-,,一般
10577,2017/7/17,TXO,201707,11200.0,賣權,-,-,-,-,0,765,0,-,-,-,-,,一般
10579,2017/7/17,TXO,201707,11400.0,買權,-,-,-,-,0,0.1,1372,-,-,-,-,,一般
10581,2017/7/17,TXO,201707,11400.0,賣權,-,-,-,-,0,965,8,-,-,-,-,,一般
10583,2017/7/17,TXO,201707,11600.0,買權,-,-,-,-,0,0.1,423,-,-,-,-,,一般
10585,2017/7/17,TXO,201707,11600.0,賣權,-,-,-,-,0,1160,20,-,-,-,-,,一般
10587,2017/7/17,TXO,201707,11800.0,買權,-,-,-,-,0,0.1,370,-,-,-,-,,一般
10589,2017/7/17,TXO,201707,11800.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
10591,2017/7/17,TXO,201707,12000.0,買權,-,-,-,-,0,0.1,242,-,-,-,-,,一般
10593,2017/7/17,TXO,201707,12000.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
10595,2017/7/17,TXO,201707,12200.0,買權,0.2,0.2,0.2,0.2,3,0.1,191,-,0.2,0.3,0.1,,一般
10597,2017/7/17,TXO,201707,12200.0,賣權,-,-,-,-,0,1760,0,-,-,-,-,,一般
10599,2017/7/17,TXO,201708,8400.0,買權,-,-,-,-,0,1920,0,-,-,-,-,,一般
10601,2017/7/17,TXO,201708,8400.0,賣權,0.5,0.5,0.5,0.5,94,0.5,2824,0.5,0.6,11,0.5,,一般
10603,2017/7/17,TXO,201708,8500.0,買權,-,-,-,-,0,1820,0,-,-,-,-,,一般
10605,2017/7/17,TXO,201708,8500.0,賣權,0.6,0.7,0.6,0.7,54,0.7,892,-,0.7,17.5,0.6,,一般
10607,2017/7/17,TXO,201708,8600.0,買權,-,-,-,-,0,1720,0,-,-,-,-,,一般
10609,2017/7/17,TXO,201708,8600.0,賣權,0.8,0.8,0.8,0.8,5,0.8,1547,-,0.9,21,0.8,,一般
10611,2017/7/17,TXO,201708,8700.0,買權,-,-,-,-,0,1620,0,-,-,-,-,,一般
10613,2017/7/17,TXO,201708,8700.0,賣權,1,1,1,1,41,1,841,-,1,26,1,,一般
10615,2017/7/17,TXO,201708,8800.0,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般
10617,2017/7/17,TXO,201708,8800.0,賣權,1,1.2,1,1,101,1,972,1,1.1,33.5,1,,一般
10619,2017/7/17,TXO,201708,8900.0,買權,-,-,-,-,0,1420,0,-,-,-,-,,一般
10621,2017/7/17,TXO,201708,8900.0,賣權,1.3,1.3,1.2,1.2,149,1.2,1429,-,1.3,46,1.2,,一般
10623,2017/7/17,TXO,201708,9000.0,買權,-,-,-,-,0,1320,1,-,-,-,-,,一般
10625,2017/7/17,TXO,201708,9000.0,賣權,1.4,1.5,1.3,1.4,648,1.4,4050,1.3,1.5,57,1.3,,一般
10627,2017/7/17,TXO,201708,9100.0,買權,1210,1210,1210,1210,5,1220,20,495,-,1210,261,,一般
10629,2017/7/17,TXO,201708,9100.0,賣權,1.8,1.9,1.6,1.8,350,1.8,2884,1.6,1.9,71,1.6,,一般
10631,2017/7/17,TXO,201708,9200.0,買權,-,-,-,-,0,1120,4,-,-,-,-,,一般
10633,2017/7/17,TXO,201708,9200.0,賣權,2.2,2.5,2.1,2.2,745,2.2,4245,2.2,2.3,90,2.1,,一般
10635,2017/7/17,TXO,201708,9300.0,買權,-,-,-,-,0,1020,1,-,-,-,-,,一般
10637,2017/7/17,TXO,201708,9300.0,賣權,3,3.5,2.8,3.1,740,3.1,4053,3,3.2,116,2.8,,一般
10639,2017/7/17,TXO,201708,9400.0,買權,-,-,-,-,0,925,11,-,-,-,-,,一般
10641,2017/7/17,TXO,201708,9400.0,賣權,3.9,4.5,3.6,4.2,1039,4.2,5418,4.2,4.5,145,3.6,,一般
10643,2017/7/17,TXO,201708,9500.0,買權,-,-,-,-,0,825,85,-,-,-,-,,一般
10645,2017/7/17,TXO,201708,9500.0,賣權,5.2,6.1,4.7,5.6,2228,5.6,7163,5.4,5.6,187,4.7,,一般
10647,2017/7/17,TXO,201708,9600.0,買權,-,-,-,-,0,725,151,-,-,-,-,,一般
10649,2017/7/17,TXO,201708,9600.0,賣權,7,8.1,6.3,7.1,2319,7.1,7577,7,7.3,221,6.3,,一般
10651,2017/7/17,TXO,201708,9700.0,買權,620,630,615,630,3,630,168,400,640,760,165,,一般
10653,2017/7/17,TXO,201708,9700.0,賣權,9.7,11.5,8.5,9.7,1648,9.7,6748,9,10,264,8.5,,一般
10655,2017/7/17,TXO,201708,9800.0,買權,550,550,550,550,3,530,343,300,995,555,120,,一般
10657,2017/7/17,TXO,201708,9800.0,賣權,13,16,11.5,13.5,2075,13.5,9809,13,13.5,329,11.5,,一般
10659,2017/7/17,TXO,201708,9900.0,買權,478,478,429,434,12,434,414,429,445,478,91,,一般
10661,2017/7/17,TXO,201708,9900.0,賣權,20,24,17,19,3166,19,12014,18.5,19.5,354,12,,一般
10663,2017/7/17,TXO,201708,10000.0,買權,365,386,333,348,110,348,1127,339,350,386,61,,一般
10665,2017/7/17,TXO,201708,10000.0,賣權,30,36.5,25.5,29.5,4967,29.5,12994,29,29.5,465,25.5,,一般
10667,2017/7/17,TXO,201708,10100.0,買權,294,303,252,266,238,266,1803,263,275,303,25,,一般
10669,2017/7/17,TXO,201708,10100.0,賣權,47,55,38.5,45,4512,45,10070,45,46,376,38.5,,一般
10671,2017/7/17,TXO,201708,10200.0,買權,212,228,178,192,1210,192,3429,187,199,232,24.5,,一般
10673,2017/7/17,TXO,201708,10200.0,賣權,68,85,61,71,4633,71,7159,70,72,466,61,,一般
10675,2017/7/17,TXO,201708,10300.0,買權,146,158,119,129,2980,129,5578,125,129,174,14,,一般
10677,2017/7/17,TXO,201708,10300.0,賣權,103,126,92,111,3096,111,3672,109,112,461,92,,一般
10679,2017/7/17,TXO,201708,10400.0,買權,96,105,75,80,4544,80,8197,80,83,130,5,,一般
10681,2017/7/17,TXO,201708,10400.0,賣權,166,183,139,160,1476,160,2739,160,161,730,139,,一般
10683,2017/7/17,TXO,201708,10500.0,買權,60,67,44.5,48.5,5905,48.5,12839,48.5,49.5,94,1.8,,一般
10685,2017/7/17,TXO,201708,10500.0,賣權,212,250,200,229,479,229,480,225,230,460,200,,一般
10687,2017/7/17,TXO,201708,10600.0,買權,30.5,39,25,27,4203,27,20299,27,28,67,4.3,,一般
10689,2017/7/17,TXO,201708,10600.0,賣權,274,325,274,309,53,309,105,301,318,625,220,,一般
10691,2017/7/17,TXO,201708,10700.0,買權,20,22,13,15,3826,15,12677,14.5,15,47,3,,一般
10693,2017/7/17,TXO,201708,10700.0,賣權,375,388,358,388,10,396,125,393,405,590,358,,一般
10695,2017/7/17,TXO,201708,10800.0,買權,13,13,6.8,8,2790,8,9431,7.8,8.1,33,2.1,,一般
10697,2017/7/17,TXO,201708,10800.0,賣權,498,505,494,505,5,489,14,478,498,730,494,,一般
10699,2017/7/17,TXO,201708,10900.0,買權,6.2,6.5,3.5,3.9,1137,3.9,3478,3,4,22,1.6,,一般
10701,2017/7/17,TXO,201708,10900.0,賣權,-,-,-,-,0,585,1,-,-,-,-,,一般
10703,2017/7/17,TXO,201708,11000.0,買權,2.6,3.3,1.7,1.9,754,1.9,4125,1.8,2,16,1.1,,一般
10705,2017/7/17,TXO,201708,11000.0,賣權,-,-,-,-,0,685,0,-,-,-,-,,一般
10707,2017/7/17,TXO,201708,11100.0,買權,1.7,1.7,0.9,0.9,306,0.9,1935,0.9,1.1,10.5,0.9,,一般
10709,2017/7/17,TXO,201708,11100.0,賣權,-,-,-,-,0,780,0,-,-,-,-,,一般
10711,2017/7/17,TXO,201708,11200.0,買權,0.7,0.7,0.6,0.6,33,0.6,1273,-,22,6.9,0.6,,一般
10713,2017/7/17,TXO,201708,11200.0,賣權,-,-,-,-,0,880,0,-,-,-,-,,一般
10715,2017/7/17,TXO,201708,11400.0,買權,-,-,-,-,0,0.4,728,-,-,-,-,,一般
10717,2017/7/17,TXO,201708,11400.0,賣權,-,-,-,-,0,1080,0,-,-,-,-,,一般
10719,2017/7/17,TXO,201708,11600.0,買權,0.3,0.4,0.3,0.3,51,0.3,342,-,22,2.4,0.3,,一般
10721,2017/7/17,TXO,201708,11600.0,賣權,-,-,-,-,0,1280,0,-,-,-,-,,一般
10723,2017/7/17,TXO,201708,11800.0,買權,-,-,-,-,0,0.1,393,-,-,-,-,,一般
10725,2017/7/17,TXO,201708,11800.0,賣權,-,-,-,-,0,1480,0,-,-,-,-,,一般
10727,2017/7/17,TXO,201708,12000.0,買權,-,-,-,-,0,0.1,332,-,-,-,-,,一般
10729,2017/7/17,TXO,201708,12000.0,賣權,-,-,-,-,0,1680,0,-,-,-,-,,一般
10731,2017/7/17,TXO,201708,12200.0,買權,-,-,-,-,0,0.1,286,-,-,-,-,,一般
10733,2017/7/17,TXO,201708,12200.0,賣權,-,-,-,-,0,1880,0,-,-,-,-,,一般
10735,2017/7/17,TXO,201709,7200.0,買權,-,-,-,-,0,3090,25,-,-,-,-,,一般
10737,2017/7/17,TXO,201709,7200.0,賣權,0.8,0.8,0.8,0.8,21,0.8,7183,0.6,10,72,0.8,,一般
10739,2017/7/17,TXO,201709,7300.0,買權,-,-,-,-,0,2990,0,-,-,-,-,,一般
10741,2017/7/17,TXO,201709,7300.0,賣權,0.9,0.9,0.9,0.9,13,0.9,86,0.2,22,2,0.9,,一般
10743,2017/7/17,TXO,201709,7400.0,買權,-,-,-,-,0,2890,0,-,-,-,-,,一般
10745,2017/7/17,TXO,201709,7400.0,賣權,1,1,1,1,1,1,1565,0.8,22,92,1,,一般
10747,2017/7/17,TXO,201709,7500.0,買權,-,-,-,-,0,2790,0,-,-,-,-,,一般
10749,2017/7/17,TXO,201709,7500.0,賣權,1.2,1.2,1.2,1.2,8,1.2,12,0.2,22,2.7,1.2,,一般
10751,2017/7/17,TXO,201709,7600.0,買權,-,-,-,-,0,2690,5,-,-,-,-,,一般
10753,2017/7/17,TXO,201709,7600.0,賣權,1.3,1.3,1.3,1.3,6,1.3,992,1.1,22,116,1.3,,一般
10755,2017/7/17,TXO,201709,7700.0,買權,-,-,-,-,0,2590,0,-,-,-,-,,一般
10757,2017/7/17,TXO,201709,7700.0,賣權,-,-,-,-,0,1.3,60,-,-,-,-,,一般
10759,2017/7/17,TXO,201709,7800.0,買權,-,-,-,-,0,2490,5,-,-,-,-,,一般
10761,2017/7/17,TXO,201709,7800.0,賣權,-,-,-,-,0,1.4,2029,-,-,-,-,,一般
10763,2017/7/17,TXO,201709,7900.0,買權,-,-,-,-,0,2390,0,-,-,-,-,,一般
10765,2017/7/17,TXO,201709,7900.0,賣權,-,-,-,-,0,1.6,338,-,-,-,-,,一般
10767,2017/7/17,TXO,201709,8000.0,買權,-,-,-,-,0,2290,18,-,-,-,-,,一般
10769,2017/7/17,TXO,201709,8000.0,賣權,1.8,1.8,1.8,1.8,50,1.8,6642,1.5,10,186,1.8,,一般
10771,2017/7/17,TXO,201709,8100.0,買權,-,-,-,-,0,2190,0,-,-,-,-,,一般
10773,2017/7/17,TXO,201709,8100.0,賣權,-,-,-,-,0,2,254,-,-,-,-,,一般
10775,2017/7/17,TXO,201709,8200.0,買權,-,-,-,-,0,2090,3,-,-,-,-,,一般
10777,2017/7/17,TXO,201709,8200.0,賣權,2.3,2.3,2.3,2.3,9,2.3,2300,2.2,20,236,2.3,,一般
10779,2017/7/17,TXO,201709,8300.0,買權,-,-,-,-,0,1990,0,-,-,-,-,,一般
10781,2017/7/17,TXO,201709,8300.0,賣權,-,-,-,-,0,2.5,67,-,-,-,-,,一般
10783,2017/7/17,TXO,201709,8400.0,買權,-,-,-,-,0,1890,30,-,-,-,-,,一般
10785,2017/7/17,TXO,201709,8400.0,賣權,2.7,2.7,2.6,2.6,12,2.8,2937,2.7,2.8,293,2.6,,一般
10787,2017/7/17,TXO,201709,8500.0,買權,-,-,-,-,0,1800,0,-,-,-,-,,一般
10789,2017/7/17,TXO,201709,8500.0,賣權,3,3,3,3,10,3,95,1,3,8.4,3,,一般
10791,2017/7/17,TXO,201709,8600.0,買權,-,-,-,-,0,1700,44,-,-,-,-,,一般
10793,2017/7/17,TXO,201709,8600.0,賣權,3.1,3.5,3.1,3.5,47,3.5,3305,3.4,3.5,363,1,,一般
10795,2017/7/17,TXO,201709,8700.0,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般
10797,2017/7/17,TXO,201709,8700.0,賣權,4,4,4,4,4,4,155,0.3,4,11.5,4,,一般
10799,2017/7/17,TXO,201709,8800.0,買權,-,-,-,-,0,1500,219,-,-,-,-,,一般
10801,2017/7/17,TXO,201709,8800.0,賣權,4,4.6,4,4.3,268,4.3,8856,4.1,18,451,4,,一般
10803,2017/7/17,TXO,201709,8900.0,買權,-,-,-,-,0,1400,0,-,-,-,-,,一般
10805,2017/7/17,TXO,201709,8900.0,賣權,5.1,5.2,4.7,5,72,5,242,4.9,35,15.5,4.7,,一般
10807,2017/7/17,TXO,201709,9000.0,買權,-,-,-,-,0,1300,309,-,-,-,-,,一般
10809,2017/7/17,TXO,201709,9000.0,賣權,6.5,6.5,5.8,5.9,506,5.9,6317,5.8,6.3,560,5.8,,一般
10811,2017/7/17,TXO,201709,9100.0,買權,-,-,-,-,0,1200,0,-,-,-,-,,一般
10813,2017/7/17,TXO,201709,9100.0,賣權,7,7.3,6.5,7,62,7,1446,5.4,38,22.5,6.5,,一般
10815,2017/7/17,TXO,201709,9200.0,買權,1100,1100,815,815,2,1100,377,1050,1120,1100,203,,一般
10817,2017/7/17,TXO,201709,9200.0,賣權,8.1,8.6,7.8,8,224,8,4906,7.7,8.3,650,7.8,,一般
10819,2017/7/17,TXO,201709,9300.0,買權,-,-,-,-,0,1000,0,-,-,-,-,,一般
10821,2017/7/17,TXO,201709,9300.0,賣權,9.5,11,9.3,9.7,324,9.7,2935,9.2,9.8,36,9.3,,一般
10823,2017/7/17,TXO,201709,9400.0,買權,910,910,900,900,4,900,746,870,1790,920,145,,一般
10825,2017/7/17,TXO,201709,9400.0,賣權,13,14,12,12.5,591,12.5,5473,12,12.5,715,9.6,,一般
10827,2017/7/17,TXO,201709,9500.0,買權,-,-,-,-,0,810,1,-,-,-,-,,一般
10829,2017/7/17,TXO,201709,9500.0,賣權,16.5,18,15,16.5,927,16.5,4036,15.5,16.5,58,15,,一般
10831,2017/7/17,TXO,201709,9600.0,買權,750,750,700,735,14,715,1100,451,1680,750,98,,一般
10833,2017/7/17,TXO,201709,9600.0,賣權,22,23.5,20,21.5,1677,21.5,6417,20,21.5,870,20,,一般
10835,2017/7/17,TXO,201709,9700.0,買權,-,-,-,-,0,620,3,-,-,-,-,,一般
10837,2017/7/17,TXO,201709,9700.0,賣權,28.5,33,27,29,879,29,3104,29,29.5,91,27,,一般
10839,2017/7/17,TXO,201709,9800.0,買權,550,560,525,525,44,535,2838,491,555,595,64,,一般
10841,2017/7/17,TXO,201709,9800.0,賣權,41.5,44,36.5,40.5,775,40.5,2767,40.5,41,815,31,,一般
10843,2017/7/17,TXO,201709,9900.0,買權,-,-,-,-,0,449,52,-,-,-,-,,一般
10845,2017/7/17,TXO,201709,9900.0,賣權,54,62,50,55,789,55,2547,55,59,149,50,,一般
10847,2017/7/17,TXO,201709,10000.0,買權,366,371,362,371,22,371,4313,331,399,390,42,,一般
10849,2017/7/17,TXO,201709,10000.0,賣權,76,81,68,74,1045,74,4002,74,76,1170,68,,一般
10851,2017/7/17,TXO,201709,10100.0,買權,311,311,292,292,13,292,167,200,350,317,165,,一般
10853,2017/7/17,TXO,201709,10100.0,賣權,100,112,92,102,360,102,736,101,103,305,92,,一般
10855,2017/7/17,TXO,201709,10200.0,買權,260,260,218,227,61,227,1022,227,555,277,47,,一般
10857,2017/7/17,TXO,201709,10200.0,賣權,134,150,124,138,222,138,520,136,141,565,124,,一般
10859,2017/7/17,TXO,201709,10300.0,買權,195,198,164,173,125,173,610,171,236,218,94,,一般
10861,2017/7/17,TXO,201709,10300.0,賣權,172,196,163,185,122,179,212,151,191,430,163,,一般
10863,2017/7/17,TXO,201709,10400.0,買權,141,148,119,126,251,126,8821,118,127,175,15.5,,一般
10865,2017/7/17,TXO,201709,10400.0,賣權,213,252,213,234,98,234,321,233,595,1520,213,,一般
10867,2017/7/17,TXO,201709,10500.0,買權,105,108,84,89,271,89,1282,88,90,136,48.5,,一般
10869,2017/7/17,TXO,201709,10500.0,賣權,272,316,272,295,12,295,29,150,311,440,272,,一般
10871,2017/7/17,TXO,201709,10600.0,買權,76,78,59,61,229,61,2824,61,62,106,12,,一般
10873,2017/7/17,TXO,201709,10600.0,賣權,349,349,345,345,3,367,4,346,427,540,345,,一般
10875,2017/7/17,TXO,201709,10700.0,買權,42,53,38.5,40.5,351,40.5,2178,40.5,43,75,22.5,,一般
10877,2017/7/17,TXO,201709,10700.0,賣權,-,-,-,-,0,446,1,-,-,-,-,,一般
10879,2017/7/17,TXO,201709,10800.0,買權,30,36,25,26,1041,26,13124,24,27.5,61,6.7,,一般
10881,2017/7/17,TXO,201709,10800.0,賣權,-,-,-,-,0,530,8,-,-,-,-,,一般
10883,2017/7/17,TXO,201709,10900.0,買權,20,23.5,16,17,288,17,3759,13,17.5,46.5,9.5,,一般
10885,2017/7/17,TXO,201709,10900.0,賣權,655,655,655,655,3,620,3,535,670,655,655,,一般
10887,2017/7/17,TXO,201709,11000.0,買權,15,15,10,10.5,459,10.5,3507,9.8,11,35,3.7,,一般
10889,2017/7/17,TXO,201709,11000.0,賣權,301,755,301,755,2,715,0,605,1300,755,301,,一般
10891,2017/7/17,TXO,201709,11100.0,買權,9.9,9.9,6.7,6.9,382,6.9,1668,6.7,7,25,1,,一般
10893,2017/7/17,TXO,201709,11100.0,賣權,-,-,-,-,0,810,0,-,-,-,-,,一般
10895,2017/7/17,TXO,201709,11200.0,買權,6.2,6.2,3.9,4.5,117,4.5,4585,4,4.9,19,1,,一般
10897,2017/7/17,TXO,201709,11200.0,賣權,-,-,-,-,0,910,15,-,-,-,-,,一般
10899,2017/7/17,TXO,201709,11400.0,買權,2.2,2.2,1.8,1.8,26,1.8,865,-,33,9.9,1.7,,一般
10901,2017/7/17,TXO,201709,11400.0,賣權,-,-,-,-,0,1110,0,-,-,-,-,,一般
