,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10558,2017/9/1,TXO,201709W1,10850.0,賣權,245,245,245,245,1,250,1,101,-,245,245,,一般
10560,2017/9/1,TXO,201709W1,10900.0,買權,-,-,-,-,0,0.2,3473,-,-,-,-,,一般
10562,2017/9/1,TXO,201709W1,10900.0,賣權,-,-,-,-,0,300,1,-,-,-,-,,一般
10564,2017/9/1,TXO,201709W1,11000.0,買權,-,-,-,-,0,0.2,609,-,-,-,-,,一般
10566,2017/9/1,TXO,201709W1,11000.0,賣權,-,-,-,-,0,400,0,-,-,-,-,,一般
10568,2017/9/1,TXO,201709W1,11100.0,買權,0.2,0.2,0.2,0.2,25,0.2,250,0.1,0.2,0.4,0.2,,一般
10570,2017/9/1,TXO,201709W1,11100.0,賣權,545,545,545,545,1,500,22,250,545,555,545,,一般
10572,2017/9/1,TXO,201709W1,11200.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10574,2017/9/1,TXO,201709W1,11200.0,賣權,-,-,-,-,0,600,20,-,-,-,-,,一般
10576,2017/9/1,TXO,201709W1,11300.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10578,2017/9/1,TXO,201709W1,11300.0,賣權,-,-,-,-,0,700,20,-,-,-,-,,一般
10580,2017/9/1,TXO,201709W1,11400.0,買權,0.1,0.1,0.1,0.1,2,0.1,4,0.1,0.2,0.2,0.1,,一般
10582,2017/9/1,TXO,201709W1,11400.0,賣權,-,-,-,-,0,800,0,-,-,-,-,,一般
10584,2017/9/1,TXO,201709,7200.0,買權,-,-,-,-,0,3370,25,-,-,-,-,,一般
10586,2017/9/1,TXO,201709,7200.0,賣權,0.2,0.2,0.1,0.2,75,0.1,8540,0.1,0.2,72,0.1,,一般
10588,2017/9/1,TXO,201709,7300.0,買權,-,-,-,-,0,3270,0,-,-,-,-,,一般
10590,2017/9/1,TXO,201709,7300.0,賣權,-,-,-,-,0,0.1,1089,-,-,-,-,,一般
10592,2017/9/1,TXO,201709,7400.0,買權,-,-,-,-,0,3170,0,-,-,-,-,,一般
10594,2017/9/1,TXO,201709,7400.0,賣權,-,-,-,-,0,0.1,2567,-,-,-,-,,一般
10596,2017/9/1,TXO,201709,7500.0,買權,-,-,-,-,0,3070,0,-,-,-,-,,一般
10598,2017/9/1,TXO,201709,7500.0,賣權,-,-,-,-,0,0.1,677,-,-,-,-,,一般
10600,2017/9/1,TXO,201709,7600.0,買權,-,-,-,-,0,2970,5,-,-,-,-,,一般
10602,2017/9/1,TXO,201709,7600.0,賣權,-,-,-,-,0,0.1,1771,-,-,-,-,,一般
10604,2017/9/1,TXO,201709,7700.0,買權,-,-,-,-,0,2870,0,-,-,-,-,,一般
10606,2017/9/1,TXO,201709,7700.0,賣權,-,-,-,-,0,0.1,1155,-,-,-,-,,一般
10608,2017/9/1,TXO,201709,7800.0,買權,-,-,-,-,0,2770,5,-,-,-,-,,一般
10610,2017/9/1,TXO,201709,7800.0,賣權,-,-,-,-,0,0.2,2999,-,-,-,-,,一般
10612,2017/9/1,TXO,201709,7900.0,買權,-,-,-,-,0,2670,0,-,-,-,-,,一般
10614,2017/9/1,TXO,201709,7900.0,賣權,0.3,0.3,0.3,0.3,3,0.3,2464,-,2.9,3.2,0.2,,一般
10616,2017/9/1,TXO,201709,8000.0,買權,-,-,-,-,0,2570,17,-,-,-,-,,一般
10618,2017/9/1,TXO,201709,8000.0,賣權,0.3,0.3,0.3,0.3,55,0.3,5853,-,2.9,186,0.2,,一般
10620,2017/9/1,TXO,201709,8100.0,買權,-,-,-,-,0,2470,0,-,-,-,-,,一般
10622,2017/9/1,TXO,201709,8100.0,賣權,0.3,0.3,0.3,0.3,55,0.3,2048,-,2.9,4.5,0.2,,一般
10624,2017/9/1,TXO,201709,8200.0,買權,-,-,-,-,0,2370,3,-,-,-,-,,一般
10626,2017/9/1,TXO,201709,8200.0,賣權,0.3,0.3,0.3,0.3,222,0.3,11374,0.2,2.9,236,0.2,,一般
10628,2017/9/1,TXO,201709,8300.0,買權,-,-,-,-,0,2270,1,-,-,-,-,,一般
10630,2017/9/1,TXO,201709,8300.0,賣權,-,-,-,-,0,0.3,3535,-,-,-,-,,一般
10632,2017/9/1,TXO,201709,8400.0,買權,-,-,-,-,0,2170,30,-,-,-,-,,一般
10634,2017/9/1,TXO,201709,8400.0,賣權,0.5,0.5,0.4,0.4,136,0.4,4415,0.3,0.6,293,0.3,,一般
10636,2017/9/1,TXO,201709,8500.0,買權,-,-,-,-,0,2070,1,-,-,-,-,,一般
10638,2017/9/1,TXO,201709,8500.0,賣權,0.5,0.5,0.5,0.5,176,0.5,7865,0.5,0.6,8.4,0.5,,一般
10640,2017/9/1,TXO,201709,8600.0,買權,-,-,-,-,0,1970,44,-,-,-,-,,一般
10642,2017/9/1,TXO,201709,8600.0,賣權,0.6,0.6,0.5,0.6,244,0.6,4850,0.6,0.7,363,0.5,,一般
10644,2017/9/1,TXO,201709,8700.0,買權,-,-,-,-,0,1870,2,-,-,-,-,,一般
10646,2017/9/1,TXO,201709,8700.0,賣權,0.7,0.7,0.6,0.7,256,0.7,2105,0.7,0.8,11.5,0.5,,一般
10648,2017/9/1,TXO,201709,8800.0,買權,-,-,-,-,0,1770,219,-,-,-,-,,一般
10650,2017/9/1,TXO,201709,8800.0,賣權,0.8,1,0.8,0.9,96,0.9,12150,0.8,1,451,0.8,,一般
10652,2017/9/1,TXO,201709,8900.0,買權,-,-,-,-,0,1670,2,-,-,-,-,,一般
10654,2017/9/1,TXO,201709,8900.0,賣權,1,1.2,0.9,1.1,254,1.1,7029,1,1.1,15.5,0.9,,一般
10656,2017/9/1,TXO,201709,9000.0,買權,1590,1590,1590,1590,1,1570,333,-,-,1590,285,,一般
10658,2017/9/1,TXO,201709,9000.0,賣權,1.1,1.4,1.1,1.4,332,1.4,19469,1.2,1.4,560,0.6,,一般
10660,2017/9/1,TXO,201709,9100.0,買權,-,-,-,-,0,1480,6,-,-,-,-,,一般
10662,2017/9/1,TXO,201709,9100.0,賣權,1.4,1.6,1.3,1.5,235,1.5,5015,1.3,1.7,22.5,1.3,,一般
10664,2017/9/1,TXO,201709,9200.0,買權,-,-,-,-,0,1380,332,-,-,-,-,,一般
10666,2017/9/1,TXO,201709,9200.0,賣權,1.6,1.8,1.6,1.8,336,1.8,11681,1.5,1.9,650,1.6,,一般
10668,2017/9/1,TXO,201709,9300.0,買權,-,-,-,-,0,1280,5,-,-,-,-,,一般
10670,2017/9/1,TXO,201709,9300.0,賣權,1.9,2.2,1.8,2.1,519,2.1,9397,1.9,2.2,36,1.7,,一般
10672,2017/9/1,TXO,201709,9400.0,買權,-,-,-,-,0,1180,744,-,-,-,-,,一般
10674,2017/9/1,TXO,201709,9400.0,賣權,2.4,2.7,2.3,2.6,1069,2.6,11497,2.5,2.7,715,2,,一般
10676,2017/9/1,TXO,201709,9500.0,買權,-,-,-,-,0,1080,31,-,-,-,-,,一般
10678,2017/9/1,TXO,201709,9500.0,賣權,2.6,3.2,2.6,3.1,651,3.1,12049,3,3.2,58,2.5,,一般
10680,2017/9/1,TXO,201709,9600.0,買權,955,955,955,955,1,980,982,605,-,980,98,,一般
10682,2017/9/1,TXO,201709,9600.0,賣權,3.2,3.8,3.2,3.7,878,3.7,16954,3.7,3.8,870,1,,一般
10684,2017/9/1,TXO,201709,9700.0,買權,-,-,-,-,0,880,96,-,-,-,-,,一般
10686,2017/9/1,TXO,201709,9700.0,賣權,4.4,5.1,4.2,4.8,2095,4.8,17427,4.4,5,91,1.2,,一般
10688,2017/9/1,TXO,201709,9800.0,買權,790,790,785,785,3,785,2761,760,785,790,64,,一般
10690,2017/9/1,TXO,201709,9800.0,賣權,5.9,6.8,5.6,6.1,4548,6.1,23137,6.1,6.2,815,5.6,,一般
10692,2017/9/1,TXO,201709,9900.0,買權,-,-,-,-,0,685,251,-,-,-,-,,一般
10694,2017/9/1,TXO,201709,9900.0,賣權,8,8.8,7.2,7.5,2801,7.5,25950,7.5,7.9,149,7.2,,一般
10696,2017/9/1,TXO,201709,10000.0,買權,585,605,560,585,344,585,4610,575,605,605,42,,一般
10698,2017/9/1,TXO,201709,10000.0,賣權,10.5,12,9.4,10.5,7683,10.5,45911,9.7,10.5,1170,9.4,,一般
10700,2017/9/1,TXO,201709,10100.0,買權,484,510,463,489,422,489,1593,483,493,510,165,,一般
10702,2017/9/1,TXO,201709,10100.0,賣權,13,16,12,12.5,6464,12.5,33280,12.5,13,305,2.1,,一般
10704,2017/9/1,TXO,201709,10200.0,買權,392,415,367,396,145,396,5280,393,398,415,47,,一般
10706,2017/9/1,TXO,201709,10200.0,賣權,20,23,17.5,18,8459,18,36758,18,19,565,17.5,,一般
10708,2017/9/1,TXO,201709,10300.0,買權,300,321,277,302,785,302,10070,299,302,321,94,,一般
10710,2017/9/1,TXO,201709,10300.0,賣權,29,34.5,25.5,27.5,9166,27.5,28689,27,27.5,430,25.5,,一般
10712,2017/9/1,TXO,201709,10400.0,買權,217,235,193,218,3589,218,19136,216,217,235,15.5,,一般
10714,2017/9/1,TXO,201709,10400.0,賣權,44,53,38,42.5,16043,42.5,28732,42,42.5,1520,38,,一般
10716,2017/9/1,TXO,201709,10500.0,買權,138,157,123,142,8829,142,20035,141,142,161,32.5,,一般
10718,2017/9/1,TXO,201709,10500.0,賣權,68,82,60,66,12402,66,13359,66,67,440,60,,一般
10720,2017/9/1,TXO,201709,10600.0,買權,81,91,67,80,16286,80,31178,80,82,106,12,,一般
10722,2017/9/1,TXO,201709,10600.0,賣權,109,126,95,104,5769,104,5072,104,106,1000,95,,一般
10724,2017/9/1,TXO,201709,10700.0,買權,39,46,31.5,39,17930,39,48185,38.5,39,75,7.3,,一般
10726,2017/9/1,TXO,201709,10700.0,賣權,170,190,149,164,3216,164,2388,164,165,535,149,,一般
10728,2017/9/1,TXO,201709,10800.0,買權,16,18.5,12.5,15,13602,15,39536,15,15.5,61,3.3,,一般
10730,2017/9/1,TXO,201709,10800.0,賣權,241,269,222,239,1033,239,949,238,241,2060,222,,一般
10732,2017/9/1,TXO,201709,10900.0,買權,5.5,6.2,4.3,5.1,6562,5.1,21673,5,5.1,46.5,1.4,,一般
10734,2017/9/1,TXO,201709,10900.0,賣權,330,356,313,334,118,334,343,325,335,700,313,,一般
10736,2017/9/1,TXO,201709,11000.0,買權,1.8,2,1.3,1.6,4635,1.6,17545,1.6,1.7,35,0.5,,一般
10738,2017/9/1,TXO,201709,11000.0,賣權,425,425,413,417,25,430,152,422,432,755,301,,一般
10740,2017/9/1,TXO,201709,11100.0,買權,0.6,0.8,0.5,0.6,3024,0.6,8131,0.5,0.6,25,0.1,,一般
10742,2017/9/1,TXO,201709,11100.0,賣權,-,-,-,-,0,530,101,-,-,-,-,,一般
10744,2017/9/1,TXO,201709,11200.0,買權,0.3,0.3,0.2,0.2,70,0.4,6508,0.2,2.1,19,0.1,,一般
10746,2017/9/1,TXO,201709,11200.0,賣權,-,-,-,-,0,630,56,-,-,-,-,,一般
10748,2017/9/1,TXO,201709,11300.0,買權,0.2,0.3,0.2,0.3,14,0.3,387,0.1,0.3,2,0.1,,一般
10750,2017/9/1,TXO,201709,11300.0,賣權,-,-,-,-,0,730,74,-,-,-,-,,一般
10752,2017/9/1,TXO,201709,11400.0,買權,-,-,-,-,0,0.1,1113,-,-,-,-,,一般
10754,2017/9/1,TXO,201709,11400.0,賣權,-,-,-,-,0,830,11,-,-,-,-,,一般
10756,2017/9/1,TXO,201709,11500.0,買權,-,-,-,-,0,0.1,25,-,-,-,-,,一般
10758,2017/9/1,TXO,201709,11500.0,賣權,-,-,-,-,0,930,20,-,-,-,-,,一般
10760,2017/9/1,TXO,201709,11600.0,買權,0.3,0.3,0.1,0.1,8,0.1,2877,0.1,0.3,51,0.1,,一般
10762,2017/9/1,TXO,201709,11600.0,賣權,-,-,-,-,0,1030,0,-,-,-,-,,一般
10764,2017/9/1,TXO,201709,11700.0,買權,0.3,0.3,0.3,0.3,2,0.1,28,-,33,0.3,0.1,,一般
10766,2017/9/1,TXO,201709,11700.0,賣權,-,-,-,-,0,1130,0,-,-,-,-,,一般
10768,2017/9/1,TXO,201709,11800.0,買權,-,-,-,-,0,0.1,154,-,-,-,-,,一般
10770,2017/9/1,TXO,201709,11800.0,賣權,-,-,-,-,0,1230,0,-,-,-,-,,一般
10772,2017/9/1,TXO,201709,11900.0,買權,-,-,-,-,0,0.1,22,-,-,-,-,,一般
10774,2017/9/1,TXO,201709,11900.0,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般
10776,2017/9/1,TXO,201709,12000.0,買權,-,-,-,-,0,0.1,2166,-,-,-,-,,一般
10778,2017/9/1,TXO,201709,12000.0,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
10780,2017/9/1,TXO,201709,12100.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10782,2017/9/1,TXO,201709,12100.0,賣權,-,-,-,-,0,1530,0,-,-,-,-,,一般
10784,2017/9/1,TXO,201709,12200.0,買權,-,-,-,-,0,0.1,74,-,-,-,-,,一般
10786,2017/9/1,TXO,201709,12200.0,賣權,-,-,-,-,0,1630,0,-,-,-,-,,一般
10788,2017/9/1,TXO,201709,12300.0,買權,-,-,-,-,0,0.1,25,-,-,-,-,,一般
10790,2017/9/1,TXO,201709,12300.0,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般
10792,2017/9/1,TXO,201709,12400.0,買權,-,-,-,-,0,0.1,535,-,-,-,-,,一般
10794,2017/9/1,TXO,201709,12400.0,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
10796,2017/9/1,TXO,201710,8600.0,買權,-,-,-,-,0,1960,0,-,-,-,-,,一般
10798,2017/9/1,TXO,201710,8600.0,賣權,3.1,3.3,3,3.2,282,3.2,1194,2.5,3.3,8.6,3,,一般
10800,2017/9/1,TXO,201710,8700.0,買權,-,-,-,-,0,1860,0,-,-,-,-,,一般
10802,2017/9/1,TXO,201710,8700.0,賣權,3.5,3.6,3.3,3.6,17,3.6,1011,3.6,7.6,15,3.2,,一般
10804,2017/9/1,TXO,201710,8800.0,買權,-,-,-,-,0,1760,0,-,-,-,-,,一般
10806,2017/9/1,TXO,201710,8800.0,賣權,4,4.1,3.6,4,60,4,4746,3.6,4.1,18.5,3.4,,一般
10808,2017/9/1,TXO,201710,8900.0,買權,-,-,-,-,0,1660,0,-,-,-,-,,一般
10810,2017/9/1,TXO,201710,8900.0,賣權,4.6,4.6,4.2,4.6,121,4.6,3608,4.2,35,22,3.9,,一般
10812,2017/9/1,TXO,201710,9000.0,買權,-,-,-,-,0,1560,0,-,-,-,-,,一般
10814,2017/9/1,TXO,201710,9000.0,賣權,5.5,5.8,5,5.5,227,5.5,2429,5.4,9,24.5,5,,一般
10816,2017/9/1,TXO,201710,9100.0,買權,-,-,-,-,0,1460,0,-,-,-,-,,一般
10818,2017/9/1,TXO,201710,9100.0,賣權,6.5,6.5,5.9,6.3,48,6.3,1475,6,10,30,5.9,,一般
10820,2017/9/1,TXO,201710,9200.0,買權,-,-,-,-,0,1360,1,-,-,-,-,,一般
10822,2017/9/1,TXO,201710,9200.0,賣權,7.5,7.8,7.2,7.7,285,7.7,2993,7.5,10,36,7.1,,一般
10824,2017/9/1,TXO,201710,9300.0,買權,-,-,-,-,0,1260,1,-,-,-,-,,一般
10826,2017/9/1,TXO,201710,9300.0,賣權,9,9.8,8.6,9,149,9,3168,8.7,39,123,7.6,,一般
10828,2017/9/1,TXO,201710,9400.0,買權,1170,1170,1170,1170,3,1170,105,1010,1310,1170,945,,一般
10830,2017/9/1,TXO,201710,9400.0,賣權,10.5,12,10,11,287,11,4884,10.5,11.5,50,9,,一般
10832,2017/9/1,TXO,201710,9500.0,買權,-,-,-,-,0,1070,7,-,-,-,-,,一般
10834,2017/9/1,TXO,201710,9500.0,賣權,13.5,14.5,12.5,13,166,13,6010,13,13.5,61,11,,一般
10836,2017/9/1,TXO,201710,9600.0,買權,-,-,-,-,0,975,10,-,-,-,-,,一般
10838,2017/9/1,TXO,201710,9600.0,賣權,16.5,18,15.5,16,466,16,8303,15.5,16.5,75,15,,一般
10840,2017/9/1,TXO,201710,9700.0,買權,-,-,-,-,0,875,33,-,-,-,-,,一般
10842,2017/9/1,TXO,201710,9700.0,賣權,20.5,22.5,19.5,20,527,20,7484,20,20.5,91,17,,一般
10844,2017/9/1,TXO,201710,9800.0,買權,-,-,-,-,0,785,35,-,-,-,-,,一般
10846,2017/9/1,TXO,201710,9800.0,賣權,25.5,28,24.5,24.5,813,24.5,9583,24.5,25,109,23,,一般
10848,2017/9/1,TXO,201710,9900.0,買權,700,700,690,690,2,690,69,550,735,700,397,,一般
10850,2017/9/1,TXO,201710,9900.0,賣權,32.5,36,31,31.5,804,31.5,7964,31.5,32.5,132,26.5,,一般
10852,2017/9/1,TXO,201710,10000.0,買權,580,610,570,600,7,600,386,590,600,610,317,,一般
10854,2017/9/1,TXO,201710,10000.0,賣權,43,46,40,40.5,2078,40.5,21765,40.5,41,162,40,,一般
10856,2017/9/1,TXO,201710,10100.0,買權,505,515,505,515,8,505,358,500,510,515,251,,一般
10858,2017/9/1,TXO,201710,10100.0,賣權,53,58,51,51,826,51,4791,51,53,197,51,,一般
10860,2017/9/1,TXO,201710,10200.0,買權,412,430,412,425,11,425,333,417,427,430,95,,一般
10862,2017/9/1,TXO,201710,10200.0,賣權,76,76,65,67,880,67,3585,65,68,1220,65,,一般
10864,2017/9/1,TXO,201710,10300.0,買權,332,359,323,344,75,344,1518,338,345,359,137,,一般
10866,2017/9/1,TXO,201710,10300.0,賣權,91,99,83,87,775,87,2633,85,88,284,83,,一般
10868,2017/9/1,TXO,201710,10400.0,買權,269,279,253,271,84,271,1465,268,274,279,98,,一般
10870,2017/9/1,TXO,201710,10400.0,賣權,115,127,109,113,661,113,3820,112,115,347,109,,一般
10872,2017/9/1,TXO,201710,10500.0,買權,200,213,187,203,430,203,2184,202,207,213,65,,一般
10874,2017/9/1,TXO,201710,10500.0,賣權,150,165,141,149,263,149,11516,145,152,413,141,,一般
10876,2017/9/1,TXO,201710,10600.0,買權,144,155,130,145,504,145,3533,144,145,155,42.5,,一般
10878,2017/9/1,TXO,201710,10600.0,賣權,197,210,180,190,332,190,677,186,193,505,180,,一般
10880,2017/9/1,TXO,201710,10700.0,買權,95,106,88,97,713,97,5250,97,98,106,24,,一般
10882,2017/9/1,TXO,201710,10700.0,賣權,247,258,235,242,36,242,354,239,247,580,235,,一般
10884,2017/9/1,TXO,201710,10800.0,買權,63,67,54,60,697,60,11259,60,62,69,8.2,,一般
10886,2017/9/1,TXO,201710,10800.0,賣權,312,333,292,304,9,304,55,301,311,472,292,,一般
10888,2017/9/1,TXO,201710,10900.0,買權,35.5,39.5,33,35.5,873,35.5,11659,35.5,36,46,8,,一般
10890,2017/9/1,TXO,201710,10900.0,賣權,380,380,380,380,2,380,37,376,386,510,380,,一般
10892,2017/9/1,TXO,201710,11000.0,買權,19.5,22,18,19,837,19,7533,19,20,28,4.6,,一般
10894,2017/9/1,TXO,201710,11000.0,賣權,455,455,455,455,1,464,46,459,469,575,455,,一般
10896,2017/9/1,TXO,201710,11100.0,買權,10,11.5,9.9,10,427,10,3789,10,11,18,2.8,,一般
10898,2017/9/1,TXO,201710,11100.0,賣權,-,-,-,-,0,555,21,-,-,-,-,,一般
10900,2017/9/1,TXO,201710,11200.0,買權,5.4,5.9,5.1,5.4,400,5.4,2278,5.2,5.3,12.5,1.6,,一般
10902,2017/9/1,TXO,201710,11200.0,賣權,-,-,-,-,0,650,18,-,-,-,-,,一般
10904,2017/9/1,TXO,201710,11300.0,買權,2.8,2.8,2.8,2.8,4,2.8,716,2.6,2.8,5.9,1.1,,一般
10906,2017/9/1,TXO,201710,11300.0,賣權,-,-,-,-,0,750,0,-,-,-,-,,一般
10908,2017/9/1,TXO,201710,11400.0,買權,1.7,1.7,1.7,1.7,1,1.3,487,1,1.6,5.5,0.7,,一般
10910,2017/9/1,TXO,201710,11400.0,賣權,-,-,-,-,0,850,0,-,-,-,-,,一般
10912,2017/9/1,TXO,201710,11500.0,買權,0.9,0.9,0.9,0.9,20,0.9,211,0.8,10,2.3,0.5,,一般
10914,2017/9/1,TXO,201710,11500.0,賣權,-,-,-,-,0,950,0,-,-,-,-,,一般
10916,2017/9/1,TXO,201710,11600.0,買權,0.7,0.7,0.6,0.6,4,0.6,210,-,33,2.5,0.6,,一般
10918,2017/9/1,TXO,201710,11600.0,賣權,-,-,-,-,0,1040,0,-,-,-,-,,一般
10920,2017/9/1,TXO,201710,11700.0,買權,-,-,-,-,0,0.2,2,-,-,-,-,,一般
10922,2017/9/1,TXO,201710,11700.0,賣權,-,-,-,-,0,1140,0,-,-,-,-,,一般
10924,2017/9/1,TXO,201710,11800.0,買權,-,-,-,-,0,0.1,53,-,-,-,-,,一般
10926,2017/9/1,TXO,201710,11800.0,賣權,-,-,-,-,0,1240,0,-,-,-,-,,一般
10928,2017/9/1,TXO,201710,11900.0,買權,-,-,-,-,0,0.1,50,-,-,-,-,,一般
10930,2017/9/1,TXO,201710,11900.0,賣權,-,-,-,-,0,1340,0,-,-,-,-,,一般
10932,2017/9/1,TXO,201710,12000.0,買權,-,-,-,-,0,0.1,91,-,-,-,-,,一般
10934,2017/9/1,TXO,201710,12000.0,賣權,-,-,-,-,0,1440,0,-,-,-,-,,一般
10936,2017/9/1,TXO,201710,12100.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10938,2017/9/1,TXO,201710,12100.0,賣權,-,-,-,-,0,1540,0,-,-,-,-,,一般
10940,2017/9/1,TXO,201710,12200.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10942,2017/9/1,TXO,201710,12200.0,賣權,-,-,-,-,0,1640,0,-,-,-,-,,一般
10944,2017/9/1,TXO,201711,8700.0,買權,-,-,-,-,0,1840,0,-,-,-,-,,一般
10946,2017/9/1,TXO,201711,8700.0,賣權,9.3,9.3,8.3,8.9,284,8.9,969,8.3,39,15,7.8,,一般
10948,2017/9/1,TXO,201711,8800.0,買權,-,-,-,-,0,1740,0,-,-,-,-,,一般
10950,2017/9/1,TXO,201711,8800.0,賣權,9.9,9.9,9.9,9.9,1,9.9,184,9,10.5,17,9.1,,一般
10952,2017/9/1,TXO,201711,8900.0,買權,-,-,-,-,0,1640,0,-,-,-,-,,一般
10954,2017/9/1,TXO,201711,8900.0,賣權,12,12,11.5,11.5,4,11.5,500,11.5,12.5,19.5,10,,一般
10956,2017/9/1,TXO,201711,9000.0,買權,-,-,-,-,0,1540,0,-,-,-,-,,一般
10958,2017/9/1,TXO,201711,9000.0,賣權,14,15,13.5,14,111,14,781,6,55,25.5,12,,一般
