,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10618,2017/11/1,TXO,201711W2,10100.0,買權,-,-,-,-,0,720,0,-,-,-,-,,一般
10619,2017/11/1,TXO,201711W2,10100.0,賣權,0.7,0.7,0.6,0.7,1166,0.7,1111,0.6,0.7,0.7,0.6,,一般
10620,2017/11/1,TXO,201711W2,10200.0,買權,615,620,615,620,6,620,6,500,790,620,615,,一般
10621,2017/11/1,TXO,201711W2,10200.0,賣權,0.8,0.9,0.7,0.9,2518,0.9,1711,0.8,0.9,0.9,0.7,,一般
10622,2017/11/1,TXO,201711W2,10300.0,買權,-,-,-,-,0,525,0,-,-,-,-,,一般
10623,2017/11/1,TXO,201711W2,10300.0,賣權,1.2,1.3,1,1.2,5032,1.2,3454,1.1,1.2,1.3,1,,一般
10624,2017/11/1,TXO,201711W2,10400.0,買權,340,410,340,410,4,425,4,300,450,410,340,,一般
10625,2017/11/1,TXO,201711W2,10400.0,賣權,1.6,1.7,1.3,1.6,4697,1.6,2917,1.5,1.6,1.7,1.3,,一般
10626,2017/11/1,TXO,201711W2,10500.0,買權,298,310,298,310,2,325,2,298,487,310,298,,一般
10627,2017/11/1,TXO,201711W2,10500.0,賣權,2.6,3.1,2.2,2.5,5272,2.5,3988,2.4,2.5,3.1,2.2,,一般
10628,2017/11/1,TXO,201711W2,10550.0,買權,193,274,193,268,18,275,9,134,400,274,193,,一般
10629,2017/11/1,TXO,201711W2,10550.0,賣權,4.5,4.9,3.4,3.5,4363,3.5,2987,3.4,3.5,4.9,3.4,,一般
10630,2017/11/1,TXO,201711W2,10600.0,買權,230,230,202,230,49,230,16,226,234,230,202,,一般
10631,2017/11/1,TXO,201711W2,10600.0,賣權,9,9,5.1,5.2,6517,5.2,3400,5.1,5.2,9,5.1,,一般
10632,2017/11/1,TXO,201711W2,10650.0,買權,187,187,155,185,117,185,82,181,187,187,155,,一般
10633,2017/11/1,TXO,201711W2,10650.0,賣權,13,13.5,8.5,8.5,6072,8.5,3812,8,8.5,13.5,8.5,,一般
10634,2017/11/1,TXO,201711W2,10700.0,買權,146,149,112,140,1746,140,818,139,142,149,112,,一般
10635,2017/11/1,TXO,201711W2,10700.0,賣權,21,22.5,14.5,15,8010,15,4833,14,15,22.5,14.5,,一般
10636,2017/11/1,TXO,201711W2,10750.0,買權,102,112,78,101,3884,101,1739,100,101,112,78,,一般
10637,2017/11/1,TXO,201711W2,10750.0,賣權,31,37.5,25.5,25.5,9407,25.5,4069,25,25.5,37.5,25.5,,一般
10638,2017/11/1,TXO,201711W2,10800.0,買權,69,79,49,68,9656,68,4552,66,68,79,49,,一般
10639,2017/11/1,TXO,201711W2,10800.0,賣權,41,59,41,42.5,7770,42.5,3659,42,42.5,59,41,,一般
10640,2017/11/1,TXO,201711W2,10850.0,買權,45,49.5,27.5,41.5,12236,41.5,5652,41,41.5,49.5,27.5,,一般
10641,2017/11/1,TXO,201711W2,10850.0,賣權,70,88,64,66,3108,66,1365,65,66,88,64,,一般
10642,2017/11/1,TXO,201711W2,10900.0,買權,21.5,28,14,22.5,13946,22.5,7338,22,23,28,14,,一般
10643,2017/11/1,TXO,201711W2,10900.0,賣權,102,122,91,97,1321,97,494,97,98,122,91,,一般
10644,2017/11/1,TXO,201711W2,10950.0,買權,9,14.5,6,11,7733,11,4239,10.5,11.5,14.5,6,,一般
10645,2017/11/1,TXO,201711W2,10950.0,賣權,134,166,130,135,219,135,114,135,136,166,130,,一般
10646,2017/11/1,TXO,201711W2,11000.0,買權,5,6.5,2.7,4.7,7466,4.7,3934,4.4,4.7,6.5,2.7,,一般
10647,2017/11/1,TXO,201711W2,11000.0,賣權,176,205,174,179,232,180,165,177,179,205,174,,一般
10648,2017/11/1,TXO,201711W2,11050.0,買權,2.4,2.8,1.1,1.9,5282,1.9,2918,1.8,2,2.8,1.1,,一般
10649,2017/11/1,TXO,201711W2,11050.0,賣權,-,-,-,-,0,230,0,-,-,-,-,,一般
10650,2017/11/1,TXO,201711W2,11100.0,買權,1,1.1,0.1,0.8,3314,0.8,2429,0.6,0.9,1.1,0.1,,一般
10651,2017/11/1,TXO,201711W2,11100.0,賣權,313,313,290,290,3,280,2,127,400,313,290,,一般
10652,2017/11/1,TXO,201711W2,11200.0,買權,0.3,0.5,0.3,0.4,2882,0.4,2522,0.3,0.5,0.5,0.3,,一般
10653,2017/11/1,TXO,201711W2,11200.0,賣權,-,-,-,-,0,380,0,-,-,-,-,,一般
10654,2017/11/1,TXO,201711W2,11300.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10655,2017/11/1,TXO,201711W2,11300.0,賣權,-,-,-,-,0,480,0,-,-,-,-,,一般
10656,2017/11/1,TXO,201711W2,11400.0,買權,0.3,0.3,0.1,0.1,20,0.1,10,0.1,0.3,0.3,0.1,,一般
10657,2017/11/1,TXO,201711W2,11400.0,賣權,-,-,-,-,0,580,0,-,-,-,-,,一般
10658,2017/11/1,TXO,201711W2,11500.0,買權,0.2,0.2,0.2,0.2,2,0.1,2,0.1,0.2,0.2,0.2,,一般
10659,2017/11/1,TXO,201711W2,11500.0,賣權,595,595,595,595,1,680,1,510,800,595,595,,一般
10660,2017/11/1,TXO,201711W2,11600.0,買權,0.1,0.1,0.1,0.1,1,0.1,1,0.1,0.2,0.1,0.1,,一般
10661,2017/11/1,TXO,201711W2,11600.0,賣權,-,-,-,-,0,780,0,-,-,-,-,,一般
10662,2017/11/1,TXO,201711,8700.0,買權,-,-,-,-,0,2110,5,-,-,-,-,,一般
10664,2017/11/1,TXO,201711,8700.0,賣權,0.2,0.2,0.1,0.1,18,0.1,5712,0.1,0.2,15,0.1,,一般
10666,2017/11/1,TXO,201711,8800.0,買權,-,-,-,-,0,2010,6,-,-,-,-,,一般
10668,2017/11/1,TXO,201711,8800.0,賣權,0.2,0.2,0.2,0.2,121,0.2,2294,0.1,0.2,17,0.2,,一般
10670,2017/11/1,TXO,201711,8900.0,買權,-,-,-,-,0,1910,6,-,-,-,-,,一般
10672,2017/11/1,TXO,201711,8900.0,賣權,0.2,0.2,0.2,0.2,6,0.2,3872,0.1,0.2,19.5,0.2,,一般
10674,2017/11/1,TXO,201711,9000.0,買權,-,-,-,-,0,1810,6,-,-,-,-,,一般
10676,2017/11/1,TXO,201711,9000.0,賣權,0.2,0.2,0.2,0.2,1,0.2,3900,0.1,0.2,25.5,0.1,,一般
10678,2017/11/1,TXO,201711,9100.0,買權,-,-,-,-,0,1710,5,-,-,-,-,,一般
10680,2017/11/1,TXO,201711,9100.0,賣權,0.3,0.3,0.1,0.1,26,0.2,2513,0.1,0.3,30,0.1,,一般
10682,2017/11/1,TXO,201711,9200.0,買權,-,-,-,-,0,1610,3,-,-,-,-,,一般
10684,2017/11/1,TXO,201711,9200.0,賣權,0.3,0.3,0.2,0.2,173,0.2,7816,-,0.4,37.5,0.2,,一般
10686,2017/11/1,TXO,201711,9300.0,買權,-,-,-,-,0,1510,6,-,-,-,-,,一般
10688,2017/11/1,TXO,201711,9300.0,賣權,0.4,0.5,0.4,0.5,30,0.5,10818,0.3,0.5,44,0.4,,一般
10690,2017/11/1,TXO,201711,9400.0,買權,-,-,-,-,0,1410,6,-,-,-,-,,一般
10692,2017/11/1,TXO,201711,9400.0,賣權,0.4,0.5,0.4,0.5,113,0.5,14615,0.3,0.5,101,0.4,,一般
10694,2017/11/1,TXO,201711,9500.0,買權,-,-,-,-,0,1310,4,-,-,-,-,,一般
10696,2017/11/1,TXO,201711,9500.0,賣權,0.6,0.6,0.5,0.5,82,0.5,9289,0.3,0.6,67,0.5,,一般
10698,2017/11/1,TXO,201711,9600.0,買權,-,-,-,-,0,1210,9,-,-,-,-,,一般
10700,2017/11/1,TXO,201711,9600.0,賣權,0.7,0.7,0.7,0.7,355,0.7,10970,0.1,0.7,80,0.7,,一般
10702,2017/11/1,TXO,201711,9700.0,買權,-,-,-,-,0,1110,5,-,-,-,-,,一般
10704,2017/11/1,TXO,201711,9700.0,賣權,0.9,0.9,0.7,0.7,306,0.7,11370,0.7,0.8,95,0.7,,一般
10706,2017/11/1,TXO,201711,9800.0,買權,1020,1020,1020,1020,1,1010,26,900,1170,1020,520,,一般
10708,2017/11/1,TXO,201711,9800.0,賣權,1.1,1.2,1,1,1102,1,14807,0.9,1,122,1,,一般
10710,2017/11/1,TXO,201711,9900.0,買權,-,-,-,-,0,910,130,-,-,-,-,,一般
10712,2017/11/1,TXO,201711,9900.0,賣權,1.5,1.5,1.2,1.3,1059,1.3,15790,1.2,1.3,152,1.2,,一般
10714,2017/11/1,TXO,201711,10000.0,買權,-,-,-,-,0,810,134,-,-,-,-,,一般
10716,2017/11/1,TXO,201711,10000.0,賣權,2.1,2.1,1.7,1.7,1521,1.7,20163,1.6,1.8,176,1.7,,一般
10718,2017/11/1,TXO,201711,10100.0,買權,-,-,-,-,0,710,298,-,-,-,-,,一般
10720,2017/11/1,TXO,201711,10100.0,賣權,2.5,2.7,2.1,2.1,2324,2.1,16293,2.1,2.3,205,2.1,,一般
10722,2017/11/1,TXO,201711,10200.0,買權,625,625,580,615,20,615,605,500,615,625,192,,一般
10724,2017/11/1,TXO,201711,10200.0,賣權,3.3,4.1,3,3,5151,3,21208,3,3.1,242,3,,一般
10726,2017/11/1,TXO,201711,10300.0,買權,515,520,485,485,12,515,1050,480,670,520,106,,一般
10728,2017/11/1,TXO,201711,10300.0,賣權,5.2,6,4.5,4.6,5047,4.6,28694,4.6,4.8,286,4.5,,一般
10730,2017/11/1,TXO,201711,10400.0,買權,425,428,385,415,200,415,2104,414,416,430,92,,一般
10732,2017/11/1,TXO,201711,10400.0,賣權,7.7,9.4,6.7,7.1,7290,7.1,36562,7,7.1,340,6.7,,一般
10734,2017/11/1,TXO,201711,10500.0,買權,333,334,292,320,360,320,3659,319,325,337,57,,一般
10736,2017/11/1,TXO,201711,10500.0,賣權,11.5,16,11,11.5,17216,11.5,40715,11.5,12,377,11,,一般
10738,2017/11/1,TXO,201711,10600.0,買權,239,244,204,230,1046,230,7631,230,232,249,33.5,,一般
10740,2017/11/1,TXO,201711,10600.0,賣權,23,28.5,20.5,21.5,21471,21.5,31062,21.5,22,402,20.5,,一般
10742,2017/11/1,TXO,201711,10700.0,買權,158,163,128,148,4536,148,14099,148,149,173,18,,一般
10744,2017/11/1,TXO,201711,10700.0,賣權,42,53,37,40,17870,40,27423,40,40.5,467,37,,一般
10746,2017/11/1,TXO,201711,10800.0,買權,90,94,69,84,15093,84,29314,83,84,113,10,,一般
10748,2017/11/1,TXO,201711,10800.0,賣權,72,93,68,75,9713,75,14927,74,75,560,68,,一般
10750,2017/11/1,TXO,201711,10900.0,買權,43.5,45.5,31,38.5,15849,38.5,39104,38,39,85,4.6,,一般
10752,2017/11/1,TXO,201711,10900.0,賣權,127,155,120,131,3280,131,3070,128,131,670,120,,一般
10754,2017/11/1,TXO,201711,11000.0,買權,15,17.5,11,14.5,11502,14.5,42431,14.5,15,61,3,,一般
10756,2017/11/1,TXO,201711,11000.0,賣權,196,235,192,207,669,207,1272,205,206,695,192,,一般
10758,2017/11/1,TXO,201711,11100.0,買權,5.1,5.5,3.6,4.5,4703,4.5,26886,4.5,4.6,37,1.1,,一般
10760,2017/11/1,TXO,201711,11100.0,賣權,288,324,286,303,70,303,332,275,297,710,286,,一般
10762,2017/11/1,TXO,201711,11200.0,買權,1.5,1.8,1.3,1.5,1379,1.5,13174,1.4,1.5,23,0.9,,一般
10764,2017/11/1,TXO,201711,11200.0,賣權,-,-,-,-,0,393,110,-,-,-,-,,一般
10766,2017/11/1,TXO,201711,11300.0,買權,1,1,0.8,0.9,717,0.9,18512,0.7,1,14.5,0.1,,一般
10768,2017/11/1,TXO,201711,11300.0,賣權,486,486,486,486,1,493,26,338,600,640,401,,一般
10770,2017/11/1,TXO,201711,11400.0,買權,0.6,0.6,0.5,0.5,112,0.5,2864,0.4,2.1,8.5,0.4,,一般
10772,2017/11/1,TXO,201711,11400.0,賣權,-,-,-,-,0,590,46,-,-,-,-,,一般
10774,2017/11/1,TXO,201711,11500.0,買權,-,-,-,-,0,0.3,1068,-,-,-,-,,一般
10776,2017/11/1,TXO,201711,11500.0,賣權,-,-,-,-,0,690,3,-,-,-,-,,一般
10778,2017/11/1,TXO,201711,11600.0,買權,0.3,0.3,0.3,0.3,4,0.3,1035,0.1,2,3.7,0.3,,一般
10780,2017/11/1,TXO,201711,11600.0,賣權,-,-,-,-,0,790,0,-,-,-,-,,一般
10782,2017/11/1,TXO,201711,11700.0,買權,0.2,0.2,0.1,0.2,22,0.2,150,0.1,2,2.5,0.1,,一般
10784,2017/11/1,TXO,201711,11700.0,賣權,-,-,-,-,0,890,2,-,-,-,-,,一般
10786,2017/11/1,TXO,201711,11800.0,買權,-,-,-,-,0,0.1,115,-,-,-,-,,一般
10788,2017/11/1,TXO,201711,11800.0,賣權,-,-,-,-,0,990,1,-,-,-,-,,一般
10790,2017/11/1,TXO,201711,11900.0,買權,-,-,-,-,0,0.1,395,-,-,-,-,,一般
10792,2017/11/1,TXO,201711,11900.0,賣權,-,-,-,-,0,1090,0,-,-,-,-,,一般
10794,2017/11/1,TXO,201711,12000.0,買權,-,-,-,-,0,0.1,162,-,-,-,-,,一般
10796,2017/11/1,TXO,201711,12000.0,賣權,-,-,-,-,0,1190,0,-,-,-,-,,一般
10798,2017/11/1,TXO,201711,12100.0,買權,-,-,-,-,0,0.1,82,-,-,-,-,,一般
10800,2017/11/1,TXO,201711,12100.0,賣權,-,-,-,-,0,1290,0,-,-,-,-,,一般
10802,2017/11/1,TXO,201711,12200.0,買權,-,-,-,-,0,0.1,50,-,-,-,-,,一般
10804,2017/11/1,TXO,201711,12200.0,賣權,-,-,-,-,0,1390,0,-,-,-,-,,一般
10806,2017/11/1,TXO,201711,12300.0,買權,-,-,-,-,0,0.1,9,-,-,-,-,,一般
10808,2017/11/1,TXO,201711,12300.0,賣權,-,-,-,-,0,1490,0,-,-,-,-,,一般
10810,2017/11/1,TXO,201711,12400.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10812,2017/11/1,TXO,201711,12400.0,賣權,-,-,-,-,0,1590,0,-,-,-,-,,一般
10814,2017/11/1,TXO,201711,12500.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10815,2017/11/1,TXO,201711,12500.0,賣權,-,-,-,-,0,1690,0,-,-,-,-,,一般
10816,2017/11/1,TXO,201712,7600.0,買權,-,-,-,-,0,3190,0,-,-,-,-,,一般
10818,2017/11/1,TXO,201712,7600.0,賣權,0.5,0.6,0.5,0.6,67,0.6,7611,0.1,0.6,62,0.4,,一般
10820,2017/11/1,TXO,201712,7700.0,買權,-,-,-,-,0,3090,0,-,-,-,-,,一般
10822,2017/11/1,TXO,201712,7700.0,賣權,0.5,0.6,0.5,0.6,26,0.6,461,-,0.7,4.2,0.5,,一般
10824,2017/11/1,TXO,201712,7800.0,買權,-,-,-,-,0,2990,0,-,-,-,-,,一般
10826,2017/11/1,TXO,201712,7800.0,賣權,0.6,0.7,0.6,0.7,74,0.7,2153,-,0.7,78,0.6,,一般
10828,2017/11/1,TXO,201712,7900.0,買權,-,-,-,-,0,2890,0,-,-,-,-,,一般
10830,2017/11/1,TXO,201712,7900.0,賣權,0.7,0.8,0.7,0.7,34,0.7,609,-,0.9,4.9,0.7,,一般
10832,2017/11/1,TXO,201712,8000.0,買權,-,-,-,-,0,2790,16,-,-,-,-,,一般
10834,2017/11/1,TXO,201712,8000.0,賣權,0.9,1,0.8,0.8,34,0.8,3843,0.7,0.9,97,0.8,,一般
10836,2017/11/1,TXO,201712,8100.0,買權,-,-,-,-,0,2690,0,-,-,-,-,,一般
10838,2017/11/1,TXO,201712,8100.0,賣權,1,1.1,1,1,26,1,508,0.2,1.1,6.8,1,,一般
10840,2017/11/1,TXO,201712,8200.0,買權,-,-,-,-,0,2590,2,-,-,-,-,,一般
10842,2017/11/1,TXO,201712,8200.0,賣權,1.2,1.3,1.2,1.3,23,1.3,2422,1,26,127,1.2,,一般
10844,2017/11/1,TXO,201712,8300.0,買權,-,-,-,-,0,2490,0,-,-,-,-,,一般
10846,2017/11/1,TXO,201712,8300.0,賣權,1.4,1.4,1.4,1.4,2,1.4,615,1,1.5,8.6,1.4,,一般
10848,2017/11/1,TXO,201712,8400.0,買權,-,-,-,-,0,2390,39,-,-,-,-,,一般
10850,2017/11/1,TXO,201712,8400.0,賣權,1.5,1.8,1.5,1.6,69,1.6,4812,1,1.8,162,1.5,,一般
10852,2017/11/1,TXO,201712,8500.0,買權,-,-,-,-,0,2300,0,-,-,-,-,,一般
10854,2017/11/1,TXO,201712,8500.0,賣權,-,-,-,-,0,1.9,1371,-,-,-,-,,一般
10856,2017/11/1,TXO,201712,8600.0,買權,-,-,-,-,0,2200,20,-,-,-,-,,一般
10858,2017/11/1,TXO,201712,8600.0,賣權,1.8,2.1,1.8,2,121,2,8628,1.8,2.1,206,1,,一般
10860,2017/11/1,TXO,201712,8700.0,買權,-,-,-,-,0,2100,0,-,-,-,-,,一般
10862,2017/11/1,TXO,201712,8700.0,賣權,2.1,2.3,2.1,2.1,185,2.1,2456,1,2.4,15.5,2.1,,一般
10864,2017/11/1,TXO,201712,8800.0,買權,-,-,-,-,0,2000,40,-,-,-,-,,一般
10866,2017/11/1,TXO,201712,8800.0,賣權,2.3,2.7,2.3,2.7,264,2.7,25039,2.4,2.8,268,2.3,,一般
10868,2017/11/1,TXO,201712,8900.0,買權,-,-,-,-,0,1900,0,-,-,-,-,,一般
10870,2017/11/1,TXO,201712,8900.0,賣權,2.7,3,2.7,2.7,104,2.7,1539,1,22,23,2.7,,一般
10872,2017/11/1,TXO,201712,9000.0,買權,-,-,-,-,0,1800,121,-,-,-,-,,一般
10874,2017/11/1,TXO,201712,9000.0,賣權,3.7,3.7,3.1,3.1,356,3.1,20889,3,3.6,332,3.1,,一般
10876,2017/11/1,TXO,201712,9100.0,買權,-,-,-,-,0,1700,0,-,-,-,-,,一般
10878,2017/11/1,TXO,201712,9100.0,賣權,3.8,4.1,3.8,3.9,52,3.9,2847,3.6,20,32.5,3.8,,一般
10880,2017/11/1,TXO,201712,9200.0,買權,-,-,-,-,0,1600,100,-,-,-,-,,一般
10882,2017/11/1,TXO,201712,9200.0,賣權,4,4.7,4,4.7,281,4.7,13426,4.3,4.9,412,2.2,,一般
10884,2017/11/1,TXO,201712,9300.0,買權,-,-,-,-,0,1500,0,-,-,-,-,,一般
10886,2017/11/1,TXO,201712,9300.0,賣權,4.8,5.7,4.8,5.3,460,5.3,11938,5.1,20,47,4.2,,一般
10888,2017/11/1,TXO,201712,9400.0,買權,-,-,-,-,0,1400,345,-,-,-,-,,一般
10890,2017/11/1,TXO,201712,9400.0,賣權,6.2,7,5.9,6.5,501,6.5,21097,5.8,20,500,5.9,,一般
10892,2017/11/1,TXO,201712,9500.0,買權,1300,1300,1300,1300,1,1300,1,1200,1460,1300,800,,一般
10894,2017/11/1,TXO,201712,9500.0,賣權,7.1,8.5,7,7.4,63,7.4,6148,3.3,7.5,66,7,,一般
10896,2017/11/1,TXO,201712,9600.0,買權,-,-,-,-,0,1200,295,-,-,-,-,,一般
10898,2017/11/1,TXO,201712,9600.0,賣權,8,10,7.9,8.9,370,8.9,13524,8.9,9.5,620,7,,一般
10900,2017/11/1,TXO,201712,9700.0,買權,-,-,-,-,0,1100,7,-,-,-,-,,一般
10902,2017/11/1,TXO,201712,9700.0,賣權,10,12,9.3,10.5,553,10.5,6516,10,11,95,9,,一般
10904,2017/11/1,TXO,201712,9800.0,買權,1030,1030,995,995,8,1010,1027,985,1160,1030,152,,一般
10906,2017/11/1,TXO,201712,9800.0,賣權,12.5,15,11,13,921,13,10801,12.5,13.5,755,11,,一般
10908,2017/11/1,TXO,201712,9900.0,買權,-,-,-,-,0,910,28,-,-,-,-,,一般
10910,2017/11/1,TXO,201712,9900.0,賣權,15.5,19,14,16,3293,16,10518,15,16,136,14,,一般
10912,2017/11/1,TXO,201712,10000.0,買權,825,825,790,790,12,815,1559,805,825,825,100,,一般
10914,2017/11/1,TXO,201712,10000.0,賣權,19,23.5,17,19.5,4983,19.5,18973,19.5,20,905,17,,一般
10916,2017/11/1,TXO,201712,10100.0,買權,715,715,715,715,1,715,44,710,730,715,314,,一般
10918,2017/11/1,TXO,201712,10100.0,賣權,22.5,30,22,25,4379,25,11273,25,26,195,22,,一般
10920,2017/11/1,TXO,201712,10200.0,買權,625,625,610,610,15,625,1124,620,640,625,114,,一般
10922,2017/11/1,TXO,201712,10200.0,賣權,31.5,38,28.5,32,3998,32,13147,31,32.5,660,28.5,,一般
10924,2017/11/1,TXO,201712,10300.0,買權,540,555,525,525,34,535,598,530,550,555,200,,一般
10926,2017/11/1,TXO,201712,10300.0,賣權,41,48.5,38.5,42,2472,42,8622,41.5,43,278,38.5,,一般
10928,2017/11/1,TXO,201712,10400.0,買權,452,455,436,448,22,448,6659,442,462,461,42.5,,一般
10930,2017/11/1,TXO,201712,10400.0,賣權,54,63,51,55,1721,55,7439,54,56,1050,51,,一般
10932,2017/11/1,TXO,201712,10500.0,買權,374,375,347,361,92,368,903,360,380,379,105,,一般
