,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
11390,2017/12/18,TXO,201712,8700.0,買權,-,-,-,-,0,1800,3,-,-,-,-,,一般
11392,2017/12/18,TXO,201712,8700.0,賣權,-,-,-,-,0,0.1,5475,-,-,-,-,,一般
11394,2017/12/18,TXO,201712,8800.0,買權,-,-,-,-,0,1700,40,-,-,-,-,,一般
11396,2017/12/18,TXO,201712,8800.0,賣權,0.2,0.2,0.2,0.2,10,0.1,26712,-,0.2,268,0.1,,一般
11398,2017/12/18,TXO,201712,8900.0,買權,-,-,-,-,0,1600,3,-,-,-,-,,一般
11400,2017/12/18,TXO,201712,8900.0,賣權,-,-,-,-,0,0.1,4454,-,-,-,-,,一般
11402,2017/12/18,TXO,201712,9000.0,買權,-,-,-,-,0,1500,116,-,-,-,-,,一般
11404,2017/12/18,TXO,201712,9000.0,賣權,0.1,0.1,0.1,0.1,25,0.1,29975,-,0.2,332,0.1,,一般
11406,2017/12/18,TXO,201712,9100.0,買權,-,-,-,-,0,1400,3,-,-,-,-,,一般
11408,2017/12/18,TXO,201712,9100.0,賣權,-,-,-,-,0,0.1,6278,-,-,-,-,,一般
11410,2017/12/18,TXO,201712,9200.0,買權,-,-,-,-,0,1300,104,-,-,-,-,,一般
11412,2017/12/18,TXO,201712,9200.0,賣權,0.1,0.1,0.1,0.1,154,0.1,15679,0.1,0.2,412,0.1,,一般
11414,2017/12/18,TXO,201712,9300.0,買權,-,-,-,-,0,1200,4,-,-,-,-,,一般
11416,2017/12/18,TXO,201712,9300.0,賣權,0.1,0.2,0.1,0.1,221,0.1,26455,-,0.2,47,0.1,,一般
11418,2017/12/18,TXO,201712,9400.0,買權,-,-,-,-,0,1100,350,-,-,-,-,,一般
11420,2017/12/18,TXO,201712,9400.0,賣權,0.1,0.2,0.1,0.2,105,0.2,27119,0.1,0.2,500,0.1,,一般
11422,2017/12/18,TXO,201712,9500.0,買權,-,-,-,-,0,1000,5,-,-,-,-,,一般
11424,2017/12/18,TXO,201712,9500.0,賣權,0.2,0.2,0.2,0.2,108,0.2,9339,0.1,0.2,66,0.1,,一般
11426,2017/12/18,TXO,201712,9600.0,買權,870,895,870,890,13,900,277,805,1050,1290,216,,一般
11428,2017/12/18,TXO,201712,9600.0,賣權,0.2,0.2,0.1,0.2,55,0.2,17454,0.1,0.3,620,0.1,,一般
11430,2017/12/18,TXO,201712,9700.0,買權,-,-,-,-,0,800,14,-,-,-,-,,一般
11432,2017/12/18,TXO,201712,9700.0,賣權,0.2,0.2,0.2,0.2,3,0.2,17173,0.1,0.3,95,0.2,,一般
11434,2017/12/18,TXO,201712,9800.0,買權,-,-,-,-,0,700,713,-,-,-,-,,一般
11436,2017/12/18,TXO,201712,9800.0,賣權,0.2,0.3,0.2,0.2,505,0.2,26245,0.1,0.3,755,0.2,,一般
11438,2017/12/18,TXO,201712,9900.0,買權,-,-,-,-,0,600,74,-,-,-,-,,一般
11440,2017/12/18,TXO,201712,9900.0,賣權,0.5,0.5,0.2,0.3,1025,0.3,28359,0.2,0.3,136,0.2,,一般
11442,2017/12/18,TXO,201712,10000.0,買權,498,500,475,500,3,500,1623,487,655,880,100,,一般
11444,2017/12/18,TXO,201712,10000.0,賣權,0.5,0.7,0.3,0.4,793,0.4,47615,0.3,0.4,905,0.3,,一般
11446,2017/12/18,TXO,201712,10100.0,買權,397,405,376,393,73,401,639,320,450,775,268,,一般
11448,2017/12/18,TXO,201712,10100.0,賣權,0.8,1.2,0.4,0.5,2434,0.5,33052,0.5,0.6,195,0.1,,一般
11450,2017/12/18,TXO,201712,10150.0,買權,351,351,351,351,1,352,10,200,500,412,289,,一般
11452,2017/12/18,TXO,201712,10150.0,賣權,0.7,1.7,0.5,0.6,2051,0.6,4968,0.5,0.7,8.5,0.5,,一般
11454,2017/12/18,TXO,201712,10200.0,買權,324,324,265,300,54,302,1681,200,454,675,114,,一般
11456,2017/12/18,TXO,201712,10200.0,賣權,1,2.6,0.7,0.8,7008,0.8,55074,0.7,1,660,0.7,,一般
11458,2017/12/18,TXO,201712,10250.0,買權,230,260,213,260,26,252,34,106,400,315,187,,一般
11460,2017/12/18,TXO,201712,10250.0,賣權,1.8,4.3,0.9,1.1,10325,1.1,28635,1.1,1.2,17.5,0.9,,一般
11462,2017/12/18,TXO,201712,10300.0,買權,215,230,165,204,986,204,2870,201,204,575,112,,一般
11464,2017/12/18,TXO,201712,10300.0,賣權,2.9,7.7,1.6,2,21401,2,57020,1.9,2.1,278,1.6,,一般
11466,2017/12/18,TXO,201712,10350.0,買權,182,182,120,156,3867,156,1502,154,157,236,97,,一般
11468,2017/12/18,TXO,201712,10350.0,賣權,5,13.5,3.4,4.2,21311,4.2,20074,4.2,4.3,35.5,3.4,,一般
11470,2017/12/18,TXO,201712,10400.0,買權,132,136,80,111,17912,111,22682,109,111,485,42.5,,一般
11472,2017/12/18,TXO,201712,10400.0,賣權,9.3,24.5,7.3,9,46560,9,64552,9,9.3,1050,6.8,,一般
11474,2017/12/18,TXO,201712,10450.0,買權,86,94,47,70,38107,70,18517,69,70,144,36,,一般
11476,2017/12/18,TXO,201712,10450.0,賣權,17,42,13.5,19,52987,19,22617,18.5,19,76,12,,一般
11478,2017/12/18,TXO,201712,10500.0,買權,50,57,22.5,37,65667,37,33580,37,37.5,389,18.5,,一般
11480,2017/12/18,TXO,201712,10500.0,賣權,30.5,69,26.5,36,60990,36,30332,35.5,36,386,11.5,,一般
11482,2017/12/18,TXO,201712,10550.0,買權,27,30,9.3,16,50599,16,29086,15,16,68,8,,一般
11484,2017/12/18,TXO,201712,10550.0,賣權,53,104,49,65,24525,65,7682,64,65,141,35,,一般
11486,2017/12/18,TXO,201712,10600.0,買權,11.5,13,2.9,5.2,41172,5.2,56081,5.1,5.3,306,2.9,,一般
11488,2017/12/18,TXO,201712,10600.0,賣權,87,148,82,104,8732,104,14025,103,104,765,18.5,,一般
11490,2017/12/18,TXO,201712,10650.0,買權,4.3,4.8,0.7,1.1,32453,1.1,28659,1.1,1.3,21.5,0.7,,一般
11492,2017/12/18,TXO,201712,10650.0,賣權,127,195,126,151,883,151,860,149,152,228,89,,一般
11494,2017/12/18,TXO,201712,10700.0,買權,1,1.6,0.2,0.5,7884,0.5,50360,0.4,0.6,238,0.2,,一般
11496,2017/12/18,TXO,201712,10700.0,賣權,177,242,176,202,492,200,9029,198,201,520,33,,一般
11498,2017/12/18,TXO,201712,10750.0,買權,0.5,0.5,0.1,0.2,1508,0.3,14946,0.2,0.3,4.8,0.1,,一般
11500,2017/12/18,TXO,201712,10750.0,賣權,265,277,246,247,14,250,33,247,253,320,180,,一般
11502,2017/12/18,TXO,201712,10800.0,買權,0.2,0.4,0.1,0.3,1270,0.3,50025,0.2,0.3,333,0.1,,一般
11504,2017/12/18,TXO,201712,10800.0,賣權,271,342,271,300,57,300,6667,290,345,1300,60,,一般
11506,2017/12/18,TXO,201712,10850.0,買權,0.1,0.1,0.1,0.1,5,0.2,1587,0.1,0.2,0.5,0.1,,一般
11508,2017/12/18,TXO,201712,10850.0,賣權,-,-,-,-,0,350,7,-,-,-,-,,一般
11510,2017/12/18,TXO,201712,10900.0,買權,0.2,0.3,0.1,0.2,658,0.2,50802,0.1,0.2,122,0.1,,一般
11512,2017/12/18,TXO,201712,10900.0,賣權,393,442,391,398,48,400,2570,391,399,580,103,,一般
11514,2017/12/18,TXO,201712,11000.0,買權,0.2,0.2,0.1,0.2,191,0.2,41178,0.1,0.2,104,0.1,,一般
11516,2017/12/18,TXO,201712,11000.0,賣權,492,540,492,497,17,500,888,491,500,995,165,,一般
11518,2017/12/18,TXO,201712,11100.0,買權,0.3,0.3,0.2,0.2,141,0.2,37077,0.1,0.2,51,0.2,,一般
11520,2017/12/18,TXO,201712,11100.0,賣權,580,610,580,605,53,600,353,555,645,730,246,,一般
11522,2017/12/18,TXO,201712,11200.0,買權,0.2,0.2,0.2,0.2,64,0.2,34453,0.1,0.2,68,0.1,,一般
11524,2017/12/18,TXO,201712,11200.0,賣權,-,-,-,-,0,700,192,-,-,-,-,,一般
11526,2017/12/18,TXO,201712,11300.0,買權,0.2,0.5,0.2,0.5,124,0.2,19541,0.1,0.2,23.5,0.2,,一般
11528,2017/12/18,TXO,201712,11300.0,賣權,-,-,-,-,0,800,126,-,-,-,-,,一般
11530,2017/12/18,TXO,201712,11400.0,買權,0.2,0.2,0.2,0.2,5,0.2,13887,-,0.2,29,0.1,,一般
11532,2017/12/18,TXO,201712,11400.0,賣權,-,-,-,-,0,900,7,-,-,-,-,,一般
11534,2017/12/18,TXO,201712,11500.0,買權,0.2,0.2,0.2,0.2,2,0.2,7399,-,0.2,11,0.2,,一般
11536,2017/12/18,TXO,201712,11500.0,賣權,-,-,-,-,0,1000,8,-,-,-,-,,一般
11538,2017/12/18,TXO,201712,11600.0,買權,0.1,0.1,0.1,0.1,1,0.1,6446,-,0.2,30,0.1,,一般
11540,2017/12/18,TXO,201712,11600.0,賣權,-,-,-,-,0,1100,0,-,-,-,-,,一般
11542,2017/12/18,TXO,201712,11700.0,買權,-,-,-,-,0,0.1,1635,-,-,-,-,,一般
11544,2017/12/18,TXO,201712,11700.0,賣權,-,-,-,-,0,1200,2,-,-,-,-,,一般
11546,2017/12/18,TXO,201712,11800.0,買權,-,-,-,-,0,0.1,2850,-,-,-,-,,一般
11548,2017/12/18,TXO,201712,11800.0,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般
11550,2017/12/18,TXO,201712,11900.0,買權,-,-,-,-,0,0.1,613,-,-,-,-,,一般
11552,2017/12/18,TXO,201712,11900.0,賣權,-,-,-,-,0,1400,0,-,-,-,-,,一般
11554,2017/12/18,TXO,201712,12000.0,買權,-,-,-,-,0,0.1,11775,-,-,-,-,,一般
11556,2017/12/18,TXO,201712,12000.0,賣權,-,-,-,-,0,1500,0,-,-,-,-,,一般
11558,2017/12/18,TXO,201712,12100.0,買權,-,-,-,-,0,0.1,515,-,-,-,-,,一般
11560,2017/12/18,TXO,201712,12100.0,賣權,-,-,-,-,0,1600,0,-,-,-,-,,一般
11562,2017/12/18,TXO,201712,12200.0,買權,0.1,0.1,0.1,0.1,36,0.1,556,-,0.2,4,0.1,,一般
11564,2017/12/18,TXO,201712,12200.0,賣權,-,-,-,-,0,1700,0,-,-,-,-,,一般
11566,2017/12/18,TXO,201712,12300.0,買權,-,-,-,-,0,0.1,234,-,-,-,-,,一般
11568,2017/12/18,TXO,201712,12300.0,賣權,-,-,-,-,0,1800,0,-,-,-,-,,一般
11570,2017/12/18,TXO,201712,12400.0,買權,-,-,-,-,0,0.1,994,-,-,-,-,,一般
11572,2017/12/18,TXO,201712,12400.0,賣權,-,-,-,-,0,1900,0,-,-,-,-,,一般
11574,2017/12/18,TXO,201712,12500.0,買權,-,-,-,-,0,0.1,81,-,-,-,-,,一般
11576,2017/12/18,TXO,201712,12500.0,賣權,-,-,-,-,0,2000,0,-,-,-,-,,一般
11578,2017/12/18,TXO,201712,12600.0,買權,-,-,-,-,0,0.1,163,-,-,-,-,,一般
11580,2017/12/18,TXO,201712,12600.0,賣權,-,-,-,-,0,2100,0,-,-,-,-,,一般
11582,2017/12/18,TXO,201712,12700.0,買權,-,-,-,-,0,0.1,93,-,-,-,-,,一般
11584,2017/12/18,TXO,201712,12700.0,賣權,-,-,-,-,0,2200,0,-,-,-,-,,一般
11586,2017/12/18,TXO,201712,12800.0,買權,-,-,-,-,0,0.1,3776,-,-,-,-,,一般
11588,2017/12/18,TXO,201712,12800.0,賣權,-,-,-,-,0,2300,0,-,-,-,-,,一般
11590,2017/12/18,TXO,201801,8800.0,買權,-,-,-,-,0,1690,2,-,-,-,-,,一般
11592,2017/12/18,TXO,201801,8800.0,賣權,1.3,1.4,1.3,1.3,1075,1.3,4266,1,1.3,5.6,1.3,,一般
11594,2017/12/18,TXO,201801,8900.0,買權,-,-,-,-,0,1590,0,-,-,-,-,,一般
11596,2017/12/18,TXO,201801,8900.0,賣權,1.5,1.6,1.4,1.4,74,1.4,2191,1,1.6,10,1.4,,一般
11598,2017/12/18,TXO,201801,9000.0,買權,-,-,-,-,0,1490,0,-,-,-,-,,一般
11600,2017/12/18,TXO,201801,9000.0,賣權,1.6,1.8,1.5,1.6,1110,1.6,9223,1.5,1.6,13,1.1,,一般
11602,2017/12/18,TXO,201801,9100.0,買權,-,-,-,-,0,1390,1,-,-,-,-,,一般
11604,2017/12/18,TXO,201801,9100.0,賣權,1.9,2.1,1.8,1.8,459,1.8,5298,0.2,1.9,477,1.3,,一般
11606,2017/12/18,TXO,201801,9200.0,買權,-,-,-,-,0,1290,1,-,-,-,-,,一般
11608,2017/12/18,TXO,201801,9200.0,賣權,2.2,2.5,2,2.2,264,2.2,7620,1.5,2.2,74,1.3,,一般
11610,2017/12/18,TXO,201801,9300.0,買權,-,-,-,-,0,1190,0,-,-,-,-,,一般
11612,2017/12/18,TXO,201801,9300.0,賣權,2.4,3.2,2.4,2.6,361,2.6,6172,2.4,4.6,22,1.9,,一般
11614,2017/12/18,TXO,201801,9400.0,買權,-,-,-,-,0,1090,0,-,-,-,-,,一般
11616,2017/12/18,TXO,201801,9400.0,賣權,3.1,4.2,3.1,3.2,388,3.2,3605,3.2,3.3,27.5,2.1,,一般
11618,2017/12/18,TXO,201801,9500.0,買權,-,-,-,-,0,995,1,-,-,-,-,,一般
11620,2017/12/18,TXO,201801,9500.0,賣權,4.2,5.3,3.9,4,959,4,5378,3.2,4,36,2.5,,一般
11622,2017/12/18,TXO,201801,9600.0,買權,-,-,-,-,0,895,0,-,-,-,-,,一般
11624,2017/12/18,TXO,201801,9600.0,賣權,5.5,7.4,5.3,5.5,534,5.5,8222,5.4,5.7,48,3.2,,一般
11626,2017/12/18,TXO,201801,9700.0,買權,-,-,-,-,0,795,2,-,-,-,-,,一般
11628,2017/12/18,TXO,201801,9700.0,賣權,6.9,9.9,6.8,7.4,820,7.4,12031,7.3,7.5,54,3.9,,一般
11630,2017/12/18,TXO,201801,9800.0,買權,-,-,-,-,0,700,28,-,-,-,-,,一般
11632,2017/12/18,TXO,201801,9800.0,賣權,9.2,13.5,9.2,9.9,1621,9.9,15439,9.9,10.5,66,5,,一般
11634,2017/12/18,TXO,201801,9900.0,買權,-,-,-,-,0,605,83,-,-,-,-,,一般
11636,2017/12/18,TXO,201801,9900.0,賣權,12.5,18.5,12,14,1132,14,14894,14,14.5,82,5.7,,一般
11638,2017/12/18,TXO,201801,10000.0,買權,484,492,484,492,6,510,39,500,520,1210,395,,一般
11640,2017/12/18,TXO,201801,10000.0,賣權,17,26,15.5,19.5,3462,19.5,20348,19,20,101,7.6,,一般
11642,2017/12/18,TXO,201801,10100.0,買權,351,1440,154,415,98,415,231,408,428,1440,154,,一般
11644,2017/12/18,TXO,201801,10100.0,賣權,27.5,37,24.5,28.5,2718,28.5,17220,28,28.5,127,9,,一般
11646,2017/12/18,TXO,201801,10200.0,買權,338,342,295,329,204,329,754,329,341,590,244,,一般
11648,2017/12/18,TXO,201801,10200.0,賣權,38,54,36,41.5,5396,41.5,19388,41.5,42,157,12,,一般
11650,2017/12/18,TXO,201801,10300.0,買權,264,264,221,252,459,252,1314,246,251,570,179,,一般
11652,2017/12/18,TXO,201801,10300.0,賣權,55,78,53,61,3851,61,13056,61,62,196,17,,一般
11654,2017/12/18,TXO,201801,10400.0,買權,190,191,153,180,1594,180,2776,178,181,475,99,,一般
11656,2017/12/18,TXO,201801,10400.0,賣權,84,111,80,90,4231,90,10029,89,91,690,24,,一般
11658,2017/12/18,TXO,201801,10500.0,買權,124,130,100,119,2648,119,5556,119,121,396,84,,一般
11660,2017/12/18,TXO,201801,10500.0,賣權,121,157,116,129,2193,129,7002,129,133,298,37,,一般
11662,2017/12/18,TXO,201801,10600.0,買權,78,80,59,74,4347,74,8295,73,74,330,50,,一般
11664,2017/12/18,TXO,201801,10600.0,賣權,180,218,171,183,520,183,3012,181,188,360,53,,一般
11666,2017/12/18,TXO,201801,10700.0,買權,46.5,46.5,33.5,41,5648,41,12648,41,41.5,269,28.5,,一般
11668,2017/12/18,TXO,201801,10700.0,賣權,236,287,236,250,91,250,1936,249,258,431,78,,一般
11670,2017/12/18,TXO,201801,10800.0,買權,25.5,25.5,17.5,22,3416,22,18307,21.5,22.5,207,15.5,,一般
11672,2017/12/18,TXO,201801,10800.0,賣權,320,373,320,332,79,332,7364,327,342,520,57,,一般
11674,2017/12/18,TXO,201801,10900.0,買權,11,12.5,8.6,10.5,2701,10.5,12496,10,10.5,153,7.9,,一般
11676,2017/12/18,TXO,201801,10900.0,賣權,447,448,420,425,7,425,352,411,431,600,141,,一般
11678,2017/12/18,TXO,201801,11000.0,買權,10,10,4.6,5.4,2002,5.4,13859,5,5.6,112,4.2,,一般
11680,2017/12/18,TXO,201801,11000.0,賣權,540,555,515,515,7,515,246,505,525,685,218,,一般
11682,2017/12/18,TXO,201801,11100.0,買權,3.4,3.4,2.5,3,758,3,10020,2.6,3.1,78,2.4,,一般
11684,2017/12/18,TXO,201801,11100.0,賣權,635,635,635,635,2,615,83,605,625,745,292,,一般
11686,2017/12/18,TXO,201801,11200.0,買權,1.7,1.8,1.5,1.7,580,1.7,6658,1,2.2,55,1.3,,一般
11688,2017/12/18,TXO,201801,11200.0,賣權,730,745,730,745,2,710,6,700,720,745,374,,一般
11690,2017/12/18,TXO,201801,11300.0,買權,1.1,1.1,0.9,1,129,1,4401,0.8,1.1,35.5,0.9,,一般
11692,2017/12/18,TXO,201801,11300.0,賣權,-,-,-,-,0,810,21,-,-,-,-,,一般
11694,2017/12/18,TXO,201801,11400.0,買權,0.7,0.7,0.6,0.6,199,0.6,4372,0.5,0.7,23,0.6,,一般
11696,2017/12/18,TXO,201801,11400.0,賣權,-,-,-,-,0,910,2,-,-,-,-,,一般
11698,2017/12/18,TXO,201801,11500.0,買權,0.5,0.6,0.4,0.6,74,0.6,2435,0.1,0.6,15,0.4,,一般
11700,2017/12/18,TXO,201801,11500.0,賣權,-,-,-,-,0,1010,21,-,-,-,-,,一般
11702,2017/12/18,TXO,201801,11600.0,買權,0.4,0.4,0.4,0.4,47,0.4,922,0.1,4.1,9.9,0.4,,一般
11704,2017/12/18,TXO,201801,11600.0,賣權,-,-,-,-,0,1110,6,-,-,-,-,,一般
11706,2017/12/18,TXO,201801,11700.0,買權,0.3,0.4,0.3,0.4,21,0.4,1773,0.1,3,6.5,0.3,,一般
11708,2017/12/18,TXO,201801,11700.0,賣權,-,-,-,-,0,1210,0,-,-,-,-,,一般
11710,2017/12/18,TXO,201801,11800.0,買權,0.3,0.3,0.3,0.3,3,0.3,657,0.1,4.1,5.1,0.3,,一般
11712,2017/12/18,TXO,201801,11800.0,賣權,-,-,-,-,0,1310,5,-,-,-,-,,一般
11714,2017/12/18,TXO,201801,11900.0,買權,-,-,-,-,0,0.1,389,-,-,-,-,,一般
11716,2017/12/18,TXO,201801,11900.0,賣權,-,-,-,-,0,1410,0,-,-,-,-,,一般
11718,2017/12/18,TXO,201801,12000.0,買權,-,-,-,-,0,0.1,332,-,-,-,-,,一般
11720,2017/12/18,TXO,201801,12000.0,賣權,-,-,-,-,0,1510,0,-,-,-,-,,一般
11722,2017/12/18,TXO,201801,12100.0,買權,0.2,0.2,0.2,0.2,20,0.1,140,-,53,1.1,0.2,,一般
11724,2017/12/18,TXO,201801,12100.0,賣權,-,-,-,-,0,1610,0,-,-,-,-,,一般
11726,2017/12/18,TXO,201801,12200.0,買權,0.2,0.2,0.2,0.2,20,0.1,269,-,53,0.9,0.2,,一般
11728,2017/12/18,TXO,201801,12200.0,賣權,-,-,-,-,0,1710,0,-,-,-,-,,一般
11730,2017/12/18,TXO,201801,12300.0,買權,-,-,-,-,0,0.1,169,-,-,-,-,,一般
11732,2017/12/18,TXO,201801,12300.0,賣權,-,-,-,-,0,1810,0,-,-,-,-,,一般
11734,2017/12/18,TXO,201801,12400.0,買權,-,-,-,-,0,0.1,276,-,-,-,-,,一般
11736,2017/12/18,TXO,201801,12400.0,賣權,-,-,-,-,0,1910,0,-,-,-,-,,一般
11738,2017/12/18,TXO,201801,12500.0,買權,-,-,-,-,0,0.1,303,-,-,-,-,,一般
11740,2017/12/18,TXO,201801,12500.0,賣權,-,-,-,-,0,2010,0,-,-,-,-,,一般
11742,2017/12/18,TXO,201802,8800.0,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般
11744,2017/12/18,TXO,201802,8800.0,賣權,3.8,4.5,3.5,3.5,394,3.5,2804,1.1,4,13.5,3.5,,一般
11746,2017/12/18,TXO,201802,8900.0,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
11748,2017/12/18,TXO,201802,8900.0,賣權,4.9,4.9,4.2,4.3,728,4.3,1803,1,4.7,22,4,,一般
11750,2017/12/18,TXO,201802,9000.0,買權,-,-,-,-,0,1470,3,-,-,-,-,,一般
11752,2017/12/18,TXO,201802,9000.0,賣權,6.5,6.7,5.3,5.3,24,5.3,1769,2,5.6,27,3,,一般
11754,2017/12/18,TXO,201802,9100.0,買權,-,-,-,-,0,1380,0,-,-,-,-,,一般
11756,2017/12/18,TXO,201802,9100.0,賣權,6.9,6.9,6.3,6.3,28,6.3,769,3,7.1,28,4.4,,一般
11758,2017/12/18,TXO,201802,9200.0,買權,-,-,-,-,0,1280,0,-,-,-,-,,一般
11760,2017/12/18,TXO,201802,9200.0,賣權,8.7,8.7,7.5,7.8,19,7.8,920,4.1,10,33.5,4.9,,一般
11762,2017/12/18,TXO,201802,9300.0,買權,-,-,-,-,0,1180,0,-,-,-,-,,一般
11764,2017/12/18,TXO,201802,9300.0,賣權,10,11,9.4,9.5,424,9.5,1507,9.4,10,33.5,5.5,,一般
11766,2017/12/18,TXO,201802,9400.0,買權,-,-,-,-,0,1080,0,-,-,-,-,,一般
11768,2017/12/18,TXO,201802,9400.0,賣權,13.5,14,11.5,11.5,412,11.5,2538,11,12.5,48,6.4,,一般
11770,2017/12/18,TXO,201802,9500.0,買權,-,-,-,-,0,985,0,-,-,-,-,,一般
11772,2017/12/18,TXO,201802,9500.0,賣權,15.5,18.5,14.5,15,532,15,2516,12.5,15.5,540,7.4,,一般
11774,2017/12/18,TXO,201802,9600.0,買權,-,-,-,-,0,890,0,-,-,-,-,,一般
11776,2017/12/18,TXO,201802,9600.0,賣權,19,23.5,18,19,378,19,3799,18,19.5,75,8.8,,一般
11778,2017/12/18,TXO,201802,9700.0,買權,-,-,-,-,0,795,0,-,-,-,-,,一般
11780,2017/12/18,TXO,201802,9700.0,賣權,25,29.5,24,24.5,462,24.5,2973,20,25,82,8,,一般
11782,2017/12/18,TXO,201802,9800.0,買權,-,-,-,-,0,700,1,-,-,-,-,,一般
11784,2017/12/18,TXO,201802,9800.0,賣權,32,38,31,32,539,32,3712,29,32.5,101,13,,一般
11786,2017/12/18,TXO,201802,9900.0,買權,-,-,-,-,0,610,6,-,-,-,-,,一般
11788,2017/12/18,TXO,201802,9900.0,賣權,41,49,40.5,41,325,41,3401,39.5,42,130,15.5,,一般
11790,2017/12/18,TXO,201802,10000.0,買權,-,-,-,-,0,525,5,-,-,-,-,,一般
11792,2017/12/18,TXO,201802,10000.0,賣權,52,64,52,54,677,54,3941,52,55,154,17,,一般
11794,2017/12/18,TXO,201802,10100.0,買權,-,-,-,-,0,441,51,-,-,-,-,,一般
11796,2017/12/18,TXO,201802,10100.0,賣權,68,82,68,70,213,70,2636,67,71,555,25,,一般
11798,2017/12/18,TXO,201802,10200.0,買權,363,363,361,361,27,361,1051,261,486,390,297,,一般
11800,2017/12/18,TXO,201802,10200.0,賣權,87,108,87,92,395,92,5156,91,93,220,29.5,,一般
11802,2017/12/18,TXO,201802,10300.0,買權,269,293,269,290,12,290,475,250,400,408,233,,一般
11804,2017/12/18,TXO,201802,10300.0,賣權,121,132,119,120,34,120,1496,118,123,250,38,,一般
11806,2017/12/18,TXO,201802,10400.0,買權,203,228,203,227,33,227,1063,190,227,455,177,,一般
11808,2017/12/18,TXO,201802,10400.0,賣權,151,179,148,154,97,154,2042,151,207,298,56,,一般
11810,2017/12/18,TXO,201802,10500.0,買權,174,174,154,171,44,171,694,148,172,405,130,,一般
11812,2017/12/18,TXO,201802,10500.0,賣權,204,226,200,200,12,200,966,194,251,351,74,,一般
11814,2017/12/18,TXO,201802,10600.0,買權,129,131,112,122,128,122,972,119,125,330,93,,一般
11816,2017/12/18,TXO,201802,10600.0,賣權,249,255,249,255,3,255,628,165,320,419,68,,一般
11818,2017/12/18,TXO,201802,10700.0,買權,88,90,72,86,760,86,2410,84,90,267,65,,一般
11820,2017/12/18,TXO,201802,10700.0,賣權,307,334,303,313,96,313,8025,241,432,491,95,,一般
11822,2017/12/18,TXO,201802,10800.0,買權,58,59,47.5,56,383,56,2068,54,57,212,42.5,,一般
11824,2017/12/18,TXO,201802,10800.0,賣權,-,-,-,-,0,385,503,-,-,-,-,,一般
11826,2017/12/18,TXO,201802,10900.0,買權,37,37.5,29.5,35.5,281,35.5,1850,34,36,162,27,,一般
