,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
8777,2016/1/4,TXO,201601W1,7700.0,買權,435.0,435.0,396.0,396.0,23,396.0,44,365.0,430.0,565.0,396.0,
8778,2016/1/4,TXO,201601W1,7700.0,賣權,0.4,2.0,0.3,1.5,3294,1.5,3925,1.4,1.6,2.0,0.3,
8779,2016/1/4,TXO,201601W1,7800.0,買權,430.0,430.0,285.0,289.0,28,300.0,26,282.0,331.0,430.0,285.0,
8780,2016/1/4,TXO,201601W1,7800.0,賣權,0.4,5.6,0.4,3.0,9999,3.0,7488,3.0,3.2,5.6,0.3,
8781,2016/1/4,TXO,201601W1,7900.0,買權,349.0,349.0,173.0,208.0,360,208.0,190,184.0,208.0,388.0,173.0,
8782,2016/1/4,TXO,201601W1,7900.0,賣權,0.9,15.5,0.9,7.6,36525,7.6,16401,7.6,7.9,15.5,0.5,
8783,2016/1/4,TXO,201601W1,8000.0,買權,194.0,199.0,101.0,117.0,3355,117.0,804,118.0,122.0,334.0,101.0,
8784,2016/1/4,TXO,201601W1,8000.0,賣權,2.3,40.0,1.8,21.5,46675,21.5,16363,21.0,21.5,40.0,1.6,
8785,2016/1/4,TXO,201601W1,8050.0,買權,248.0,248.0,70.0,83.0,7451,83.0,1960,81.0,84.0,260.0,70.0,
8786,2016/1/4,TXO,201601W1,8050.0,賣權,4.0,61.0,2.7,34.0,36095,34.0,10248,33.5,34.0,61.0,2.7,
8787,2016/1/4,TXO,201601W1,8100.0,買權,200.0,204.0,45.0,50.0,25834,50.0,5809,50.0,51.0,232.0,45.0,
8788,2016/1/4,TXO,201601W1,8100.0,賣權,8.0,87.0,5.0,53.0,45738,53.0,9275,52.0,54.0,87.0,5.0,
8789,2016/1/4,TXO,201601W1,8150.0,買權,144.0,169.0,23.5,27.5,41407,27.5,10870,27.5,28.0,192.0,23.5,
8790,2016/1/4,TXO,201601W1,8150.0,賣權,14.0,120.0,9.5,80.0,39642,80.0,7532,78.0,80.0,120.0,9.5,
8791,2016/1/4,TXO,201601W1,8200.0,買權,101.0,129.0,10.5,13.5,50226,13.5,12145,12.5,13.0,150.0,10.5,
8792,2016/1/4,TXO,201601W1,8200.0,賣權,23.0,158.0,18.0,115.0,33577,115.0,4584,114.0,115.0,158.0,18.0,
8793,2016/1/4,TXO,201601W1,8250.0,買權,69.0,93.0,4.5,5.3,58216,5.3,18982,5.0,5.2,120.0,4.5,
8794,2016/1/4,TXO,201601W1,8250.0,賣權,40.5,200.0,30.0,155.0,22712,155.0,4605,154.0,157.0,200.0,30.0,
8795,2016/1/4,TXO,201601W1,8300.0,買權,40.5,62.0,1.3,1.7,67218,1.7,17786,1.6,1.7,84.0,1.3,
8796,2016/1/4,TXO,201601W1,8300.0,賣權,65.0,244.0,49.0,201.0,20373,201.0,3671,200.0,203.0,244.0,49.0,
8797,2016/1/4,TXO,201601W1,8350.0,買權,21.0,37.0,0.7,1.1,40657,1.1,12789,1.0,1.2,57.0,0.7,
8798,2016/1/4,TXO,201601W1,8350.0,賣權,97.0,288.0,76.0,251.0,7867,251.0,2076,248.0,262.0,288.0,73.0,
8799,2016/1/4,TXO,201601W1,8400.0,買權,9.9,19.0,0.2,0.6,31711,0.6,13832,0.6,0.7,46.0,0.2,
