,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
3360,2015/7/1,TXO,201507W1,9700.0,買權,0.0,0.0,0.0,0.0,0,0.0,5738,0.0,0.1,2.6,0.1,
3361,2015/7/1,TXO,201507W1,9700.0,賣權,0.0,0.0,0.0,0.0,0,0.0,10,310.0,316.0,0.0,0.0,
3362,2015/7/1,TXO,201507W1,9750.0,買權,0.0,0.0,0.0,0.0,0,0.0,48,0.0,0.2,0.4,0.1,
3363,2015/7/1,TXO,201507W1,9750.0,賣權,0.0,0.0,0.0,0.0,0,0.0,0,358.0,367.0,0.0,0.0,
3364,2015/7/1,TXO,201507W1,9800.0,買權,0.3,0.3,0.3,0.3,1,0.0,760,0.0,0.2,0.8,0.1,
3365,2015/7/1,TXO,201507W1,9800.0,賣權,515.0,515.0,402.0,402.0,4,0.0,28,311.0,595.0,515.0,370.0,
3366,2015/7/1,TXO,201507W1,9900.0,買權,0.0,0.0,0.0,0.0,0,0.0,26,0.0,0.2,0.3,0.1,
3367,2015/7/1,TXO,201507W1,9900.0,賣權,525.0,525.0,525.0,525.0,1,0.0,1,408.0,705.0,525.0,498.0,
3368,2015/7/1,TXO,201507W1,10000.0,買權,0.0,0.0,0.0,0.0,0,0.0,24,0.0,0.2,0.4,0.1,
3369,2015/7/1,TXO,201507W1,10000.0,賣權,695.0,695.0,695.0,695.0,1,0.0,1,500.0,805.0,695.0,620.0,
3370,2015/7/1,TXO,201507W1,10200.0,買權,0.0,0.0,0.0,0.0,0,0.0,20,0.0,0.2,0.1,0.1,
3371,2015/7/1,TXO,201507W1,10200.0,賣權,0.0,0.0,0.0,0.0,0,0.0,0,680.0,1010.0,0.0,0.0,
3372,2015/7/1,TXO,201507W2,8600.0,買權,755.0,755.0,755.0,755.0,22,755.0,21,745.0,755.0,755.0,755.0,
3373,2015/7/1,TXO,201507W2,8600.0,賣權,0.7,0.8,0.4,0.5,36,0.5,35,0.5,0.6,0.8,0.4,
3374,2015/7/1,TXO,201507W2,8700.0,買權,655.0,655.0,655.0,655.0,1,655.0,1,515.0,840.0,655.0,655.0,
3375,2015/7/1,TXO,201507W2,8700.0,賣權,1.2,1.6,0.6,1.0,538,1.0,451,0.9,1.0,1.6,0.6,
3376,2015/7/1,TXO,201507W2,8800.0,買權,560.0,560.0,560.0,560.0,1,555.0,1,550.0,560.0,560.0,560.0,
3377,2015/7/1,TXO,201507W2,8800.0,賣權,2.0,2.3,1.1,1.3,941,1.3,688,1.3,1.4,2.3,1.1,
3378,2015/7/1,TXO,201507W2,8900.0,買權,458.0,464.0,458.0,464.0,5,455.0,5,450.0,460.0,464.0,458.0,
3379,2015/7/1,TXO,201507W2,8900.0,賣權,3.9,4.3,1.9,2.3,2575,2.3,1437,2.3,2.4,4.3,1.9,
3380,2015/7/1,TXO,201507W2,9000.0,買權,358.0,358.0,358.0,358.0,1,355.0,1,352.0,362.0,358.0,358.0,
3381,2015/7/1,TXO,201507W2,9000.0,賣權,8.5,9.3,3.4,4.5,5443,4.5,3557,4.5,4.7,9.3,3.4,
3382,2015/7/1,TXO,201507W2,9050.0,買權,237.0,315.0,235.0,315.0,287,306.0,83,305.0,315.0,315.0,235.0,
3383,2015/7/1,TXO,201507W2,9050.0,賣權,7.5,14.0,5.5,7.1,3516,7.1,1584,6.8,7.1,14.0,5.5,
3384,2015/7/1,TXO,201507W2,9100.0,買權,142.0,275.0,142.0,256.0,168,256.0,114,259.0,268.0,275.0,142.0,
3385,2015/7/1,TXO,201507W2,9100.0,賣權,21.0,21.5,8.8,10.5,4510,10.5,2321,10.0,10.5,21.5,8.8,
3386,2015/7/1,TXO,201507W2,9150.0,買權,153.0,235.0,153.0,212.0,222,212.0,163,214.0,222.0,235.0,153.0,
3387,2015/7/1,TXO,201507W2,9150.0,賣權,32.0,32.5,13.5,15.5,4407,15.5,2441,15.5,16.0,32.5,13.5,
3388,2015/7/1,TXO,201507W2,9200.0,買權,84.0,195.0,84.0,176.0,1408,176.0,526,175.0,178.0,195.0,84.0,
3389,2015/7/1,TXO,201507W2,9200.0,賣權,36.0,50.0,20.0,23.5,6993,23.5,3568,23.5,24.0,50.0,20.0,
3390,2015/7/1,TXO,201507W2,9250.0,買權,60.0,156.0,60.0,139.0,2338,139.0,1103,137.0,139.0,156.0,60.0,
3391,2015/7/1,TXO,201507W2,9250.0,賣權,62.0,69.0,30.0,35.5,7777,35.5,3374,35.0,35.5,69.0,30.0,
3392,2015/7/1,TXO,201507W2,9300.0,買權,48.0,120.0,48.0,103.0,4548,103.0,1275,102.0,105.0,120.0,48.0,
3393,2015/7/1,TXO,201507W2,9300.0,賣權,100.0,100.0,43.5,50.0,6487,50.0,2514,50.0,51.0,100.0,43.5,
3394,2015/7/1,TXO,201507W2,9350.0,買權,33.0,89.0,32.0,75.0,5931,75.0,1910,74.0,75.0,89.0,32.0,
3395,2015/7/1,TXO,201507W2,9350.0,賣權,119.0,125.0,62.0,71.0,5259,71.0,2189,70.0,71.0,125.0,62.0,
3396,2015/7/1,TXO,201507W2,9400.0,買權,21.0,62.0,19.5,50.0,13375,50.0,5652,50.0,51.0,62.0,19.5,
3397,2015/7/1,TXO,201507W2,9400.0,賣權,162.0,162.0,86.0,97.0,2040,97.0,999,96.0,97.0,162.0,86.0,
3398,2015/7/1,TXO,201507W2,9450.0,買權,18.0,41.0,11.5,32.5,7224,32.5,2955,32.0,32.5,41.0,11.5,
3399,2015/7/1,TXO,201507W2,9450.0,賣權,168.0,168.0,115.0,128.0,384,128.0,254,127.0,131.0,168.0,115.0,
3400,2015/7/1,TXO,201507W2,9500.0,買權,11.0,26.0,6.3,19.0,6703,19.0,2914,18.5,19.5,26.0,6.3,
3401,2015/7/1,TXO,201507W2,9500.0,賣權,188.0,188.0,150.0,166.0,178,166.0,159,162.0,170.0,188.0,150.0,
3402,2015/7/1,TXO,201507W2,9550.0,買權,3.6,15.0,3.6,10.0,5120,10.0,3221,9.9,10.5,15.0,3.6,
3403,2015/7/1,TXO,201507W2,9550.0,賣權,204.0,210.0,192.0,210.0,83,210.0,79,205.0,211.0,210.0,192.0,
3404,2015/7/1,TXO,201507W2,9600.0,買權,2.1,8.3,1.8,5.3,6023,5.3,3633,5.2,5.3,8.3,1.8,
3405,2015/7/1,TXO,201507W2,9600.0,賣權,253.0,258.0,236.0,258.0,12,258.0,9,250.0,255.0,258.0,236.0,
3406,2015/7/1,TXO,201507W2,9700.0,買權,0.6,2.4,0.6,1.6,2381,1.6,1690,1.4,1.6,2.4,0.6,
3407,2015/7/1,TXO,201507W2,9700.0,賣權,342.0,342.0,342.0,342.0,1,349.0,1,344.0,354.0,342.0,342.0,
3408,2015/7/1,TXO,201507W2,9800.0,買權,0.5,0.9,0.5,0.7,467,0.7,447,0.6,0.7,0.9,0.5,
3409,2015/7/1,TXO,201507W2,9800.0,賣權,425.0,425.0,425.0,425.0,2,446.0,2,321.0,600.0,425.0,425.0,
3410,2015/7/1,TXO,201507W2,9900.0,買權,0.4,0.6,0.4,0.5,378,0.5,378,0.1,0.5,0.6,0.4,
3411,2015/7/1,TXO,201507W2,9900.0,賣權,620.0,620.0,525.0,545.0,43,545.0,2,545.0,555.0,620.0,525.0,
3412,2015/7/1,TXO,201507W2,10000.0,買權,0.0,0.0,0.0,0.0,0,0.2,0,0.1,0.4,0.0,0.0,
3413,2015/7/1,TXO,201507W2,10000.0,賣權,700.0,700.0,645.0,645.0,21,645.0,21,645.0,655.0,700.0,645.0,
3414,2015/7/1,TXO,201507,7800.0,買權,0.0,0.0,0.0,0.0,0,1490.0,22,1470.0,1510.0,1510.0,1330.0,
3415,2015/7/1,TXO,201507,7800.0,賣權,0.0,0.0,0.0,0.0,0,0.3,1046,0.2,0.4,1.5,0.4,
3416,2015/7/1,TXO,201507,7900.0,買權,0.0,0.0,0.0,0.0,0,1390.0,525,1370.0,1410.0,1430.0,1240.0,
3417,2015/7/1,TXO,201507,7900.0,賣權,0.0,0.0,0.0,0.0,0,0.4,972,0.3,0.5,4.0,0.3,
3418,2015/7/1,TXO,201507,8000.0,買權,0.0,0.0,0.0,0.0,0,1290.0,25,1270.0,1320.0,1200.0,1060.0,
3419,2015/7/1,TXO,201507,8000.0,賣權,0.8,0.8,0.6,0.7,364,0.5,2088,0.4,0.6,4.1,0.2,
3420,2015/7/1,TXO,201507,8100.0,買權,0.0,0.0,0.0,0.0,0,1190.0,34,1170.0,1220.0,1780.0,1050.0,
3421,2015/7/1,TXO,201507,8100.0,賣權,0.6,0.8,0.6,0.7,396,0.7,3911,0.6,0.8,6.5,0.3,
3422,2015/7/1,TXO,201507,8200.0,買權,0.0,0.0,0.0,0.0,0,1090.0,231,1070.0,1110.0,1580.0,845.0,
3423,2015/7/1,TXO,201507,8200.0,賣權,1.1,1.3,0.7,0.8,861,0.8,4432,0.7,0.8,9.9,0.5,
3424,2015/7/1,TXO,201507,8300.0,買權,0.0,0.0,0.0,0.0,0,990.0,36,970.0,1010.0,1480.0,755.0,
