,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
11158,2017/6/16,TXO,201706,9850.0,賣權,2.7,2.7,0.4,0.7,17370,0.7,21692,0.5,0.8,12.5,0.4,,一般
11160,2017/6/16,TXO,201706,9900.0,買權,181,259,168,251,1463,251,5815,247,251,356,52,,一般
11162,2017/6/16,TXO,201706,9900.0,賣權,4.8,5,1,1.2,26079,1.2,47914,1.1,1.2,376,1,,一般
11164,2017/6/16,TXO,201706,9950.0,買權,133,210,121,198,3288,201,1623,198,200,210,92,,一般
11166,2017/6/16,TXO,201706,9950.0,賣權,7.2,9.8,1.7,1.9,31432,1.9,19449,1.9,2,30,1.7,,一般
11168,2017/6/16,TXO,201706,10000.0,買權,92,162,81,151,27427,151,25901,151,152,259,32,,一般
11170,2017/6/16,TXO,201706,10000.0,賣權,15.5,19,3.2,3.6,68472,3.6,63811,3.6,3.7,1030,3.2,,一般
11172,2017/6/16,TXO,201706,10050.0,買權,55,114,46,105,41375,105,11931,104,105,122,33,,一般
11174,2017/6/16,TXO,201706,10050.0,賣權,28.5,35.5,6.1,7.2,59215,7.2,20828,7.2,7.3,72,6.1,,一般
11176,2017/6/16,TXO,201706,10100.0,買權,27,72,21,61,67948,61,23410,62,64,91,15.5,,一般
11178,2017/6/16,TXO,201706,10100.0,賣權,52,61,13,16,62755,16,32699,15.5,16,104,13,,一般
11180,2017/6/16,TXO,201706,10150.0,買權,11.5,36.5,8.1,32,59288,32,25753,31,32,52,6.4,,一般
11182,2017/6/16,TXO,201706,10150.0,賣權,82,96,27.5,33.5,38294,33.5,15998,33.5,34,140,27.5,,一般
11184,2017/6/16,TXO,201706,10200.0,買權,4,15,2.9,11.5,49146,11.5,68111,11.5,12,110,2.5,,一般
11186,2017/6/16,TXO,201706,10200.0,賣權,128,141,56,65,18183,65,22284,65,66,615,38,,一般
11188,2017/6/16,TXO,201706,10250.0,買權,1.2,4.7,0.8,3.8,15812,3.8,14403,3.8,3.9,13.5,0.8,,一般
11190,2017/6/16,TXO,201706,10250.0,賣權,173,185,96,107,1456,107,781,105,108,230,96,,一般
11192,2017/6/16,TXO,201706,10300.0,買權,0.3,1.3,0.2,1.1,7732,1.1,23696,1,1.1,11.5,0.1,,一般
11194,2017/6/16,TXO,201706,10300.0,賣權,220,237,144,154,265,154,613,153,156,278,144,,一般
11196,2017/6/16,TXO,201706,10350.0,買權,0.2,0.5,0.2,0.4,1052,0.4,5621,0.3,0.5,2.7,0.2,,一般
11198,2017/6/16,TXO,201706,10350.0,賣權,273,278,198,201,74,200,43,129,565,301,155,,一般
11200,2017/6/16,TXO,201706,10400.0,買權,0.3,0.4,0.1,0.3,4048,0.3,65423,0.2,0.3,84,0.1,,一般
11202,2017/6/16,TXO,201706,10400.0,賣權,326,335,243,254,388,250,1637,253,262,1350,161,,一般
11204,2017/6/16,TXO,201706,10500.0,買權,0.2,0.2,0.2,0.2,103,0.2,6376,0.1,0.2,1.2,0.1,,一般
11206,2017/6/16,TXO,201706,10500.0,賣權,416,437,351,351,125,350,35,200,820,457,351,,一般
11208,2017/6/16,TXO,201706,10600.0,買權,0.1,0.2,0.1,0.2,744,0.2,20522,0.1,0.2,29,0.1,,一般
11210,2017/6/16,TXO,201706,10600.0,賣權,520,530,445,445,70,450,202,280,565,995,350,,一般
11212,2017/6/16,TXO,201706,10700.0,買權,0.1,0.1,0.1,0.1,2,0.1,94,0.1,0.2,0.3,0.1,,一般
11214,2017/6/16,TXO,201706,10700.0,賣權,-,-,-,-,0,550,0,-,-,-,-,,一般
11216,2017/6/16,TXO,201706,10800.0,買權,0.1,0.1,0.1,0.1,203,0.1,11951,-,0.2,30,0.1,,一般
11218,2017/6/16,TXO,201706,10800.0,賣權,-,-,-,-,0,650,113,-,-,-,-,,一般
11220,2017/6/16,TXO,201706,10900.0,買權,0.1,0.1,0.1,0.1,2,0.1,183,-,0.1,0.2,0.1,,一般
11222,2017/6/16,TXO,201706,10900.0,賣權,945,945,820,820,2,750,1,615,1070,945,820,,一般
11224,2017/6/16,TXO,201706,11000.0,買權,0.1,0.1,0.1,0.1,4,0.1,2853,-,0.1,7.4,0.1,,一般
11226,2017/6/16,TXO,201706,11000.0,賣權,-,-,-,-,0,850,64,-,-,-,-,,一般
11228,2017/6/16,TXO,201706,11100.0,買權,-,-,-,-,0,0.1,592,-,-,-,-,,一般
11230,2017/6/16,TXO,201706,11100.0,賣權,-,-,-,-,0,950,1,-,-,-,-,,一般
11232,2017/6/16,TXO,201706,11200.0,買權,-,-,-,-,0,0.1,8415,-,-,-,-,,一般
11234,2017/6/16,TXO,201706,11200.0,賣權,-,-,-,-,0,1050,3,-,-,-,-,,一般
11236,2017/6/16,TXO,201706,11400.0,買權,-,-,-,-,0,0.1,794,-,-,-,-,,一般
11238,2017/6/16,TXO,201706,11400.0,賣權,-,-,-,-,0,1250,0,-,-,-,-,,一般
11240,2017/6/16,TXO,201706,11600.0,買權,-,-,-,-,0,0.1,2702,-,-,-,-,,一般
11242,2017/6/16,TXO,201706,11600.0,賣權,-,-,-,-,0,1450,12,-,-,-,-,,一般
11244,2017/6/16,TXO,201706,11800.0,買權,-,-,-,-,0,0.1,577,-,-,-,-,,一般
11246,2017/6/16,TXO,201706,11800.0,賣權,-,-,-,-,0,1650,0,-,-,-,-,,一般
11248,2017/6/16,TXO,201706,12000.0,買權,-,-,-,-,0,0.1,787,-,-,-,-,,一般
11250,2017/6/16,TXO,201706,12000.0,賣權,-,-,-,-,0,1850,0,-,-,-,-,,一般
11252,2017/6/16,TXO,201707,8100.0,買權,-,-,-,-,0,1870,0,-,-,-,-,,一般
11254,2017/6/16,TXO,201707,8100.0,賣權,0.4,0.4,0.4,0.4,50,0.4,1735,0.3,0.7,14.5,0.4,,一般
11256,2017/6/16,TXO,201707,8200.0,買權,-,-,-,-,0,1770,0,-,-,-,-,,一般
11258,2017/6/16,TXO,201707,8200.0,賣權,0.5,0.5,0.5,0.5,75,0.5,854,-,0.8,17.5,0.5,,一般
11260,2017/6/16,TXO,201707,8300.0,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般
11262,2017/6/16,TXO,201707,8300.0,賣權,0.6,0.6,0.6,0.6,1,0.6,726,-,8.9,22,0.6,,一般
11264,2017/6/16,TXO,201707,8400.0,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
11266,2017/6/16,TXO,201707,8400.0,賣權,1,1,0.7,0.7,231,0.7,1052,0.7,1.3,25,0.7,,一般
11268,2017/6/16,TXO,201707,8500.0,買權,-,-,-,-,0,1470,0,-,-,-,-,,一般
11270,2017/6/16,TXO,201707,8500.0,賣權,1.2,1.2,1,1,170,0.9,1376,-,0.9,33.5,1,,一般
11272,2017/6/16,TXO,201707,8600.0,買權,-,-,-,-,0,1370,0,-,-,-,-,,一般
11274,2017/6/16,TXO,201707,8600.0,賣權,1.4,1.4,1,1,180,1,910,-,1.4,42,1,,一般
11276,2017/6/16,TXO,201707,8700.0,買權,-,-,-,-,0,1270,0,-,-,-,-,,一般
11278,2017/6/16,TXO,201707,8700.0,賣權,1.6,1.6,1.1,1.2,344,1.2,947,1,1.3,51,1.1,,一般
11280,2017/6/16,TXO,201707,8800.0,買權,-,-,-,-,0,1170,8,-,-,-,-,,一般
11282,2017/6/16,TXO,201707,8800.0,賣權,2.1,2.1,1.3,1.3,346,1.3,2365,1,2.1,64,1.3,,一般
11284,2017/6/16,TXO,201707,8900.0,買權,-,-,-,-,0,1070,2,-,-,-,-,,一般
11286,2017/6/16,TXO,201707,8900.0,賣權,2.6,2.6,1.6,1.6,351,1.6,2303,1.5,1.6,87,1.6,,一般
11288,2017/6/16,TXO,201707,9000.0,買權,935,935,935,935,40,970,41,920,1290,935,488,,一般
11290,2017/6/16,TXO,201707,9000.0,賣權,3.4,3.5,2.1,2.1,601,2.1,5661,1.8,2,100,2.1,,一般
11292,2017/6/16,TXO,201707,9100.0,買權,840,840,840,840,40,870,1,820,1250,840,650,,一般
11294,2017/6/16,TXO,201707,9100.0,賣權,4.5,4.7,2.5,2.6,1021,2.6,2413,2,2.8,120,2.5,,一般
11296,2017/6/16,TXO,201707,9200.0,買權,740,740,740,740,40,770,22,720,900,760,350,,一般
11298,2017/6/16,TXO,201707,9200.0,賣權,6.1,6.5,3.4,3.5,1429,3.5,5627,1.5,3.5,155,3.4,,一般
11300,2017/6/16,TXO,201707,9300.0,買權,640,640,640,640,40,675,56,625,1020,670,320,,一般
11302,2017/6/16,TXO,201707,9300.0,賣權,8.9,9.1,4.9,5,1597,5,6288,4.8,5.1,189,4.9,,一般
11304,2017/6/16,TXO,201707,9400.0,買權,520,570,515,560,76,575,131,525,600,635,223,,一般
11306,2017/6/16,TXO,201707,9400.0,賣權,13,14,7.2,7.2,2370,7.2,7861,6.5,7.2,210,7.2,,一般
11308,2017/6/16,TXO,201707,9500.0,買權,425,475,425,468,103,480,407,478,484,570,169,,一般
11310,2017/6/16,TXO,201707,9500.0,賣權,20,21,11,11,3109,11,12524,11,11.5,264,10,,一般
11312,2017/6/16,TXO,201707,9600.0,買權,323,390,313,388,163,388,510,385,391,485,126,,一般
11314,2017/6/16,TXO,201707,9600.0,賣權,31,32.5,17,17.5,5441,17.5,13521,17,18,330,15,,一般
11316,2017/6/16,TXO,201707,9700.0,買權,242,306,235,297,192,297,794,296,302,390,92,,一般
11318,2017/6/16,TXO,201707,9700.0,賣權,47,52,27.5,28,5446,28,11831,28,28.5,327,23,,一般
11320,2017/6/16,TXO,201707,9800.0,買權,171,223,162,215,887,215,2094,216,219,308,61,,一般
11322,2017/6/16,TXO,201707,9800.0,賣權,74,80,46,47,5856,47,12649,47,47.5,383,36,,一般
11324,2017/6/16,TXO,201707,9900.0,買權,111,152,103,146,3148,146,4115,145,147,228,40,,一般
11326,2017/6/16,TXO,201707,9900.0,賣權,114,121,73,77,3943,77,7923,76,77,440,58,,一般
11328,2017/6/16,TXO,201707,10000.0,買權,65,95,62,90,7216,90,10751,90,91,162,25.5,,一般
11330,2017/6/16,TXO,201707,10000.0,賣權,171,179,117,121,3132,121,7592,120,121,437,90,,一般
11332,2017/6/16,TXO,201707,10100.0,買權,35.5,55,34.5,51,8479,51,8895,51,52,68,28,,一般
11334,2017/6/16,TXO,201707,10100.0,賣權,239,249,177,180,893,180,1058,179,181,283,177,,一般
11336,2017/6/16,TXO,201707,10200.0,買權,19,29.5,18.5,27,10361,27,47907,27,28,68,10.5,,一般
11338,2017/6/16,TXO,201707,10200.0,賣權,320,332,252,257,365,257,1161,254,259,600,197,,一般
11340,2017/6/16,TXO,201707,10300.0,買權,10,14.5,9.4,14,4985,14,10288,13,14,22,7.5,,一般
11342,2017/6/16,TXO,201707,10300.0,賣權,422,422,340,345,24,345,62,340,346,452,340,,一般
11344,2017/6/16,TXO,201707,10400.0,買權,5.6,7.6,5.3,7.3,4935,7.3,31163,7.2,7.4,27.5,3.5,,一般
11346,2017/6/16,TXO,201707,10400.0,賣權,515,515,440,440,99,440,128,434,440,655,355,,一般
11348,2017/6/16,TXO,201707,10500.0,買權,3,3.7,2.8,3.3,891,3.3,2401,3.3,3.5,6.6,2.5,,一般
11350,2017/6/16,TXO,201707,10500.0,賣權,570,570,535,535,49,535,63,510,990,630,535,,一般
11352,2017/6/16,TXO,201707,10600.0,買權,2,2.2,1.7,2,1760,2,8395,2.1,2.2,13,1.6,,一般
11354,2017/6/16,TXO,201707,10600.0,賣權,665,665,665,665,40,635,121,450,725,1240,250,,一般
11356,2017/6/16,TXO,201707,10700.0,買權,1.5,1.5,1.2,1.3,334,1.3,440,-,1.5,2.3,1.2,,一般
11358,2017/6/16,TXO,201707,10700.0,賣權,765,765,765,765,40,730,40,550,785,765,765,,一般
11360,2017/6/16,TXO,201707,10800.0,買權,1.1,1.1,0.8,0.9,489,0.9,3769,0.8,1.1,15.5,0.7,,一般
11362,2017/6/16,TXO,201707,10800.0,賣權,-,-,-,-,0,830,271,-,-,-,-,,一般
11364,2017/6/16,TXO,201707,10900.0,買權,0.9,0.9,0.8,0.8,43,0.8,378,-,3.5,1.3,0.7,,一般
11366,2017/6/16,TXO,201707,10900.0,賣權,-,-,-,-,0,930,0,-,-,-,-,,一般
11368,2017/6/16,TXO,201707,11000.0,買權,0.6,0.6,0.6,0.6,6,0.6,912,-,0.6,3.3,0.6,,一般
11370,2017/6/16,TXO,201707,11000.0,賣權,-,-,-,-,0,1030,91,-,-,-,-,,一般
11372,2017/6/16,TXO,201707,11100.0,買權,-,-,-,-,0,0.5,110,-,-,-,-,,一般
11374,2017/6/16,TXO,201707,11100.0,賣權,-,-,-,-,0,1130,0,-,-,-,-,,一般
11376,2017/6/16,TXO,201707,11200.0,買權,0.5,0.5,0.4,0.4,100,0.4,8688,-,0.6,1.8,0.4,,一般
11378,2017/6/16,TXO,201707,11200.0,賣權,-,-,-,-,0,1230,0,-,-,-,-,,一般
11380,2017/6/16,TXO,201707,11400.0,買權,-,-,-,-,0,0.1,1080,-,-,-,-,,一般
11382,2017/6/16,TXO,201707,11400.0,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
11384,2017/6/16,TXO,201707,11600.0,買權,-,-,-,-,0,0.1,340,-,-,-,-,,一般
11386,2017/6/16,TXO,201707,11600.0,賣權,-,-,-,-,0,1630,20,-,-,-,-,,一般
11388,2017/6/16,TXO,201707,11800.0,買權,-,-,-,-,0,0.1,597,-,-,-,-,,一般
11390,2017/6/16,TXO,201707,11800.0,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
11392,2017/6/16,TXO,201708,8400.0,買權,-,-,-,-,0,1460,0,-,-,-,-,,一般
11394,2017/6/16,TXO,201708,8400.0,賣權,3.5,3.5,2.6,2.7,64,2.7,943,1,2.9,11,2.6,,一般
11396,2017/6/16,TXO,201708,8500.0,買權,-,-,-,-,0,1360,0,-,-,-,-,,一般
11398,2017/6/16,TXO,201708,8500.0,賣權,3.7,3.7,2.9,2.9,2,2.9,563,2.5,3.7,17.5,2.9,,一般
11400,2017/6/16,TXO,201708,8600.0,買權,-,-,-,-,0,1260,0,-,-,-,-,,一般
11402,2017/6/16,TXO,201708,8600.0,賣權,5.2,5.2,3.4,3.4,80,3.4,721,3,4,21,3.4,,一般
11404,2017/6/16,TXO,201708,8700.0,買權,-,-,-,-,0,1170,0,-,-,-,-,,一般
11406,2017/6/16,TXO,201708,8700.0,賣權,6.3,6.3,4.4,4.4,56,4.4,323,0.4,4.6,26,4.3,,一般
11408,2017/6/16,TXO,201708,8800.0,買權,-,-,-,-,0,1070,0,-,-,-,-,,一般
11410,2017/6/16,TXO,201708,8800.0,賣權,7.2,7.9,5.5,5.5,183,5.5,800,1,5.5,33.5,5.3,,一般
11412,2017/6/16,TXO,201708,8900.0,買權,-,-,-,-,0,970,0,-,-,-,-,,一般
11414,2017/6/16,TXO,201708,8900.0,賣權,9.9,9.9,6.9,7.4,172,6.1,1399,5,7.2,46,6.7,,一般
11416,2017/6/16,TXO,201708,9000.0,買權,-,-,-,-,0,870,1,-,-,-,-,,一般
11418,2017/6/16,TXO,201708,9000.0,賣權,13.5,13.5,9.1,9.1,460,9.1,2318,9,10,57,8.7,,一般
11420,2017/6/16,TXO,201708,9100.0,買權,-,-,-,-,0,775,10,-,-,-,-,,一般
11422,2017/6/16,TXO,201708,9100.0,賣權,18.5,18.5,11.5,12,311,12,3086,11.5,12,71,11,,一般
11424,2017/6/16,TXO,201708,9200.0,買權,-,-,-,-,0,675,2,-,-,-,-,,一般
11426,2017/6/16,TXO,201708,9200.0,賣權,25,25,15,15.5,465,15.5,3933,15,16,90,14,,一般
11428,2017/6/16,TXO,201708,9300.0,買權,-,-,-,-,0,585,0,-,-,-,-,,一般
11430,2017/6/16,TXO,201708,9300.0,賣權,33,34.5,21,22,884,22,3076,12.5,22,116,19,,一般
11432,2017/6/16,TXO,201708,9400.0,買權,-,-,-,-,0,492,1,-,-,-,-,,一般
11434,2017/6/16,TXO,201708,9400.0,賣權,47,48,29.5,30,884,30,3327,20,30.5,145,22,,一般
11436,2017/6/16,TXO,201708,9500.0,買權,-,-,-,-,0,404,72,-,-,-,-,,一般
11438,2017/6/16,TXO,201708,9500.0,賣權,62,65,42,42.5,701,42.5,2910,41,43,187,36,,一般
11440,2017/6/16,TXO,201708,9600.0,買權,313,324,312,323,52,323,194,200,640,590,166,,一般
11442,2017/6/16,TXO,201708,9600.0,賣權,89,90,60,61,735,61,2222,60,61,221,50,,一般
11444,2017/6/16,TXO,201708,9700.0,買權,212,253,208,253,18,253,92,209,258,337,165,,一般
11446,2017/6/16,TXO,201708,9700.0,賣權,118,124,84,89,766,89,2824,85,89,264,70,,一般
11448,2017/6/16,TXO,201708,9800.0,買權,152,189,148,189,47,189,156,133,211,263,120,,一般
11450,2017/6/16,TXO,201708,9800.0,賣權,161,168,120,123,154,123,664,118,121,329,60,,一般
11452,2017/6/16,TXO,201708,9900.0,買權,107,136,103,134,90,134,325,127,134,199,91,,一般
11454,2017/6/16,TXO,201708,9900.0,賣權,202,205,167,168,31,168,265,165,300,354,138,,一般
11456,2017/6/16,TXO,201708,10000.0,買權,68,92,68,90,234,90,766,85,93,150,61,,一般
11458,2017/6/16,TXO,201708,10000.0,賣權,259,259,226,228,38,228,179,221,228,465,186,,一般
11460,2017/6/16,TXO,201708,10100.0,買權,44,61,44,60,343,60,518,57,61,74,25,,一般
11462,2017/6/16,TXO,201708,10100.0,賣權,352,354,295,296,22,296,31,289,329,376,295,,一般
11464,2017/6/16,TXO,201708,10200.0,買權,28,39,27.5,37,722,37,1264,36,40,77,24.5,,一般
11466,2017/6/16,TXO,201708,10200.0,賣權,420,421,416,420,43,375,57,355,416,466,316,,一般
11468,2017/6/16,TXO,201708,10300.0,買權,17,24.5,16.5,23,1076,23,1262,23,23.5,33,14,,一般
11470,2017/6/16,TXO,201708,10300.0,賣權,-,-,-,-,0,461,0,-,-,-,-,,一般
11472,2017/6/16,TXO,201708,10400.0,買權,11,14.5,11,14.5,2047,14.5,4482,14,14.5,43,5,,一般
11474,2017/6/16,TXO,201708,10400.0,賣權,-,-,-,-,0,550,220,-,-,-,-,,一般
11476,2017/6/16,TXO,201708,10500.0,買權,6.9,8.8,6.9,8.5,575,8.5,1172,5,8.5,14,6.5,,一般
11478,2017/6/16,TXO,201708,10500.0,賣權,-,-,-,-,0,645,0,-,-,-,-,,一般
11480,2017/6/16,TXO,201708,10600.0,買權,4.5,5.8,4.3,5,1083,5,4951,2.7,7,16,4.3,,一般
11482,2017/6/16,TXO,201708,10600.0,賣權,-,-,-,-,0,740,0,-,-,-,-,,一般
11484,2017/6/16,TXO,201708,10700.0,買權,3.4,3.5,3.4,3.5,27,3.5,392,-,3.7,5,3,,一般
11486,2017/6/16,TXO,201708,10700.0,賣權,-,-,-,-,0,840,0,-,-,-,-,,一般
11488,2017/6/16,TXO,201708,10800.0,買權,2.4,2.5,2.3,2.5,104,2.5,948,2.3,98,7.5,2.1,,一般
11490,2017/6/16,TXO,201708,10800.0,賣權,-,-,-,-,0,940,0,-,-,-,-,,一般
11492,2017/6/16,TXO,201708,10900.0,買權,1.7,1.7,1.7,1.7,9,1.7,30,-,11.5,2.5,1.6,,一般
11494,2017/6/16,TXO,201708,10900.0,賣權,-,-,-,-,0,1040,0,-,-,-,-,,一般
11496,2017/6/16,TXO,201708,11000.0,買權,-,-,-,-,0,1.3,386,-,-,-,-,,一般
11498,2017/6/16,TXO,201708,11000.0,賣權,-,-,-,-,0,1140,0,-,-,-,-,,一般
11500,2017/6/16,TXO,201708,11100.0,買權,-,-,-,-,0,1,9,-,-,-,-,,一般
11502,2017/6/16,TXO,201708,11100.0,賣權,-,-,-,-,0,1240,0,-,-,-,-,,一般
11504,2017/6/16,TXO,201708,11200.0,買權,0.8,0.8,0.8,0.8,2,0.8,97,-,0.9,2.4,0.7,,一般
11506,2017/6/16,TXO,201708,11200.0,賣權,-,-,-,-,0,1340,0,-,-,-,-,,一般
11508,2017/6/16,TXO,201708,11400.0,買權,-,-,-,-,0,0.1,85,-,-,-,-,,一般
11510,2017/6/16,TXO,201708,11400.0,賣權,-,-,-,-,0,1540,0,-,-,-,-,,一般
11512,2017/6/16,TXO,201708,11600.0,買權,-,-,-,-,0,0.1,60,-,-,-,-,,一般
11514,2017/6/16,TXO,201708,11600.0,賣權,-,-,-,-,0,1740,0,-,-,-,-,,一般
11516,2017/6/16,TXO,201708,11800.0,買權,-,-,-,-,0,0.1,31,-,-,-,-,,一般
11518,2017/6/16,TXO,201708,11800.0,賣權,-,-,-,-,0,1940,0,-,-,-,-,,一般
11520,2017/6/16,TXO,201709,7200.0,買權,-,-,-,-,0,2590,25,-,-,-,-,,一般
11522,2017/6/16,TXO,201709,7200.0,賣權,2.7,2.8,2.5,2.5,97,2.5,6727,2.5,2.6,72,2.5,,一般
