,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10405,2017/8/1,TXO,201708W1,10700.0,賣權,-,-,-,-,0,277,24,-,-,-,-,,一般
10407,2017/8/1,TXO,201708W1,10750.0,買權,0.2,0.2,0.2,0.2,1,0.1,4810,-,0.2,0.9,0.1,,一般
10409,2017/8/1,TXO,201708W1,10750.0,賣權,312,323,288,322,28,327,17,236,740,370,236,,一般
10411,2017/8/1,TXO,201708W1,10800.0,買權,0.1,0.2,0.1,0.2,27,0.1,132,-,0.2,0.4,0.1,,一般
10413,2017/8/1,TXO,201708W1,10800.0,賣權,-,-,-,-,0,377,3,-,-,-,-,,一般
10415,2017/8/1,TXO,201708W1,10900.0,買權,-,-,-,-,0,0.1,90,-,-,-,-,,一般
10417,2017/8/1,TXO,201708W1,10900.0,賣權,-,-,-,-,0,477,0,-,-,-,-,,一般
10419,2017/8/1,TXO,201708W1,11000.0,買權,-,-,-,-,0,0.1,43,-,-,-,-,,一般
10421,2017/8/1,TXO,201708W1,11000.0,賣權,560,560,560,560,6,575,7,381,730,585,560,,一般
10423,2017/8/1,TXO,201708W1,11100.0,買權,-,-,-,-,0,0.1,27,-,-,-,-,,一般
10425,2017/8/1,TXO,201708W1,11100.0,賣權,-,-,-,-,0,675,0,-,-,-,-,,一般
10427,2017/8/1,TXO,201708W1,11200.0,買權,-,-,-,-,0,0.1,20,-,-,-,-,,一般
10429,2017/8/1,TXO,201708W1,11200.0,賣權,-,-,-,-,0,775,0,-,-,-,-,,一般
10431,2017/8/1,TXO,201708W1,11300.0,買權,-,-,-,-,0,0.1,140,-,-,-,-,,一般
10433,2017/8/1,TXO,201708W1,11300.0,賣權,-,-,-,-,0,875,0,-,-,-,-,,一般
10435,2017/8/1,TXO,201708,8400.0,買權,-,-,-,-,0,1970,1,-,-,-,-,,一般
10437,2017/8/1,TXO,201708,8400.0,賣權,0.2,0.2,0.2,0.2,5,0.1,2873,-,0.5,11,0.1,,一般
10439,2017/8/1,TXO,201708,8500.0,買權,-,-,-,-,0,1870,1,-,-,-,-,,一般
10441,2017/8/1,TXO,201708,8500.0,賣權,-,-,-,-,0,0.1,934,-,-,-,-,,一般
10443,2017/8/1,TXO,201708,8600.0,買權,-,-,-,-,0,1770,2,-,-,-,-,,一般
10445,2017/8/1,TXO,201708,8600.0,賣權,-,-,-,-,0,0.1,1955,-,-,-,-,,一般
10447,2017/8/1,TXO,201708,8700.0,買權,-,-,-,-,0,1670,2,-,-,-,-,,一般
10449,2017/8/1,TXO,201708,8700.0,賣權,0.2,0.2,0.2,0.2,350,0.2,2314,0.1,5,26,0.2,,一般
10451,2017/8/1,TXO,201708,8800.0,買權,-,-,-,-,0,1570,2,-,-,-,-,,一般
10453,2017/8/1,TXO,201708,8800.0,賣權,0.3,0.3,0.3,0.3,95,0.3,3328,0.2,6,33.5,0.2,,一般
10455,2017/8/1,TXO,201708,8900.0,買權,-,-,-,-,0,1470,4,-,-,-,-,,一般
10457,2017/8/1,TXO,201708,8900.0,賣權,0.3,0.4,0.3,0.4,29,0.4,2975,-,7,46,0.2,,一般
10459,2017/8/1,TXO,201708,9000.0,買權,-,-,-,-,0,1370,33,-,-,-,-,,一般
10461,2017/8/1,TXO,201708,9000.0,賣權,0.3,0.4,0.3,0.4,26,0.4,4774,0.2,0.5,57,0.3,,一般
10463,2017/8/1,TXO,201708,9100.0,買權,-,-,-,-,0,1270,28,-,-,-,-,,一般
10465,2017/8/1,TXO,201708,9100.0,賣權,0.4,0.5,0.4,0.4,161,0.4,4295,0.3,0.5,71,0.4,,一般
10467,2017/8/1,TXO,201708,9200.0,買權,-,-,-,-,0,1170,7,-,-,-,-,,一般
10469,2017/8/1,TXO,201708,9200.0,賣權,0.6,0.7,0.5,0.6,121,0.6,6269,0.1,0.7,90,0.4,,一般
10471,2017/8/1,TXO,201708,9300.0,買權,-,-,-,-,0,1070,3,-,-,-,-,,一般
10473,2017/8/1,TXO,201708,9300.0,賣權,0.6,0.7,0.6,0.7,311,0.7,6099,0.6,0.8,116,0.6,,一般
10475,2017/8/1,TXO,201708,9400.0,買權,-,-,-,-,0,970,129,-,-,-,-,,一般
10477,2017/8/1,TXO,201708,9400.0,賣權,0.7,0.9,0.7,0.9,317,0.9,7895,0.7,1,145,0.7,,一般
10479,2017/8/1,TXO,201708,9500.0,買權,900,900,900,900,2,870,86,260,-,910,295,,一般
10481,2017/8/1,TXO,201708,9500.0,賣權,1,1.2,0.9,1.2,1360,1.2,9550,1.2,1.3,187,0.9,,一般
10483,2017/8/1,TXO,201708,9600.0,買權,-,-,-,-,0,770,146,-,-,-,-,,一般
10485,2017/8/1,TXO,201708,9600.0,賣權,1.3,1.5,1,1.5,1321,1.5,11100,1.4,1.5,221,1,,一般
10487,2017/8/1,TXO,201708,9700.0,買權,715,715,715,715,2,670,188,344,-,760,165,,一般
10489,2017/8/1,TXO,201708,9700.0,賣權,2.1,2.1,1.5,2.1,1321,2.1,11157,1.6,2.2,264,1,,一般
10491,2017/8/1,TXO,201708,9800.0,買權,585,620,585,615,6,570,358,433,-,660,120,,一般
10493,2017/8/1,TXO,201708,9800.0,賣權,3.3,3.3,2.3,3.3,1932,3.3,16308,2.3,3.4,329,2.3,,一般
10495,2017/8/1,TXO,201708,9900.0,買權,490,510,473,477,30,477,412,420,560,560,91,,一般
10497,2017/8/1,TXO,201708,9900.0,賣權,5.6,5.6,3.5,5.1,6232,5.1,22778,5,5.4,354,3.4,,一般
10499,2017/8/1,TXO,201708,10000.0,買權,384,425,380,380,188,380,1052,181,415,470,61,,一般
10501,2017/8/1,TXO,201708,10000.0,賣權,8.6,8.8,6.1,8.8,6272,8.8,29163,8.5,8.7,465,5.4,,一般
10503,2017/8/1,TXO,201708,10100.0,買權,280,333,279,282,362,282,1753,280,284,372,25,,一般
10505,2017/8/1,TXO,201708,10100.0,賣權,15.5,16,10.5,15.5,10249,15.5,28332,15,16,376,8.2,,一般
10507,2017/8/1,TXO,201708,10200.0,買權,198,243,192,196,1356,196,3992,192,196,280,24.5,,一般
10509,2017/8/1,TXO,201708,10200.0,賣權,29,29,19,28,16356,28,27817,28,28.5,466,15,,一般
10511,2017/8/1,TXO,201708,10300.0,買權,117,160,116,120,7136,120,12353,119,121,195,14,,一般
10513,2017/8/1,TXO,201708,10300.0,賣權,54,54,35,53,18279,53,24291,51,53,461,28,,一般
10515,2017/8/1,TXO,201708,10400.0,買權,62,91,60,63,16809,63,27491,62,63,130,5,,一般
10517,2017/8/1,TXO,201708,10400.0,賣權,99,99,66,95,10658,95,12232,94,95,730,54,,一般
10519,2017/8/1,TXO,201708,10500.0,買權,27.5,43,26,28,25247,28,35850,27.5,28.5,94,1.8,,一般
10521,2017/8/1,TXO,201708,10500.0,賣權,164,164,118,160,3170,160,4077,159,161,460,98,,一般
10523,2017/8/1,TXO,201708,10600.0,買權,10.5,17,9.2,10,16397,10,41609,9.9,10,67,4.3,,一般
10525,2017/8/1,TXO,201708,10600.0,賣權,234,246,193,243,827,243,1338,242,245,625,161,,一般
10527,2017/8/1,TXO,201708,10700.0,買權,3.8,5.8,2.8,3.2,5832,3.2,29121,3,3.2,47,2.5,,一般
10529,2017/8/1,TXO,201708,10700.0,賣權,319,339,283,339,358,339,710,331,339,590,251,,一般
10531,2017/8/1,TXO,201708,10800.0,買權,1.6,2,1,1.3,1214,1.3,16074,1.1,1.2,33,1,,一般
10533,2017/8/1,TXO,201708,10800.0,賣權,411,435,385,435,25,435,161,429,1480,730,348,,一般
10535,2017/8/1,TXO,201708,10900.0,買權,0.8,0.9,0.5,0.6,405,0.6,7477,0.4,0.9,22,0.5,,一般
10537,2017/8/1,TXO,201708,10900.0,賣權,-,-,-,-,0,535,115,-,-,-,-,,一般
10539,2017/8/1,TXO,201708,11000.0,買權,0.4,0.5,0.4,0.5,174,0.5,5707,0.4,0.5,16,0.3,,一般
10541,2017/8/1,TXO,201708,11000.0,賣權,590,590,590,590,13,635,31,480,-,665,550,,一般
10543,2017/8/1,TXO,201708,11100.0,買權,0.3,0.3,0.3,0.3,25,0.3,2390,-,0.4,10.5,0.3,,一般
10545,2017/8/1,TXO,201708,11100.0,賣權,-,-,-,-,0,735,5,-,-,-,-,,一般
10547,2017/8/1,TXO,201708,11200.0,買權,-,-,-,-,0,0.1,1510,-,-,-,-,,一般
10549,2017/8/1,TXO,201708,11200.0,賣權,-,-,-,-,0,835,1,-,-,-,-,,一般
10551,2017/8/1,TXO,201708,11300.0,買權,-,-,-,-,0,0.1,3,-,-,-,-,,一般
10553,2017/8/1,TXO,201708,11300.0,賣權,-,-,-,-,0,935,0,-,-,-,-,,一般
10555,2017/8/1,TXO,201708,11400.0,買權,-,-,-,-,0,0.1,754,-,-,-,-,,一般
10557,2017/8/1,TXO,201708,11400.0,賣權,-,-,-,-,0,1030,0,-,-,-,-,,一般
10559,2017/8/1,TXO,201708,11500.0,買權,-,-,-,-,0,0.1,2,-,-,-,-,,一般
10561,2017/8/1,TXO,201708,11500.0,賣權,-,-,-,-,0,1130,0,-,-,-,-,,一般
10563,2017/8/1,TXO,201708,11600.0,買權,0.3,0.3,0.3,0.3,2,0.1,351,-,52,22,0.1,,一般
10565,2017/8/1,TXO,201708,11600.0,賣權,-,-,-,-,0,1230,0,-,-,-,-,,一般
10567,2017/8/1,TXO,201708,11700.0,買權,-,-,-,-,0,0.1,185,-,-,-,-,,一般
10569,2017/8/1,TXO,201708,11700.0,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般
10571,2017/8/1,TXO,201708,11800.0,買權,0.2,0.2,0.1,0.1,20,0.1,393,-,0.5,1.8,0.1,,一般
10573,2017/8/1,TXO,201708,11800.0,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
10575,2017/8/1,TXO,201708,11900.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10577,2017/8/1,TXO,201708,11900.0,賣權,-,-,-,-,0,1530,0,-,-,-,-,,一般
10579,2017/8/1,TXO,201708,12000.0,買權,-,-,-,-,0,0.1,332,-,-,-,-,,一般
10581,2017/8/1,TXO,201708,12000.0,賣權,-,-,-,-,0,1630,0,-,-,-,-,,一般
10583,2017/8/1,TXO,201708,12100.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10585,2017/8/1,TXO,201708,12100.0,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般
10587,2017/8/1,TXO,201708,12200.0,買權,0.2,0.3,0.2,0.2,425,0.1,701,0.1,0.2,1.5,0.1,,一般
10589,2017/8/1,TXO,201708,12200.0,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
10591,2017/8/1,TXO,201709,7200.0,買權,-,-,-,-,0,3130,25,-,-,-,-,,一般
10593,2017/8/1,TXO,201709,7200.0,賣權,0.4,0.4,0.2,0.2,24,0.1,7476,0.2,2,72,0.2,,一般
10595,2017/8/1,TXO,201709,7300.0,買權,-,-,-,-,0,3030,0,-,-,-,-,,一般
10597,2017/8/1,TXO,201709,7300.0,賣權,-,-,-,-,0,0.1,268,-,-,-,-,,一般
10599,2017/8/1,TXO,201709,7400.0,買權,-,-,-,-,0,2930,0,-,-,-,-,,一般
10601,2017/8/1,TXO,201709,7400.0,賣權,0.3,0.3,0.3,0.3,16,0.1,1890,0.2,4,92,0.3,,一般
10603,2017/8/1,TXO,201709,7500.0,買權,-,-,-,-,0,2830,0,-,-,-,-,,一般
10605,2017/8/1,TXO,201709,7500.0,賣權,-,-,-,-,0,0.1,126,-,-,-,-,,一般
10607,2017/8/1,TXO,201709,7600.0,買權,-,-,-,-,0,2730,5,-,-,-,-,,一般
10609,2017/8/1,TXO,201709,7600.0,賣權,-,-,-,-,0,0.2,1174,-,-,-,-,,一般
10611,2017/8/1,TXO,201709,7700.0,買權,-,-,-,-,0,2630,0,-,-,-,-,,一般
10613,2017/8/1,TXO,201709,7700.0,賣權,-,-,-,-,0,0.4,225,-,-,-,-,,一般
10615,2017/8/1,TXO,201709,7800.0,買權,-,-,-,-,0,2530,5,-,-,-,-,,一般
10617,2017/8/1,TXO,201709,7800.0,賣權,0.6,0.6,0.6,0.6,15,0.6,2089,0.1,8,148,0.4,,一般
10619,2017/8/1,TXO,201709,7900.0,買權,-,-,-,-,0,2430,0,-,-,-,-,,一般
10621,2017/8/1,TXO,201709,7900.0,賣權,-,-,-,-,0,0.6,514,-,-,-,-,,一般
10623,2017/8/1,TXO,201709,8000.0,買權,-,-,-,-,0,2330,18,-,-,-,-,,一般
10625,2017/8/1,TXO,201709,8000.0,賣權,-,-,-,-,0,0.6,6647,-,-,-,-,,一般
10627,2017/8/1,TXO,201709,8100.0,買權,-,-,-,-,0,2230,0,-,-,-,-,,一般
10629,2017/8/1,TXO,201709,8100.0,賣權,-,-,-,-,0,0.8,522,-,-,-,-,,一般
10631,2017/8/1,TXO,201709,8200.0,買權,-,-,-,-,0,2130,3,-,-,-,-,,一般
10633,2017/8/1,TXO,201709,8200.0,賣權,1.1,1.1,1,1,12,1,2375,0.8,1.1,236,1,,一般
10635,2017/8/1,TXO,201709,8300.0,買權,-,-,-,-,0,2030,0,-,-,-,-,,一般
10637,2017/8/1,TXO,201709,8300.0,賣權,1.2,1.2,1.2,1.2,1,1.2,1336,1,1.2,5.4,1.2,,一般
10639,2017/8/1,TXO,201709,8400.0,買權,-,-,-,-,0,1930,29,-,-,-,-,,一般
10641,2017/8/1,TXO,201709,8400.0,賣權,1.3,1.3,1.3,1.3,4,1.3,2797,1.1,1.4,293,1.3,,一般
10643,2017/8/1,TXO,201709,8500.0,買權,-,-,-,-,0,1830,0,-,-,-,-,,一般
10645,2017/8/1,TXO,201709,8500.0,賣權,-,-,-,-,0,1.5,600,-,-,-,-,,一般
10647,2017/8/1,TXO,201709,8600.0,買權,-,-,-,-,0,1730,44,-,-,-,-,,一般
10649,2017/8/1,TXO,201709,8600.0,賣權,1.8,1.8,1.6,1.6,6,1.8,4166,1.8,53,363,1,,一般
10651,2017/8/1,TXO,201709,8700.0,買權,-,-,-,-,0,1630,0,-,-,-,-,,一般
10653,2017/8/1,TXO,201709,8700.0,賣權,1.8,2.1,1.8,2.1,45,2.1,425,1,53,11.5,1.8,,一般
10655,2017/8/1,TXO,201709,8800.0,買權,-,-,-,-,0,1530,219,-,-,-,-,,一般
10657,2017/8/1,TXO,201709,8800.0,賣權,2.3,2.3,2,2.1,180,2.1,8754,-,2.2,451,2,,一般
10659,2017/8/1,TXO,201709,8900.0,買權,-,-,-,-,0,1440,0,-,-,-,-,,一般
10661,2017/8/1,TXO,201709,8900.0,賣權,2.6,2.6,2.5,2.5,101,2.5,493,-,2.6,15.5,2.5,,一般
10663,2017/8/1,TXO,201709,9000.0,買權,-,-,-,-,0,1340,306,-,-,-,-,,一般
10665,2017/8/1,TXO,201709,9000.0,賣權,2.7,3,2.6,3,233,3,6258,2.6,3.1,560,2.6,,一般
10667,2017/8/1,TXO,201709,9100.0,買權,-,-,-,-,0,1240,0,-,-,-,-,,一般
10669,2017/8/1,TXO,201709,9100.0,賣權,3.2,3.4,3,3.4,278,3.4,2100,3,6,22.5,3,,一般
10671,2017/8/1,TXO,201709,9200.0,買權,1190,1190,1170,1170,12,1140,339,985,1290,1230,203,,一般
10673,2017/8/1,TXO,201709,9200.0,賣權,4,4.3,3.8,4.1,300,4.1,5366,3.8,4.4,650,3.2,,一般
10675,2017/8/1,TXO,201709,9300.0,買權,-,-,-,-,0,1040,1,-,-,-,-,,一般
10677,2017/8/1,TXO,201709,9300.0,賣權,5,5.4,4.7,5.4,84,5.4,2873,5.1,5.5,36,3.3,,一般
10679,2017/8/1,TXO,201709,9400.0,買權,985,995,985,995,9,940,744,940,1100,1030,145,,一般
10681,2017/8/1,TXO,201709,9400.0,賣權,6,6.7,5.8,6.7,240,6.7,6133,6.3,6.7,715,5.3,,一般
10683,2017/8/1,TXO,201709,9500.0,買權,-,-,-,-,0,845,14,-,-,-,-,,一般
10685,2017/8/1,TXO,201709,9500.0,賣權,8.1,8.6,7.2,8.2,1367,8.2,4978,8.2,8.9,58,6.8,,一般
10687,2017/8/1,TXO,201709,9600.0,買權,770,795,745,745,10,745,1046,600,895,830,98,,一般
10689,2017/8/1,TXO,201709,9600.0,賣權,9.6,11,9.6,10.5,560,10.5,8459,11,11.5,870,7.7,,一般
10691,2017/8/1,TXO,201709,9700.0,買權,680,680,675,675,5,650,54,515,805,690,475,,一般
10693,2017/8/1,TXO,201709,9700.0,賣權,13.5,15,13,14.5,562,14.5,6206,14.5,15,91,11,,一般
10695,2017/8/1,TXO,201709,9800.0,買權,570,600,565,565,32,555,2858,515,710,645,64,,一般
10697,2017/8/1,TXO,201709,9800.0,賣權,20.5,22,18,20.5,1678,20.5,9133,20,21.5,815,12,,一般
10699,2017/8/1,TXO,201709,9900.0,買權,470,505,470,505,8,464,84,462,476,550,280,,一般
10701,2017/8/1,TXO,201709,9900.0,賣權,27,30.5,26,30,1218,30,8906,29,30.5,149,18,,一般
10703,2017/8/1,TXO,201709,10000.0,買權,395,424,380,380,42,380,4334,370,389,464,42,,一般
10705,2017/8/1,TXO,201709,10000.0,賣權,43,44.5,37,43.5,2624,43.5,9921,43,44,1170,27.5,,一般
10707,2017/8/1,TXO,201709,10100.0,買權,307,337,296,299,34,299,310,289,309,370,165,,一般
10709,2017/8/1,TXO,201709,10100.0,賣權,62,65,53,63,5841,63,12945,63,64,305,42.5,,一般
10711,2017/8/1,TXO,201709,10200.0,買權,230,266,222,226,147,226,1133,219,226,294,47,,一般
10713,2017/8/1,TXO,201709,10200.0,賣權,85,93,75,93,1257,93,4169,91,95,565,60,,一般
10715,2017/8/1,TXO,201709,10300.0,買權,157,195,157,161,551,161,1656,155,170,223,94,,一般
10717,2017/8/1,TXO,201709,10300.0,賣權,125,128,107,127,770,127,1685,127,128,430,90,,一般
10719,2017/8/1,TXO,201709,10400.0,買權,114,137,108,113,768,113,10221,111,113,175,15.5,,一般
10721,2017/8/1,TXO,201709,10400.0,賣權,170,178,149,176,640,176,1120,176,178,1520,100,,一般
10723,2017/8/1,TXO,201709,10500.0,買權,69,91,69,72,942,72,3483,71,72,136,48.5,,一般
10725,2017/8/1,TXO,201709,10500.0,賣權,228,236,202,236,187,236,449,229,238,440,178,,一般
10727,2017/8/1,TXO,201709,10600.0,買權,46,58,43,43,1655,43,6506,43,43.5,106,12,,一般
10729,2017/8/1,TXO,201709,10600.0,賣權,300,300,270,297,47,309,133,298,309,540,240,,一般
10731,2017/8/1,TXO,201709,10700.0,買權,24,34,24,24.5,1919,24.5,6473,24,25,75,18.5,,一般
10733,2017/8/1,TXO,201709,10700.0,賣權,370,383,343,383,21,390,130,380,400,525,310,,一般
10735,2017/8/1,TXO,201709,10800.0,買權,14,18.5,13,13,1543,13,18212,13,13.5,61,6.7,,一般
10737,2017/8/1,TXO,201709,10800.0,賣權,458,476,435,476,8,476,92,468,488,2060,360,,一般
10739,2017/8/1,TXO,201709,10900.0,買權,7.8,9.9,6.8,6.9,1213,6.9,8063,6.7,7,46.5,5.5,,一般
10741,2017/8/1,TXO,201709,10900.0,賣權,-,-,-,-,0,570,5,-,-,-,-,,一般
10743,2017/8/1,TXO,201709,11000.0,買權,3.4,5.1,3.4,3.4,563,3.4,6004,3.1,3.4,35,3.1,,一般
10745,2017/8/1,TXO,201709,11000.0,賣權,650,650,620,620,5,670,7,515,825,755,301,,一般
10747,2017/8/1,TXO,201709,11100.0,買權,2.2,2.6,1.8,1.8,165,1.8,2608,-,2.3,25,1,,一般
10749,2017/8/1,TXO,201709,11100.0,賣權,-,-,-,-,0,765,0,-,-,-,-,,一般
10751,2017/8/1,TXO,201709,11200.0,買權,1.4,1.4,1.1,1.1,71,1.1,4689,0.9,1.4,19,0.9,,一般
10753,2017/8/1,TXO,201709,11200.0,賣權,-,-,-,-,0,865,15,-,-,-,-,,一般
10755,2017/8/1,TXO,201709,11300.0,買權,0.9,0.9,0.8,0.8,42,0.8,275,-,0.9,1.3,0.6,,一般
10757,2017/8/1,TXO,201709,11300.0,賣權,-,-,-,-,0,965,31,-,-,-,-,,一般
10759,2017/8/1,TXO,201709,11400.0,買權,0.5,0.5,0.3,0.3,4,0.3,1071,-,52,9.9,0.3,,一般
10761,2017/8/1,TXO,201709,11400.0,賣權,-,-,-,-,0,1060,6,-,-,-,-,,一般
10763,2017/8/1,TXO,201709,11500.0,買權,-,-,-,-,0,0.1,26,-,-,-,-,,一般
10765,2017/8/1,TXO,201709,11500.0,賣權,-,-,-,-,0,1160,20,-,-,-,-,,一般
10767,2017/8/1,TXO,201709,11600.0,買權,47.5,47.5,0.4,0.4,5,0.1,2872,0.2,0.6,47.5,0.3,,一般
10769,2017/8/1,TXO,201709,11600.0,賣權,-,-,-,-,0,1260,0,-,-,-,-,,一般
10771,2017/8/1,TXO,201709,11700.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10773,2017/8/1,TXO,201709,11700.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
10775,2017/8/1,TXO,201709,11800.0,買權,-,-,-,-,0,0.1,86,-,-,-,-,,一般
10777,2017/8/1,TXO,201709,11800.0,賣權,-,-,-,-,0,1460,0,-,-,-,-,,一般
10779,2017/8/1,TXO,201709,11900.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10781,2017/8/1,TXO,201709,11900.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
10783,2017/8/1,TXO,201709,12000.0,買權,-,-,-,-,0,0.1,2146,-,-,-,-,,一般
10785,2017/8/1,TXO,201709,12000.0,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
10787,2017/8/1,TXO,201709,12100.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10789,2017/8/1,TXO,201709,12100.0,賣權,-,-,-,-,0,1760,0,-,-,-,-,,一般
10791,2017/8/1,TXO,201709,12200.0,買權,-,-,-,-,0,0.1,76,-,-,-,-,,一般
10793,2017/8/1,TXO,201709,12200.0,賣權,-,-,-,-,0,1860,0,-,-,-,-,,一般
10795,2017/8/1,TXO,201709,12300.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
10797,2017/8/1,TXO,201709,12300.0,賣權,-,-,-,-,0,1960,0,-,-,-,-,,一般
10799,2017/8/1,TXO,201709,12400.0,買權,-,-,-,-,0,0.1,420,-,-,-,-,,一般
10801,2017/8/1,TXO,201709,12400.0,賣權,-,-,-,-,0,2060,0,-,-,-,-,,一般
10803,2017/8/1,TXO,201710,8800.0,買權,-,-,-,-,0,1530,0,-,-,-,-,,一般
10805,2017/8/1,TXO,201710,8800.0,賣權,4,4.4,3.9,4.2,216,4.2,1239,3.9,4.5,6.8,3.7,,一般
10807,2017/8/1,TXO,201710,8900.0,買權,-,-,-,-,0,1430,0,-,-,-,-,,一般
10809,2017/8/1,TXO,201710,8900.0,賣權,4.7,4.7,4.6,4.6,30,4.6,1426,1.2,5.4,8.3,4.3,,一般
10811,2017/8/1,TXO,201710,9000.0,買權,-,-,-,-,0,1330,0,-,-,-,-,,一般
