,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2018/12/03,TXO,201812W1,10000.0,買權,82,177,70,154,20190,154,5074,150,154,177,15.5,,一般
2018/12/03,TXO,201812W1,10000.0,賣權,59,59,10.5,15,49267,15,14033,15,15.5,246,10.5,,一般
2018/12/03,TXO,201812W1,10050.0,買權,61,134,44.5,109,27621,109,6203,109,113,134,9.8,,一般
2018/12/03,TXO,201812W1,10050.0,賣權,74,77,17.5,23.5,36228,23.5,10981,23.5,24,285,17.5,,一般
2018/12/03,TXO,201812W1,10100.0,買權,39,96,27,75,39138,75,10577,74,76,96,6,,一般
2018/12/03,TXO,201812W1,10100.0,賣權,106,109,28.5,34.5,26849,34.5,8976,34.5,38,324,28.5,,一般
2018/12/03,TXO,201812W1,10150.0,買權,24,63,15,46,35576,46,8389,45.5,46.5,63,8.8,,一般
2018/12/03,TXO,201812W1,10150.0,賣權,150,150,46,59,14540,59,4076,59,60,313,46,,一般
2018/12/03,TXO,201812W1,10200.0,買權,15,38,8.1,25.5,39362,25.5,13979,25.5,26,38,2.3,,一般
2018/12/03,TXO,201812W1,10200.0,賣權,191,191,72,89,10763,89,4222,88,90,417,72,,一般
2018/12/03,TXO,201812W1,10300.0,買權,4.6,12,2.4,7.1,22610,7.1,12181,7.1,7.2,12,1,,一般
2018/12/03,TXO,201812W1,10300.0,賣權,249,251,146,172,892,172,459,169,173,419,146,,一般
2018/12/03,TXO,201812W1,10400.0,買權,1.6,3.3,0.9,2,12109,2,6982,2,2.2,3.3,0.7,,一般
2018/12/03,TXO,201812W1,10400.0,賣權,262,262,240,261,211,261,101,262,267,262,240,,一般
2018/12/03,TXO,201812W1,10500.0,買權,0.5,1.2,0.4,0.7,3199,0.7,2904,0.7,0.8,1.3,0.4,,一般
2018/12/03,TXO,201812W1,10500.0,賣權,385,385,353,353,7,361,4,361,367,385,353,,一般
2018/12/03,TXO,201812W1,10600.0,買權,0.6,0.6,0.3,0.5,635,0.5,633,0.2,0.5,0.7,0.3,,一般
2018/12/03,TXO,201812W1,10600.0,賣權,444,457,444,457,2,461,0,410,520,457,444,,一般
2018/12/03,TXO,201812  ,8000.0,買權,-,-,-,-,0,2120,1,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8000.0,賣權,1.6,1.7,1.3,1.5,1033,1.5,10940,1.3,1.7,62,1.3,,一般
2018/12/03,TXO,201812  ,8100.0,買權,-,-,-,-,0,2020,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8100.0,賣權,1.6,1.8,1.5,1.6,216,1.6,4013,1,14,67,1.5,,一般
2018/12/03,TXO,201812  ,8200.0,買權,-,-,-,-,0,1920,1,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8200.0,賣權,2.1,2.1,1.7,1.9,539,1.9,5236,1.8,2.2,90,1.7,,一般
2018/12/03,TXO,201812  ,8300.0,買權,-,-,-,-,0,1820,210,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8300.0,賣權,2.3,2.3,1.9,2.2,943,2.2,2487,2.1,2.3,91,1.9,,一般
2018/12/03,TXO,201812  ,8400.0,買權,-,-,-,-,0,1720,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8400.0,賣權,2.7,2.7,2.2,2.5,484,2.5,3128,2,2.6,120,2.2,,一般
2018/12/03,TXO,201812  ,8500.0,買權,-,-,-,-,0,1620,1,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8500.0,賣權,2.7,3.5,2.5,2.9,1341,2.9,3464,2.6,3,113,0.3,,一般
2018/12/03,TXO,201812  ,8600.0,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8600.0,賣權,3.5,3.5,2.8,3.3,800,3.3,5344,2.7,3.5,208,2.8,,一般
2018/12/03,TXO,201812  ,8700.0,買權,-,-,-,-,0,1420,12,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8700.0,賣權,4.9,4.9,3.3,3.8,1619,3.8,4941,3.5,3.9,156,3.3,,一般
2018/12/03,TXO,201812  ,8800.0,買權,-,-,-,-,0,1320,14,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8800.0,賣權,5,5.5,3.9,4.4,2824,4.4,7804,3.9,4.7,224,3.9,,一般
2018/12/03,TXO,201812  ,8900.0,買權,-,-,-,-,0,1220,13,-,-,-,-,,一般
2018/12/03,TXO,201812  ,8900.0,賣權,10,10,4.5,4.7,2584,4.7,6096,4.5,5.4,185,4.5,,一般
2018/12/03,TXO,201812  ,9000.0,買權,1110,1130,1110,1130,7,1120,28,1070,1180,2150,555,,一般
2018/12/03,TXO,201812  ,9000.0,賣權,8.5,8.5,5.3,6,4467,6,11382,5.6,9,315,5.3,,一般
2018/12/03,TXO,201812  ,9100.0,買權,975,1030,975,1030,7,1030,91,1010,1080,1030,475,,一般
2018/12/03,TXO,201812  ,9100.0,賣權,10.5,10.5,6.4,7.3,5015,7.3,8300,6.5,8,245,6.4,,一般
2018/12/03,TXO,201812  ,9200.0,買權,860,955,860,955,57,930,145,910,985,1730,416,,一般
2018/12/03,TXO,201812  ,9200.0,賣權,12,12.5,7.5,8.7,9476,8.7,16708,8.6,9,360,7.5,,一般
2018/12/03,TXO,201812  ,9300.0,買權,800,835,800,835,4,830,189,820,835,835,349,,一般
2018/12/03,TXO,201812  ,9300.0,賣權,16,16.5,9.3,10.5,6444,10.5,10159,10,11,303,9.3,,一般
2018/12/03,TXO,201812  ,9400.0,買權,615,760,615,755,43,730,621,730,790,840,284,,一般
2018/12/03,TXO,201812  ,9400.0,賣權,21,21,12,13.5,7525,13.5,9202,13,14,400,12,,一般
2018/12/03,TXO,201812  ,9500.0,買權,525,670,525,640,136,640,697,635,645,670,238,,一般
2018/12/03,TXO,201812  ,9500.0,賣權,29,29,15,17.5,10725,17.5,12914,17,17.5,401,15,,一般
2018/12/03,TXO,201812  ,9600.0,買權,451,570,434,545,257,545,1509,540,550,1340,180,,一般
2018/12/03,TXO,201812  ,9600.0,賣權,38,38.5,20,23,12181,23,11232,22,23,600,20,,一般
2018/12/03,TXO,201812  ,9700.0,買權,357,481,345,451,513,451,2309,450,455,495,148,,一般
2018/12/03,TXO,201812  ,9700.0,賣權,52,54,27.5,31,11140,31,11571,30,31,505,27.5,,一般
2018/12/03,TXO,201812  ,9800.0,買權,270,390,263,363,1652,363,4673,361,366,1230,104,,一般
2018/12/03,TXO,201812  ,9800.0,賣權,70,75,38,43,10614,43,10065,42.5,43,575,30,,一般
2018/12/03,TXO,201812  ,9900.0,買權,199,308,198,281,3840,281,7206,279,284,418,69,,一般
2018/12/03,TXO,201812  ,9900.0,賣權,97,106,53,60,13999,60,12466,59,61,655,35,,一般
2018/12/03,TXO,201812  ,10000.0,買權,140,230,140,207,10126,207,8947,207,208,1100,43.5,,一般
2018/12/03,TXO,201812  ,10000.0,賣權,145,145,76,85,12751,85,14207,85,87,720,38.5,,一般
2018/12/03,TXO,201812  ,10100.0,買權,96,164,93,145,13662,145,10222,144,145,510,25.5,,一般
2018/12/03,TXO,201812  ,10100.0,賣權,189,197,109,125,7623,125,4204,122,124,810,45.5,,一般
2018/12/03,TXO,201812  ,10200.0,買權,60,110,59,96,22376,96,21137,95,96,900,15,,一般
2018/12/03,TXO,201812  ,10200.0,賣權,259,262,155,176,2930,176,2393,173,176,870,54,,一般
2018/12/03,TXO,201812  ,10300.0,買權,37,67,35.5,58,17257,58,14839,58,59,700,2.2,,一般
2018/12/03,TXO,201812  ,10300.0,賣權,343,343,213,235,395,235,586,234,240,935,65,,一般
2018/12/03,TXO,201812  ,10400.0,買權,23.5,40,20.5,34,12949,34,12740,33.5,34,700,4.6,,一般
2018/12/03,TXO,201812  ,10400.0,賣權,428,428,288,312,105,312,823,310,316,1020,75,,一般
2018/12/03,TXO,201812  ,10500.0,買權,15,22,11.5,18.5,10258,18.5,12297,18.5,19.5,515,2.7,,一般
2018/12/03,TXO,201812  ,10500.0,賣權,505,505,373,382,293,399,749,394,400,1050,94,,一般
2018/12/03,TXO,201812  ,10600.0,買權,7.3,12,6.7,10.5,5426,10.5,4976,10,10.5,595,1.7,,一般
2018/12/03,TXO,201812  ,10600.0,賣權,590,590,465,478,30,491,298,486,494,1250,113,,一般
2018/12/03,TXO,201812  ,10700.0,買權,4.5,6.7,3.9,5.8,3789,5.8,3887,5.6,6,414,1.2,,一般
2018/12/03,TXO,201812  ,10700.0,賣權,600,600,570,570,6,585,292,550,590,1250,136,,一般
2018/12/03,TXO,201812  ,10800.0,買權,3,4,2.4,3.4,2717,3.4,4474,3.2,3.7,452,0.9,,一般
2018/12/03,TXO,201812  ,10800.0,賣權,705,705,675,675,22,685,257,640,770,1450,100,,一般
2018/12/03,TXO,201812  ,10900.0,買權,2,2.5,1.8,2.3,1064,2.3,1372,2.2,2.6,301,0.7,,一般
2018/12/03,TXO,201812  ,10900.0,賣權,-,-,-,-,0,785,26,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11000.0,買權,1.5,1.9,1.4,1.7,432,1.7,2653,1.6,1.8,330,0.3,,一般
2018/12/03,TXO,201812  ,11000.0,賣權,1000,1000,980,985,3,880,341,830,885,1650,241,,一般
2018/12/03,TXO,201812  ,11100.0,買權,1.3,1.5,1.3,1.3,321,1.3,2481,-,1.4,199,0.5,,一般
2018/12/03,TXO,201812  ,11100.0,賣權,-,-,-,-,0,980,4,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11200.0,買權,1,1.2,1,1,88,1,2335,-,1.2,765,0.4,,一般
2018/12/03,TXO,201812  ,11200.0,賣權,-,-,-,-,0,1080,62,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11300.0,買權,0.6,1,0.6,0.8,54,0.8,738,0.2,1,118,0.3,,一般
2018/12/03,TXO,201812  ,11300.0,賣權,1160,1160,1160,1160,1,1180,6,1130,1230,1630,473,,一般
2018/12/03,TXO,201812  ,11400.0,買權,0.7,0.7,0.7,0.7,1,0.7,871,0.1,0.8,211,0.7,,一般
2018/12/03,TXO,201812  ,11400.0,賣權,1320,1320,1290,1290,3,1280,8,1230,1330,1690,486,,一般
2018/12/03,TXO,201812  ,11500.0,買權,-,-,-,-,0,0.7,872,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11500.0,賣權,-,-,-,-,0,1380,3,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11600.0,買權,0.2,0.2,0.2,0.2,1,0.6,526,0.1,0.6,364,0.2,,一般
2018/12/03,TXO,201812  ,11600.0,賣權,-,-,-,-,0,1480,10,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11700.0,買權,-,-,-,-,0,0.5,895,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11700.0,賣權,-,-,-,-,0,1580,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11800.0,買權,-,-,-,-,0,0.4,1315,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11800.0,賣權,-,-,-,-,0,1680,11,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11900.0,買權,-,-,-,-,0,0.4,688,-,-,-,-,,一般
2018/12/03,TXO,201812  ,11900.0,賣權,-,-,-,-,0,1780,2,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12000.0,買權,0.3,0.3,0.3,0.3,1,0.3,991,-,0.3,90,0.3,,一般
2018/12/03,TXO,201812  ,12000.0,賣權,-,-,-,-,0,1880,3,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12100.0,買權,-,-,-,-,0,0.3,290,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12100.0,賣權,-,-,-,-,0,1980,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12200.0,買權,0.3,0.3,0.3,0.3,1,0.3,446,-,0.3,800,0.2,,一般
2018/12/03,TXO,201812  ,12200.0,賣權,-,-,-,-,0,2080,1,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12300.0,買權,-,-,-,-,0,0.1,5,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12300.0,賣權,-,-,-,-,0,2180,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12400.0,買權,-,-,-,-,0,0.1,625,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12400.0,賣權,-,-,-,-,0,2280,1,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12500.0,買權,-,-,-,-,0,0.1,504,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12500.0,賣權,-,-,-,-,0,2380,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12600.0,買權,-,-,-,-,0,0.1,624,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12600.0,賣權,-,-,-,-,0,2480,4,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12700.0,買權,-,-,-,-,0,0.1,50,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12700.0,賣權,-,-,-,-,0,2580,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12800.0,買權,-,-,-,-,0,0.1,1043,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12800.0,賣權,-,-,-,-,0,2680,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12900.0,買權,-,-,-,-,0,0.1,251,-,-,-,-,,一般
2018/12/03,TXO,201812  ,12900.0,賣權,-,-,-,-,0,2780,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13000.0,買權,-,-,-,-,0,0.1,176,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13000.0,賣權,-,-,-,-,0,2880,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13100.0,買權,-,-,-,-,0,0.1,3,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13100.0,賣權,-,-,-,-,0,2980,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13200.0,買權,-,-,-,-,0,0.1,1866,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13200.0,賣權,-,-,-,-,0,3080,8,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13300.0,買權,-,-,-,-,0,0.1,150,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13300.0,賣權,-,-,-,-,0,3180,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13400.0,買權,-,-,-,-,0,0.1,4514,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13400.0,賣權,-,-,-,-,0,3280,21,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13500.0,買權,-,-,-,-,0,0.1,175,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13500.0,賣權,-,-,-,-,0,3380,0,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13600.0,買權,-,-,-,-,0,0.1,7123,-,-,-,-,,一般
2018/12/03,TXO,201812  ,13600.0,賣權,-,-,-,-,0,3480,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8000.0,買權,-,-,-,-,0,2110,1,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8000.0,賣權,7.5,7.5,5.4,6.3,256,6.3,5635,5.7,6.5,78,5.4,,一般
2018/12/03,TXO,201901  ,8100.0,買權,-,-,-,-,0,2010,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8100.0,賣權,8.2,8.2,6.7,7.5,17,7.5,223,6.5,7.5,79,6.7,,一般
2018/12/03,TXO,201901  ,8200.0,買權,-,-,-,-,0,1910,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8200.0,賣權,9.9,9.9,7,8.3,317,8.3,387,6.5,58,104,7,,一般
2018/12/03,TXO,201901  ,8300.0,買權,-,-,-,-,0,1810,8,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8300.0,賣權,11,11,8,9.2,71,9.2,156,8.7,9.7,110,8,,一般
2018/12/03,TXO,201901  ,8400.0,買權,-,-,-,-,0,1710,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8400.0,賣權,12,12.5,9.1,10,105,10,366,1.5,11,122,9.1,,一般
2018/12/03,TXO,201901  ,8500.0,買權,-,-,-,-,0,1610,1,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8500.0,賣權,16,16,10.5,12,52,12,433,11,12.5,144,10.5,,一般
2018/12/03,TXO,201901  ,8600.0,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8600.0,賣權,22,22,12.5,12.5,47,12.5,411,12,65,150,12.5,,一般
2018/12/03,TXO,201901  ,8700.0,買權,-,-,-,-,0,1420,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8700.0,賣權,20,20,14.5,15,162,15,626,3.4,19.5,150,14.5,,一般
2018/12/03,TXO,201901  ,8800.0,買權,-,-,-,-,0,1320,2,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8800.0,賣權,24,24,17,18.5,147,18.5,379,5.6,18.5,198,17,,一般
2018/12/03,TXO,201901  ,8900.0,買權,-,-,-,-,0,1220,1,-,-,-,-,,一般
2018/12/03,TXO,201901  ,8900.0,賣權,27,27,19.5,20.5,238,20.5,551,18,24,217,19.5,,一般
2018/12/03,TXO,201901  ,9000.0,買權,-,-,-,-,0,1130,3,-,-,-,-,,一般
2018/12/03,TXO,201901  ,9000.0,賣權,35,35,22.5,23.5,1098,23.5,3280,22.5,26,252,22.5,,一般
2018/12/03,TXO,201901  ,9100.0,買權,-,-,-,-,0,1030,3,-,-,-,-,,一般
2018/12/03,TXO,201901  ,9100.0,賣權,35.5,40,27,29,368,29,670,27,29,242,27,,一般
2018/12/03,TXO,201901  ,9200.0,買權,-,-,-,-,0,940,21,-,-,-,-,,一般
2018/12/03,TXO,201901  ,9200.0,賣權,40,47,32,33.5,599,33.5,1094,32,34,298,32,,一般
2018/12/03,TXO,201901  ,9300.0,買權,-,-,-,-,0,845,27,-,-,-,-,,一般
2018/12/03,TXO,201901  ,9300.0,賣權,70,70,38,41,489,41,675,39,54,310,38,,一般
2018/12/03,TXO,201901  ,9400.0,買權,700,700,700,700,1,755,50,710,810,700,350,,一般
2018/12/03,TXO,201901  ,9400.0,賣權,65,70,46.5,50,445,50,1423,48.5,51,383,46.5,,一般
2018/12/03,TXO,201901  ,9500.0,買權,610,680,610,680,6,665,170,660,675,680,321,,一般
2018/12/03,TXO,201901  ,9500.0,賣權,77,87,56,60,1460,60,5300,59,61,437,56,,一般
2018/12/03,TXO,201901  ,9600.0,買權,491,605,491,590,37,575,310,575,585,605,251,,一般
2018/12/03,TXO,201901  ,9600.0,賣權,100,105,68,73,727,73,1711,72,75,436,68,,一般
2018/12/03,TXO,201901  ,9700.0,買權,409,515,409,510,66,495,375,490,505,515,205,,一般
2018/12/03,TXO,201901  ,9700.0,賣權,121,129,83,91,1367,91,1826,90,92,560,83,,一般
2018/12/03,TXO,201901  ,9800.0,買權,340,436,340,417,132,417,669,414,421,436,164,,一般
2018/12/03,TXO,201901  ,9800.0,賣權,151,158,104,111,2484,111,5700,109,113,555,104,,一般
2018/12/03,TXO,201901  ,9900.0,買權,272,361,272,349,223,341,719,337,346,361,123,,一般
2018/12/03,TXO,201901  ,9900.0,賣權,183,192,127,137,1166,137,1353,134,139,630,127,,一般
2018/12/03,TXO,201901  ,10000.0,買權,217,293,212,276,686,276,7206,275,278,297,70,,一般
2018/12/03,TXO,201901  ,10000.0,賣權,226,236,158,170,939,170,831,167,171,730,158,,一般
2018/12/03,TXO,201901  ,10100.0,買權,166,232,162,216,594,216,646,213,216,245,66,,一般
2018/12/03,TXO,201901  ,10100.0,賣權,281,281,195,207,209,207,188,205,212,555,130,,一般
2018/12/03,TXO,201901  ,10200.0,買權,112,177,112,164,394,164,1149,163,166,201,47,,一般
2018/12/03,TXO,201901  ,10200.0,賣權,340,344,240,257,106,257,188,253,260,820,240,,一般
2018/12/03,TXO,201901  ,10300.0,買權,81,132,81,122,1275,122,691,119,122,160,31,,一般
2018/12/03,TXO,201901  ,10300.0,賣權,411,411,127,309,385,318,362,311,316,725,127,,一般
2018/12/03,TXO,201901  ,10400.0,買權,60,95,60,89,362,89,598,84,88,135,20.5,,一般
2018/12/03,TXO,201901  ,10400.0,賣權,480,480,360,374,20,385,39,377,387,900,360,,一般
2018/12/03,TXO,201901  ,10500.0,買權,45,67,44,60,725,60,1881,60,62,109,12.5,,一般
2018/12/03,TXO,201901  ,10500.0,賣權,468,468,431,431,3,456,10,450,461,920,431,,一般
2018/12/03,TXO,201901  ,10600.0,買權,30,45.5,30,41.5,691,41.5,930,41,42.5,83,9,,一般
2018/12/03,TXO,201901  ,10600.0,賣權,-,-,-,-,0,540,3,-,-,-,-,,一般
2018/12/03,TXO,201901  ,10700.0,買權,20.5,30.5,20,29,528,29,893,27.5,28.5,59,7.6,,一般
2018/12/03,TXO,201901  ,10700.0,賣權,-,-,-,-,0,625,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,10800.0,買權,13.5,20,13.5,18,738,18,482,16,19.5,47,5.4,,一般
2018/12/03,TXO,201901  ,10800.0,賣權,-,-,-,-,0,715,1,-,-,-,-,,一般
2018/12/03,TXO,201901  ,10900.0,買權,9.2,13,8.9,11.5,860,11.5,709,10.5,12.5,30,4,,一般
2018/12/03,TXO,201901  ,10900.0,賣權,-,-,-,-,0,805,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,11000.0,買權,6.2,9,6,8.1,352,8.1,668,8,9.9,28.5,3.2,,一般
2018/12/03,TXO,201901  ,11000.0,賣權,-,-,-,-,0,905,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,11100.0,買權,4.4,6,4.1,6,226,6,529,5.5,6,22,2.3,,一般
2018/12/03,TXO,201901  ,11100.0,賣權,-,-,-,-,0,1000,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,11200.0,買權,3.3,3.3,3.3,3.3,25,4,123,4,53,16,2.7,,一般
2018/12/03,TXO,201901  ,11200.0,賣權,-,-,-,-,0,1100,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,11300.0,買權,2.5,2.5,2.3,2.3,75,3.4,129,0.1,50,13,1.9,,一般
2018/12/03,TXO,201901  ,11300.0,賣權,-,-,-,-,0,1200,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,11400.0,買權,2,2.7,1.8,2.7,276,2.7,277,2,52,11,0.3,,一般
2018/12/03,TXO,201901  ,11400.0,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2018/12/03,TXO,201901  ,11500.0,買權,1.7,2.2,1.5,2.2,35,2.2,196,1.5,51,9.1,1.4,,一般
2018/12/03,TXO,201901  ,11500.0,賣權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8200.0,買權,-,-,-,-,0,1910,1,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8200.0,賣權,22.5,22.5,18,18.5,14,18.5,102,17.5,26.5,52,18,,一般
2018/12/03,TXO,201902  ,8300.0,買權,-,-,-,-,0,1810,0,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8300.0,賣權,23,23,19.5,19.5,22,19.5,23,3.5,74,57,19.5,,一般
2018/12/03,TXO,201902  ,8400.0,買權,-,-,-,-,0,1710,0,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8400.0,賣權,28,28,23,23,7,23,22,17.5,34.5,63,23,,一般
2018/12/03,TXO,201902  ,8500.0,買權,-,-,-,-,0,1620,0,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8500.0,賣權,31.5,31.5,29,29,2,29,6,20.5,38.5,67,29,,一般
2018/12/03,TXO,201902  ,8600.0,買權,-,-,-,-,0,1520,0,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8600.0,賣權,29.5,29.5,29.5,29.5,1,29.5,8,16.5,85,89,29.5,,一般
2018/12/03,TXO,201902  ,8700.0,買權,-,-,-,-,0,1420,0,-,-,-,-,,一般
2018/12/03,TXO,201902  ,8700.0,賣權,40,41,40,41,3,33.5,5,8.9,90,76,40,,一般
2018/12/03,TXO,201902  ,8800.0,買權,-,-,-,-,0,1330,0,-,-,-,-,,一般
