,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/01,TXO,201907W1,10700.0,賣權,20,20,3.8,4.8,27293,4.8,13023,4.7,5,143,3.8,,一般
2019/07/01,TXO,201907W1,10750.0,買權,93,141,84,132,12995,132,6633,130,133,141,30,,一般
2019/07/01,TXO,201907W1,10750.0,賣權,30,34,6.9,7.7,29698,7.7,14079,7.4,7.7,177,6.9,,一般
2019/07/01,TXO,201907W1,10800.0,買權,65,98,51,90,30653,90,10397,87,90,98,18,,一般
2019/07/01,TXO,201907W1,10800.0,賣權,60,60,13.5,14.5,36631,14.5,19745,14.5,15.5,216,13.5,,一般
2019/07/01,TXO,201907W1,10850.0,買權,39,62,27.5,54,36401,54,14561,54,56,62,10,,一般
2019/07/01,TXO,201907W1,10850.0,賣權,91,92,28,29,31499,29,12332,29,30,253,28,,一般
2019/07/01,TXO,201907W1,10900.0,買權,21,37,13,29,35354,29,15983,28.5,29,37,2.1,,一般
2019/07/01,TXO,201907W1,10900.0,賣權,111,111,51,55,25420,55,13571,54,55,300,51,,一般
2019/07/01,TXO,201907W1,10950.0,買權,10.5,20.5,5.7,13,28551,13,14206,12.5,14,20.5,0.2,,一般
2019/07/01,TXO,201907W1,10950.0,賣權,143,146,83,89,5193,89,2467,89,91,295,83,,一般
2019/07/01,TXO,201907W1,11000.0,買權,6,10,2.3,6.4,18848,6.4,12574,6.4,7.1,10,2.3,,一般
2019/07/01,TXO,201907W1,11000.0,賣權,178,193,124,134,1661,134,750,131,135,406,124,,一般
2019/07/01,TXO,201907W1,11050.0,買權,3.4,5,1.1,3,5705,3,4797,3,3.1,5,1.1,,一般
2019/07/01,TXO,201907W1,11050.0,賣權,227,227,170,182,196,182,82,174,182,227,170,,一般
2019/07/01,TXO,201907W1,11100.0,買權,1.9,2.6,0.6,1.6,7209,1.6,9523,1.3,1.6,3.5,0.6,,一般
2019/07/01,TXO,201907W1,11100.0,賣權,218,218,218,218,1,229,5,211,242,443,218,,一般
2019/07/01,TXO,201907W1,11200.0,買權,1,1,0.5,0.7,656,0.7,2460,0.6,0.8,1.3,0.4,,一般
2019/07/01,TXO,201907W1,11200.0,賣權,-,-,-,-,0,329,0,-,-,-,-,,一般
2019/07/01,TXO,201907W1,11300.0,買權,0.5,0.5,0.3,0.4,143,0.4,1313,0.3,0.4,0.9,0.2,,一般
2019/07/01,TXO,201907W1,11300.0,賣權,-,-,-,-,0,428,0,-,-,-,-,,一般
2019/07/01,TXO,201907W1,11400.0,買權,0.1,0.3,0.1,0.3,104,0.3,807,0.2,0.3,105,0.1,,一般
2019/07/01,TXO,201907W1,11400.0,賣權,-,-,-,-,0,525,0,-,-,-,-,,一般
2019/07/01,TXO,201907W1,11500.0,買權,0.1,0.4,0.1,0.1,3,0.1,150,0.1,0.3,0.4,0.1,,一般
2019/07/01,TXO,201907W1,11500.0,賣權,-,-,-,-,0,625,0,-,-,-,-,,一般
2019/07/01,TXO,201907W1,11600.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/07/01,TXO,201907W1,11600.0,賣權,-,-,-,-,0,725,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,8700.0,買權,-,-,-,-,0,2070,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,8700.0,賣權,0.8,1.2,0.8,1.2,36,1.2,1726,0.7,2,15.5,0.8,,一般
2019/07/01,TXO,201907  ,8800.0,買權,-,-,-,-,0,1970,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,8800.0,賣權,1.3,1.3,1.3,1.3,1,1.3,1349,0.7,108,23,1,,一般
2019/07/01,TXO,201907  ,8900.0,買權,-,-,-,-,0,1870,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,8900.0,賣權,1.1,1.1,1.1,1.1,50,1.3,1163,0.9,1.3,39,1.1,,一般
2019/07/01,TXO,201907  ,9000.0,買權,-,-,-,-,0,1770,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9000.0,賣權,1.3,1.3,1,1.2,70,1.4,1143,1,1.4,44,1,,一般
2019/07/01,TXO,201907  ,9100.0,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9100.0,賣權,1.7,1.7,1.7,1.7,1,1.7,1380,1.2,32,48,1.5,,一般
2019/07/01,TXO,201907  ,9200.0,買權,-,-,-,-,0,1570,1,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9200.0,賣權,1.4,1.7,1.4,1.6,202,1.8,1183,1.4,31.5,66,0.4,,一般
2019/07/01,TXO,201907  ,9300.0,買權,-,-,-,-,0,1470,20,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9300.0,賣權,0.3,2,0.3,2,124,2,3141,1.8,2.5,70,0.3,,一般
2019/07/01,TXO,201907  ,9400.0,買權,-,-,-,-,0,1370,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9400.0,賣權,2.2,2.4,1.8,2.1,305,2.1,3365,2,46,73,1.8,,一般
2019/07/01,TXO,201907  ,9500.0,買權,-,-,-,-,0,1270,4,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9500.0,賣權,2.5,2.7,1.9,2.3,1107,2.3,2164,2,2.4,95,1.9,,一般
2019/07/01,TXO,201907  ,9600.0,買權,-,-,-,-,0,1170,37,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9600.0,賣權,2.4,2.9,2.3,2.5,1673,2.5,3028,2.4,8,114,2.3,,一般
2019/07/01,TXO,201907  ,9700.0,買權,-,-,-,-,0,1070,53,-,-,-,-,,一般
2019/07/01,TXO,201907  ,9700.0,賣權,4,4,2.7,3.1,1736,3.1,4119,2.5,3.4,131,2.7,,一般
2019/07/01,TXO,201907  ,9800.0,買權,950,980,950,980,4,970,162,915,1020,980,378,,一般
2019/07/01,TXO,201907  ,9800.0,賣權,3.4,3.9,3,3.4,2845,3.4,9940,3,3.6,158,3,,一般
2019/07/01,TXO,201907  ,9900.0,買權,850,850,850,850,1,870,144,815,925,905,284,,一般
2019/07/01,TXO,201907  ,9900.0,賣權,6.2,6.2,3.7,4,3436,4,7781,4,4.7,187,3.7,,一般
2019/07/01,TXO,201907  ,10000.0,買權,715,775,715,775,6,775,611,720,775,775,231,,一般
2019/07/01,TXO,201907  ,10000.0,賣權,8,8,4.7,5,5201,5,13021,4.8,5.4,230,4.7,,一般
2019/07/01,TXO,201907  ,10100.0,買權,-,-,-,-,0,675,624,-,-,-,-,,一般
2019/07/01,TXO,201907  ,10100.0,賣權,8.3,9.4,6.1,6.3,7078,6.3,12082,6.3,6.8,273,6.1,,一般
2019/07/01,TXO,201907  ,10200.0,買權,525,585,510,580,69,580,982,570,630,585,131,,一般
2019/07/01,TXO,201907  ,10200.0,賣權,16,16,8.4,8.9,12512,8.9,25553,8.7,9.5,328,8.4,,一般
2019/07/01,TXO,201907  ,10300.0,買權,430,490,430,483,124,483,2459,476,483,600,96,,一般
2019/07/01,TXO,201907  ,10300.0,賣權,22,22,12,12,7789,12,10274,12,12.5,386,12,,一般
2019/07/01,TXO,201907  ,10400.0,買權,333,395,333,385,411,385,4309,383,386,540,69,,一般
2019/07/01,TXO,201907  ,10400.0,賣權,36.5,36.5,18,18.5,10722,18.5,12226,18.5,19,451,18,,一般
2019/07/01,TXO,201907  ,10500.0,買權,273,308,244,293,1424,293,6337,294,300,435,49,,一般
2019/07/01,TXO,201907  ,10500.0,賣權,55,60,29,29.5,16639,29.5,15299,29.5,30,520,29,,一般
2019/07/01,TXO,201907  ,10600.0,買權,172,225,168,216,3998,216,7078,213,217,379,33.5,,一般
2019/07/01,TXO,201907  ,10600.0,賣權,75,77,46.5,48,9982,48,9677,47,48,600,46.5,,一般
2019/07/01,TXO,201907  ,10700.0,買權,110,154,107,145,8129,145,9885,145,146,357,23,,一般
2019/07/01,TXO,201907  ,10700.0,賣權,110,113,74,78,9434,78,6910,77,79,720,74,,一般
2019/07/01,TXO,201907  ,10800.0,買權,78,97,64,90,15005,90,25205,90,91,295,13,,一般
2019/07/01,TXO,201907  ,10800.0,賣權,169,170,117,122,5451,122,3836,121,125,815,117,,一般
2019/07/01,TXO,201907  ,10900.0,買權,43,56,34,52,18776,52,21520,51,52,240,7.7,,一般
2019/07/01,TXO,201907  ,10900.0,賣權,250,250,176,188,902,188,1297,183,187,730,176,,一般
2019/07/01,TXO,201907  ,11000.0,買權,23,31,18,28,13185,28,25711,28,28.5,188,4.8,,一般
2019/07/01,TXO,201907  ,11000.0,賣權,312,318,252,262,241,262,794,258,264,980,252,,一般
2019/07/01,TXO,201907  ,11100.0,買權,12,16.5,9.2,15.5,7308,15.5,20013,15.5,16,144,3,,一般
2019/07/01,TXO,201907  ,11100.0,賣權,397,397,340,343,48,350,298,345,351,815,340,,一般
2019/07/01,TXO,201907  ,11200.0,買權,5.7,9,4.7,8.6,3287,8.6,6167,8.5,8.6,101,2.2,,一般
2019/07/01,TXO,201907  ,11200.0,賣權,444,444,433,435,7,442,87,437,445,1100,433,,一般
2019/07/01,TXO,201907  ,11300.0,買權,2.6,5.3,2.6,4.8,2366,4.8,2967,4.9,5,83,1,,一般
2019/07/01,TXO,201907  ,11300.0,賣權,545,545,545,545,20,540,184,510,590,1120,545,,一般
2019/07/01,TXO,201907  ,11400.0,買權,1.4,3.4,1.4,3.2,683,3.2,1691,2.9,3.2,60,1.4,,一般
2019/07/01,TXO,201907  ,11400.0,賣權,-,-,-,-,0,635,37,-,-,-,-,,一般
2019/07/01,TXO,201907  ,11500.0,買權,1.6,2.3,1.6,2,176,2,790,0.2,2.7,36.5,1.1,,一般
2019/07/01,TXO,201907  ,11500.0,賣權,-,-,-,-,0,735,115,-,-,-,-,,一般
2019/07/01,TXO,201907  ,11600.0,買權,0.9,1.5,0.8,1.5,107,1.5,769,1.2,1.8,28.5,0.8,,一般
2019/07/01,TXO,201907  ,11600.0,賣權,-,-,-,-,0,835,2,-,-,-,-,,一般
2019/07/01,TXO,201907  ,11700.0,買權,0.6,1.2,0.6,1.2,112,1.2,910,-,1.3,19,0.6,,一般
2019/07/01,TXO,201907  ,11700.0,賣權,-,-,-,-,0,935,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,11800.0,買權,0.7,1,0.7,1,32,1,647,-,1.2,12,0.7,,一般
2019/07/01,TXO,201907  ,11800.0,賣權,-,-,-,-,0,1030,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,11900.0,買權,0.6,0.8,0.6,0.8,26,0.8,651,-,1,8,0.5,,一般
2019/07/01,TXO,201907  ,11900.0,賣權,-,-,-,-,0,1130,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12000.0,買權,0.6,0.7,0.6,0.7,3,0.7,355,-,0.8,6.8,0.4,,一般
2019/07/01,TXO,201907  ,12000.0,賣權,-,-,-,-,0,1230,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12100.0,買權,0.6,0.6,0.6,0.6,2,0.6,514,-,0.7,4.5,0.5,,一般
2019/07/01,TXO,201907  ,12100.0,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12200.0,買權,-,-,-,-,0,0.1,579,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12200.0,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12300.0,買權,0.5,0.5,0.1,0.1,2,0.1,125,-,0.8,2.4,0.1,,一般
2019/07/01,TXO,201907  ,12300.0,賣權,-,-,-,-,0,1530,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12400.0,買權,-,-,-,-,0,0.1,760,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12400.0,賣權,-,-,-,-,0,1630,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12500.0,買權,-,-,-,-,0,0.1,161,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12500.0,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12600.0,買權,0.4,0.4,0.1,0.1,101,0.1,321,-,1,1.3,0.1,,一般
2019/07/01,TXO,201907  ,12600.0,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12700.0,買權,-,-,-,-,0,0.1,318,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12700.0,賣權,-,-,-,-,0,1930,0,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12800.0,買權,-,-,-,-,0,0.1,1001,-,-,-,-,,一般
2019/07/01,TXO,201907  ,12800.0,賣權,-,-,-,-,0,2030,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,8700.0,買權,-,-,-,-,0,1940,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,8700.0,賣權,3.8,3.9,3.7,3.9,164,3.9,328,3.5,7,40,3.7,,一般
2019/07/01,TXO,201908  ,8800.0,買權,-,-,-,-,0,1840,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,8800.0,賣權,4.5,4.5,4.3,4.3,45,4.3,203,4.2,7,49,4.3,,一般
2019/07/01,TXO,201908  ,8900.0,買權,-,-,-,-,0,1740,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,8900.0,賣權,4.9,4.9,4.7,4.7,128,4.7,409,0.3,112,114,4.7,,一般
2019/07/01,TXO,201908  ,9000.0,買權,-,-,-,-,0,1640,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9000.0,賣權,5.8,5.9,5.4,5.6,46,5.6,223,5.5,55,66,5.4,,一般
2019/07/01,TXO,201908  ,9100.0,買權,-,-,-,-,0,1540,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9100.0,賣權,6.8,6.8,6.5,6.5,23,6.5,135,5.8,56,75,6.5,,一般
2019/07/01,TXO,201908  ,9200.0,買權,-,-,-,-,0,1440,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9200.0,賣權,8,8,7.2,7.5,60,7.5,193,7,58,88,7.2,,一般
2019/07/01,TXO,201908  ,9300.0,買權,-,-,-,-,0,1340,2,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9300.0,賣權,11,11,8.5,9,149,9,874,8.8,11,102,8.5,,一般
2019/07/01,TXO,201908  ,9400.0,買權,-,-,-,-,0,1240,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9400.0,賣權,14.5,14.5,10.5,11,157,11,937,10.5,12,136,10.5,,一般
2019/07/01,TXO,201908  ,9500.0,買權,-,-,-,-,0,1150,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9500.0,賣權,17,17,12.5,13,149,13,999,12.5,13.5,159,12.5,,一般
2019/07/01,TXO,201908  ,9600.0,買權,-,-,-,-,0,1050,4,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9600.0,賣權,24,24,15.5,16,269,16,1615,15.5,16.5,179,15.5,,一般
2019/07/01,TXO,201908  ,9700.0,買權,-,-,-,-,0,950,9,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9700.0,賣權,21,24,18.5,20,167,20,1719,19.5,20.5,212,18.5,,一般
2019/07/01,TXO,201908  ,9800.0,買權,-,-,-,-,0,860,5,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9800.0,賣權,31,31,23.5,25,235,25,949,22.5,26,254,23.5,,一般
2019/07/01,TXO,201908  ,9900.0,買權,-,-,-,-,0,765,20,-,-,-,-,,一般
2019/07/01,TXO,201908  ,9900.0,賣權,36,38,31,31.5,381,31.5,1149,31,31.5,303,31,,一般
2019/07/01,TXO,201908  ,10000.0,買權,670,675,670,675,4,675,27,620,725,675,266,,一般
2019/07/01,TXO,201908  ,10000.0,賣權,54,54,38.5,39,704,39,2075,38,40,320,38.5,,一般
2019/07/01,TXO,201908  ,10100.0,買權,535,600,535,600,4,585,12,575,600,600,218,,一般
2019/07/01,TXO,201908  ,10100.0,賣權,61,64,50,51,360,51,1262,50,52,364,50,,一般
2019/07/01,TXO,201908  ,10200.0,買權,-,-,-,-,0,505,71,-,-,-,-,,一般
2019/07/01,TXO,201908  ,10200.0,賣權,78,83,65,66,1288,66,3428,64,66,396,65,,一般
2019/07/01,TXO,201908  ,10300.0,買權,387,428,387,422,20,422,97,412,431,428,129,,一般
2019/07/01,TXO,201908  ,10300.0,賣權,99,105,83,84,398,84,540,81,86,515,83,,一般
2019/07/01,TXO,201908  ,10400.0,買權,323,353,323,350,23,344,150,336,355,353,88,,一般
2019/07/01,TXO,201908  ,10400.0,賣權,124,131,106,109,217,109,385,108,111,535,106,,一般
2019/07/01,TXO,201908  ,10500.0,買權,238,284,222,282,75,276,632,273,285,284,70,,一般
2019/07/01,TXO,201908  ,10500.0,賣權,159,166,136,141,1026,141,1048,136,141,670,136,,一般
2019/07/01,TXO,201908  ,10600.0,買權,187,223,187,218,208,210,395,211,222,223,46.5,,一般
2019/07/01,TXO,201908  ,10600.0,賣權,204,211,173,175,278,175,260,171,179,745,173,,一般
2019/07/01,TXO,201908  ,10700.0,買權,129,172,129,161,245,161,721,159,168,172,36,,一般
2019/07/01,TXO,201908  ,10700.0,賣權,262,263,221,224,186,224,128,222,227,825,221,,一般
2019/07/01,TXO,201908  ,10800.0,買權,109,127,99,118,446,118,939,116,122,127,20.5,,一般
2019/07/01,TXO,201908  ,10800.0,賣權,307,307,276,281,40,281,52,271,291,940,276,,一般
2019/07/01,TXO,201908  ,10900.0,買權,70,91,69,84,1058,84,2899,80,85,91,21.5,,一般
2019/07/01,TXO,201908  ,10900.0,賣權,347,350,341,343,60,349,67,336,350,1020,341,,一般
2019/07/01,TXO,201908  ,11000.0,買權,47,64,47,58,383,58,1716,57,59,64,15.5,,一般
2019/07/01,TXO,201908  ,11000.0,賣權,449,449,418,420,26,420,19,411,431,850,418,,一般
2019/07/01,TXO,201908  ,11100.0,買權,33.5,44,32.5,39,536,39,912,37.5,40,44,10.5,,一般
2019/07/01,TXO,201908  ,11100.0,賣權,535,535,496,496,2,505,9,491,510,880,496,,一般
2019/07/01,TXO,201908  ,11200.0,買權,25,30,21.5,26.5,756,26.5,2577,25,27,30,7.5,,一般
2019/07/01,TXO,201908  ,11200.0,賣權,580,580,580,580,1,590,18,540,645,890,580,,一般
2019/07/01,TXO,201908  ,11300.0,買權,14.5,20,14,18.5,261,18.5,1354,12.5,19,20,6.1,,一般
2019/07/01,TXO,201908  ,11300.0,賣權,685,685,680,685,15,685,19,630,735,1140,680,,一般
2019/07/01,TXO,201908  ,11400.0,買權,11.5,13,11.5,12,46,12,255,2.1,12.5,13,4.5,,一般
2019/07/01,TXO,201908  ,11400.0,賣權,780,780,780,780,4,780,5,725,830,1000,780,,一般
2019/07/01,TXO,201908  ,11500.0,買權,8.6,8.6,8.3,8.4,8,8.4,14,0.2,20,9,3.8,,一般
2019/07/01,TXO,201908  ,11500.0,賣權,-,-,-,-,0,875,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,11600.0,買權,5,6,5,6,60,6,4,0.2,6,6,2.6,,一般
2019/07/01,TXO,201908  ,11600.0,賣權,-,-,-,-,0,970,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,11700.0,買權,-,-,-,-,0,3.6,61,-,-,-,-,,一般
2019/07/01,TXO,201908  ,11700.0,賣權,-,-,-,-,0,1070,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,11800.0,買權,2.7,2.8,2.7,2.8,5,2.8,53,2.8,52,2.9,1.8,,一般
2019/07/01,TXO,201908  ,11800.0,賣權,-,-,-,-,0,1170,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,11900.0,買權,-,-,-,-,0,2.1,124,-,-,-,-,,一般
2019/07/01,TXO,201908  ,11900.0,賣權,-,-,-,-,0,1260,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12000.0,買權,-,-,-,-,0,1.8,23,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12000.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12100.0,買權,-,-,-,-,0,1.5,17,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12100.0,賣權,-,-,-,-,0,1460,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12200.0,買權,-,-,-,-,0,1,6,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12200.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12300.0,買權,-,-,-,-,0,0.6,11,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12300.0,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12400.0,買權,-,-,-,-,0,0.4,6,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12400.0,賣權,-,-,-,-,0,1760,0,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12500.0,買權,-,-,-,-,0,0.3,1,-,-,-,-,,一般
2019/07/01,TXO,201908  ,12500.0,賣權,-,-,-,-,0,1860,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,7400.0,買權,-,-,-,-,0,3210,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,7400.0,賣權,3.3,3.3,2.5,2.8,172,2.8,5739,2.5,5,175,2.5,,一般
2019/07/01,TXO,201909  ,7600.0,買權,-,-,-,-,0,3010,5,-,-,-,-,,一般
2019/07/01,TXO,201909  ,7600.0,賣權,3.2,3.2,3.2,3.2,4,3.2,3097,0.2,48,217,3.2,,一般
2019/07/01,TXO,201909  ,7800.0,買權,-,-,-,-,0,2810,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,7800.0,賣權,3.8,3.8,3.8,3.8,10,3.8,3462,0.2,44,231,3.8,,一般
2019/07/01,TXO,201909  ,8000.0,買權,-,-,-,-,0,2610,1,-,-,-,-,,一般
2019/07/01,TXO,201909  ,8000.0,賣權,4.5,4.5,4.5,4.5,7,4.5,3362,0.2,54,281,4.5,,一般
2019/07/01,TXO,201909  ,8200.0,買權,-,-,-,-,0,2410,16,-,-,-,-,,一般
2019/07/01,TXO,201909  ,8200.0,賣權,5.6,5.7,5.1,5.1,8,5.1,533,4.9,5.6,340,5.1,,一般
2019/07/01,TXO,201909  ,8400.0,買權,-,-,-,-,0,2210,40,-,-,-,-,,一般
2019/07/01,TXO,201909  ,8400.0,賣權,7,7,6.1,6.5,11,6.5,783,6.5,46.5,391,6.1,,一般
2019/07/01,TXO,201909  ,8600.0,買權,-,-,-,-,0,2020,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,8600.0,賣權,8.4,8.8,8.2,8.2,21,8.2,507,8,58,441,8.2,,一般
2019/07/01,TXO,201909  ,8800.0,買權,-,-,-,-,0,1820,31,-,-,-,-,,一般
2019/07/01,TXO,201909  ,8800.0,賣權,12,12,11,11,17,11,439,8,60,535,11,,一般
2019/07/01,TXO,201909  ,9000.0,買權,-,-,-,-,0,1620,69,-,-,-,-,,一般
2019/07/01,TXO,201909  ,9000.0,賣權,13.5,14.5,13.5,13.5,22,13.5,666,9.9,65,620,13.5,,一般
2019/07/01,TXO,201909  ,9100.0,買權,-,-,-,-,0,1530,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,9100.0,賣權,17.5,17.5,17.5,17.5,3,17.5,15,5.5,68,30,17.5,,一般
2019/07/01,TXO,201909  ,9200.0,買權,-,-,-,-,0,1430,65,-,-,-,-,,一般
2019/07/01,TXO,201909  ,9200.0,賣權,18,19.5,18,18,25,18,977,10.5,71,700,18,,一般
2019/07/01,TXO,201909  ,9300.0,買權,-,-,-,-,0,1330,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,9300.0,賣權,22,22,22,22,1,22,16,8.3,75,40.5,22,,一般
2019/07/01,TXO,201909  ,9400.0,買權,1230,1230,1230,1230,1,1230,64,1180,1280,1280,315,,一般
2019/07/01,TXO,201909  ,9400.0,賣權,28,28,25.5,26,16,26,1197,25,80,825,25.5,,一般
2019/07/01,TXO,201909  ,9500.0,買權,-,-,-,-,0,1140,1,-,-,-,-,,一般
2019/07/01,TXO,201909  ,9500.0,賣權,33,33,32,33,18,33,32,13,33,56,32,,一般
2019/07/01,TXO,201909  ,9600.0,買權,1050,1050,1050,1050,1,1050,94,990,1050,1060,238,,一般
2019/07/01,TXO,201909  ,9600.0,賣權,49,49,35,36,30,36,1142,36,49,940,35,,一般
2019/07/01,TXO,201909  ,9700.0,買權,-,-,-,-,0,950,0,-,-,-,-,,一般
2019/07/01,TXO,201909  ,9700.0,賣權,52,52,44,44,15,44,24,24.5,65,85,44,,一般
