,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/01/02,TXO,201901W1,9800.0,賣權,49.5,256,39.5,250,13082,0,839,249,250,340,39.5,,一般
2019/01/02,TXO,201901W1,9850.0,買權,3.3,3.3,0.1,0.1,5358,0,6042,-,0.1,7,0.1,,一般
2019/01/02,TXO,201901W1,9850.0,賣權,91,300,85,298,1384,0,252,299,300,300,85,,一般
2019/01/02,TXO,201901W1,9900.0,買權,0.6,0.6,0.1,0.1,2005,0,7131,-,0.1,4.2,0.1,,一般
2019/01/02,TXO,201901W1,9900.0,賣權,136,339,136,332,203,0,73,348,350,426,136,,一般
2019/01/02,TXO,201901W1,9950.0,買權,0.1,0.2,0.1,0.2,143,0,83,-,0.1,0.2,0.1,,一般
2019/01/02,TXO,201901W1,9950.0,賣權,226,329,226,329,4,0,0,316,498,329,226,,一般
2019/01/02,TXO,201901W1,10000.0,買權,0.1,0.2,0.1,0.1,368,0,4145,-,0.1,2.2,0.1,,一般
2019/01/02,TXO,201901W1,10000.0,賣權,376,432,376,432,29,0,55,323,515,486,303,,一般
2019/01/02,TXO,201901W1,10100.0,買權,0.1,0.1,0.1,0.1,21,0,404,-,0.1,1,0.1,,一般
2019/01/02,TXO,201901W1,10100.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/01/02,TXO,201901W1,10200.0,買權,0.1,0.1,0.1,0.1,60,0,253,-,0.1,0.7,0.1,,一般
2019/01/02,TXO,201901W1,10200.0,賣權,-,-,-,-,0,0,1,-,-,-,-,,一般
2019/01/02,TXO,201901W1,10300.0,買權,0.1,0.1,0.1,0.1,60,0,62,-,0.1,0.3,0.1,,一般
2019/01/02,TXO,201901W1,10300.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/01/02,TXO,201901W1,10400.0,買權,0.1,0.1,0.1,0.1,40,0,290,-,0.1,0.3,0.1,,一般
2019/01/02,TXO,201901W1,10400.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/01/02,TXO,201901W1,10500.0,買權,0.1,0.1,0.1,0.1,100,0,100,-,0.1,0.1,0.1,,一般
2019/01/02,TXO,201901W1,10500.0,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,9000.0,買權,-,-,-,-,0,555,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,9000.0,賣權,5.3,13,4.1,10,6876,10,3607,10,10.5,13,4.1,,一般
2019/01/02,TXO,201901W2,9100.0,買權,-,-,-,-,0,455,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,9100.0,賣權,6.5,19,5.5,15,3461,15,1363,14.5,16,19,5.5,,一般
2019/01/02,TXO,201901W2,9200.0,買權,368,371,355,355,34,355,34,332,426,371,355,,一般
2019/01/02,TXO,201901W2,9200.0,賣權,10,29,7.5,23,5686,22,2401,22,22.5,29,7.5,,一般
2019/01/02,TXO,201901W2,9300.0,買權,330,330,275,279,27,279,21,285,290,330,275,,一般
2019/01/02,TXO,201901W2,9300.0,賣權,14,43.5,11,35,6724,35,3372,34,34.5,43.5,11,,一般
2019/01/02,TXO,201901W2,9400.0,買權,232,241,189,205,239,205,126,202,208,241,189,,一般
2019/01/02,TXO,201901W2,9400.0,賣權,20.5,67,16.5,54,7523,54,2787,52,54,67,16.5,,一般
2019/01/02,TXO,201901W2,9450.0,買權,286,299,152,162,935,162,401,165,170,299,152,,一般
2019/01/02,TXO,201901W2,9450.0,賣權,26,80,21,65,5310,65,1903,65,66,80,21,,一般
2019/01/02,TXO,201901W2,9500.0,買權,260,279,120,129,3913,129,1769,131,136,279,120,,一般
2019/01/02,TXO,201901W2,9500.0,賣權,32,99,26.5,81,6439,81,2497,80,82,99,26.5,,一般
2019/01/02,TXO,201901W2,9550.0,買權,239,239,91,101,5023,101,2714,101,102,239,91,,一般
2019/01/02,TXO,201901W2,9550.0,賣權,37.5,121,34,99,5719,99,1720,98,102,121,34,,一般
2019/01/02,TXO,201901W2,9600.0,買權,199,199,67,76,6527,76,2759,74,77,199,67,,一般
2019/01/02,TXO,201901W2,9600.0,賣權,45,146,43.5,125,5472,125,1574,121,125,146,43.5,,一般
2019/01/02,TXO,201901W2,9650.0,買權,165,165,47.5,53,5847,53,2477,52,55,165,47.5,,一般
2019/01/02,TXO,201901W2,9650.0,賣權,56,174,54,151,3226,153,805,148,153,174,54,,一般
2019/01/02,TXO,201901W2,9700.0,買權,153,153,31,35,10624,35,4717,34,35.5,153,31,,一般
2019/01/02,TXO,201901W2,9700.0,賣權,70,209,68,185,3338,185,798,180,186,209,68,,一般
2019/01/02,TXO,201901W2,9750.0,買權,75,100,19,22,11484,22,3734,22,22.5,100,19,,一般
2019/01/02,TXO,201901W2,9750.0,賣權,93,244,88,219,1130,223,409,217,223,244,88,,一般
2019/01/02,TXO,201901W2,9800.0,買權,78,84,11.5,13,11503,13,5492,12,13,84,11.5,,一般
2019/01/02,TXO,201901W2,9800.0,賣權,123,289,111,259,660,264,225,257,264,289,111,,一般
2019/01/02,TXO,201901W2,9850.0,買權,53,53,6.3,7.3,8838,7.3,4703,7.2,7.3,53,6.3,,一般
2019/01/02,TXO,201901W2,9850.0,賣權,146,330,146,314,205,314,152,258,362,330,146,,一般
2019/01/02,TXO,201901W2,9900.0,買權,40,40,3.8,4.2,8975,4.2,4165,4.1,4.2,40,3.8,,一般
2019/01/02,TXO,201901W2,9900.0,賣權,203,374,202,360,102,360,47,299,409,374,202,,一般
2019/01/02,TXO,201901W2,9950.0,買權,25,25,2.2,2.3,5232,2.3,2645,2.3,2.5,25,2.2,,一般
2019/01/02,TXO,201901W2,9950.0,賣權,210,420,210,420,6,406,4,347,462,420,210,,一般
2019/01/02,TXO,201901W2,10000.0,買權,17,17,1.3,1.6,6681,1.6,3295,1.4,1.6,17,1.3,,一般
2019/01/02,TXO,201901W2,10000.0,賣權,247,472,247,472,7,456,7,392,520,472,247,,一般
2019/01/02,TXO,201901W2,10100.0,買權,6.5,6.9,0.7,0.7,4899,0.7,3431,0.6,0.8,6.9,0.7,,一般
2019/01/02,TXO,201901W2,10100.0,賣權,-,-,-,-,0,555,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,10200.0,買權,2.2,2.2,0.4,0.4,2173,0.4,1402,0.3,0.6,2.2,0.4,,一般
2019/01/02,TXO,201901W2,10200.0,賣權,-,-,-,-,0,655,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,10300.0,買權,0.7,0.7,0.4,0.4,117,0.4,67,0.2,0.4,0.7,0.4,,一般
2019/01/02,TXO,201901W2,10300.0,賣權,-,-,-,-,0,755,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,10400.0,買權,0.2,0.2,0.2,0.2,1,0.2,0,0.1,0.3,0.2,0.2,,一般
2019/01/02,TXO,201901W2,10400.0,賣權,-,-,-,-,0,855,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,10500.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/01/02,TXO,201901W2,10500.0,賣權,-,-,-,-,0,955,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8000.0,買權,1590,1590,1570,1570,2,1530,2,1490,1590,1870,1570,,一般
2019/01/02,TXO,201901  ,8000.0,賣權,3.1,6.3,2.9,5.5,850,5.5,12992,5.2,5.5,78,2.9,,一般
2019/01/02,TXO,201901  ,8100.0,買權,-,-,-,-,0,1430,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8100.0,賣權,3.4,7,3.4,6.3,256,6.3,5751,-,6.3,79,3.4,,一般
2019/01/02,TXO,201901  ,8200.0,買權,-,-,-,-,0,1340,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8200.0,賣權,3.8,7.7,3.8,7.3,319,7.3,4689,4.6,7.4,104,3.8,,一般
2019/01/02,TXO,201901  ,8300.0,買權,-,-,-,-,0,1240,375,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8300.0,賣權,4.8,9.7,4.4,8.4,2411,8.4,4746,8.3,8.7,110,4.4,,一般
2019/01/02,TXO,201901  ,8400.0,買權,-,-,-,-,0,1140,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8400.0,賣權,5.4,11,4.9,9.8,1406,9.8,4181,5,10,122,0.9,,一般
2019/01/02,TXO,201901  ,8500.0,買權,-,-,-,-,0,1040,14,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8500.0,賣權,6.2,13.5,5.7,12,1105,12,5069,11.5,12.5,144,5.7,,一般
2019/01/02,TXO,201901  ,8600.0,買權,-,-,-,-,0,945,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8600.0,賣權,9,16.5,6.7,14.5,1240,14.5,4347,14,15,150,6.7,,一般
2019/01/02,TXO,201901  ,8700.0,買權,-,-,-,-,0,850,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8700.0,賣權,9.6,20.5,7.8,18,1839,18,4918,17.5,18.5,150,7.8,,一般
2019/01/02,TXO,201901  ,8800.0,買權,750,750,750,750,6,750,24,700,810,1030,690,,一般
2019/01/02,TXO,201901  ,8800.0,賣權,11.5,26,9.6,22,5045,22,7327,22,23,198,9.6,,一般
2019/01/02,TXO,201901  ,8900.0,買權,-,-,-,-,0,655,25,-,-,-,-,,一般
2019/01/02,TXO,201901  ,8900.0,賣權,11.5,32,11.5,28.5,2562,28.5,5550,22.5,28.5,217,11.5,,一般
2019/01/02,TXO,201901  ,9000.0,買權,625,625,555,555,32,565,58,565,575,915,510,,一般
2019/01/02,TXO,201901  ,9000.0,賣權,19,41.5,14.5,37,8316,37,20357,35,36.5,252,14.5,,一般
2019/01/02,TXO,201901  ,9100.0,買權,540,540,466,479,9,479,74,477,484,790,419,,一般
2019/01/02,TXO,201901  ,9100.0,賣權,26,53,19,45,5868,45,7853,45,46.5,242,19,,一般
2019/01/02,TXO,201901  ,9200.0,買權,535,535,382,383,33,392,171,392,397,730,342,,一般
2019/01/02,TXO,201901  ,9200.0,賣權,30,70,25.5,60,9073,60,9463,59,61,298,25.5,,一般
2019/01/02,TXO,201901  ,9300.0,買權,477,477,299,310,296,310,571,312,315,790,271,,一般
2019/01/02,TXO,201901  ,9300.0,賣權,41,92,33.5,80,8060,80,8687,80,81,310,33.5,,一般
2019/01/02,TXO,201901  ,9400.0,買權,398,400,229,241,747,241,1998,238,240,700,210,,一般
2019/01/02,TXO,201901  ,9400.0,賣權,50,122,45,107,10492,107,10849,106,108,383,45,,一般
2019/01/02,TXO,201901  ,9500.0,買權,316,318,164,174,3717,174,4545,173,175,680,156,,一般
2019/01/02,TXO,201901  ,9500.0,賣權,69,159,63,140,8596,140,10598,139,142,437,55,,一般
2019/01/02,TXO,201901  ,9600.0,買權,241,254,111,117,5436,117,4643,118,119,605,111,,一般
2019/01/02,TXO,201901  ,9600.0,賣權,100,205,87,186,6249,186,6652,184,187,436,68,,一般
2019/01/02,TXO,201901  ,9700.0,買權,176,182,70,75,8922,75,7814,75,76,515,70,,一般
2019/01/02,TXO,201901  ,9700.0,賣權,135,266,120,242,3685,242,4430,239,244,560,83,,一般
2019/01/02,TXO,201901  ,9800.0,買權,120,122,40.5,43.5,11853,43.5,11566,43.5,44,436,40.5,,一般
2019/01/02,TXO,201901  ,9800.0,賣權,178,332,163,309,1883,309,5699,306,312,555,104,,一般
2019/01/02,TXO,201901  ,9900.0,買權,74,77,22,23.5,13377,23.5,16190,23.5,24,361,22,,一般
2019/01/02,TXO,201901  ,9900.0,賣權,224,411,220,389,510,389,1003,386,393,630,127,,一般
2019/01/02,TXO,201901  ,10000.0,買權,43,45,11.5,11.5,10952,11.5,21680,12,12.5,297,11.5,,一般
2019/01/02,TXO,201901  ,10000.0,賣權,288,499,288,484,178,484,665,474,482,730,158,,一般
2019/01/02,TXO,201901  ,10100.0,買權,25,25,6.1,6.3,6481,6.3,11686,6.4,6.9,245,6.1,,一般
2019/01/02,TXO,201901  ,10100.0,賣權,377,595,377,595,88,575,242,565,580,695,130,,一般
2019/01/02,TXO,201901  ,10200.0,買權,12.5,12.5,3.4,3.4,3599,3.4,13196,3,4.1,201,3.4,,一般
2019/01/02,TXO,201901  ,10200.0,賣權,615,615,615,615,1,675,356,615,725,820,240,,一般
2019/01/02,TXO,201901  ,10300.0,買權,7,7,1.9,1.9,1883,1.9,6539,1.9,2.4,160,1.9,,一般
2019/01/02,TXO,201901  ,10300.0,賣權,565,725,565,725,4,775,491,715,805,850,127,,一般
2019/01/02,TXO,201901  ,10400.0,買權,2.7,2.7,1.3,1.4,1356,1.4,4646,1.2,1.4,135,1.3,,一般
2019/01/02,TXO,201901  ,10400.0,賣權,800,825,800,825,2,870,61,815,925,950,360,,一般
2019/01/02,TXO,201901  ,10500.0,買權,1.6,1.6,0.9,0.9,749,0.9,5318,0.7,1.9,109,0.7,,一般
2019/01/02,TXO,201901  ,10500.0,賣權,-,-,-,-,0,970,17,-,-,-,-,,一般
2019/01/02,TXO,201901  ,10600.0,買權,0.9,0.9,0.7,0.7,437,0.7,3535,-,0.8,83,0.2,,一般
2019/01/02,TXO,201901  ,10600.0,賣權,-,-,-,-,0,1070,22,-,-,-,-,,一般
2019/01/02,TXO,201901  ,10700.0,買權,0.6,0.7,0.4,0.4,382,0.4,2828,0.4,0.5,59,0.4,,一般
2019/01/02,TXO,201901  ,10700.0,賣權,-,-,-,-,0,1170,4,-,-,-,-,,一般
2019/01/02,TXO,201901  ,10800.0,買權,0.4,0.4,0.4,0.4,274,0.4,2390,-,0.6,47,0.4,,一般
2019/01/02,TXO,201901  ,10800.0,賣權,1270,1270,1270,1270,1,1270,3,1220,1320,1270,930,,一般
2019/01/02,TXO,201901  ,10900.0,買權,0.3,0.3,0.3,0.3,1,0.3,2258,-,0.3,30,0.3,,一般
2019/01/02,TXO,201901  ,10900.0,賣權,-,-,-,-,0,1370,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11000.0,買權,-,-,-,-,0,0.2,2187,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11000.0,賣權,-,-,-,-,0,1470,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11100.0,買權,0.1,0.1,0.1,0.1,1,0.2,2236,0.1,0.3,22,0.1,,一般
2019/01/02,TXO,201901  ,11100.0,賣權,-,-,-,-,0,1570,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11200.0,買權,0.2,0.2,0.2,0.2,20,0.2,1622,-,0.8,16,0.2,,一般
2019/01/02,TXO,201901  ,11200.0,賣權,-,-,-,-,0,1670,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11300.0,買權,0.2,0.2,0.2,0.2,120,0.2,2973,-,0.8,16.5,0.1,,一般
2019/01/02,TXO,201901  ,11300.0,賣權,-,-,-,-,0,1770,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11400.0,買權,-,-,-,-,0,0.1,1385,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11400.0,賣權,-,-,-,-,0,1870,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11500.0,買權,-,-,-,-,0,0.1,511,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11500.0,賣權,-,-,-,-,0,1970,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11600.0,買權,-,-,-,-,0,0.1,203,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11600.0,賣權,-,-,-,-,0,2070,0,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11700.0,買權,-,-,-,-,0,0.1,278,-,-,-,-,,一般
2019/01/02,TXO,201901  ,11700.0,賣權,-,-,-,-,0,2170,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8000.0,買權,-,-,-,-,0,1530,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8000.0,賣權,8.1,27.5,8.1,26,333,26,540,25.5,27,40,8.1,,一般
2019/01/02,TXO,201902  ,8100.0,買權,-,-,-,-,0,1440,1,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8100.0,賣權,18.5,31,18.5,31,71,31,252,26.5,32,46.5,18.5,,一般
2019/01/02,TXO,201902  ,8200.0,買權,-,-,-,-,0,1340,1,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8200.0,賣權,22,36,21,34,94,34,1225,31.5,34.5,60,18,,一般
2019/01/02,TXO,201902  ,8300.0,買權,-,-,-,-,0,1250,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8300.0,賣權,24,41.5,24,39.5,90,39.5,425,38.5,40,65,19.5,,一般
2019/01/02,TXO,201902  ,8400.0,買權,-,-,-,-,0,1160,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8400.0,賣權,28,48,28,48,45,46,237,45,46.5,68,23,,一般
2019/01/02,TXO,201902  ,8500.0,買權,-,-,-,-,0,1060,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8500.0,賣權,34,56,32.5,53,338,53,502,52,54,81,29,,一般
2019/01/02,TXO,201902  ,8600.0,買權,-,-,-,-,0,970,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8600.0,賣權,37.5,65,37.5,63,111,63,355,60,63,91,29.5,,一般
2019/01/02,TXO,201902  ,8700.0,買權,-,-,-,-,0,885,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8700.0,賣權,45.5,74,44,73,178,73,357,70,73,499,34.5,,一般
2019/01/02,TXO,201902  ,8800.0,買權,-,-,-,-,0,795,5,-,-,-,-,,一般
2019/01/02,TXO,201902  ,8800.0,賣權,54,87,52,86,819,86,1358,82,84,120,31,,一般
2019/01/02,TXO,201902  ,8900.0,買權,715,715,715,715,1,705,3,655,760,895,715,,一般
2019/01/02,TXO,201902  ,8900.0,賣權,61,103,60,98,411,98,650,96,99,140,42.5,,一般
2019/01/02,TXO,201902  ,9000.0,買權,620,620,620,620,4,620,24,575,680,620,590,,一般
2019/01/02,TXO,201902  ,9000.0,賣權,82,121,70,115,854,115,1301,114,117,1060,47.5,,一般
2019/01/02,TXO,201902  ,9100.0,買權,600,600,545,545,3,545,25,545,555,695,515,,一般
2019/01/02,TXO,201902  ,9100.0,賣權,100,141,83,136,424,136,818,133,136,635,56,,一般
2019/01/02,TXO,201902  ,9200.0,買權,475,475,468,468,2,468,32,468,478,605,440,,一般
2019/01/02,TXO,201902  ,9200.0,賣權,102,168,98,160,445,160,1083,157,161,220,61,,一般
2019/01/02,TXO,201902  ,9300.0,買權,485,485,389,389,36,399,141,399,404,600,368,,一般
2019/01/02,TXO,201902  ,9300.0,賣權,120,198,120,189,564,189,1193,185,189,258,76,,一般
2019/01/02,TXO,201902  ,9400.0,買權,473,473,323,334,65,334,272,333,338,545,302,,一般
2019/01/02,TXO,201902  ,9400.0,賣權,143,232,140,220,466,220,913,219,223,295,84,,一般
2019/01/02,TXO,201902  ,9500.0,買權,392,392,268,271,112,271,393,272,277,479,248,,一般
2019/01/02,TXO,201902  ,9500.0,賣權,169,275,168,262,345,262,1459,258,263,347,97,,一般
2019/01/02,TXO,201902  ,9600.0,買權,328,328,211,219,271,219,552,219,223,540,178,,一般
2019/01/02,TXO,201902  ,9600.0,賣權,202,321,202,307,371,307,788,308,309,417,117,,一般
2019/01/02,TXO,201902  ,9700.0,買權,270,270,166,170,175,170,775,171,176,492,153,,一般
2019/01/02,TXO,201902  ,9700.0,賣權,237,374,237,362,88,362,472,356,364,453,140,,一般
2019/01/02,TXO,201902  ,9800.0,買權,212,212,127,131,391,131,837,132,133,469,118,,一般
2019/01/02,TXO,201902  ,9800.0,賣權,283,423,283,423,52,423,490,415,423,510,161,,一般
2019/01/02,TXO,201902  ,9900.0,買權,159,159,95,99,512,99,1586,99,100,329,88,,一般
2019/01/02,TXO,201902  ,9900.0,賣權,338,500,336,499,125,489,12709,481,491,585,191,,一般
2019/01/02,TXO,201902  ,10000.0,買權,136,136,69,71,598,71,1991,71,74,343,64,,一般
2019/01/02,TXO,201902  ,10000.0,賣權,393,570,393,570,24,560,260,550,565,640,222,,一般
2019/01/02,TXO,201902  ,10100.0,買權,92,92,48.5,51,452,51,1495,50,53,284,46.5,,一般
2019/01/02,TXO,201902  ,10100.0,賣權,640,640,640,640,1,640,43,585,660,710,263,,一般
2019/01/02,TXO,201902  ,10200.0,買權,67,68,33.5,35,464,35,1098,33,36,228,30,,一般
2019/01/02,TXO,201902  ,10200.0,賣權,-,-,-,-,0,725,23,-,-,-,-,,一般
2019/01/02,TXO,201902  ,10300.0,買權,46,46,23,24,445,24,1042,23.5,26,181,22.5,,一般
2019/01/02,TXO,201902  ,10300.0,賣權,610,620,610,620,3,815,288,760,815,860,370,,一般
2019/01/02,TXO,201902  ,10400.0,買權,34.5,34.5,15.5,15.5,576,15.5,607,15,19,141,10.5,,一般
2019/01/02,TXO,201902  ,10400.0,賣權,860,860,860,860,1,905,1,845,955,860,860,,一般
2019/01/02,TXO,201902  ,10500.0,買權,19.5,21,10,10,364,10,1547,10,10.5,110,10,,一般
2019/01/02,TXO,201902  ,10500.0,賣權,-,-,-,-,0,1000,46,-,-,-,-,,一般
2019/01/02,TXO,201902  ,10600.0,買權,12.5,12.5,6.7,6.8,159,6.8,998,6.5,7.3,82,6.7,,一般
2019/01/02,TXO,201902  ,10600.0,賣權,-,-,-,-,0,1100,3,-,-,-,-,,一般
2019/01/02,TXO,201902  ,10700.0,買權,6.9,6.9,4.9,5,74,5,539,0.1,5.4,62,4.9,,一般
2019/01/02,TXO,201902  ,10700.0,賣權,-,-,-,-,0,1190,2,-,-,-,-,,一般
2019/01/02,TXO,201902  ,10800.0,買權,4.7,4.7,3.4,3.5,74,3.5,275,3.4,3.8,43.5,3.4,,一般
2019/01/02,TXO,201902  ,10800.0,賣權,-,-,-,-,0,1290,4,-,-,-,-,,一般
2019/01/02,TXO,201902  ,10900.0,買權,3,3.1,2.4,2.6,127,2.6,206,2.4,2.9,31.5,2.4,,一般
2019/01/02,TXO,201902  ,10900.0,賣權,-,-,-,-,0,1390,2,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11000.0,買權,2,2.2,1.9,2.2,164,2.2,262,2,2.3,23,1.9,,一般
2019/01/02,TXO,201902  ,11000.0,賣權,-,-,-,-,0,1490,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11100.0,買權,1.9,2,1.7,1.7,230,1.7,257,1.4,2,17,1.7,,一般
2019/01/02,TXO,201902  ,11100.0,賣權,-,-,-,-,0,1590,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11200.0,買權,1.6,1.6,1.3,1.3,41,1.3,147,1.2,1.6,12.5,1.3,,一般
2019/01/02,TXO,201902  ,11200.0,賣權,-,-,-,-,0,1690,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11300.0,買權,1.3,1.3,1,1,53,1,174,-,2.4,7.2,1,,一般
2019/01/02,TXO,201902  ,11300.0,賣權,-,-,-,-,0,1790,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11400.0,買權,-,-,-,-,0,0.8,242,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11400.0,賣權,-,-,-,-,0,1890,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11500.0,買權,0.7,0.7,0.7,0.7,20,0.7,155,-,2.2,5.3,0.7,,一般
2019/01/02,TXO,201902  ,11500.0,賣權,-,-,-,-,0,1990,0,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11600.0,買權,-,-,-,-,0,0.4,261,-,-,-,-,,一般
2019/01/02,TXO,201902  ,11600.0,賣權,-,-,-,-,0,2090,0,-,-,-,-,,一般
