,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10423,2017/7/3,TXO,201707W1,11400.0,買權,-,-,-,-,0,0.1,442,-,-,-,-,,一般
10425,2017/7/3,TXO,201707W1,11400.0,賣權,-,-,-,-,0,985,0,-,-,-,-,,一般
10427,2017/7/3,TXO,201707,8100.0,買權,-,-,-,-,0,2190,0,-,-,-,-,,一般
10429,2017/7/3,TXO,201707,8100.0,賣權,0.2,0.3,0.2,0.3,11,0.1,1962,0.1,0.3,14.5,0.1,,一般
10431,2017/7/3,TXO,201707,8200.0,買權,-,-,-,-,0,2090,0,-,-,-,-,,一般
10433,2017/7/3,TXO,201707,8200.0,賣權,-,-,-,-,0,0.1,973,-,-,-,-,,一般
10435,2017/7/3,TXO,201707,8300.0,買權,-,-,-,-,0,1990,1,-,-,-,-,,一般
10437,2017/7/3,TXO,201707,8300.0,賣權,-,-,-,-,0,0.1,827,-,-,-,-,,一般
10439,2017/7/3,TXO,201707,8400.0,買權,-,-,-,-,0,1890,1,-,-,-,-,,一般
10441,2017/7/3,TXO,201707,8400.0,賣權,0.2,0.2,0.2,0.2,50,0.2,1094,0.1,0.4,25,0.2,,一般
10443,2017/7/3,TXO,201707,8500.0,買權,-,-,-,-,0,1790,1,-,-,-,-,,一般
10445,2017/7/3,TXO,201707,8500.0,賣權,0.3,0.3,0.3,0.3,41,0.3,1710,0.2,0.3,33.5,0.3,,一般
10447,2017/7/3,TXO,201707,8600.0,買權,-,-,-,-,0,1690,2,-,-,-,-,,一般
10449,2017/7/3,TXO,201707,8600.0,賣權,0.4,0.4,0.4,0.4,12,0.4,1379,0.3,0.4,42,0.4,,一般
10451,2017/7/3,TXO,201707,8700.0,買權,-,-,-,-,0,1590,2,-,-,-,-,,一般
10453,2017/7/3,TXO,201707,8700.0,賣權,0.5,0.6,0.5,0.6,105,0.5,1542,0.4,0.5,51,0.5,,一般
10455,2017/7/3,TXO,201707,8800.0,買權,-,-,-,-,0,1490,10,-,-,-,-,,一般
10457,2017/7/3,TXO,201707,8800.0,賣權,0.7,0.7,0.6,0.6,140,0.6,3240,0.5,0.6,64,0.6,,一般
10459,2017/7/3,TXO,201707,8900.0,買權,-,-,-,-,0,1390,4,-,-,-,-,,一般
10461,2017/7/3,TXO,201707,8900.0,賣權,0.8,0.8,0.7,0.7,167,0.7,2802,0.6,0.7,87,0.7,,一般
10463,2017/7/3,TXO,201707,9000.0,買權,-,-,-,-,0,1290,67,-,-,-,-,,一般
10465,2017/7/3,TXO,201707,9000.0,賣權,1,1,0.8,0.8,800,0.8,10057,0.8,0.9,100,0.8,,一般
10467,2017/7/3,TXO,201707,9100.0,買權,-,-,-,-,0,1190,3,-,-,-,-,,一般
10469,2017/7/3,TXO,201707,9100.0,賣權,1.2,1.2,1,1,448,1,3861,0.9,1.1,120,1,,一般
10471,2017/7/3,TXO,201707,9200.0,買權,-,-,-,-,0,1090,122,-,-,-,-,,一般
10473,2017/7/3,TXO,201707,9200.0,賣權,1.3,1.5,1.2,1.2,767,1.2,7369,1.1,1.2,155,1,,一般
10475,2017/7/3,TXO,201707,9300.0,買權,-,-,-,-,0,990,58,-,-,-,-,,一般
10477,2017/7/3,TXO,201707,9300.0,賣權,1.8,2,1.5,1.5,579,1.5,9644,1.4,1.6,189,1.5,,一般
10479,2017/7/3,TXO,201707,9400.0,買權,-,-,-,-,0,890,124,-,-,-,-,,一般
10481,2017/7/3,TXO,201707,9400.0,賣權,2.4,2.6,1.9,2,800,2,10649,1.9,2,210,1.7,,一般
10483,2017/7/3,TXO,201707,9500.0,買權,-,-,-,-,0,790,343,-,-,-,-,,一般
10485,2017/7/3,TXO,201707,9500.0,賣權,3.2,3.6,2.5,2.5,1209,2.5,13605,2.4,2.6,264,2.5,,一般
10487,2017/7/3,TXO,201707,9600.0,買權,665,675,660,675,6,690,481,535,700,805,126,,一般
10489,2017/7/3,TXO,201707,9600.0,賣權,4.8,5,3.4,3.5,1413,3.5,15731,3.4,3.5,330,3.4,,一般
10491,2017/7/3,TXO,201707,9700.0,買權,575,590,560,590,4,590,736,445,610,710,92,,一般
10493,2017/7/3,TXO,201707,9700.0,賣權,7,7.2,4.7,4.8,2035,4.8,16540,4.8,5,327,4.7,,一般
10495,2017/7/3,TXO,201707,9800.0,買權,468,488,450,488,28,495,1487,444,497,610,61,,一般
10497,2017/7/3,TXO,201707,9800.0,賣權,10.5,11,6.8,6.8,3932,6.8,24525,6.8,7.1,383,6.8,,一般
10499,2017/7/3,TXO,201707,9900.0,買權,370,398,349,398,276,398,2579,360,400,525,40,,一般
10501,2017/7/3,TXO,201707,9900.0,賣權,16,17.5,10.5,11,5581,11,28818,10.5,11,440,10,,一般
10503,2017/7/3,TXO,201707,10000.0,買權,285,307,264,307,726,307,6552,307,308,436,25.5,,一般
10505,2017/7/3,TXO,201707,10000.0,賣權,26.5,29.5,18.5,18.5,9193,18.5,33051,18.5,19,437,11,,一般
10507,2017/7/3,TXO,201707,10100.0,買權,210,222,184,221,1010,221,5321,219,222,343,28,,一般
10509,2017/7/3,TXO,201707,10100.0,賣權,43.5,50,32,32.5,10704,32.5,25513,32,33,283,23,,一般
10511,2017/7/3,TXO,201707,10200.0,買權,134,150,116,147,4489,147,16869,146,148,268,10.5,,一般
10513,2017/7/3,TXO,201707,10200.0,賣權,76,84,57,58,11424,58,24930,57,58,600,38.5,,一般
10515,2017/7/3,TXO,201707,10300.0,買權,80,92,68,89,10163,89,23554,89,90,188,7.5,,一般
10517,2017/7/3,TXO,201707,10300.0,賣權,123,135,99,99,5124,99,13459,99,100,452,63,,一般
10519,2017/7/3,TXO,201707,10400.0,買權,45.5,51,35.5,47.5,11987,47.5,43362,47.5,48,128,3.5,,一般
10521,2017/7/3,TXO,201707,10400.0,賣權,180,201,158,158,1938,158,5492,158,160,655,102,,一般
10523,2017/7/3,TXO,201707,10500.0,買權,24,26.5,18,24.5,8687,24.5,36565,24,24.5,82,2.5,,一般
10525,2017/7/3,TXO,201707,10500.0,賣權,257,286,236,236,509,236,2001,235,236,630,158,,一般
10527,2017/7/3,TXO,201707,10600.0,買權,11,13,8.3,11.5,7311,11.5,31918,11,11.5,49.5,0.6,,一般
10529,2017/7/3,TXO,201707,10600.0,賣權,345,375,322,322,167,322,472,320,324,1240,225,,一般
10531,2017/7/3,TXO,201707,10700.0,買權,5.2,6.1,3.9,5.1,3568,5.1,18114,5.1,5.2,30.5,1.2,,一般
10533,2017/7/3,TXO,201707,10700.0,賣權,446,467,418,418,79,418,195,278,570,765,313,,一般
10535,2017/7/3,TXO,201707,10800.0,買權,3,3,2,2.3,2180,2.3,15302,2.3,2.6,19,0.7,,一般
10537,2017/7/3,TXO,201707,10800.0,賣權,-,-,-,-,0,515,304,-,-,-,-,,一般
10539,2017/7/3,TXO,201707,10900.0,買權,1.6,1.6,1.1,1.4,764,1.4,6885,1.2,7,11,0.7,,一般
10541,2017/7/3,TXO,201707,10900.0,賣權,-,-,-,-,0,615,2,-,-,-,-,,一般
10543,2017/7/3,TXO,201707,11000.0,買權,1.1,1.1,0.8,0.8,2075,0.8,6550,0.8,0.9,6.3,0.3,,一般
10545,2017/7/3,TXO,201707,11000.0,賣權,-,-,-,-,0,715,92,-,-,-,-,,一般
10547,2017/7/3,TXO,201707,11100.0,買權,1,1,0.6,0.8,201,0.8,3553,0.6,0.9,4,0.2,,一般
10549,2017/7/3,TXO,201707,11100.0,賣權,-,-,-,-,0,815,0,-,-,-,-,,一般
10551,2017/7/3,TXO,201707,11200.0,買權,0.7,0.8,0.5,0.5,231,0.5,9189,0.5,0.7,2.7,0.2,,一般
10553,2017/7/3,TXO,201707,11200.0,賣權,-,-,-,-,0,915,0,-,-,-,-,,一般
10555,2017/7/3,TXO,201707,11400.0,買權,0.5,0.5,0.4,0.4,28,0.4,1433,-,0.5,1.4,0.2,,一般
10557,2017/7/3,TXO,201707,11400.0,賣權,-,-,-,-,0,1110,0,-,-,-,-,,一般
10559,2017/7/3,TXO,201707,11600.0,買權,-,-,-,-,0,0.3,494,-,-,-,-,,一般
10561,2017/7/3,TXO,201707,11600.0,賣權,-,-,-,-,0,1310,20,-,-,-,-,,一般
10563,2017/7/3,TXO,201707,11800.0,買權,0.3,0.3,0.3,0.3,20,0.3,350,-,52,0.7,0.2,,一般
10565,2017/7/3,TXO,201707,11800.0,賣權,-,-,-,-,0,1510,0,-,-,-,-,,一般
10567,2017/7/3,TXO,201707,12000.0,買權,-,-,-,-,0,0.1,242,-,-,-,-,,一般
10569,2017/7/3,TXO,201707,12000.0,賣權,-,-,-,-,0,1710,0,-,-,-,-,,一般
10571,2017/7/3,TXO,201707,12200.0,買權,-,-,-,-,0,0.1,38,-,-,-,-,,一般
10573,2017/7/3,TXO,201707,12200.0,賣權,-,-,-,-,0,1910,0,-,-,-,-,,一般
10575,2017/7/3,TXO,201708,8400.0,買權,-,-,-,-,0,1780,0,-,-,-,-,,一般
10577,2017/7/3,TXO,201708,8400.0,賣權,2,2.1,1.9,2,88,1.8,1752,1.7,1.9,11,1.3,,一般
10579,2017/7/3,TXO,201708,8500.0,買權,-,-,-,-,0,1680,0,-,-,-,-,,一般
10581,2017/7/3,TXO,201708,8500.0,賣權,2.2,2.5,2.2,2.3,83,2.1,651,2,2.2,17.5,1.5,,一般
10583,2017/7/3,TXO,201708,8600.0,買權,-,-,-,-,0,1590,0,-,-,-,-,,一般
10585,2017/7/3,TXO,201708,8600.0,賣權,2.9,2.9,2.7,2.7,26,2.4,924,2.2,2.5,21,1.8,,一般
10587,2017/7/3,TXO,201708,8700.0,買權,-,-,-,-,0,1490,0,-,-,-,-,,一般
10589,2017/7/3,TXO,201708,8700.0,賣權,3.2,3.4,2.8,2.8,79,2.8,769,2.6,2.9,26,2.1,,一般
10591,2017/7/3,TXO,201708,8800.0,買權,-,-,-,-,0,1390,0,-,-,-,-,,一般
10593,2017/7/3,TXO,201708,8800.0,賣權,3.9,4.1,3.4,3.4,68,3.4,884,3.1,3.4,33.5,2.4,,一般
10595,2017/7/3,TXO,201708,8900.0,買權,-,-,-,-,0,1290,0,-,-,-,-,,一般
10597,2017/7/3,TXO,201708,8900.0,賣權,4.4,4.6,3.9,3.9,5,3.9,1278,3,11,46,3,,一般
10599,2017/7/3,TXO,201708,9000.0,買權,-,-,-,-,0,1190,1,-,-,-,-,,一般
10601,2017/7/3,TXO,201708,9000.0,賣權,6,6.2,4.8,4.9,128,4.9,3951,4.9,5.2,57,3.6,,一般
10603,2017/7/3,TXO,201708,9100.0,買權,-,-,-,-,0,1090,10,-,-,-,-,,一般
10605,2017/7/3,TXO,201708,9100.0,賣權,6.9,7.3,6,6,100,6,2346,5.7,6.2,71,4.6,,一般
10607,2017/7/3,TXO,201708,9200.0,買權,-,-,-,-,0,990,4,-,-,-,-,,一般
10609,2017/7/3,TXO,201708,9200.0,賣權,9.5,9.5,7.1,7.1,306,7.1,3402,7.1,7.6,90,5.7,,一般
10611,2017/7/3,TXO,201708,9300.0,買權,-,-,-,-,0,890,1,-,-,-,-,,一般
10613,2017/7/3,TXO,201708,9300.0,賣權,11.5,11.5,9.1,9.6,238,9.6,3501,8.9,9.5,116,7,,一般
10615,2017/7/3,TXO,201708,9400.0,買權,-,-,-,-,0,795,12,-,-,-,-,,一般
10617,2017/7/3,TXO,201708,9400.0,賣權,15,15.5,11.5,11.5,272,11.5,5054,11.5,12,145,8.6,,一般
10619,2017/7/3,TXO,201708,9500.0,買權,-,-,-,-,0,700,82,-,-,-,-,,一般
10621,2017/7/3,TXO,201708,9500.0,賣權,18,21,15.5,16,607,16,7115,15,16.5,187,9,,一般
10623,2017/7/3,TXO,201708,9600.0,買權,605,605,600,600,2,600,145,595,615,735,166,,一般
10625,2017/7/3,TXO,201708,9600.0,賣權,26,28,22,22,242,22,7263,21.5,22,221,12.5,,一般
10627,2017/7/3,TXO,201708,9700.0,買權,500,500,500,500,1,515,149,505,525,640,165,,一般
10629,2017/7/3,TXO,201708,9700.0,賣權,37,39,30.5,30.5,551,30.5,5363,30,31,264,19,,一般
10631,2017/7/3,TXO,201708,9800.0,買權,415,428,410,427,4,427,332,418,437,555,120,,一般
10633,2017/7/3,TXO,201708,9800.0,賣權,49.5,54,42.5,43.5,678,43.5,4688,42,43,329,25,,一般
10635,2017/7/3,TXO,201708,9900.0,買權,323,344,310,344,31,344,364,344,349,432,91,,一般
10637,2017/7/3,TXO,201708,9900.0,賣權,70,76,60,60,822,60,4513,59,61,354,12,,一般
10639,2017/7/3,TXO,201708,10000.0,買權,258,269,238,268,63,268,860,262,277,362,61,,一般
10641,2017/7/3,TXO,201708,10000.0,賣權,94,105,81,83,521,83,5269,81,84,465,53,,一般
10643,2017/7/3,TXO,201708,10100.0,買權,199,204,178,200,128,200,1281,196,205,288,25,,一般
10645,2017/7/3,TXO,201708,10100.0,賣權,130,143,117,118,543,118,4524,117,123,376,75,,一般
10647,2017/7/3,TXO,201708,10200.0,買權,139,149,125,148,265,148,1947,146,147,232,24.5,,一般
10649,2017/7/3,TXO,201708,10200.0,賣權,176,191,161,162,185,162,1356,156,165,466,104,,一般
10651,2017/7/3,TXO,201708,10300.0,買權,99,106,87,102,418,102,2621,101,103,174,14,,一般
10653,2017/7/3,TXO,201708,10300.0,賣權,236,250,218,218,96,218,705,211,221,461,156,,一般
10655,2017/7/3,TXO,201708,10400.0,買權,70,72,58,70,743,70,5933,66,70,130,5,,一般
10657,2017/7/3,TXO,201708,10400.0,賣權,308,320,284,284,42,284,605,283,285,730,210,,一般
10659,2017/7/3,TXO,201708,10500.0,買權,45,48.5,37,44.5,621,44.5,6229,44.5,45,94,1.8,,一般
10661,2017/7/3,TXO,201708,10500.0,賣權,378,378,378,378,1,360,144,359,369,460,279,,一般
10663,2017/7/3,TXO,201708,10600.0,買權,31,31.5,24,28,2576,28,14057,28,29.5,67,4.3,,一般
10665,2017/7/3,TXO,201708,10600.0,賣權,489,489,443,443,2,443,52,443,453,625,220,,一般
10667,2017/7/3,TXO,201708,10700.0,買權,18.5,20,15,17,1432,17,6555,17.5,18,47,3,,一般
10669,2017/7/3,TXO,201708,10700.0,賣權,550,565,550,565,40,535,63,406,680,590,447,,一般
10671,2017/7/3,TXO,201708,10800.0,買權,12.5,13,9.3,10,598,10,6288,9.4,11,33,2.1,,一般
10673,2017/7/3,TXO,201708,10800.0,賣權,-,-,-,-,0,625,2,-,-,-,-,,一般
10675,2017/7/3,TXO,201708,10900.0,買權,8,8.4,5.8,6.5,411,6.8,1396,6.8,8.2,22,1.6,,一般
10677,2017/7/3,TXO,201708,10900.0,賣權,-,-,-,-,0,720,1,-,-,-,-,,一般
10679,2017/7/3,TXO,201708,11000.0,買權,4.4,5.4,3.7,4.4,440,4.4,1917,4.2,4.5,16,1.1,,一般
10681,2017/7/3,TXO,201708,11000.0,賣權,-,-,-,-,0,820,0,-,-,-,-,,一般
10683,2017/7/3,TXO,201708,11100.0,買權,2.8,3.5,2.5,3,291,3,1173,2.5,3.5,10.5,0.9,,一般
10685,2017/7/3,TXO,201708,11100.0,賣權,-,-,-,-,0,920,0,-,-,-,-,,一般
10687,2017/7/3,TXO,201708,11200.0,買權,2.5,2.5,1.9,1.9,153,2.2,1282,2,2.3,6.9,0.7,,一般
10689,2017/7/3,TXO,201708,11200.0,賣權,-,-,-,-,0,1020,0,-,-,-,-,,一般
10691,2017/7/3,TXO,201708,11400.0,買權,1.8,1.8,1.6,1.6,166,1.6,713,1.4,1.7,4.7,0.5,,一般
10693,2017/7/3,TXO,201708,11400.0,賣權,-,-,-,-,0,1220,0,-,-,-,-,,一般
10695,2017/7/3,TXO,201708,11600.0,買權,1.5,1.6,1.3,1.4,172,1.4,183,1.2,1.5,2.4,0.4,,一般
10697,2017/7/3,TXO,201708,11600.0,賣權,-,-,-,-,0,1420,0,-,-,-,-,,一般
10699,2017/7/3,TXO,201708,11800.0,買權,1.3,1.3,1.2,1.2,38,1.2,341,1.1,1.3,1.8,0.5,,一般
10701,2017/7/3,TXO,201708,11800.0,賣權,-,-,-,-,0,1620,0,-,-,-,-,,一般
10703,2017/7/3,TXO,201708,12000.0,買權,1.1,1.2,1,1,47,1,320,-,51,1.6,0.3,,一般
10705,2017/7/3,TXO,201708,12000.0,賣權,-,-,-,-,0,1820,0,-,-,-,-,,一般
10707,2017/7/3,TXO,201708,12200.0,買權,0.9,0.9,0.8,0.9,57,0.9,137,-,1,1.5,0.8,,一般
10709,2017/7/3,TXO,201708,12200.0,賣權,-,-,-,-,0,2020,0,-,-,-,-,,一般
10711,2017/7/3,TXO,201709,7200.0,買權,-,-,-,-,0,2960,25,-,-,-,-,,一般
10713,2017/7/3,TXO,201709,7200.0,賣權,2.1,2.1,1.9,1.9,106,1.9,6831,1.8,1.9,72,1.5,,一般
10715,2017/7/3,TXO,201709,7300.0,買權,-,-,-,-,0,2860,0,-,-,-,-,,一般
10717,2017/7/3,TXO,201709,7300.0,賣權,-,-,-,-,0,2,3,-,-,-,-,,一般
10719,2017/7/3,TXO,201709,7400.0,買權,-,-,-,-,0,2760,0,-,-,-,-,,一般
10721,2017/7/3,TXO,201709,7400.0,賣權,-,-,-,-,0,2.1,1563,-,-,-,-,,一般
10723,2017/7/3,TXO,201709,7500.0,買權,-,-,-,-,0,2660,0,-,-,-,-,,一般
10725,2017/7/3,TXO,201709,7500.0,賣權,-,-,-,-,0,2.2,1,-,-,-,-,,一般
10727,2017/7/3,TXO,201709,7600.0,買權,-,-,-,-,0,2560,5,-,-,-,-,,一般
10729,2017/7/3,TXO,201709,7600.0,賣權,-,-,-,-,0,2.3,980,-,-,-,-,,一般
10731,2017/7/3,TXO,201709,7700.0,買權,-,-,-,-,0,2460,0,-,-,-,-,,一般
10733,2017/7/3,TXO,201709,7700.0,賣權,-,-,-,-,0,2.5,0,-,-,-,-,,一般
10735,2017/7/3,TXO,201709,7800.0,買權,-,-,-,-,0,2360,5,-,-,-,-,,一般
10737,2017/7/3,TXO,201709,7800.0,賣權,-,-,-,-,0,2.7,1956,-,-,-,-,,一般
10739,2017/7/3,TXO,201709,7900.0,買權,-,-,-,-,0,2260,0,-,-,-,-,,一般
10741,2017/7/3,TXO,201709,7900.0,賣權,-,-,-,-,0,3.1,10,-,-,-,-,,一般
10743,2017/7/3,TXO,201709,8000.0,買權,-,-,-,-,0,2160,18,-,-,-,-,,一般
10745,2017/7/3,TXO,201709,8000.0,賣權,3.8,3.8,3.5,3.5,58,3.5,6758,3.3,53,186,3.1,,一般
10747,2017/7/3,TXO,201709,8100.0,買權,-,-,-,-,0,2060,0,-,-,-,-,,一般
10749,2017/7/3,TXO,201709,8100.0,賣權,-,-,-,-,0,3.8,10,-,-,-,-,,一般
10751,2017/7/3,TXO,201709,8200.0,買權,-,-,-,-,0,1960,3,-,-,-,-,,一般
10753,2017/7/3,TXO,201709,8200.0,賣權,4.4,4.4,4.2,4.2,207,4.2,2678,4.3,4.6,236,4,,一般
10755,2017/7/3,TXO,201709,8300.0,買權,-,-,-,-,0,1860,0,-,-,-,-,,一般
10757,2017/7/3,TXO,201709,8300.0,賣權,-,-,-,-,0,4.8,9,-,-,-,-,,一般
10759,2017/7/3,TXO,201709,8400.0,買權,-,-,-,-,0,1770,30,-,-,-,-,,一般
10761,2017/7/3,TXO,201709,8400.0,賣權,6.7,6.8,5.5,5.5,155,5.5,2944,5.4,6,293,5.1,,一般
10763,2017/7/3,TXO,201709,8500.0,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般
10765,2017/7/3,TXO,201709,8500.0,賣權,-,-,-,-,0,6.4,32,-,-,-,-,,一般
10767,2017/7/3,TXO,201709,8600.0,買權,-,-,-,-,0,1570,44,-,-,-,-,,一般
10769,2017/7/3,TXO,201709,8600.0,賣權,8.3,9,7.3,7.3,187,7.3,3320,7.3,7.9,363,1,,一般
10771,2017/7/3,TXO,201709,8700.0,買權,-,-,-,-,0,1470,0,-,-,-,-,,一般
10773,2017/7/3,TXO,201709,8700.0,賣權,-,-,-,-,0,8.9,96,-,-,-,-,,一般
10775,2017/7/3,TXO,201709,8800.0,買權,1340,1340,1340,1340,8,1370,219,1210,1520,1340,374,,一般
10777,2017/7/3,TXO,201709,8800.0,賣權,11,11.5,10.5,10.5,379,10.5,7551,10,10.5,451,9.1,,一般
10779,2017/7/3,TXO,201709,8900.0,買權,-,-,-,-,0,1270,0,-,-,-,-,,一般
10781,2017/7/3,TXO,201709,8900.0,賣權,-,-,-,-,0,12.5,303,-,-,-,-,,一般
10783,2017/7/3,TXO,201709,9000.0,買權,-,-,-,-,0,1180,309,-,-,-,-,,一般
10785,2017/7/3,TXO,201709,9000.0,賣權,16.5,16.5,14.5,14.5,115,14.5,4554,14,14.5,560,12,,一般
10787,2017/7/3,TXO,201709,9100.0,買權,-,-,-,-,0,1080,0,-,-,-,-,,一般
10789,2017/7/3,TXO,201709,9100.0,賣權,19,20,17.5,17.5,41,17.5,528,13.5,19,21.5,12.5,,一般
10791,2017/7/3,TXO,201709,9200.0,買權,-,-,-,-,0,985,377,-,-,-,-,,一般
10793,2017/7/3,TXO,201709,9200.0,賣權,23.5,24.5,21,21,100,21,3934,20,22,650,11,,一般
10795,2017/7/3,TXO,201709,9300.0,買權,-,-,-,-,0,890,0,-,-,-,-,,一般
10797,2017/7/3,TXO,201709,9300.0,賣權,28.5,30,26.5,26.5,12,26.5,571,23,26.5,33,20,,一般
10799,2017/7/3,TXO,201709,9400.0,買權,-,-,-,-,0,800,749,-,-,-,-,,一般
10801,2017/7/3,TXO,201709,9400.0,賣權,38,39,32.5,33,48,33,2728,32,34,715,24,,一般
