,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10630,2017/11/16,TXO,201801,9000.0,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般
10632,2017/11/16,TXO,201801,9000.0,賣權,4.4,4.4,2.8,3,1196,3,2223,2.9,3.2,4.6,2.8,,一般
10634,2017/11/16,TXO,201801,9100.0,買權,-,-,-,-,0,1500,1,-,-,-,-,,一般
10636,2017/11/16,TXO,201801,9100.0,賣權,5.3,5.3,3.4,3.5,392,3.5,3011,1,3.8,477,3.4,,一般
10638,2017/11/16,TXO,201801,9200.0,買權,1380,1380,1380,1380,1,1410,1,1300,1580,1420,1380,,一般
10640,2017/11/16,TXO,201801,9200.0,賣權,6,6.3,4.1,4.4,969,4.4,4769,4,4.4,74,1.3,,一般
10642,2017/11/16,TXO,201801,9300.0,買權,-,-,-,-,0,1310,0,-,-,-,-,,一般
10644,2017/11/16,TXO,201801,9300.0,賣權,7.2,7.6,5.2,5.3,332,5.3,2471,1,5.5,16.5,5.2,,一般
10646,2017/11/16,TXO,201801,9400.0,買權,-,-,-,-,0,1210,0,-,-,-,-,,一般
10648,2017/11/16,TXO,201801,9400.0,賣權,9.4,9.4,6.5,6.8,442,6.8,1661,1,6.8,19.5,6.5,,一般
10650,2017/11/16,TXO,201801,9500.0,買權,-,-,-,-,0,1110,0,-,-,-,-,,一般
10652,2017/11/16,TXO,201801,9500.0,賣權,11,12,8.1,8.7,425,8.7,1863,8.4,8.7,24,8.1,,一般
10654,2017/11/16,TXO,201801,9600.0,買權,-,-,-,-,0,1010,0,-,-,-,-,,一般
10656,2017/11/16,TXO,201801,9600.0,賣權,14,14.5,10,10.5,389,10.5,2607,10.5,11,27.5,10,,一般
10658,2017/11/16,TXO,201801,9700.0,買權,-,-,-,-,0,915,0,-,-,-,-,,一般
10660,2017/11/16,TXO,201801,9700.0,賣權,17.5,17.5,13,14.5,301,14.5,3804,3,15,32,13,,一般
10662,2017/11/16,TXO,201801,9800.0,買權,-,-,-,-,0,820,20,-,-,-,-,,一般
10664,2017/11/16,TXO,201801,9800.0,賣權,23,23,17,17.5,615,17.5,4907,17.5,19,44.5,10,,一般
10666,2017/11/16,TXO,201801,9900.0,買權,-,-,-,-,0,725,0,-,-,-,-,,一般
10668,2017/11/16,TXO,201801,9900.0,賣權,28.5,29.5,22,23.5,807,23.5,4438,23.5,24,48,20,,一般
10670,2017/11/16,TXO,201801,10000.0,買權,610,610,610,610,1,635,2,625,645,1210,530,,一般
10672,2017/11/16,TXO,201801,10000.0,賣權,40,40,29.5,31.5,854,31.5,4627,31,31.5,60,25,,一般
10674,2017/11/16,TXO,201801,10100.0,買權,-,-,-,-,0,545,40,-,-,-,-,,一般
10676,2017/11/16,TXO,201801,10100.0,賣權,48.5,51,39,41.5,1591,41.5,4191,41,41.5,72,32,,一般
10678,2017/11/16,TXO,201801,10200.0,買權,440,466,440,464,37,456,27,448,467,590,440,,一般
10680,2017/11/16,TXO,201801,10200.0,賣權,66,66,50,53,797,53,2796,53,55,87,41.5,,一般
10682,2017/11/16,TXO,201801,10300.0,買權,-,-,-,-,0,375,2,-,-,-,-,,一般
10684,2017/11/16,TXO,201801,10300.0,賣權,82,82,67,72,955,72,2410,70,72,108,53,,一般
10686,2017/11/16,TXO,201801,10400.0,買權,273,306,273,298,18,298,231,293,300,445,257,,一般
10688,2017/11/16,TXO,201801,10400.0,賣權,108,108,89,94,384,94,1855,93,95,129,69,,一般
10690,2017/11/16,TXO,201801,10500.0,買權,209,234,208,226,898,226,818,224,230,386,190,,一般
10692,2017/11/16,TXO,201801,10500.0,賣權,140,141,118,125,1618,125,1605,124,126,162,75,,一般
10694,2017/11/16,TXO,201801,10600.0,買權,152,174,152,165,374,165,524,164,168,330,135,,一般
10696,2017/11/16,TXO,201801,10600.0,賣權,183,183,156,164,684,164,1175,162,164,200,114,,一般
10698,2017/11/16,TXO,201801,10700.0,買權,103,120,103,113,355,113,1029,111,116,269,90,,一般
10700,2017/11/16,TXO,201801,10700.0,賣權,233,233,204,212,245,212,613,208,214,256,148,,一般
10702,2017/11/16,TXO,201801,10800.0,買權,67,79,66,73,904,73,2395,71,75,207,54,,一般
10704,2017/11/16,TXO,201801,10800.0,賣權,297,301,263,274,77,274,6817,268,274,499,192,,一般
10706,2017/11/16,TXO,201801,10900.0,買權,40,47.5,37,43.5,1759,43.5,3048,42.5,44,153,31.5,,一般
10708,2017/11/16,TXO,201801,10900.0,賣權,162,370,162,340,60,340,149,331,351,370,141,,一般
10710,2017/11/16,TXO,201801,11000.0,買權,21,27,21,24,1303,24,5236,23.5,25.5,112,16,,一般
10712,2017/11/16,TXO,201801,11000.0,賣權,436,436,410,410,6,421,188,413,431,436,219,,一般
10714,2017/11/16,TXO,201801,11100.0,買權,12,14.5,11.5,12.5,881,12.5,4710,12,13,78,10,,一般
10716,2017/11/16,TXO,201801,11100.0,賣權,-,-,-,-,0,510,2,-,-,-,-,,一般
10718,2017/11/16,TXO,201801,11200.0,買權,6.9,7.6,6.1,7,980,7,5440,6.5,7.4,55,5.2,,一般
10720,2017/11/16,TXO,201801,11200.0,賣權,585,590,585,590,4,605,3,595,615,590,510,,一般
10722,2017/11/16,TXO,201801,11300.0,買權,3.5,4,3.3,3.5,234,3.5,3364,3.4,3.9,35.5,2.9,,一般
10724,2017/11/16,TXO,201801,11300.0,賣權,-,-,-,-,0,700,0,-,-,-,-,,一般
10726,2017/11/16,TXO,201801,11400.0,買權,2,2.2,1.9,2,167,2,4209,1.9,3.2,23,1,,一般
10728,2017/11/16,TXO,201801,11400.0,賣權,-,-,-,-,0,800,0,-,-,-,-,,一般
10730,2017/11/16,TXO,201801,11500.0,買權,1.2,1.4,1.2,1.4,212,1.4,1901,1,53,15,1.2,,一般
10732,2017/11/16,TXO,201801,11500.0,賣權,-,-,-,-,0,900,0,-,-,-,-,,一般
10734,2017/11/16,TXO,201801,11600.0,買權,1,1,0.8,0.9,33,0.9,373,-,10,9.9,0.8,,一般
10736,2017/11/16,TXO,201801,11600.0,賣權,-,-,-,-,0,1000,0,-,-,-,-,,一般
10738,2017/11/16,TXO,201801,11700.0,買權,-,-,-,-,0,0.7,224,-,-,-,-,,一般
10740,2017/11/16,TXO,201801,11700.0,賣權,-,-,-,-,0,1100,0,-,-,-,-,,一般
10742,2017/11/16,TXO,201801,11800.0,買權,-,-,-,-,0,0.4,337,-,-,-,-,,一般
10744,2017/11/16,TXO,201801,11800.0,賣權,-,-,-,-,0,1200,0,-,-,-,-,,一般
10746,2017/11/16,TXO,201801,11900.0,買權,0.4,0.4,0.4,0.4,163,0.4,261,-,4.5,3.9,0.4,,一般
10748,2017/11/16,TXO,201801,11900.0,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般
10750,2017/11/16,TXO,201801,12000.0,買權,-,-,-,-,0,0.1,164,-,-,-,-,,一般
10752,2017/11/16,TXO,201801,12000.0,賣權,-,-,-,-,0,1400,0,-,-,-,-,,一般
10754,2017/11/16,TXO,201801,12100.0,買權,-,-,-,-,0,0.1,25,-,-,-,-,,一般
10756,2017/11/16,TXO,201801,12100.0,賣權,-,-,-,-,0,1500,0,-,-,-,-,,一般
10758,2017/11/16,TXO,201801,12200.0,買權,-,-,-,-,0,0.1,80,-,-,-,-,,一般
10760,2017/11/16,TXO,201801,12200.0,賣權,-,-,-,-,0,1600,0,-,-,-,-,,一般
10762,2017/11/16,TXO,201801,12300.0,買權,-,-,-,-,0,0.1,17,-,-,-,-,,一般
10764,2017/11/16,TXO,201801,12300.0,賣權,-,-,-,-,0,1700,0,-,-,-,-,,一般
10766,2017/11/16,TXO,201801,12400.0,買權,-,-,-,-,0,0.1,48,-,-,-,-,,一般
10768,2017/11/16,TXO,201801,12400.0,賣權,-,-,-,-,0,1800,0,-,-,-,-,,一般
10770,2017/11/16,TXO,201801,12500.0,買權,-,-,-,-,0,0.1,1,-,-,-,-,,一般
10772,2017/11/16,TXO,201801,12500.0,賣權,-,-,-,-,0,1900,0,-,-,-,-,,一般
10774,2017/11/16,TXO,201802,9000.0,買權,-,-,-,-,0,1590,0,-,-,-,-,,一般
10775,2017/11/16,TXO,201802,9000.0,賣權,11,11,8.2,8.2,155,8.2,155,1.2,8.6,11,8.2,,一般
10776,2017/11/16,TXO,201802,9100.0,買權,-,-,-,-,0,1490,0,-,-,-,-,,一般
10777,2017/11/16,TXO,201802,9100.0,賣權,12.5,13,10,10,72,10,72,1.4,10,13,10,,一般
10778,2017/11/16,TXO,201802,9200.0,買權,-,-,-,-,0,1390,0,-,-,-,-,,一般
10779,2017/11/16,TXO,201802,9200.0,賣權,15,15,12,12,36,12,36,1.1,12.5,15,12,,一般
10780,2017/11/16,TXO,201802,9300.0,買權,-,-,-,-,0,1300,0,-,-,-,-,,一般
10781,2017/11/16,TXO,201802,9300.0,賣權,16.5,16.5,13.5,13.5,63,13.5,63,1.5,14,16.5,13.5,,一般
10782,2017/11/16,TXO,201802,9400.0,買權,-,-,-,-,0,1200,0,-,-,-,-,,一般
10783,2017/11/16,TXO,201802,9400.0,賣權,22,22,17,17.5,116,17.5,87,1.6,18,22,17,,一般
10784,2017/11/16,TXO,201802,9500.0,買權,-,-,-,-,0,1100,0,-,-,-,-,,一般
