,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2018/04/02,TXO,201804W1,10850.0,買權,132,154,84,91,9792,91,5355,91,92,172,83,,一般
2018/04/02,TXO,201804W1,10850.0,賣權,45,76,35,64,12335,64,7560,63,64,152,35,,一般
2018/04/02,TXO,201804W1,10900.0,買權,98,118,57,62,17895,62,8629,62,63,136,57,,一般
2018/04/02,TXO,201804W1,10900.0,賣權,62,98,49,83,19854,83,6747,83,84,176,44.5,,一般
2018/04/02,TXO,201804W1,10950.0,買權,69,85,35,38.5,21730,38.5,8179,38,39,102,35,,一般
2018/04/02,TXO,201804W1,10950.0,賣權,83,126,65,109,13734,109,5278,108,110,208,64,,一般
2018/04/02,TXO,201804W1,11000.0,買權,45,58,19,21.5,22414,21.5,12104,21,21.5,91,19,,一般
2018/04/02,TXO,201804W1,11000.0,賣權,112,160,88,143,14010,143,3615,142,144,241,84,,一般
2018/04/02,TXO,201804W1,11050.0,買權,26,37,9.1,10.5,21215,10.5,12886,10,10.5,50,9.1,,一般
2018/04/02,TXO,201804W1,11050.0,賣權,149,197,118,184,2669,184,864,181,183,275,111,,一般
2018/04/02,TXO,201804W1,11100.0,買權,14,21,4,4.4,17324,4.4,14324,4.3,4.4,34.5,4,,一般
2018/04/02,TXO,201804W1,11100.0,賣權,178,239,153,228,870,228,346,222,227,315,144,,一般
2018/04/02,TXO,201804W1,11150.0,買權,8,11,1.7,2,9885,2,12598,1.9,2.1,35,1.7,,一般
2018/04/02,TXO,201804W1,11150.0,賣權,226,278,194,258,420,271,225,264,275,339,184,,一般
2018/04/02,TXO,201804W1,11200.0,買權,3.7,5.3,0.9,0.9,3321,0.9,7058,0.8,1,14.5,0.9,,一般
2018/04/02,TXO,201804W1,11200.0,賣權,259,307,241,306,59,320,71,320,333,400,224,,一般
2018/04/02,TXO,201804W1,11250.0,買權,1.8,2.4,0.5,0.5,2686,0.5,4680,0.5,0.6,9,0.5,,一般
2018/04/02,TXO,201804W1,11250.0,賣權,295,356,295,356,3,370,4,362,383,409,295,,一般
2018/04/02,TXO,201804W1,11300.0,買權,0.8,1,0.3,0.4,1643,0.4,6609,0.3,0.6,5.7,0.3,,一般
2018/04/02,TXO,201804W1,11300.0,賣權,346,424,346,410,4,420,8,411,432,478,346,,一般
2018/04/02,TXO,201804W1,11400.0,買權,0.3,0.3,0.2,0.3,335,0.3,2699,0.1,0.5,2.6,0.2,,一般
2018/04/02,TXO,201804W1,11400.0,賣權,505,505,505,505,1,520,7,510,535,600,473,,一般
2018/04/02,TXO,201804W1,11500.0,買權,0.3,0.3,0.3,0.3,59,0.3,2808,0.1,0.4,1.5,0.1,,一般
2018/04/02,TXO,201804W1,11500.0,賣權,-,-,-,-,0,620,1,-,-,-,-,,一般
2018/04/02,TXO,201804W1,11600.0,買權,0.2,0.2,0.2,0.2,2,0.2,1253,0.1,0.3,1,0.1,,一般
2018/04/02,TXO,201804W1,11600.0,賣權,-,-,-,-,0,720,0,-,-,-,-,,一般
2018/04/02,TXO,201804W1,11700.0,買權,0.2,0.2,0.2,0.2,26,0.2,752,0.1,0.2,0.8,0.1,,一般
2018/04/02,TXO,201804W1,11700.0,賣權,-,-,-,-,0,820,0,-,-,-,-,,一般
2018/04/02,TXO,201804W1,11800.0,買權,0.2,0.2,0.1,0.1,205,0.1,689,0.1,0.2,0.6,0.1,,一般
2018/04/02,TXO,201804W1,11800.0,賣權,-,-,-,-,0,920,0,-,-,-,-,,一般
2018/04/02,TXO,201804  ,8800.0,買權,-,-,-,-,0,2060,5,-,-,-,-,,一般
2018/04/02,TXO,201804  ,8800.0,賣權,2,2.3,1.7,2.2,404,2.2,13379,2,2.3,286,1.7,,一般
2018/04/02,TXO,201804  ,8900.0,買權,-,-,-,-,0,1960,6,-,-,-,-,,一般
2018/04/02,TXO,201804  ,8900.0,賣權,2,2.5,2,2.4,179,2.4,3391,2.3,2.5,288,1.3,,一般
2018/04/02,TXO,201804  ,9000.0,買權,-,-,-,-,0,1870,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9000.0,賣權,2.7,2.9,2.2,2.9,244,2.9,5074,2.5,2.7,155,2.2,,一般
2018/04/02,TXO,201804  ,9100.0,買權,-,-,-,-,0,1770,5,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9100.0,賣權,2.5,3.3,2.5,3.2,120,3.2,2313,3.1,3.2,287,2.5,,一般
2018/04/02,TXO,201804  ,9200.0,買權,-,-,-,-,0,1670,3,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9200.0,賣權,3.1,3.9,2.8,3.6,234,3.6,2389,3.6,3.7,135,2.8,,一般
2018/04/02,TXO,201804  ,9300.0,買權,-,-,-,-,0,1570,6,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9300.0,賣權,3.6,4.7,3.1,4.3,365,4.3,4087,4.3,4.4,600,3.1,,一般
2018/04/02,TXO,201804  ,9400.0,買權,-,-,-,-,0,1470,117,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9400.0,賣權,4.5,5.4,3.8,5.2,408,5.2,9347,5.1,6,1110,1,,一般
2018/04/02,TXO,201804  ,9500.0,買權,-,-,-,-,0,1370,7,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9500.0,賣權,5.3,7,4.7,6.4,600,6.4,5530,6.4,7.2,800,4.7,,一般
2018/04/02,TXO,201804  ,9600.0,買權,-,-,-,-,0,1270,22,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9600.0,賣權,6.5,8.3,5.6,7.9,821,7.9,7101,7.7,7.8,860,4.2,,一般
2018/04/02,TXO,201804  ,9700.0,買權,-,-,-,-,0,1170,34,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9700.0,賣權,7.9,10,6.8,9.4,1357,9.4,6295,8.5,10,895,6.8,,一般
2018/04/02,TXO,201804  ,9800.0,買權,-,-,-,-,0,1070,6,-,-,-,-,,一般
2018/04/02,TXO,201804  ,9800.0,賣權,9.9,12.5,8.4,11,2016,11,16340,11,11.5,1120,8,,一般
2018/04/02,TXO,201804  ,9900.0,買權,1020,1020,1020,1020,1,975,7,960,990,1180,900,,一般
2018/04/02,TXO,201804  ,9900.0,賣權,12,15.5,10,13.5,1383,13.5,6174,13,14,1130,10,,一般
2018/04/02,TXO,201804  ,10000.0,買權,-,-,-,-,0,880,14,-,-,-,-,,一般
2018/04/02,TXO,201804  ,10000.0,賣權,14.5,19,12.5,16,2626,16,19659,16,16.5,1140,7.1,,一般
2018/04/02,TXO,201804  ,10100.0,買權,850,855,785,785,16,785,16,770,795,1010,630,,一般
2018/04/02,TXO,201804  ,10100.0,賣權,17,23,15.5,20,3620,20,10820,19.5,20,1150,14,,一般
2018/04/02,TXO,201804  ,10200.0,買權,755,755,755,755,1,690,123,685,700,870,281,,一般
2018/04/02,TXO,201804  ,10200.0,賣權,22,29.5,19,25,2978,25,23480,24,25.5,1160,8.9,,一般
2018/04/02,TXO,201804  ,10300.0,買權,660,680,595,595,10,595,259,590,605,845,447,,一般
2018/04/02,TXO,201804  ,10300.0,賣權,27,36.5,23.5,32,1806,32,15872,30,32.5,1170,21,,一般
2018/04/02,TXO,201804  ,10400.0,買權,585,585,500,500,7,500,472,500,510,990,257,,一般
2018/04/02,TXO,201804  ,10400.0,賣權,36,46.5,30,40,3515,40,16360,40,41,1190,26,,一般
2018/04/02,TXO,201804  ,10500.0,買權,480,491,409,413,169,413,1128,415,422,780,250,,一般
2018/04/02,TXO,201804  ,10500.0,賣權,46.5,60,39,52,5070,52,15838,52,54,1210,33,,一般
2018/04/02,TXO,201804  ,10600.0,買權,384,404,325,330,235,330,1625,331,334,800,223,,一般
2018/04/02,TXO,201804  ,10600.0,賣權,58,78,51,69,5067,69,17346,68,70,1240,41.5,,一般
2018/04/02,TXO,201804  ,10700.0,買權,302,322,245,255,630,255,4440,253,256,995,100,,一般
2018/04/02,TXO,201804  ,10700.0,賣權,75,102,66,91,7128,91,16331,90,91,1250,53,,一般
2018/04/02,TXO,201804  ,10800.0,買權,223,245,176,184,1385,184,5621,184,185,995,100,,一般
2018/04/02,TXO,201804  ,10800.0,賣權,102,134,88,121,5386,121,12878,120,122,1310,66,,一般
2018/04/02,TXO,201804  ,10900.0,買權,151,174,117,123,4180,123,9764,122,123,1350,84,,一般
2018/04/02,TXO,201804  ,10900.0,賣權,137,175,117,156,3567,156,7797,156,161,1300,88,,一般
2018/04/02,TXO,201804  ,11000.0,買權,102,114,70,75,8621,75,15030,74,75,1300,53,,一般
2018/04/02,TXO,201804  ,11000.0,賣權,177,228,158,210,2538,210,5397,210,212,1400,87,,一般
2018/04/02,TXO,201804  ,11100.0,買權,59,68,38,41,10655,41,17885,39.5,41.5,1250,36.5,,一般
2018/04/02,TXO,201804  ,11100.0,賣權,233,293,212,277,536,277,2658,273,278,1090,151,,一般
2018/04/02,TXO,201804  ,11200.0,買權,30.5,35,18,19,9002,19,24246,18.5,19,1230,18,,一般
2018/04/02,TXO,201804  ,11200.0,賣權,302,374,280,355,247,355,1373,354,364,1010,196,,一般
2018/04/02,TXO,201804  ,11300.0,買權,14,16.5,8.3,8.3,6122,8.3,24045,8.2,8.5,895,8.3,,一般
2018/04/02,TXO,201804  ,11300.0,賣權,385,460,362,460,91,445,5403,434,454,1530,254,,一般
2018/04/02,TXO,201804  ,11400.0,買權,6.7,7.3,4,4,2283,4,15489,4,4.2,1160,4,,一般
2018/04/02,TXO,201804  ,11400.0,賣權,464,550,464,535,37,540,645,530,545,1350,102,,一般
2018/04/02,TXO,201804  ,11500.0,買權,3.4,3.7,2.3,2.3,1543,2.3,12733,2.2,2.4,1140,2.3,,一般
2018/04/02,TXO,201804  ,11500.0,賣權,615,640,615,640,5,640,148,625,655,1730,365,,一般
2018/04/02,TXO,201804  ,11600.0,買權,1.9,2.1,1.4,1.7,1080,1.7,7071,1.6,1.7,1130,1.4,,一般
2018/04/02,TXO,201804  ,11600.0,賣權,745,745,710,720,5,740,230,730,740,995,485,,一般
2018/04/02,TXO,201804  ,11700.0,買權,1.3,1.4,1,1.1,531,1.1,4715,1.1,1.4,1120,1,,一般
2018/04/02,TXO,201804  ,11700.0,賣權,-,-,-,-,0,840,8,-,-,-,-,,一般
2018/04/02,TXO,201804  ,11800.0,買權,0.9,1.1,0.6,0.8,123,0.8,3115,0.8,2.8,525,0.6,,一般
2018/04/02,TXO,201804  ,11800.0,賣權,-,-,-,-,0,940,53,-,-,-,-,,一般
2018/04/02,TXO,201804  ,11900.0,買權,0.6,0.8,0.5,0.7,70,0.7,2094,0.6,0.8,499,0.4,,一般
2018/04/02,TXO,201804  ,11900.0,賣權,-,-,-,-,0,1040,2,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12000.0,買權,0.4,0.5,0.4,0.5,45,0.5,2025,-,0.8,500,0.2,,一般
2018/04/02,TXO,201804  ,12000.0,賣權,1120,1120,1120,1120,1,1140,71,1120,1140,1140,930,,一般
2018/04/02,TXO,201804  ,12100.0,買權,0.5,0.5,0.3,0.3,30,0.3,1324,0.2,33,1100,0.2,,一般
2018/04/02,TXO,201804  ,12100.0,賣權,-,-,-,-,0,1240,3,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12200.0,買權,0.4,0.4,0.3,0.3,21,0.3,809,0.2,22,1100,0.2,,一般
2018/04/02,TXO,201804  ,12200.0,賣權,-,-,-,-,0,1340,3,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12300.0,買權,0.3,0.3,0.3,0.3,20,0.3,385,0.2,11,460,0.2,,一般
2018/04/02,TXO,201804  ,12300.0,賣權,-,-,-,-,0,1440,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12400.0,買權,0.3,0.3,0.2,0.2,20,0.2,948,0.2,7.8,1090,0.1,,一般
2018/04/02,TXO,201804  ,12400.0,賣權,-,-,-,-,0,1540,2,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12500.0,買權,0.3,0.3,0.2,0.2,42,0.2,265,0.2,1,25,0.1,,一般
2018/04/02,TXO,201804  ,12500.0,賣權,-,-,-,-,0,1640,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12600.0,買權,0.2,0.3,0.2,0.2,30,0.2,641,0.2,0.3,430,0.2,,一般
2018/04/02,TXO,201804  ,12600.0,賣權,-,-,-,-,0,1740,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12700.0,買權,0.2,0.2,0.2,0.2,10,0.2,766,0.2,1,12,0.1,,一般
2018/04/02,TXO,201804  ,12700.0,賣權,-,-,-,-,0,1840,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12800.0,買權,0.2,0.2,0.2,0.2,10,0.2,649,0.2,1,427,0.1,,一般
2018/04/02,TXO,201804  ,12800.0,賣權,-,-,-,-,0,1940,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12900.0,買權,-,-,-,-,0,0.2,570,-,-,-,-,,一般
2018/04/02,TXO,201804  ,12900.0,賣權,-,-,-,-,0,2040,1,-,-,-,-,,一般
2018/04/02,TXO,201804  ,13000.0,買權,-,-,-,-,0,0.2,1243,-,-,-,-,,一般
2018/04/02,TXO,201804  ,13000.0,賣權,-,-,-,-,0,2140,1,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9000.0,買權,-,-,-,-,0,1850,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9000.0,賣權,15,18,14,17,214,17,1429,16.5,17.5,55,10,,一般
2018/04/02,TXO,201805  ,9100.0,買權,-,-,-,-,0,1760,1,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9100.0,賣權,16.5,20,16.5,19.5,38,19.5,446,18.5,20,58,12.5,,一般
2018/04/02,TXO,201805  ,9200.0,買權,-,-,-,-,0,1660,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9200.0,賣權,18.5,22,17.5,21,137,21,375,16,21.5,66,14.5,,一般
2018/04/02,TXO,201805  ,9300.0,買權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9300.0,賣權,20.5,25,20.5,24,76,24,178,21,25,74,19,,一般
2018/04/02,TXO,201805  ,9400.0,買權,-,-,-,-,0,1460,4,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9400.0,賣權,25,28.5,23,27,89,27,1592,26.5,29,78,16.5,,一般
2018/04/02,TXO,201805  ,9500.0,買權,-,-,-,-,0,1370,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9500.0,賣權,28,33,26,30,164,30,1244,29,33,88,18,,一般
2018/04/02,TXO,201805  ,9600.0,買權,1270,1270,1270,1270,1,1270,3,1240,1300,1270,1260,,一般
2018/04/02,TXO,201805  ,9600.0,賣權,30.5,37,30.5,35.5,59,35.5,748,34.5,36.5,100,23,,一般
2018/04/02,TXO,201805  ,9700.0,買權,-,-,-,-,0,1180,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9700.0,賣權,36,44,35,42,92,42,576,41,42,119,27.5,,一般
2018/04/02,TXO,201805  ,9800.0,買權,-,-,-,-,0,1080,1,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9800.0,賣權,40.5,52,40,46.5,305,46.5,2017,43.5,52,130,26.5,,一般
2018/04/02,TXO,201805  ,9900.0,買權,-,-,-,-,0,990,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,9900.0,賣權,48.5,59,46,55,185,55,653,53,57,152,31,,一般
2018/04/02,TXO,201805  ,10000.0,買權,-,-,-,-,0,900,3,-,-,-,-,,一般
2018/04/02,TXO,201805  ,10000.0,賣權,58,69,53,64,302,64,2104,63,66,900,36,,一般
2018/04/02,TXO,201805  ,10100.0,買權,-,-,-,-,0,810,8,-,-,-,-,,一般
2018/04/02,TXO,201805  ,10100.0,賣權,65,78,62,78,168,78,1471,74,78,192,21,,一般
2018/04/02,TXO,201805  ,10200.0,買權,745,745,740,740,2,725,26,705,740,795,436,,一般
2018/04/02,TXO,201805  ,10200.0,賣權,79,93,73,88,179,88,1818,88,91,217,50,,一般
2018/04/02,TXO,201805  ,10300.0,買權,630,630,630,630,1,640,17,625,650,760,560,,一般
2018/04/02,TXO,201805  ,10300.0,賣權,89,107,85,104,438,104,1098,101,106,243,59,,一般
2018/04/02,TXO,201805  ,10400.0,買權,550,550,550,550,1,560,30,550,570,640,458,,一般
2018/04/02,TXO,201805  ,10400.0,賣權,108,125,102,121,233,121,1497,120,124,278,70,,一般
2018/04/02,TXO,201805  ,10500.0,買權,505,505,495,495,3,480,41,471,490,650,400,,一般
2018/04/02,TXO,201805  ,10500.0,賣權,125,146,118,142,1033,142,1185,140,145,315,66,,一般
2018/04/02,TXO,201805  ,10600.0,買權,429,429,401,401,26,401,189,402,415,525,330,,一般
2018/04/02,TXO,201805  ,10600.0,賣權,149,174,139,168,687,168,2318,167,169,355,101,,一般
2018/04/02,TXO,201805  ,10700.0,買權,389,389,333,337,46,337,410,333,338,505,268,,一般
2018/04/02,TXO,201805  ,10700.0,賣權,171,207,165,197,642,197,1507,193,200,408,119,,一般
2018/04/02,TXO,201805  ,10800.0,買權,312,324,264,269,83,269,587,266,273,430,64,,一般
2018/04/02,TXO,201805  ,10800.0,賣權,198,243,195,230,493,230,2344,230,235,465,142,,一般
2018/04/02,TXO,201805  ,10900.0,買權,248,258,206,210,169,210,899,208,215,340,165,,一般
2018/04/02,TXO,201805  ,10900.0,賣權,241,279,231,273,221,273,480,270,277,505,179,,一般
2018/04/02,TXO,201805  ,11000.0,買權,194,204,157,159,279,159,839,158,164,296,100,,一般
2018/04/02,TXO,201805  ,11000.0,賣權,291,328,275,314,19,321,225,319,327,600,202,,一般
2018/04/02,TXO,201805  ,11100.0,買權,146,153,116,119,124,119,1396,116,122,238,91,,一般
2018/04/02,TXO,201805  ,11100.0,賣權,339,390,327,389,20,381,129,377,382,520,242,,一般
2018/04/02,TXO,201805  ,11200.0,買權,104,112,83,84,1007,84,1953,82,85,189,70,,一般
2018/04/02,TXO,201805  ,11200.0,賣權,455,455,450,450,15,450,101,436,455,545,289,,一般
2018/04/02,TXO,201805  ,11300.0,買權,73,78,56,58,1291,58,1883,56,59,150,49,,一般
2018/04/02,TXO,201805  ,11300.0,賣權,474,525,474,505,13,520,26,510,535,625,413,,一般
2018/04/02,TXO,201805  ,11400.0,買權,50,53,37.5,38.5,387,38.5,1406,38,39,111,25,,一般
2018/04/02,TXO,201805  ,11400.0,賣權,540,540,540,540,1,600,24,585,615,750,412,,一般
2018/04/02,TXO,201805  ,11500.0,買權,33,34.5,24.5,25,298,25,2103,24.5,26,80,22,,一般
2018/04/02,TXO,201805  ,11500.0,賣權,-,-,-,-,0,690,18,-,-,-,-,,一般
2018/04/02,TXO,201805  ,11600.0,買權,22,23,16,16.5,524,16.5,3688,16,16.5,63,16,,一般
2018/04/02,TXO,201805  ,11600.0,賣權,-,-,-,-,0,780,2,-,-,-,-,,一般
2018/04/02,TXO,201805  ,11700.0,買權,13,14.5,10,10,227,10,2143,10,11,41,10,,一般
2018/04/02,TXO,201805  ,11700.0,賣權,-,-,-,-,0,875,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,11800.0,買權,8.9,9,7.3,7.3,218,7.3,1350,7,7.3,32,7.3,,一般
2018/04/02,TXO,201805  ,11800.0,賣權,-,-,-,-,0,970,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,11900.0,買權,6.2,6.3,5.1,5.1,30,5.1,2532,5,11.5,20,5,,一般
2018/04/02,TXO,201805  ,11900.0,賣權,-,-,-,-,0,1070,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12000.0,買權,4.2,4.2,3.9,4,561,4,1038,4,4.5,16,3,,一般
2018/04/02,TXO,201805  ,12000.0,賣權,-,-,-,-,0,1170,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12100.0,買權,-,-,-,-,0,3.1,130,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12100.0,賣權,-,-,-,-,0,1260,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12200.0,買權,2.2,2.2,2,2.2,40,2.2,54,0.2,9.1,11.5,2,,一般
2018/04/02,TXO,201805  ,12200.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12300.0,買權,-,-,-,-,0,1.6,18,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12300.0,賣權,-,-,-,-,0,1460,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12400.0,買權,1.4,1.4,1.4,1.4,1,1.4,87,0.2,8.2,8.5,1.4,,一般
2018/04/02,TXO,201805  ,12400.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12500.0,買權,-,-,-,-,0,0.9,91,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12500.0,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12600.0,買權,-,-,-,-,0,0.8,150,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12600.0,賣權,-,-,-,-,0,1760,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12700.0,買權,0.7,0.7,0.7,0.7,25,0.7,143,0.1,7.5,2.3,0.6,,一般
2018/04/02,TXO,201805  ,12700.0,賣權,-,-,-,-,0,1860,0,-,-,-,-,,一般
2018/04/02,TXO,201805  ,12800.0,買權,0.6,0.6,0.6,0.6,21,0.6,244,0.1,7.4,1.8,0.6,,一般
2018/04/02,TXO,201805  ,12800.0,賣權,-,-,-,-,0,1960,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8200.0,買權,-,-,-,-,0,2620,2,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8200.0,賣權,18.5,20.5,17,20.5,23,20.5,8887,19,25,1100,3,,一般
2018/04/02,TXO,201806  ,8300.0,買權,-,-,-,-,0,2520,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8300.0,賣權,20,20,20,20,2,21.5,60,7.5,33.5,28,16,,一般
2018/04/02,TXO,201806  ,8400.0,買權,-,-,-,-,0,2430,1,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8400.0,賣權,20,23.5,20,23.5,6,23.5,1456,21,24.5,1100,5.7,,一般
2018/04/02,TXO,201806  ,8500.0,買權,-,-,-,-,0,2330,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8500.0,賣權,22,25,22,25,4,25,112,12,39,38,5,,一般
2018/04/02,TXO,201806  ,8600.0,買權,-,-,-,-,0,2230,2,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8600.0,賣權,29,29.5,29,29.5,14,29.5,3178,14.5,39.5,1110,2,,一般
2018/04/02,TXO,201806  ,8700.0,買權,-,-,-,-,0,2140,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8700.0,賣權,32,32,32,32,10,32,313,29,47,39.5,29,,一般
2018/04/02,TXO,201806  ,8800.0,買權,-,-,-,-,0,2040,13,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8800.0,賣權,34,34.5,33,33,46,35,1786,19.5,35,995,2.2,,一般
2018/04/02,TXO,201806  ,8900.0,買權,-,-,-,-,0,1940,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,8900.0,賣權,-,-,-,-,0,38,6,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9000.0,買權,-,-,-,-,0,1850,19,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9000.0,賣權,38,42,38,42,51,42,2450,38,43,995,15,,一般
2018/04/02,TXO,201806  ,9100.0,買權,1590,1590,1590,1590,1,1750,1,1710,1780,1590,1590,,一般
2018/04/02,TXO,201806  ,9100.0,賣權,-,-,-,-,0,44,18,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9200.0,買權,-,-,-,-,0,1650,14,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9200.0,賣權,46,46,46,46,1,51,2383,33,68,1120,4.2,,一般
2018/04/02,TXO,201806  ,9300.0,買權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9300.0,賣權,-,-,-,-,0,56,63,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9400.0,買權,-,-,-,-,0,1470,25,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9400.0,賣權,59,64,54,61,27,61,6283,55,65,1140,22.5,,一般
2018/04/02,TXO,201806  ,9500.0,買權,-,-,-,-,0,1380,0,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9500.0,賣權,62,69,60,69,22,69,2835,65,89,99,38,,一般
2018/04/02,TXO,201806  ,9600.0,買權,-,-,-,-,0,1280,78,-,-,-,-,,一般
2018/04/02,TXO,201806  ,9600.0,賣權,69,78,67,71,37,71,6414,71,79,1150,29,,一般
