,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
9380,2017/1/3,TXO,201701W1,9350.0,買權,5.5,7,1,3.6,39475,3.6,32092,3.5,3.7,13.5,1,,一般
9381,2017/1/3,TXO,201701W1,9350.0,賣權,90,115,64,64,5771,64.0,1698,64,65,177,64,,一般
9382,2017/1/3,TXO,201701W1,9400.0,買權,1,1,0.1,0.5,8284,0.5,28155,0.2,0.5,4.7,0.1,,一般
9383,2017/1/3,TXO,201701W1,9400.0,賣權,137,162,111,112,232,112.0,266,111,114,224,111,,一般
9384,2017/1/3,TXO,201701W1,9450.0,買權,0.6,0.6,0.1,0.1,99,0.1,17733,0.1,0.3,1.3,0.1,,一般
9385,2017/1/3,TXO,201701W1,9450.0,賣權,185,185,176,176,24,162.0,48,159,163,227,175,,一般
9386,2017/1/3,TXO,201701W1,9500.0,買權,0.1,0.3,0.1,0.1,17,0.1,2833,0.1,0.2,0.7,0.1,,一般
9387,2017/1/3,TXO,201701W1,9500.0,賣權,226,226,223,223,40,212.0,20,208,215,226,223,,一般
9388,2017/1/3,TXO,201701W1,9600.0,買權,0.1,0.3,0.1,0.2,57,0.1,233,-,0.2,0.4,0.1,,一般
9389,2017/1/3,TXO,201701W1,9600.0,賣權,-,-,-,-,0,312.0,0,-,-,-,-,,一般
9390,2017/1/3,TXO,201701W1,9700.0,買權,-,-,-,-,0,0.1,19,-,-,-,-,,一般
9391,2017/1/3,TXO,201701W1,9700.0,賣權,-,-,-,-,0,412.0,0,-,-,-,-,,一般
9392,2017/1/3,TXO,201701W1,9800.0,買權,-,-,-,-,0,0.1,3,-,-,-,-,,一般
9393,2017/1/3,TXO,201701W1,9800.0,賣權,-,-,-,-,0,510.0,0,-,-,-,-,,一般
9394,2017/1/3,TXO,201701W1,9900.0,買權,-,-,-,-,0,0.1,3,-,-,-,-,,一般
9395,2017/1/3,TXO,201701W1,9900.0,賣權,-,-,-,-,0,610.0,0,-,-,-,-,,一般
9396,2017/1/3,TXO,201701W1,10000.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
9397,2017/1/3,TXO,201701W1,10000.0,賣權,-,-,-,-,0,710.0,0,-,-,-,-,,一般
9398,2017/1/3,TXO,201701,7500.0,買權,-,-,-,-,0,1780.0,0,-,-,-,-,,一般
9399,2017/1/3,TXO,201701,7500.0,賣權,0.5,0.5,0.1,0.1,2,0.1,2622,0.1,0.3,14.5,0.1,,一般
9400,2017/1/3,TXO,201701,7600.0,買權,-,-,-,-,0,1680.0,0,-,-,-,-,,一般
9401,2017/1/3,TXO,201701,7600.0,賣權,0.4,0.4,0.3,0.3,80,0.2,1216,0.1,0.3,20,0.3,,一般
9402,2017/1/3,TXO,201701,7700.0,買權,-,-,-,-,0,1580.0,12,-,-,-,-,,一般
9403,2017/1/3,TXO,201701,7700.0,賣權,0.4,0.4,0.3,0.3,81,0.2,1937,0.1,0.3,40,0.2,,一般
9404,2017/1/3,TXO,201701,7800.0,買權,-,-,-,-,0,1480.0,12,-,-,-,-,,一般
9405,2017/1/3,TXO,201701,7800.0,賣權,0.3,0.3,0.3,0.3,8,0.3,2378,0.2,0.4,48,0.3,,一般
9406,2017/1/3,TXO,201701,7900.0,買權,-,-,-,-,0,1380.0,20,-,-,-,-,,一般
9407,2017/1/3,TXO,201701,7900.0,賣權,-,-,-,-,0,0.4,1572,-,-,-,-,,一般
9408,2017/1/3,TXO,201701,8000.0,買權,-,-,-,-,0,1280.0,4,-,-,-,-,,一般
9409,2017/1/3,TXO,201701,8000.0,賣權,0.5,0.5,0.4,0.5,63,0.5,2759,0.3,0.5,70,0.4,,一般
9410,2017/1/3,TXO,201701,8100.0,買權,1010,1280,1010,1280,2,1180.0,14,765,1570,1280,1010,,一般
9411,2017/1/3,TXO,201701,8100.0,賣權,0.6,0.7,0.4,0.6,52,0.6,2383,0.4,0.6,82,0.4,,一般
9412,2017/1/3,TXO,201701,8200.0,買權,-,-,-,-,0,1080.0,73,-,-,-,-,,一般
9413,2017/1/3,TXO,201701,8200.0,賣權,0.6,0.7,0.6,0.6,91,0.6,4270,0.5,0.7,97,0.6,,一般
9414,2017/1/3,TXO,201701,8300.0,買權,-,-,-,-,0,980.0,10,-,-,-,-,,一般
9415,2017/1/3,TXO,201701,8300.0,賣權,1.1,1.1,0.8,0.8,604,0.8,5710,0.8,0.9,117,0.8,,一般
9416,2017/1/3,TXO,201701,8400.0,買權,875,875,875,875,4,880.0,42,101,1220,890,535,,一般
9417,2017/1/3,TXO,201701,8400.0,賣權,1.3,1.7,1.2,1.2,769,1.2,6991,1.1,1.3,128,1.2,,一般
9418,2017/1/3,TXO,201701,8500.0,買權,795,795,790,790,2,780.0,24,680,795,845,500,,一般
9419,2017/1/3,TXO,201701,8500.0,賣權,1.8,2.6,1.5,1.5,1048,1.5,12651,1.3,1.6,152,1.5,,一般
9420,2017/1/3,TXO,201701,8600.0,買權,665,685,665,685,25,685.0,59,418,690,760,400,,一般
9421,2017/1/3,TXO,201701,8600.0,賣權,3.3,3.9,2.3,2.3,1294,2.3,15939,2.2,2.4,191,2.3,,一般
9422,2017/1/3,TXO,201701,8700.0,買權,570,570,565,565,8,585.0,152,580,590,675,348,,一般
9423,2017/1/3,TXO,201701,8700.0,賣權,4.6,6.3,3.7,3.7,2850,3.7,21245,3.6,3.8,213,3.7,,一般
9424,2017/1/3,TXO,201701,8800.0,買權,449,483,447,483,92,487.0,450,485,489,620,265,,一般
9425,2017/1/3,TXO,201701,8800.0,賣權,8.5,10,5.3,5.5,6002,5.5,24806,5.4,5.5,244,5.3,,一般
9426,2017/1/3,TXO,201701,8900.0,買權,378,386,354,386,120,391.0,1542,389,393,535,205,,一般
9427,2017/1/3,TXO,201701,8900.0,賣權,14,17,9.3,9.3,5814,9.3,17715,9.5,9.6,292,9.3,,一般
9428,2017/1/3,TXO,201701,9000.0,買權,289,298,259,298,519,298.0,2745,296,298,453,158,,一般
9429,2017/1/3,TXO,201701,9000.0,賣權,23,28.5,16.5,17,7813,17.0,22957,17,17.5,347,16.5,,一般
9430,2017/1/3,TXO,201701,9100.0,買權,208,213,179,210,2539,210.0,4587,210,211,479,107,,一般
9431,2017/1/3,TXO,201701,9100.0,賣權,38,47.5,30,31,8124,31.0,17252,30.5,31,395,30,,一般
9432,2017/1/3,TXO,201701,9200.0,買權,132,138,111,136,5312,136.0,11595,135,136,300,61,,一般
9433,2017/1/3,TXO,201701,9200.0,賣權,66,79,55,56,13646,56.0,14388,55,56,431,55,,一般
9434,2017/1/3,TXO,201701,9300.0,買權,72,79,60,76,10091,76.0,18551,76,77,247,30.5,,一般
9435,2017/1/3,TXO,201701,9300.0,賣權,110,128,95,96,3498,96.0,8040,95,96,490,95,,一般
9436,2017/1/3,TXO,201701,9400.0,買權,35.5,38,27,36,11381,36.0,31942,35.5,36,195,13.5,,一般
9437,2017/1/3,TXO,201701,9400.0,賣權,171,195,155,155,1311,155.0,2556,155,156,565,134,,一般
9438,2017/1/3,TXO,201701,9500.0,買權,15,16,10.5,13.5,10093,13.5,31665,13.5,14,143,5.5,,一般
9439,2017/1/3,TXO,201701,9500.0,賣權,254,278,235,235,291,235.0,1162,232,234,650,181,,一般
9440,2017/1/3,TXO,201701,9600.0,買權,4.7,5.4,3.6,4.3,4296,4.3,24507,4.4,4.6,106,2.1,,一般
9441,2017/1/3,TXO,201701,9600.0,賣權,353,366,326,328,275,328.0,358,321,326,735,243,,一般
9442,2017/1/3,TXO,201701,9700.0,買權,1.4,1.8,1.2,1.5,1230,1.5,14956,1.5,1.8,73,1.1,,一般
9443,2017/1/3,TXO,201701,9700.0,賣權,440,440,426,426,2,426.0,74,418,424,590,316,,一般
9444,2017/1/3,TXO,201701,9800.0,買權,0.9,1,0.7,0.8,457,0.8,9711,0.7,1,48,0.7,,一般
9445,2017/1/3,TXO,201701,9800.0,賣權,-,-,-,-,0,520.0,19,-,-,-,-,,一般
9446,2017/1/3,TXO,201701,9900.0,買權,0.5,0.5,0.5,0.5,112,0.5,6137,0.4,0.5,30.5,0.5,,一般
9447,2017/1/3,TXO,201701,9900.0,賣權,-,-,-,-,0,620.0,21,-,-,-,-,,一般
9448,2017/1/3,TXO,201701,10000.0,買權,0.2,0.2,0.2,0.2,1,0.3,2640,0.2,0.4,19,0.2,,一般
9449,2017/1/3,TXO,201701,10000.0,賣權,-,-,-,-,0,720.0,4,-,-,-,-,,一般
9450,2017/1/3,TXO,201701,10200.0,買權,-,-,-,-,0,0.3,742,-,-,-,-,,一般
9451,2017/1/3,TXO,201701,10200.0,賣權,-,-,-,-,0,920.0,1,-,-,-,-,,一般
9452,2017/1/3,TXO,201701,10400.0,買權,0.2,0.2,0.2,0.2,1,0.2,345,0.1,0.3,3,0.1,,一般
9453,2017/1/3,TXO,201701,10400.0,賣權,-,-,-,-,0,1120.0,0,-,-,-,-,,一般
9454,2017/1/3,TXO,201701,10600.0,買權,0.2,0.2,0.2,0.2,2,0.2,289,0.1,0.2,1.5,0.1,,一般
9455,2017/1/3,TXO,201701,10600.0,賣權,-,-,-,-,0,1320.0,0,-,-,-,-,,一般
9456,2017/1/3,TXO,201701,10800.0,買權,-,-,-,-,0,0.1,516,-,-,-,-,,一般
9457,2017/1/3,TXO,201701,10800.0,賣權,-,-,-,-,0,1520.0,0,-,-,-,-,,一般
9458,2017/1/3,TXO,201701,11000.0,買權,-,-,-,-,0,0.1,185,-,-,-,-,,一般
9459,2017/1/3,TXO,201701,11000.0,賣權,-,-,-,-,0,1720.0,0,-,-,-,-,,一般
9460,2017/1/3,TXO,201702,7600.0,買權,1660,1660,1660,1660,1,1670.0,1,1630,1700,1660,1300,,一般
9461,2017/1/3,TXO,201702,7600.0,賣權,1.8,1.8,1.5,1.5,31,1.5,2641,1.4,1.5,25,1.5,,一般
9462,2017/1/3,TXO,201702,7700.0,買權,-,-,-,-,0,1570.0,0,-,-,-,-,,一般
9463,2017/1/3,TXO,201702,7700.0,賣權,1.9,1.9,1.9,1.9,2,1.7,438,1.6,1.8,30,1.9,,一般
9464,2017/1/3,TXO,201702,7800.0,買權,-,-,-,-,0,1470.0,0,-,-,-,-,,一般
9465,2017/1/3,TXO,201702,7800.0,賣權,2,2,1.4,1.4,6,2.1,835,1.4,1.8,32.5,1.4,,一般
9466,2017/1/3,TXO,201702,7900.0,買權,-,-,-,-,0,1370.0,0,-,-,-,-,,一般
9467,2017/1/3,TXO,201702,7900.0,賣權,3.4,3.4,2.1,2.1,49,2.1,485,2.1,2.4,42.5,2.1,,一般
9468,2017/1/3,TXO,201702,8000.0,買權,-,-,-,-,0,1270.0,6,-,-,-,-,,一般
9469,2017/1/3,TXO,201702,8000.0,賣權,3.5,3.6,2.4,2.4,79,2.4,924,2.3,3,51,2.4,,一般
9470,2017/1/3,TXO,201702,8100.0,買權,-,-,-,-,0,1170.0,0,-,-,-,-,,一般
9471,2017/1/3,TXO,201702,8100.0,賣權,4,4.5,3.2,3.2,122,3.2,1462,3.2,3.6,61,3.2,,一般
9472,2017/1/3,TXO,201702,8200.0,買權,-,-,-,-,0,1070.0,0,-,-,-,-,,一般
9473,2017/1/3,TXO,201702,8200.0,賣權,5.9,5.9,4.5,4.6,51,4.6,2451,4.5,4.7,75,4.5,,一般
9474,2017/1/3,TXO,201702,8300.0,買權,-,-,-,-,0,975.0,10,-,-,-,-,,一般
9475,2017/1/3,TXO,201702,8300.0,賣權,8.1,8.1,5.7,6.2,203,6.2,3335,5.7,6.3,89,5.7,,一般
9476,2017/1/3,TXO,201702,8400.0,買權,-,-,-,-,0,875.0,0,-,-,-,-,,一般
9477,2017/1/3,TXO,201702,8400.0,賣權,10.5,12,8.4,8.5,369,8.5,2821,8,8.4,101,8.4,,一般
9478,2017/1/3,TXO,201702,8500.0,買權,-,-,-,-,0,775.0,9,-,-,-,-,,一般
9479,2017/1/3,TXO,201702,8500.0,賣權,14.5,15.5,11,11.5,329,11.5,3484,11,11.5,129,11,,一般
9480,2017/1/3,TXO,201702,8600.0,買權,-,-,-,-,0,685.0,12,-,-,-,-,,一般
9481,2017/1/3,TXO,201702,8600.0,賣權,20,21,15,15,496,15.0,3354,14.5,15,144,15,,一般
9482,2017/1/3,TXO,201702,8700.0,買權,-,-,-,-,0,595.0,9,-,-,-,-,,一般
9483,2017/1/3,TXO,201702,8700.0,賣權,27,29,21.5,21.5,589,21.5,3002,21,21.5,176,21.5,,一般
9484,2017/1/3,TXO,201702,8800.0,買權,485,485,480,480,4,500.0,26,495,505,495,297,,一般
9485,2017/1/3,TXO,201702,8800.0,賣權,35.5,41.5,29.5,29.5,604,29.5,3056,29,30,220,29.5,,一般
9486,2017/1/3,TXO,201702,8900.0,買權,385,405,385,400,5,412.0,37,407,416,550,240,,一般
9487,2017/1/3,TXO,201702,8900.0,賣權,50,56,41.5,41.5,1248,41.5,2805,41,42,246,41.5,,一般
9488,2017/1/3,TXO,201702,9000.0,買權,304,324,304,324,11,324.0,171,324,331,409,182,,一般
9489,2017/1/3,TXO,201702,9000.0,賣權,69,76,58,59,2952,59.0,3023,59,60,298,58,,一般
9490,2017/1/3,TXO,201702,9100.0,買權,240,250,225,250,83,250.0,428,248,252,338,138,,一般
9491,2017/1/3,TXO,201702,9100.0,賣權,95,104,83,83,569,83.0,1515,81,85,311,83,,一般
9492,2017/1/3,TXO,201702,9200.0,買權,190,190,162,182,160,182.0,1081,181,186,300,102,,一般
9493,2017/1/3,TXO,201702,9200.0,賣權,127,141,116,116,474,116.0,1030,115,116,273,116,,一般
9494,2017/1/3,TXO,201702,9300.0,買權,128,128,112,125,338,125.0,1515,125,126,244,65,,一般
9495,2017/1/3,TXO,201702,9300.0,賣權,158,187,158,158,115,158.0,728,156,159,280,150,,一般
9496,2017/1/3,TXO,201702,9400.0,買權,80,80,69,79,341,79.0,2192,78,80,182,38,,一般
9497,2017/1/3,TXO,201702,9400.0,賣權,238,244,212,215,72,215.0,3692,209,214,500,193,,一般
9498,2017/1/3,TXO,201702,9500.0,買權,46,48.5,40.5,46.5,1145,46.5,4811,47,47.5,133,21.5,,一般
9499,2017/1/3,TXO,201702,9500.0,賣權,305,305,285,285,7,285.0,51,279,281,478,246,,一般
9500,2017/1/3,TXO,201702,9600.0,買權,24.5,25.5,21.5,25.5,1086,25.5,7425,25.5,26,90,11.5,,一般
9501,2017/1/3,TXO,201702,9600.0,賣權,382,382,382,382,1,358.0,48,354,361,690,313,,一般
9502,2017/1/3,TXO,201702,9700.0,買權,12.5,13.5,11,13,1314,13.0,6000,13,13.5,61,6.5,,一般
9503,2017/1/3,TXO,201702,9700.0,賣權,462,462,462,462,1,445.0,9,440,449,640,408,,一般
9504,2017/1/3,TXO,201702,9800.0,買權,6,6.6,5.7,6,367,6.0,2861,6.2,6.7,39,3.6,,一般
9505,2017/1/3,TXO,201702,9800.0,賣權,-,-,-,-,0,540.0,3,-,-,-,-,,一般
9506,2017/1/3,TXO,201702,9900.0,買權,3.4,3.7,3.3,3.5,124,3.5,1365,3.2,3.7,23.5,2.5,,一般
9507,2017/1/3,TXO,201702,9900.0,賣權,-,-,-,-,0,635.0,5,-,-,-,-,,一般
9508,2017/1/3,TXO,201702,10000.0,買權,2.9,2.9,2.1,2.1,24,2.1,941,2.1,2.2,14,1.6,,一般
9509,2017/1/3,TXO,201702,10000.0,賣權,-,-,-,-,0,735.0,0,-,-,-,-,,一般
9510,2017/1/3,TXO,201702,10200.0,買權,1.6,1.6,1.6,1.6,20,0.9,509,0.7,1.1,4.8,0.8,,一般
9511,2017/1/3,TXO,201702,10200.0,賣權,-,-,-,-,0,935.0,0,-,-,-,-,,一般
9512,2017/1/3,TXO,201702,10400.0,買權,0.7,0.7,0.7,0.7,2,0.7,463,0.2,0.8,2.3,0.5,,一般
9513,2017/1/3,TXO,201702,10400.0,賣權,-,-,-,-,0,1130.0,0,-,-,-,-,,一般
9514,2017/1/3,TXO,201702,10600.0,買權,0.5,0.5,0.5,0.5,10,0.5,38,-,0.5,1.5,0.4,,一般
9515,2017/1/3,TXO,201702,10600.0,賣權,-,-,-,-,0,1330.0,0,-,-,-,-,,一般
9516,2017/1/3,TXO,201702,10800.0,買權,0.5,0.5,0.5,0.5,10,0.5,136,-,0.5,0.9,0.4,,一般
9517,2017/1/3,TXO,201702,10800.0,賣權,-,-,-,-,0,1530.0,0,-,-,-,-,,一般
9518,2017/1/3,TXO,201702,11000.0,買權,0.5,0.5,0.5,0.5,10,0.5,171,-,0.5,0.7,0.4,,一般
9519,2017/1/3,TXO,201702,11000.0,賣權,-,-,-,-,0,1730.0,0,-,-,-,-,,一般
9520,2017/1/3,TXO,201703,6600.0,買權,-,-,-,-,0,2650.0,3,-,-,-,-,,一般
9521,2017/1/3,TXO,201703,6600.0,賣權,2.1,2.1,1.6,1.7,186,1.7,8659,1.6,1.8,148,1.6,,一般
9522,2017/1/3,TXO,201703,6700.0,買權,-,-,-,-,0,2550.0,0,-,-,-,-,,一般
9523,2017/1/3,TXO,201703,6700.0,賣權,-,-,-,-,0,1.9,34,-,-,-,-,,一般
9524,2017/1/3,TXO,201703,6800.0,買權,-,-,-,-,0,2450.0,7,-,-,-,-,,一般
9525,2017/1/3,TXO,201703,6800.0,賣權,2.6,2.6,2.6,2.6,1,2.1,2199,1.9,2.3,184,2.6,,一般
9526,2017/1/3,TXO,201703,6900.0,買權,-,-,-,-,0,2350.0,0,-,-,-,-,,一般
9527,2017/1/3,TXO,201703,6900.0,賣權,-,-,-,-,0,2.2,30,-,-,-,-,,一般
9528,2017/1/3,TXO,201703,7000.0,買權,-,-,-,-,0,2250.0,0,-,-,-,-,,一般
9529,2017/1/3,TXO,201703,7000.0,賣權,2,3.3,1.9,2.3,38,2.3,2625,2.2,2.7,223,1.6,,一般
9530,2017/1/3,TXO,201703,7100.0,買權,-,-,-,-,0,2150.0,0,-,-,-,-,,一般
9531,2017/1/3,TXO,201703,7100.0,賣權,2.3,2.7,2.3,2.7,30,2.4,84,2,2.9,4.9,2.3,,一般
9532,2017/1/3,TXO,201703,7200.0,買權,-,-,-,-,0,2050.0,0,-,-,-,-,,一般
9533,2017/1/3,TXO,201703,7200.0,賣權,2,3,2,2.5,65,2.5,1666,2.4,2.5,264,2,,一般
9534,2017/1/3,TXO,201703,7300.0,買權,-,-,-,-,0,1950.0,0,-,-,-,-,,一般
9535,2017/1/3,TXO,201703,7300.0,賣權,2.9,3.5,2.7,2.7,12,2.7,42,2.2,3.1,6.1,2.7,,一般
9536,2017/1/3,TXO,201703,7400.0,買權,-,-,-,-,0,1850.0,0,-,-,-,-,,一般
9537,2017/1/3,TXO,201703,7400.0,賣權,3.4,4,3,3,41,3.0,1646,2.8,3.5,299,3,,一般
9538,2017/1/3,TXO,201703,7500.0,買權,-,-,-,-,0,1750.0,0,-,-,-,-,,一般
9539,2017/1/3,TXO,201703,7500.0,賣權,4.7,4.7,3.3,3.5,65,3.5,168,3.1,4,8.9,3.3,,一般
9540,2017/1/3,TXO,201703,7600.0,買權,-,-,-,-,0,1660.0,7,-,-,-,-,,一般
9541,2017/1/3,TXO,201703,7600.0,賣權,6,6,3.9,4.1,172,4.1,2373,4,4.7,360,3.9,,一般
9542,2017/1/3,TXO,201703,7700.0,買權,-,-,-,-,0,1560.0,0,-,-,-,-,,一般
9543,2017/1/3,TXO,201703,7700.0,賣權,6.7,6.7,4.8,4.9,278,4.9,357,4.4,5.6,12,4.8,,一般
9544,2017/1/3,TXO,201703,7800.0,買權,-,-,-,-,0,1460.0,2,-,-,-,-,,一般
9545,2017/1/3,TXO,201703,7800.0,賣權,8.6,8.7,5.9,5.9,470,5.9,1358,5.7,7.1,450,5.9,,一般
9546,2017/1/3,TXO,201703,7900.0,買權,-,-,-,-,0,1360.0,0,-,-,-,-,,一般
9547,2017/1/3,TXO,201703,7900.0,賣權,9.9,10.5,7.2,7.2,277,7.2,365,6.7,7.8,18,7.2,,一般
9548,2017/1/3,TXO,201703,8000.0,買權,-,-,-,-,0,1260.0,33,-,-,-,-,,一般
9549,2017/1/3,TXO,201703,8000.0,賣權,12,12,9.5,9.6,249,9.6,2576,9.2,9.6,555,9.5,,一般
9550,2017/1/3,TXO,201703,8100.0,買權,-,-,-,-,0,1160.0,0,-,-,-,-,,一般
9551,2017/1/3,TXO,201703,8100.0,賣權,14,14,12,12,14,12.0,193,11.5,12.5,26,12,,一般
9552,2017/1/3,TXO,201703,8200.0,買權,1050,1050,1050,1050,1,1070.0,33,1040,1090,1050,375,,一般
9553,2017/1/3,TXO,201703,8200.0,賣權,18,18,14,14,39,14.0,1718,13,15.5,550,14,,一般
9554,2017/1/3,TXO,201703,8300.0,買權,-,-,-,-,0,970.0,2,-,-,-,-,,一般
9555,2017/1/3,TXO,201703,8300.0,賣權,22,23,18.5,18.5,35,18.5,421,17.5,18.5,39.5,18.5,,一般
9556,2017/1/3,TXO,201703,8400.0,買權,-,-,-,-,0,875.0,60,-,-,-,-,,一般
9557,2017/1/3,TXO,201703,8400.0,賣權,28.5,29.5,23.5,23.5,502,23.5,2118,23,23.5,660,23.5,,一般
9558,2017/1/3,TXO,201703,8500.0,買權,-,-,-,-,0,785.0,2,-,-,-,-,,一般
9559,2017/1/3,TXO,201703,8500.0,賣權,36.5,37.5,31,31.5,103,31.5,346,29,31,62,31,,一般
9560,2017/1/3,TXO,201703,8600.0,買權,-,-,-,-,0,690.0,127,-,-,-,-,,一般
9561,2017/1/3,TXO,201703,8600.0,賣權,43,48,38,38,104,38.0,2097,37,39,800,38,,一般
9562,2017/1/3,TXO,201703,8700.0,買權,-,-,-,-,0,605.0,18,-,-,-,-,,一般
9563,2017/1/3,TXO,201703,8700.0,賣權,57,60,50,51,100,51.0,431,47.5,53,96,50,,一般
9564,2017/1/3,TXO,201703,8800.0,買權,500,510,500,510,3,515.0,465,515,530,645,140,,一般
9565,2017/1/3,TXO,201703,8800.0,賣權,76,76,62,63,80,63.0,3366,62,67,840,62,,一般
9566,2017/1/3,TXO,201703,8900.0,買權,-,-,-,-,0,436.0,12,-,-,-,-,,一般
9567,2017/1/3,TXO,201703,8900.0,賣權,96,97,79,79,90,79.0,1768,78,83,149,79,,一般
9568,2017/1/3,TXO,201703,9000.0,買權,350,350,340,345,5,356.0,796,356,362,492,102,,一般
9569,2017/1/3,TXO,201703,9000.0,賣權,120,125,103,103,405,103.0,2284,102,108,1030,103,,一般
9570,2017/1/3,TXO,201703,9100.0,買權,278,278,278,278,1,288.0,95,282,296,282,195,,一般
9571,2017/1/3,TXO,201703,9100.0,賣權,144,151,133,135,8,135.0,46,132,136,227,133,,一般
9572,2017/1/3,TXO,201703,9200.0,買權,220,224,210,224,21,224.0,2515,221,233,350,80,,一般
9573,2017/1/3,TXO,201703,9200.0,賣權,184,196,180,180,26,172.0,1004,169,174,1180,178,,一般
9574,2017/1/3,TXO,201703,9300.0,買權,158,168,156,168,34,168.0,202,164,175,168,105,,一般
9575,2017/1/3,TXO,201703,9300.0,賣權,235,235,220,220,3,220.0,57,208,221,316,220,,一般
9576,2017/1/3,TXO,201703,9400.0,買權,122,122,115,122,92,122.0,3694,122,127,245,52,,一般
9577,2017/1/3,TXO,201703,9400.0,賣權,295,295,282,282,43,269.0,229,262,270,1260,253,,一般
9578,2017/1/3,TXO,201703,9500.0,買權,83,83,76,82,169,82.0,2208,83,86,88,48.5,,一般
9579,2017/1/3,TXO,201703,9500.0,賣權,335,335,335,335,1,329.0,1,322,339,335,335,,一般
9580,2017/1/3,TXO,201703,9600.0,買權,53,56,51,56,97,56.0,4673,55,57,170,32,,一般
9581,2017/1/3,TXO,201703,9600.0,賣權,420,420,410,410,3,403.0,17,394,408,790,410,,一般
