,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
9092,2016/5/3,TXO,201605W1,7700.0,買權,0.0,0.0,0.0,0.0,0,590.0,0,10.5,945.0,0.0,0.0,
9093,2016/5/3,TXO,201605W1,7700.0,賣權,0.4,0.4,0.1,0.1,14,0.1,7,0.0,0.4,0.4,0.1,
9094,2016/5/3,TXO,201605W1,7800.0,買權,0.0,0.0,0.0,0.0,0,490.0,5,491.0,845.0,590.0,545.0,
9095,2016/5/3,TXO,201605W1,7800.0,賣權,0.0,0.0,0.0,0.0,0,0.1,522,0.0,0.4,0.6,0.3,
9096,2016/5/3,TXO,201605W1,7900.0,買權,0.0,0.0,0.0,0.0,0,390.0,20,146.0,745.0,640.0,640.0,
9097,2016/5/3,TXO,201605W1,7900.0,賣權,0.0,0.0,0.0,0.0,0,0.1,701,0.0,0.4,0.8,0.1,
9098,2016/5/3,TXO,201605W1,8000.0,買權,350.0,350.0,292.0,292.0,4,292.0,23,288.0,660.0,540.0,292.0,
9099,2016/5/3,TXO,201605W1,8000.0,賣權,0.5,0.7,0.4,0.4,340,0.4,4628,0.2,0.4,1.5,0.1,
9100,2016/5/3,TXO,201605W1,8100.0,買權,186.0,205.0,173.0,186.0,13,193.0,24,189.0,197.0,268.0,173.0,
9101,2016/5/3,TXO,201605W1,8100.0,賣權,0.8,2.2,0.5,0.6,4085,0.6,17844,0.5,0.6,3.5,0.5,
9102,2016/5/3,TXO,201605W1,8150.0,買權,130.0,158.0,130.0,143.0,57,143.0,40,139.0,147.0,158.0,130.0,
9103,2016/5/3,TXO,201605W1,8150.0,賣權,1.5,5.2,1.0,1.2,6836,1.2,3297,1.0,1.1,5.2,1.0,
9104,2016/5/3,TXO,201605W1,8200.0,買權,158.0,164.0,73.0,94.0,3019,94.0,1046,94.0,99.0,380.0,73.0,
9105,2016/5/3,TXO,201605W1,8200.0,賣權,3.0,13.0,2.7,3.3,30095,3.3,21503,3.3,3.4,13.0,0.7,
9106,2016/5/3,TXO,201605W1,8250.0,買權,108.0,118.0,40.0,55.0,16062,55.0,4622,54.0,55.0,162.0,40.0,
9107,2016/5/3,TXO,201605W1,8250.0,賣權,5.8,29.0,5.8,10.5,33273,10.5,10776,10.0,10.5,29.0,5.8,
9108,2016/5/3,TXO,201605W1,8300.0,買權,71.0,75.0,18.5,22.5,42108,22.5,12665,22.0,22.5,280.0,18.5,
9109,2016/5/3,TXO,201605W1,8300.0,賣權,16.0,57.0,12.5,27.0,48381,27.0,16111,27.0,27.5,57.0,1.8,
9110,2016/5/3,TXO,201605W1,8350.0,買權,40.0,40.0,6.2,7.2,54592,7.2,18358,7.1,7.2,265.0,6.2,
9111,2016/5/3,TXO,201605W1,8350.0,賣權,34.0,96.0,27.5,61.0,30625,61.0,10237,61.0,62.0,96.0,3.2,
9112,2016/5/3,TXO,201605W1,8400.0,買權,19.0,19.0,1.3,1.7,42779,1.7,19653,1.3,1.7,220.0,1.3,
9113,2016/5/3,TXO,201605W1,8400.0,賣權,62.0,139.0,54.0,106.0,12565,106.0,5362,106.0,107.0,139.0,6.4,
9114,2016/5/3,TXO,201605W1,8450.0,買權,8.6,9.0,0.7,0.9,20711,0.9,19519,0.8,0.9,177.0,0.7,
9115,2016/5/3,TXO,201605W1,8450.0,賣權,102.0,184.0,84.0,155.0,3061,155.0,3476,154.0,157.0,184.0,11.0,
9116,2016/5/3,TXO,201605W1,8500.0,買權,3.0,3.0,0.4,0.4,11866,0.4,19049,0.4,0.5,137.0,0.4,
9117,2016/5/3,TXO,201605W1,8500.0,賣權,153.0,237.0,137.0,205.0,1372,205.0,3864,204.0,208.0,237.0,19.0,
9118,2016/5/3,TXO,201605W1,8550.0,買權,1.1,1.1,0.3,0.3,4453,0.3,15564,0.3,0.4,103.0,0.3,
9119,2016/5/3,TXO,201605W1,8550.0,賣權,189.0,376.0,186.0,257.0,208,255.0,3284,253.0,258.0,376.0,31.0,
9120,2016/5/3,TXO,201605W1,8600.0,買權,0.6,0.8,0.3,0.4,4614,0.3,17012,0.2,0.4,70.0,0.3,
9121,2016/5/3,TXO,201605W1,8600.0,賣權,245.0,332.0,240.0,304.0,160,305.0,2269,296.0,313.0,332.0,48.5,
9122,2016/5/3,TXO,201605W1,8650.0,買權,0.4,0.5,0.2,0.3,1652,0.3,17067,0.2,0.3,44.5,0.2,
9123,2016/5/3,TXO,201605W1,8650.0,賣權,294.0,372.0,294.0,355.0,42,355.0,1047,55.0,725.0,372.0,72.0,
9124,2016/5/3,TXO,201605W1,8700.0,買權,0.4,1.0,0.1,0.1,700,0.1,14959,0.1,0.3,25.0,0.1,
9125,2016/5/3,TXO,201605W1,8700.0,賣權,346.0,414.0,346.0,414.0,5,405.0,272,82.0,420.0,414.0,104.0,
9126,2016/5/3,TXO,201605W1,8750.0,買權,0.2,0.5,0.1,0.2,116,0.1,6948,0.1,0.3,12.0,0.1,
9127,2016/5/3,TXO,201605W1,8750.0,賣權,0.0,0.0,0.0,0.0,0,455.0,88,402.0,810.0,595.0,144.0,
9128,2016/5/3,TXO,201605W1,8800.0,買權,0.2,0.3,0.1,0.3,776,0.1,6475,0.1,0.3,5.8,0.1,
9129,2016/5/3,TXO,201605W1,8800.0,賣權,0.0,0.0,0.0,0.0,0,505.0,41,452.0,885.0,451.0,188.0,
9130,2016/5/3,TXO,201605W1,8900.0,買權,0.2,0.2,0.2,0.2,1000,0.1,5440,0.1,0.3,1.6,0.1,
9131,2016/5/3,TXO,201605W1,8900.0,賣權,0.0,0.0,0.0,0.0,0,605.0,1,257.0,995.0,545.0,545.0,
9132,2016/5/3,TXO,201605W1,9000.0,買權,0.5,0.5,0.2,0.2,801,0.1,2074,0.1,0.3,0.5,0.2,
9133,2016/5/3,TXO,201605W1,9000.0,賣權,0.0,0.0,0.0,0.0,0,705.0,0,530.0,1100.0,0.0,0.0,
9134,2016/5/3,TXO,201605W1,9100.0,買權,0.5,0.5,0.2,0.2,601,0.1,601,0.1,0.3,0.5,0.2,
9135,2016/5/3,TXO,201605W1,9100.0,賣權,0.0,0.0,0.0,0.0,0,805.0,10,431.0,1200.0,525.0,525.0,
9136,2016/5/3,TXO,201605W1,9200.0,買權,0.2,0.2,0.1,0.2,601,0.1,616,0.1,0.3,0.2,0.1,
9137,2016/5/3,TXO,201605W1,9200.0,賣權,0.0,0.0,0.0,0.0,0,905.0,12,535.0,1300.0,630.0,630.0,
