,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
8244,2016/9/1,TXO,201609W1,8400.0,買權,0.0,0.0,0.0,0.0,0,580.0,0,312.0,1020.0,0.0,0.0,
8245,2016/9/1,TXO,201609W1,8400.0,賣權,0.4,0.6,0.2,0.4,283,0.4,1108,0.3,0.5,2.2,0.2,
8246,2016/9/1,TXO,201609W1,8500.0,買權,488.0,488.0,476.0,476.0,3,480.0,7,218.0,875.0,540.0,476.0,
8247,2016/9/1,TXO,201609W1,8500.0,賣權,1.0,1.0,0.6,0.6,2183,0.6,2729,0.5,0.6,3.8,0.6,
8248,2016/9/1,TXO,201609W1,8600.0,買權,383.0,394.0,301.0,393.0,52,389.0,43,373.0,765.0,394.0,301.0,
8249,2016/9/1,TXO,201609W1,8600.0,賣權,2.3,2.4,0.7,0.9,9552,0.9,9210,0.9,1.1,4.0,0.7,
8250,2016/9/1,TXO,201609W1,8700.0,買權,246.0,292.0,246.0,289.0,89,289.0,77,202.0,710.0,357.0,246.0,
8251,2016/9/1,TXO,201609W1,8700.0,賣權,4.8,7.0,2.0,2.1,32252,2.1,24607,1.9,2.0,7.0,2.0,
8252,2016/9/1,TXO,201609W1,8800.0,買權,210.0,215.0,155.0,192.0,395,192.0,141,189.0,193.0,261.0,155.0,
8253,2016/9/1,TXO,201609W1,8800.0,賣權,11.0,21.0,7.2,8.6,22322,8.6,9699,8.6,8.8,21.0,5.7,
8254,2016/9/1,TXO,201609W1,8850.0,買權,175.0,180.0,115.0,149.0,1719,149.0,784,146.0,151.0,234.0,115.0,
8255,2016/9/1,TXO,201609W1,8850.0,賣權,17.0,33.5,12.5,15.0,19008,15.0,8599,15.0,15.5,33.5,9.1,
8256,2016/9/1,TXO,201609W1,8900.0,買權,124.0,141.0,82.0,107.0,5059,107.0,1101,106.0,110.0,188.0,82.0,
8257,2016/9/1,TXO,201609W1,8900.0,賣權,22.5,52.0,22.0,26.0,26340,26.0,6680,25.5,26.0,52.0,14.0,
8258,2016/9/1,TXO,201609W1,8950.0,買權,103.0,107.0,56.0,74.0,13632,74.0,3233,73.0,75.0,152.0,56.0,
8259,2016/9/1,TXO,201609W1,8950.0,賣權,41.0,75.0,36.0,42.5,26146,42.5,5802,42.0,42.5,75.0,22.0,
8260,2016/9/1,TXO,201609W1,9000.0,買權,67.0,76.0,35.0,47.0,34457,47.0,11903,46.5,48.0,120.0,35.0,
8261,2016/9/1,TXO,201609W1,9000.0,賣權,61.0,105.0,56.0,66.0,19238,66.0,5903,64.0,67.0,105.0,33.5,
8262,2016/9/1,TXO,201609W1,9050.0,買權,51.0,51.0,20.5,27.0,39912,27.0,12422,26.5,27.5,87.0,20.5,
8263,2016/9/1,TXO,201609W1,9050.0,賣權,82.0,140.0,81.0,94.0,8407,94.0,4255,94.0,95.0,140.0,50.0,
8264,2016/9/1,TXO,201609W1,9100.0,買權,23.5,30.0,10.5,14.0,26158,14.0,11510,13.5,14.0,58.0,10.5,
8265,2016/9/1,TXO,201609W1,9100.0,賣權,113.0,180.0,112.0,132.0,2100,132.0,1348,132.0,134.0,180.0,70.0,
8266,2016/9/1,TXO,201609W1,9150.0,買權,12.0,16.5,5.0,6.4,21916,6.4,10364,6.4,6.7,37.0,5.0,
8267,2016/9/1,TXO,201609W1,9150.0,賣權,152.0,219.0,152.0,176.0,635,176.0,361,173.0,176.0,219.0,102.0,
