,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/03,TXO,201906W1,10350.0,買權,119,153,74,151,13526,151,9656,147,152,173,30,,一般
2019/06/03,TXO,201906W1,10350.0,賣權,31.5,46.5,12.5,13,35226,13,17354,13,13.5,159,12.5,,一般
2019/06/03,TXO,201906W1,10400.0,買權,80,110,45.5,110,36287,110,13666,106,110,131,18,,一般
2019/06/03,TXO,201906W1,10400.0,賣權,46,68,20,21.5,48745,21.5,19156,21,22,190,20,,一般
2019/06/03,TXO,201906W1,10450.0,買權,55,73,25,71,52370,71,17046,70,71,94,9.7,,一般
2019/06/03,TXO,201906W1,10450.0,賣權,66,97,32,33,35935,33,15063,32.5,34.5,211,32,,一般
2019/06/03,TXO,201906W1,10500.0,買權,33,42,12,40.5,48951,40.5,22113,40,41,63,5,,一般
2019/06/03,TXO,201906W1,10500.0,賣權,96,134,51,53,20523,53,9466,53,54,256,51,,一般
2019/06/03,TXO,201906W1,10550.0,買權,18,21,5.3,20,39121,20,24502,20,20.5,38,3.2,,一般
2019/06/03,TXO,201906W1,10550.0,賣權,131,175,81,82,7257,82,2623,81,83,288,81,,一般
2019/06/03,TXO,201906W1,10600.0,買權,8,8.6,2.4,7.7,23478,7.7,20406,7.6,8,21,1.7,,一般
2019/06/03,TXO,201906W1,10600.0,賣權,171,222,119,120,3007,120,1236,119,124,351,118,,一般
2019/06/03,TXO,201906W1,10650.0,買權,4,4.1,1.2,2.9,7929,2.9,9726,2.8,3,11,1.2,,一般
2019/06/03,TXO,201906W1,10650.0,賣權,210,272,164,174,752,167,264,164,169,272,158,,一般
2019/06/03,TXO,201906W1,10700.0,買權,1.7,2,0.7,1.1,4305,1.1,9233,0.9,1.3,5.3,0.2,,一般
2019/06/03,TXO,201906W1,10700.0,賣權,269,320,220,233,43,215,85,211,271,320,203,,一般
2019/06/03,TXO,201906W1,10750.0,買權,0.9,1.1,0.5,0.6,606,0.6,381,0.4,0.8,1.1,0.5,,一般
2019/06/03,TXO,201906W1,10750.0,賣權,-,-,-,-,0,265,0,-,-,-,-,,一般
2019/06/03,TXO,201906W1,10800.0,買權,1,1,0.3,0.4,666,0.4,5144,0.3,0.4,1.6,0.3,,一般
2019/06/03,TXO,201906W1,10800.0,賣權,315,315,315,315,1,315,1,258,370,352,315,,一般
2019/06/03,TXO,201906W1,10900.0,買權,0.3,0.4,0.2,0.2,571,0.2,1407,0.1,0.3,0.9,0.2,,一般
2019/06/03,TXO,201906W1,10900.0,賣權,429,429,429,429,1,415,1,358,470,625,429,,一般
2019/06/03,TXO,201906W1,11000.0,買權,0.1,0.2,0.1,0.1,7,0.1,884,0.1,0.2,0.6,0.1,,一般
2019/06/03,TXO,201906W1,11000.0,賣權,-,-,-,-,0,515,0,-,-,-,-,,一般
2019/06/03,TXO,201906W1,11100.0,買權,0.1,0.1,0.1,0.1,2,0.1,797,-,0.3,0.5,0.1,,一般
2019/06/03,TXO,201906W1,11100.0,賣權,-,-,-,-,0,615,0,-,-,-,-,,一般
2019/06/03,TXO,201906W1,11200.0,買權,0.3,0.3,0.1,0.1,44,0.1,63,-,0.1,0.3,0.1,,一般
2019/06/03,TXO,201906W1,11200.0,賣權,-,-,-,-,0,715,0,-,-,-,-,,一般
2019/06/03,TXO,201906W1,11300.0,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般
2019/06/03,TXO,201906W1,11300.0,賣權,-,-,-,-,0,815,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,7400.0,買權,-,-,-,-,0,3070,3,-,-,-,-,,一般
2019/06/03,TXO,201906  ,7400.0,賣權,0.6,4.9,0.4,0.4,113,0.4,6953,0.1,2.9,113,0.1,,一般
2019/06/03,TXO,201906  ,7600.0,買權,-,-,-,-,0,2870,8,-,-,-,-,,一般
2019/06/03,TXO,201906  ,7600.0,賣權,-,-,-,-,0,0.5,3713,-,-,-,-,,一般
2019/06/03,TXO,201906  ,7800.0,買權,-,-,-,-,0,2670,24,-,-,-,-,,一般
2019/06/03,TXO,201906  ,7800.0,賣權,-,-,-,-,0,0.6,2966,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8000.0,買權,-,-,-,-,0,2470,17,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8000.0,賣權,-,-,-,-,0,0.8,4117,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8200.0,買權,-,-,-,-,0,2270,18,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8200.0,賣權,1.1,1.4,1.1,1.4,152,1.4,3271,0.3,1.4,212,0.4,,一般
2019/06/03,TXO,201906  ,8400.0,買權,-,-,-,-,0,2070,19,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8400.0,賣權,1.3,1.3,1.3,1.3,20,1.6,3374,-,1.6,299,1.2,,一般
2019/06/03,TXO,201906  ,8600.0,買權,-,-,-,-,0,1870,93,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8600.0,賣權,1.9,2,1.7,1.8,90,1.8,4414,0.3,2.1,381,1.4,,一般
2019/06/03,TXO,201906  ,8700.0,買權,-,-,-,-,0,1770,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8700.0,賣權,2.1,2.1,2,2,25,2,549,-,2.6,4.3,1.6,,一般
2019/06/03,TXO,201906  ,8800.0,買權,-,-,-,-,0,1670,58,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8800.0,賣權,2.8,2.8,2.3,2.5,82,2.5,5352,0.6,3.4,361,1.8,,一般
2019/06/03,TXO,201906  ,8900.0,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,8900.0,賣權,3.4,3.4,2.7,2.9,133,2.9,1922,2.6,8,23,2.1,,一般
2019/06/03,TXO,201906  ,9000.0,買權,-,-,-,-,0,1470,48,-,-,-,-,,一般
2019/06/03,TXO,201906  ,9000.0,賣權,3.5,4.2,3.2,3.3,480,3.3,8073,2,5.5,431,1.2,,一般
2019/06/03,TXO,201906  ,9100.0,買權,-,-,-,-,0,1370,22,-,-,-,-,,一般
2019/06/03,TXO,201906  ,9100.0,賣權,4.4,4.7,3.7,3.9,293,3.9,1429,2,4.2,29,3,,一般
2019/06/03,TXO,201906  ,9200.0,買權,-,-,-,-,0,1280,287,-,-,-,-,,一般
2019/06/03,TXO,201906  ,9200.0,賣權,4.8,5.8,4.4,4.6,1466,4.6,5134,4,4.6,470,3.6,,一般
2019/06/03,TXO,201906  ,9300.0,買權,1130,1130,1130,1130,2,1180,17,1120,1220,1290,955,,一般
2019/06/03,TXO,201906  ,9300.0,賣權,5.9,7,5.2,5.2,678,5.2,5191,4.9,6,33,4.1,,一般
2019/06/03,TXO,201906  ,9400.0,買權,-,-,-,-,0,1080,100,-,-,-,-,,一般
2019/06/03,TXO,201906  ,9400.0,賣權,7,8.7,6,6,665,6,6152,5.3,9,580,5.3,,一般
2019/06/03,TXO,201906  ,9500.0,買權,-,-,-,-,0,980,59,-,-,-,-,,一般
2019/06/03,TXO,201906  ,9500.0,賣權,9,11,7.2,7.2,1313,7.2,4669,7,7.4,48,3,,一般
2019/06/03,TXO,201906  ,9600.0,買權,840,840,840,840,4,880,209,875,885,1420,304,,一般
2019/06/03,TXO,201906  ,9600.0,賣權,10.5,14,8.9,8.9,1503,8.9,6879,9,9.1,680,7.1,,一般
2019/06/03,TXO,201906  ,9700.0,買權,-,-,-,-,0,785,78,-,-,-,-,,一般
2019/06/03,TXO,201906  ,9700.0,賣權,15,18,11.5,11.5,1486,11.5,8630,11,11.5,76,8.4,,一般
2019/06/03,TXO,201906  ,9800.0,買權,640,675,635,670,16,685,344,680,690,1250,220,,一般
2019/06/03,TXO,201906  ,9800.0,賣權,20,24,14.5,15,2612,15,15516,14.5,15,790,9.3,,一般
2019/06/03,TXO,201906  ,9900.0,買權,510,590,505,580,37,590,206,585,595,1090,389,,一般
2019/06/03,TXO,201906  ,9900.0,賣權,23.5,32,19.5,20,2533,20,11540,19,19.5,108,10.5,,一般
2019/06/03,TXO,201906  ,10000.0,買權,467,500,430,478,67,497,859,496,505,1140,160,,一般
2019/06/03,TXO,201906  ,10000.0,賣權,35.5,43,26,26,7152,26,15526,25.5,27,925,13,,一般
2019/06/03,TXO,201906  ,10100.0,買權,374,407,326,390,174,407,1329,406,411,815,228,,一般
2019/06/03,TXO,201906  ,10100.0,賣權,45.5,59,35.5,36,7933,36,14921,35,36,153,15.5,,一般
2019/06/03,TXO,201906  ,10200.0,買權,288,327,251,324,300,324,1660,323,325,930,118,,一般
2019/06/03,TXO,201906  ,10200.0,賣權,65,82,49,49.5,7011,49.5,19423,49,51,980,18.5,,一般
2019/06/03,TXO,201906  ,10300.0,買權,218,245,178,244,2080,244,3491,240,245,670,104,,一般
2019/06/03,TXO,201906  ,10300.0,賣權,97,112,69,70,8507,70,19216,69,72,210,22,,一般
2019/06/03,TXO,201906  ,10400.0,買權,152,174,120,171,3991,171,6523,170,173,770,69,,一般
2019/06/03,TXO,201906  ,10400.0,賣權,125,154,97,97,6892,97,10951,97,100,1130,22,,一般
2019/06/03,TXO,201906  ,10500.0,買權,92,113,75,113,8344,113,11628,111,113,660,40,,一般
2019/06/03,TXO,201906  ,10500.0,賣權,172,208,136,138,6474,138,13099,138,140,322,34.5,,一般
2019/06/03,TXO,201906  ,10600.0,買權,56,68,43.5,67,9122,67,19620,65,67,645,24.5,,一般
2019/06/03,TXO,201906  ,10600.0,賣權,225,274,191,191,1770,191,5680,191,196,1320,44,,一般
2019/06/03,TXO,201906  ,10700.0,買權,32,37,23.5,36.5,7529,36.5,19459,36,37,467,13.5,,一般
2019/06/03,TXO,201906  ,10700.0,賣權,296,352,262,277,427,265,5179,260,265,482,56,,一般
2019/06/03,TXO,201906  ,10800.0,買權,14.5,18.5,12,18.5,4975,18.5,20213,17,18.5,535,8.1,,一般
2019/06/03,TXO,201906  ,10800.0,賣權,387,436,344,344,186,344,5312,342,348,1580,70,,一般
2019/06/03,TXO,201906  ,10900.0,買權,8.5,9.2,6.6,9.2,3809,9.2,15914,8.4,9.3,315,4.9,,一般
2019/06/03,TXO,201906  ,10900.0,賣權,482,525,436,436,57,436,10765,433,438,675,93,,一般
2019/06/03,TXO,201906  ,11000.0,買權,5.5,5.5,3.7,4.8,1411,4.8,12637,4.2,5,430,3.2,,一般
2019/06/03,TXO,201906  ,11000.0,賣權,590,590,550,565,9,535,1201,474,535,1440,123,,一般
2019/06/03,TXO,201906  ,11100.0,買權,3,3,2.4,2.7,395,2.7,13016,2.5,3.2,193,2.1,,一般
2019/06/03,TXO,201906  ,11100.0,賣權,700,720,630,630,9,630,743,610,635,820,160,,一般
2019/06/03,TXO,201906  ,11200.0,買權,2.1,2.1,1.7,1.9,308,1.9,9978,1.8,2,333,1.3,,一般
2019/06/03,TXO,201906  ,11200.0,賣權,810,810,810,810,2,730,318,675,880,1740,209,,一般
2019/06/03,TXO,201906  ,11300.0,買權,1.5,1.5,1.3,1.4,251,1.4,7220,1.4,1.5,96,1.3,,一般
2019/06/03,TXO,201906  ,11300.0,賣權,-,-,-,-,0,830,1299,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11400.0,買權,1.2,1.2,0.9,1.1,401,1.1,12419,1.1,1.2,257,0.8,,一般
2019/06/03,TXO,201906  ,11400.0,賣權,-,-,-,-,0,930,1137,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11500.0,買權,1.2,1.2,0.9,1,507,1,10871,1,1.1,45,0.6,,一般
2019/06/03,TXO,201906  ,11500.0,賣權,-,-,-,-,0,1030,1498,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11600.0,買權,0.7,1,0.7,1,26,1,5566,0.8,1,190,0.3,,一般
2019/06/03,TXO,201906  ,11600.0,賣權,-,-,-,-,0,1130,48,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11700.0,買權,0.6,0.8,0.6,0.8,55,0.8,3480,-,1.1,19.5,0.2,,一般
2019/06/03,TXO,201906  ,11700.0,賣權,-,-,-,-,0,1230,2,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11800.0,買權,0.6,0.8,0.6,0.8,200,0.8,2229,0.6,0.8,141,0.1,,一般
2019/06/03,TXO,201906  ,11800.0,賣權,-,-,-,-,0,1330,42,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11900.0,買權,-,-,-,-,0,0.8,2737,-,-,-,-,,一般
2019/06/03,TXO,201906  ,11900.0,賣權,-,-,-,-,0,1430,1,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12000.0,買權,-,-,-,-,0,0.7,2478,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12000.0,賣權,-,-,-,-,0,1530,2,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12100.0,買權,-,-,-,-,0,0.6,851,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12100.0,賣權,-,-,-,-,0,1630,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12200.0,買權,-,-,-,-,0,0.5,1211,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12200.0,賣權,-,-,-,-,0,1730,2,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12300.0,買權,-,-,-,-,0,0.4,390,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12300.0,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12400.0,買權,-,-,-,-,0,0.3,1206,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12400.0,賣權,-,-,-,-,0,1930,1,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12500.0,買權,-,-,-,-,0,0.2,845,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12500.0,賣權,-,-,-,-,0,2030,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12600.0,買權,-,-,-,-,0,0.2,736,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12600.0,賣權,-,-,-,-,0,2130,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12700.0,買權,-,-,-,-,0,0.2,471,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12700.0,賣權,-,-,-,-,0,2230,0,-,-,-,-,,一般
2019/06/03,TXO,201906  ,12800.0,買權,0.2,0.2,0.2,0.2,150,0.2,762,-,105,26.5,0.2,,一般
2019/06/03,TXO,201906  ,12800.0,賣權,-,-,-,-,0,2330,4,-,-,-,-,,一般
2019/06/03,TXO,201906  ,13000.0,買權,-,-,-,-,0,0.1,1328,-,-,-,-,,一般
2019/06/03,TXO,201906  ,13000.0,賣權,-,-,-,-,0,2530,2,-,-,-,-,,一般
2019/06/03,TXO,201906  ,13200.0,買權,-,-,-,-,0,0.1,6931,-,-,-,-,,一般
2019/06/03,TXO,201906  ,13200.0,賣權,-,-,-,-,0,2730,2,-,-,-,-,,一般
2019/06/03,TXO,201906  ,13400.0,買權,-,-,-,-,0,0.1,15119,-,-,-,-,,一般
2019/06/03,TXO,201906  ,13400.0,賣權,-,-,-,-,0,2930,2,-,-,-,-,,一般
2019/06/03,TXO,201907  ,8700.0,買權,-,-,-,-,0,1550,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,8700.0,賣權,10.5,12.5,10,11,337,11,593,6.5,12.5,15.5,9,,一般
2019/06/03,TXO,201907  ,8800.0,買權,-,-,-,-,0,1460,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,8800.0,賣權,12.5,15,12.5,13,10,13,776,11,13,23,10,,一般
2019/06/03,TXO,201907  ,8900.0,買權,-,-,-,-,0,1360,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,8900.0,賣權,16.5,17,15.5,16,22,14,333,13,15,39,12,,一般
2019/06/03,TXO,201907  ,9000.0,買權,-,-,-,-,0,1260,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9000.0,賣權,18,20.5,17,17,57,17,306,16,20,44,6,,一般
2019/06/03,TXO,201907  ,9100.0,買權,-,-,-,-,0,1160,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9100.0,賣權,20.5,24.5,20,21,178,21,3500,19,26,48,18,,一般
2019/06/03,TXO,201907  ,9200.0,買權,-,-,-,-,0,1070,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9200.0,賣權,24,30.5,24,25,232,25,709,10.5,29,66,11.5,,一般
2019/06/03,TXO,201907  ,9300.0,買權,-,-,-,-,0,970,20,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9300.0,賣權,30,38,30,31.5,635,31.5,2176,30,31.5,70,12,,一般
2019/06/03,TXO,201907  ,9400.0,買權,-,-,-,-,0,875,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9400.0,賣權,39,46,36,38,1310,38,3663,17,47,73,22.5,,一般
2019/06/03,TXO,201907  ,9500.0,買權,-,-,-,-,0,790,1,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9500.0,賣權,48.5,56,45,45,117,45,923,42,51,95,17.5,,一般
2019/06/03,TXO,201907  ,9600.0,買權,655,665,655,665,11,700,6,665,750,710,530,,一般
2019/06/03,TXO,201907  ,9600.0,賣權,57,72,55,57,175,57,697,55,65,114,20,,一般
2019/06/03,TXO,201907  ,9700.0,買權,-,-,-,-,0,610,46,-,-,-,-,,一般
2019/06/03,TXO,201907  ,9700.0,賣權,75,88,68,68,216,68,1941,67,79,131,20,,一般
2019/06/03,TXO,201907  ,9800.0,買權,477,510,471,505,32,530,135,510,580,665,378,,一般
2019/06/03,TXO,201907  ,9800.0,賣權,94,107,83,87,1840,87,2768,83,89,158,26.5,,一般
2019/06/03,TXO,201907  ,9900.0,買權,380,430,380,430,8,449,142,368,500,905,284,,一般
2019/06/03,TXO,201907  ,9900.0,賣權,109,133,103,105,871,105,1527,101,107,187,31,,一般
2019/06/03,TXO,201907  ,10000.0,買權,315,362,310,362,18,373,219,366,381,510,231,,一般
2019/06/03,TXO,201907  ,10000.0,賣權,136,164,127,129,449,129,1831,100,133,230,37,,一般
2019/06/03,TXO,201907  ,10100.0,買權,243,290,243,290,50,305,493,296,309,750,169,,一般
2019/06/03,TXO,201907  ,10100.0,賣權,166,200,155,161,577,161,2126,155,169,273,46.5,,一般
2019/06/03,TXO,201907  ,10200.0,買權,215,234,187,234,212,234,759,194,238,486,131,,一般
2019/06/03,TXO,201907  ,10200.0,賣權,208,235,191,191,233,191,619,183,220,328,54,,一般
2019/06/03,TXO,201907  ,10300.0,買權,160,180,142,174,281,182,902,178,187,600,96,,一般
2019/06/03,TXO,201907  ,10300.0,賣權,261,291,238,238,110,238,419,226,250,386,80,,一般
2019/06/03,TXO,201907  ,10400.0,買權,118,133,104,130,444,130,836,124,137,540,69,,一般
2019/06/03,TXO,201907  ,10400.0,賣權,314,350,295,295,25,286,564,280,336,451,82,,一般
2019/06/03,TXO,201907  ,10500.0,買權,85,95,73,95,471,95,1037,89,98,435,49,,一般
2019/06/03,TXO,201907  ,10500.0,賣權,377,427,355,365,23,351,307,348,353,520,99,,一般
2019/06/03,TXO,201907  ,10600.0,買權,58,67,50,65,1569,65,2086,59,67,379,33.5,,一般
2019/06/03,TXO,201907  ,10600.0,賣權,454,469,425,436,13,421,195,410,478,600,118,,一般
2019/06/03,TXO,201907  ,10700.0,買權,39.5,44,34,42.5,349,42.5,1160,42,46,357,23,,一般
2019/06/03,TXO,201907  ,10700.0,賣權,535,585,525,525,7,498,141,445,550,720,146,,一般
2019/06/03,TXO,201907  ,10800.0,買權,27.5,29,22.5,26.5,333,26.5,1165,26,29.5,295,16.5,,一般
2019/06/03,TXO,201907  ,10800.0,賣權,600,600,585,595,5,580,125,535,640,815,181,,一般
2019/06/03,TXO,201907  ,10900.0,買權,16.5,19.5,15,17,164,17,868,16.5,19.5,240,11,,一般
2019/06/03,TXO,201907  ,10900.0,賣權,695,695,675,685,7,670,46,625,730,700,240,,一般
2019/06/03,TXO,201907  ,11000.0,買權,11,12.5,10.5,12,206,12,1049,11,13,188,6,,一般
2019/06/03,TXO,201907  ,11000.0,賣權,-,-,-,-,0,765,36,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11100.0,買權,7.4,8.5,7.1,8.5,207,8.5,656,7.6,10.5,144,6.3,,一般
2019/06/03,TXO,201907  ,11100.0,賣權,-,-,-,-,0,865,1,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11200.0,買權,5.4,5.4,5.4,5.4,5,5.4,455,5.3,8.3,101,5,,一般
2019/06/03,TXO,201907  ,11200.0,賣權,-,-,-,-,0,960,2,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11300.0,買權,4.1,4.1,4.1,4.1,11,4.1,410,3.2,6.7,83,1,,一般
2019/06/03,TXO,201907  ,11300.0,賣權,1120,1120,1120,1120,1,1060,1,1010,1080,1120,1120,,一般
2019/06/03,TXO,201907  ,11400.0,買權,3,3,3,3,20,3,241,3,5.8,60,2.6,,一般
2019/06/03,TXO,201907  ,11400.0,賣權,-,-,-,-,0,1160,5,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11500.0,買權,2.4,2.4,2.4,2.4,20,2.4,195,-,5.1,36.5,2,,一般
2019/06/03,TXO,201907  ,11500.0,賣權,-,-,-,-,0,1260,4,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11600.0,買權,2.1,2.1,2,2,40,2,246,2,4.3,28.5,1.6,,一般
2019/06/03,TXO,201907  ,11600.0,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11700.0,買權,1.8,1.8,1.7,1.7,40,1.7,533,-,3,19,1.3,,一般
2019/06/03,TXO,201907  ,11700.0,賣權,-,-,-,-,0,1460,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11800.0,買權,1.6,1.6,1.4,1.4,90,1.4,364,-,3.8,12,1.1,,一般
2019/06/03,TXO,201907  ,11800.0,賣權,-,-,-,-,0,1560,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,11900.0,買權,1.4,1.4,1.3,1.4,90,1.4,354,-,3,8,0.9,,一般
2019/06/03,TXO,201907  ,11900.0,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12000.0,買權,1.3,1.3,1.2,1.2,40,1.2,188,-,51,6.8,0.7,,一般
2019/06/03,TXO,201907  ,12000.0,賣權,-,-,-,-,0,1760,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12100.0,買權,1.1,1.1,1.1,1.1,40,1.1,514,-,51,4.5,0.5,,一般
2019/06/03,TXO,201907  ,12100.0,賣權,-,-,-,-,0,1860,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12200.0,買權,1,1,1,1,20,1,575,-,51,3.4,0.6,,一般
2019/06/03,TXO,201907  ,12200.0,賣權,-,-,-,-,0,1960,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12300.0,買權,-,-,-,-,0,1,120,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12300.0,賣權,-,-,-,-,0,2050,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12400.0,買權,-,-,-,-,0,0.9,425,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12400.0,賣權,-,-,-,-,0,2150,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12500.0,買權,-,-,-,-,0,0.8,160,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12500.0,賣權,-,-,-,-,0,2250,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12600.0,買權,-,-,-,-,0,0.7,120,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12600.0,賣權,-,-,-,-,0,2350,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12700.0,買權,-,-,-,-,0,0.6,315,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12700.0,賣權,-,-,-,-,0,2450,0,-,-,-,-,,一般
2019/06/03,TXO,201907  ,12800.0,買權,0.5,0.5,0.5,0.5,50,0.5,846,-,2.9,0.7,0.2,,一般
2019/06/03,TXO,201907  ,12800.0,賣權,-,-,-,-,0,2550,0,-,-,-,-,,一般
2019/06/03,TXO,201908  ,8700.0,買權,-,-,-,-,0,1440,0,-,-,-,-,,一般
2019/06/03,TXO,201908  ,8700.0,賣權,29.5,33,29.5,30.5,36,30.5,115,10.5,33.5,40,26.5,,一般
2019/06/03,TXO,201908  ,8800.0,買權,-,-,-,-,0,1350,0,-,-,-,-,,一般
2019/06/03,TXO,201908  ,8800.0,賣權,40,40,40,40,1,40,72,13,140,49,20.5,,一般
2019/06/03,TXO,201908  ,8900.0,買權,-,-,-,-,0,1250,0,-,-,-,-,,一般
