,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
10794,2017/6/1,TXO,201706W1,10600.0,賣權,-,-,-,-,0,520,0,-,-,-,-,,一般
10796,2017/6/1,TXO,201706W1,10800.0,買權,-,-,-,-,0,0.1,11,-,-,-,-,,一般
10798,2017/6/1,TXO,201706W1,10800.0,賣權,-,-,-,-,0,720,0,-,-,-,-,,一般
10800,2017/6/1,TXO,201706W1,11000.0,買權,0.2,0.2,0.2,0.2,21,0.1,21,0.1,0.2,0.2,0.2,,一般
10802,2017/6/1,TXO,201706W1,11000.0,賣權,915,920,915,920,14,920,0,665,1390,920,915,,一般
10804,2017/6/1,TXO,201706,7000.0,買權,-,-,-,-,0,3070,3,-,-,-,-,,一般
10806,2017/6/1,TXO,201706,7000.0,賣權,0.2,0.2,0.1,0.1,46,0.1,8366,-,0.2,57,0.1,,一般
10808,2017/6/1,TXO,201706,7100.0,買權,-,-,-,-,0,2970,0,-,-,-,-,,一般
10810,2017/6/1,TXO,201706,7100.0,賣權,0.1,0.1,0.1,0.1,20,0.1,702,-,0.2,3.2,0.1,,一般
10812,2017/6/1,TXO,201706,7200.0,買權,-,-,-,-,0,2870,0,-,-,-,-,,一般
10814,2017/6/1,TXO,201706,7200.0,賣權,0.1,0.2,0.1,0.2,79,0.1,4870,-,0.2,96,0.1,,一般
10816,2017/6/1,TXO,201706,7300.0,買權,-,-,-,-,0,2770,0,-,-,-,-,,一般
10818,2017/6/1,TXO,201706,7300.0,賣權,-,-,-,-,0,0.1,360,-,-,-,-,,一般
10820,2017/6/1,TXO,201706,7400.0,買權,-,-,-,-,0,2670,0,-,-,-,-,,一般
10822,2017/6/1,TXO,201706,7400.0,賣權,-,-,-,-,0,0.1,2437,-,-,-,-,,一般
10824,2017/6/1,TXO,201706,7500.0,買權,-,-,-,-,0,2570,0,-,-,-,-,,一般
10826,2017/6/1,TXO,201706,7500.0,賣權,-,-,-,-,0,0.1,387,-,-,-,-,,一般
10828,2017/6/1,TXO,201706,7600.0,買權,-,-,-,-,0,2470,0,-,-,-,-,,一般
10830,2017/6/1,TXO,201706,7600.0,賣權,-,-,-,-,0,0.1,3647,-,-,-,-,,一般
10832,2017/6/1,TXO,201706,7700.0,買權,-,-,-,-,0,2370,0,-,-,-,-,,一般
10834,2017/6/1,TXO,201706,7700.0,賣權,-,-,-,-,0,0.1,368,-,-,-,-,,一般
10836,2017/6/1,TXO,201706,7800.0,買權,2280,2280,2280,2280,1,2270,10,1970,2710,2280,1400,,一般
10838,2017/6/1,TXO,201706,7800.0,賣權,-,-,-,-,0,0.1,2992,-,-,-,-,,一般
10840,2017/6/1,TXO,201706,7900.0,買權,-,-,-,-,0,2170,0,-,-,-,-,,一般
10842,2017/6/1,TXO,201706,7900.0,賣權,-,-,-,-,0,0.1,1290,-,-,-,-,,一般
10844,2017/6/1,TXO,201706,8000.0,買權,-,-,-,-,0,2070,45,-,-,-,-,,一般
10846,2017/6/1,TXO,201706,8000.0,賣權,0.2,0.2,0.2,0.2,97,0.2,6071,0.1,0.2,212,0.2,,一般
10848,2017/6/1,TXO,201706,8100.0,買權,-,-,-,-,0,1970,2,-,-,-,-,,一般
10850,2017/6/1,TXO,201706,8100.0,賣權,0.2,0.2,0.2,0.2,2,0.2,2297,0.1,0.2,9.3,0.2,,一般
10852,2017/6/1,TXO,201706,8200.0,買權,-,-,-,-,0,1870,35,-,-,-,-,,一般
10854,2017/6/1,TXO,201706,8200.0,賣權,-,-,-,-,0,0.2,4387,-,-,-,-,,一般
10856,2017/6/1,TXO,201706,8300.0,買權,-,-,-,-,0,1770,6,-,-,-,-,,一般
10858,2017/6/1,TXO,201706,8300.0,賣權,0.2,0.2,0.2,0.2,1,0.2,1474,0.1,0.3,13,0.2,,一般
10860,2017/6/1,TXO,201706,8400.0,買權,-,-,-,-,0,1670,46,-,-,-,-,,一般
10862,2017/6/1,TXO,201706,8400.0,賣權,0.2,0.2,0.2,0.2,80,0.2,5216,0.1,0.3,285,0.2,,一般
10864,2017/6/1,TXO,201706,8500.0,買權,-,-,-,-,0,1570,3,-,-,-,-,,一般
10866,2017/6/1,TXO,201706,8500.0,賣權,0.3,0.3,0.3,0.3,38,0.3,4679,0.2,0.4,17,0.3,,一般
10868,2017/6/1,TXO,201706,8600.0,買權,-,-,-,-,0,1470,67,-,-,-,-,,一般
10870,2017/6/1,TXO,201706,8600.0,賣權,0.5,0.5,0.4,0.4,22,0.4,15526,0.3,0.4,370,0.4,,一般
10872,2017/6/1,TXO,201706,8700.0,買權,-,-,-,-,0,1370,3,-,-,-,-,,一般
10874,2017/6/1,TXO,201706,8700.0,賣權,0.5,0.5,0.5,0.5,88,0.5,5225,0.4,0.5,27,0.5,,一般
10876,2017/6/1,TXO,201706,8800.0,買權,-,-,-,-,0,1270,182,-,-,-,-,,一般
10878,2017/6/1,TXO,201706,8800.0,賣權,0.6,0.6,0.6,0.6,45,0.6,10272,0.5,0.6,475,0.6,,一般
10880,2017/6/1,TXO,201706,8900.0,買權,-,-,-,-,0,1170,5,-,-,-,-,,一般
10882,2017/6/1,TXO,201706,8900.0,賣權,0.7,0.7,0.6,0.6,21,0.6,4919,0.5,0.7,37,0.6,,一般
10884,2017/6/1,TXO,201706,9000.0,買權,-,-,-,-,0,1070,274,-,-,-,-,,一般
10886,2017/6/1,TXO,201706,9000.0,賣權,0.8,0.9,0.8,0.8,104,0.8,13551,0.2,0.8,580,0.8,,一般
10888,2017/6/1,TXO,201706,9100.0,買權,-,-,-,-,0,970,158,-,-,-,-,,一般
10890,2017/6/1,TXO,201706,9100.0,賣權,1,1.2,0.9,0.9,299,0.9,7028,0.9,1,62,0.9,,一般
10892,2017/6/1,TXO,201706,9200.0,買權,-,-,-,-,0,870,702,-,-,-,-,,一般
10894,2017/6/1,TXO,201706,9200.0,賣權,1.5,1.5,1.2,1.2,819,1.2,12997,1.1,1.3,660,1,,一般
10896,2017/6/1,TXO,201706,9300.0,買權,-,-,-,-,0,770,60,-,-,-,-,,一般
10898,2017/6/1,TXO,201706,9300.0,賣權,2,2,1.6,1.6,1485,1.6,14974,1.5,1.7,100,1.6,,一般
10900,2017/6/1,TXO,201706,9400.0,買權,650,670,650,665,8,670,1245,670,685,765,138,,一般
10902,2017/6/1,TXO,201706,9400.0,賣權,3,3,2.2,2.2,1454,2.2,15973,2.2,2.3,720,2.2,,一般
10904,2017/6/1,TXO,201706,9500.0,買權,555,575,555,565,14,575,774,550,875,620,236,,一般
10906,2017/6/1,TXO,201706,9500.0,賣權,4.5,4.5,3.2,3.3,2271,3.3,22190,3.2,3.3,163,3.2,,一般
10908,2017/6/1,TXO,201706,9600.0,買權,439,478,439,475,52,475,3680,402,498,540,92,,一般
10910,2017/6/1,TXO,201706,9600.0,賣權,7,7.2,4.9,5,4978,5,30441,4.9,5.1,910,4.9,,一般
10912,2017/6/1,TXO,201706,9700.0,買權,340,383,340,378,71,378,1931,373,382,438,126,,一般
10914,2017/6/1,TXO,201706,9700.0,賣權,11,12.5,8,8.2,7150,8.2,37814,8.1,8.3,252,7.3,,一般
10916,2017/6/1,TXO,201706,9800.0,買權,250,289,250,287,550,287,8004,279,287,388,60,,一般
10918,2017/6/1,TXO,201706,9800.0,賣權,22,22.5,14.5,15,8076,15,52065,15,16,1040,12,,一般
10920,2017/6/1,TXO,201706,9900.0,買權,168,202,166,198,1993,198,7884,196,199,280,52,,一般
10922,2017/6/1,TXO,201706,9900.0,賣權,38,40,26.5,27.5,11695,27.5,33457,27.5,28,376,14,,一般
10924,2017/6/1,TXO,201706,10000.0,買權,99,128,98,121,9898,121,35645,121,122,207,32,,一般
10926,2017/6/1,TXO,201706,10000.0,賣權,72,73,51,51,12092,51,26247,52,53,1030,40.5,,一般
10928,2017/6/1,TXO,201706,10200.0,買權,24.5,33,22.5,29.5,18510,29.5,78210,29.5,30,110,11,,一般
10930,2017/6/1,TXO,201706,10200.0,賣權,192,196,156,159,4984,159,7781,159,160,615,127,,一般
10932,2017/6/1,TXO,201706,10400.0,買權,4.7,6.2,4.2,5.1,9336,5.1,66930,5.1,5.3,84,3.5,,一般
10934,2017/6/1,TXO,201706,10400.0,賣權,376,376,331,335,146,335,820,332,336,1350,285,,一般
10936,2017/6/1,TXO,201706,10600.0,買權,1,1.4,0.9,1.1,1821,1.1,22320,1,1.2,29,0.9,,一般
10938,2017/6/1,TXO,201706,10600.0,賣權,-,-,-,-,0,530,135,-,-,-,-,,一般
10940,2017/6/1,TXO,201706,10800.0,買權,0.4,0.5,0.4,0.4,103,0.4,11073,0.4,0.5,30,0.4,,一般
10942,2017/6/1,TXO,201706,10800.0,賣權,-,-,-,-,0,730,59,-,-,-,-,,一般
10944,2017/6/1,TXO,201706,11000.0,買權,0.3,0.3,0.3,0.3,2,0.3,2459,0.2,0.4,7.4,0.2,,一般
10946,2017/6/1,TXO,201706,11000.0,賣權,-,-,-,-,0,930,63,-,-,-,-,,一般
10948,2017/6/1,TXO,201706,11200.0,買權,0.2,0.2,0.2,0.2,11,0.2,8279,0.1,0.2,398,0.1,,一般
10950,2017/6/1,TXO,201706,11200.0,賣權,-,-,-,-,0,1130,2,-,-,-,-,,一般
10952,2017/6/1,TXO,201706,11400.0,買權,-,-,-,-,0,0.1,735,-,-,-,-,,一般
10954,2017/6/1,TXO,201706,11400.0,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般
10956,2017/6/1,TXO,201706,11600.0,買權,-,-,-,-,0,0.1,1922,-,-,-,-,,一般
10958,2017/6/1,TXO,201706,11600.0,賣權,-,-,-,-,0,1530,12,-,-,-,-,,一般
10960,2017/6/1,TXO,201706,11800.0,買權,-,-,-,-,0,0.1,575,-,-,-,-,,一般
10962,2017/6/1,TXO,201706,11800.0,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般
10964,2017/6/1,TXO,201706,12000.0,買權,-,-,-,-,0,0.1,744,-,-,-,-,,一般
10966,2017/6/1,TXO,201706,12000.0,賣權,-,-,-,-,0,1930,0,-,-,-,-,,一般
10968,2017/6/1,TXO,201707,8100.0,買權,-,-,-,-,0,1790,0,-,-,-,-,,一般
10970,2017/6/1,TXO,201707,8100.0,賣權,1.4,1.4,1.2,1.4,35,1.4,1528,1,1.5,14.5,1,,一般
10972,2017/6/1,TXO,201707,8200.0,買權,-,-,-,-,0,1690,0,-,-,-,-,,一般
10974,2017/6/1,TXO,201707,8200.0,賣權,1.4,1.4,1.4,1.4,5,1.4,698,1,12,17.5,1.2,,一般
10976,2017/6/1,TXO,201707,8300.0,買權,-,-,-,-,0,1590,0,-,-,-,-,,一般
10978,2017/6/1,TXO,201707,8300.0,賣權,1.7,1.7,1.7,1.7,2,1.7,529,1,13,22,1.4,,一般
10980,2017/6/1,TXO,201707,8400.0,買權,-,-,-,-,0,1490,0,-,-,-,-,,一般
10982,2017/6/1,TXO,201707,8400.0,賣權,1.9,1.9,1.8,1.8,43,1.8,708,1,2,25,1.6,,一般
10984,2017/6/1,TXO,201707,8500.0,買權,-,-,-,-,0,1390,0,-,-,-,-,,一般
10986,2017/6/1,TXO,201707,8500.0,賣權,2.1,2.2,2.1,2.1,214,2.1,1061,1.5,2.3,33.5,1.8,,一般
10988,2017/6/1,TXO,201707,8600.0,買權,-,-,-,-,0,1290,0,-,-,-,-,,一般
10990,2017/6/1,TXO,201707,8600.0,賣權,2.7,2.7,2.4,2.5,70,2.5,690,2.4,6,42,2.2,,一般
10992,2017/6/1,TXO,201707,8700.0,買權,-,-,-,-,0,1190,0,-,-,-,-,,一般
10994,2017/6/1,TXO,201707,8700.0,賣權,3,3.1,2.8,2.9,234,2.9,766,2.7,3.4,51,2.6,,一般
10996,2017/6/1,TXO,201707,8800.0,買權,-,-,-,-,0,1090,5,-,-,-,-,,一般
10998,2017/6/1,TXO,201707,8800.0,賣權,3.9,3.9,3.5,3.5,97,3.5,2179,3.1,3.6,64,3.2,,一般
11000,2017/6/1,TXO,201707,8900.0,買權,-,-,-,-,0,990,2,-,-,-,-,,一般
11002,2017/6/1,TXO,201707,8900.0,賣權,5.2,5.2,4.4,4.4,383,4.4,1968,4.2,4.7,87,4,,一般
11004,2017/6/1,TXO,201707,9000.0,買權,-,-,-,-,0,890,1,-,-,-,-,,一般
11006,2017/6/1,TXO,201707,9000.0,賣權,6.6,6.6,5.5,5.5,197,5.5,5723,5.4,5.8,100,4.4,,一般
11008,2017/6/1,TXO,201707,9100.0,買權,-,-,-,-,0,790,1,-,-,-,-,,一般
11010,2017/6/1,TXO,201707,9100.0,賣權,8.8,8.8,7,7.1,639,7.1,3907,7.1,7.3,120,4.8,,一般
11012,2017/6/1,TXO,201707,9200.0,買權,695,695,695,695,1,695,7,565,795,695,350,,一般
11014,2017/6/1,TXO,201707,9200.0,賣權,11.5,12,9.3,9.5,336,9.5,4255,9.6,9.8,155,6.4,,一般
11016,2017/6/1,TXO,201707,9300.0,買權,-,-,-,-,0,600,11,-,-,-,-,,一般
11018,2017/6/1,TXO,201707,9300.0,賣權,16.5,17,13,13,483,13,5983,13,13.5,189,9.5,,一般
11020,2017/6/1,TXO,201707,9400.0,買權,-,-,-,-,0,510,132,-,-,-,-,,一般
11022,2017/6/1,TXO,201707,9400.0,賣權,24.5,24.5,18.5,19,694,19,7661,19,19.5,210,13.5,,一般
11024,2017/6/1,TXO,201707,9500.0,買權,406,406,406,406,2,415,541,405,423,431,169,,一般
11026,2017/6/1,TXO,201707,9500.0,賣權,36,37,28.5,29.5,927,29.5,7157,29,30,264,22,,一般
11028,2017/6/1,TXO,201707,9600.0,買權,319,333,319,332,23,332,434,320,338,360,126,,一般
11030,2017/6/1,TXO,201707,9600.0,賣權,55,55,43,43.5,974,43.5,5393,43,44.5,330,31,,一般
11032,2017/6/1,TXO,201707,9700.0,買權,240,255,240,255,49,255,787,245,258,295,92,,一般
11034,2017/6/1,TXO,201707,9700.0,賣權,79,82,65,66,1028,66,3968,66,67,327,48,,一般
11036,2017/6/1,TXO,201707,9800.0,買權,162,188,162,187,158,187,1343,186,188,219,61,,一般
11038,2017/6/1,TXO,201707,9800.0,賣權,127,127,97,98,884,98,6723,97,99,383,80,,一般
11040,2017/6/1,TXO,201707,9900.0,買權,111,132,111,132,768,132,2142,122,131,159,40,,一般
11042,2017/6/1,TXO,201707,9900.0,賣權,167,168,141,144,562,144,1472,142,146,440,120,,一般
11044,2017/6/1,TXO,201707,10000.0,買權,74,90,73,87,1493,87,6040,87,88,115,25.5,,一般
11046,2017/6/1,TXO,201707,10000.0,賣權,231,231,200,200,282,200,1221,196,200,437,175,,一般
11048,2017/6/1,TXO,201707,10200.0,買權,30,36.5,29,35.5,2350,35.5,23651,35.5,36,58,10.5,,一般
11050,2017/6/1,TXO,201707,10200.0,賣權,362,364,345,345,27,345,366,340,358,600,316,,一般
11052,2017/6/1,TXO,201707,10400.0,買權,10.5,13,10,11.5,1567,11.5,16729,11.5,12,27.5,4.7,,一般
11054,2017/6/1,TXO,201707,10400.0,賣權,530,530,525,530,22,530,77,515,535,655,492,,一般
11056,2017/6/1,TXO,201707,10600.0,買權,4.1,4.8,4,4.2,927,4.2,5161,4.2,4.4,13,2.4,,一般
11058,2017/6/1,TXO,201707,10600.0,賣權,-,-,-,-,0,720,63,-,-,-,-,,一般
11060,2017/6/1,TXO,201707,10800.0,買權,1.9,2.1,1.8,1.8,494,1.8,1683,1,2.1,6.4,1.7,,一般
11062,2017/6/1,TXO,201707,10800.0,賣權,-,-,-,-,0,915,4,-,-,-,-,,一般
11064,2017/6/1,TXO,201707,11000.0,買權,1.3,1.3,1,1,109,1,707,1,1.4,3.3,1,,一般
11066,2017/6/1,TXO,201707,11000.0,賣權,-,-,-,-,0,1110,0,-,-,-,-,,一般
11068,2017/6/1,TXO,201707,11200.0,買權,1,1.1,0.9,0.9,164,0.9,3445,0.9,1.1,1.8,0.6,,一般
11070,2017/6/1,TXO,201707,11200.0,賣權,-,-,-,-,0,1310,0,-,-,-,-,,一般
11072,2017/6/1,TXO,201707,11400.0,買權,0.9,0.9,0.9,0.9,60,0.9,604,-,6,1.1,0.4,,一般
11074,2017/6/1,TXO,201707,11400.0,賣權,-,-,-,-,0,1510,0,-,-,-,-,,一般
11076,2017/6/1,TXO,201707,11600.0,買權,0.8,0.8,0.8,0.8,20,0.8,233,-,0.8,0.8,0.1,,一般
11078,2017/6/1,TXO,201707,11600.0,賣權,-,-,-,-,0,1710,20,-,-,-,-,,一般
11080,2017/6/1,TXO,201707,11800.0,買權,0.5,0.5,0.5,0.5,5,0.5,10,-,0.6,0.5,0.4,,一般
11082,2017/6/1,TXO,201707,11800.0,賣權,-,-,-,-,0,1910,0,-,-,-,-,,一般
11084,2017/6/1,TXO,201708,8400.0,買權,-,-,-,-,0,1380,0,-,-,-,-,,一般
11086,2017/6/1,TXO,201708,8400.0,賣權,5.5,5.5,5.3,5.5,26,4.2,403,3,5.4,11,4.9,,一般
11088,2017/6/1,TXO,201708,8500.0,買權,-,-,-,-,0,1280,0,-,-,-,-,,一般
11090,2017/6/1,TXO,201708,8500.0,賣權,6.7,6.7,6.2,6.2,36,6.2,233,5,6.6,17.5,5.3,,一般
11092,2017/6/1,TXO,201708,8600.0,買權,-,-,-,-,0,1180,0,-,-,-,-,,一般
11094,2017/6/1,TXO,201708,8600.0,賣權,8.6,8.6,7.2,7.2,6,7.2,220,4.8,7.8,21,6.7,,一般
11096,2017/6/1,TXO,201708,8700.0,買權,-,-,-,-,0,1090,0,-,-,-,-,,一般
11098,2017/6/1,TXO,201708,8700.0,賣權,9.8,9.8,8.8,8.8,32,8.8,178,6.1,9.4,26,8.3,,一般
11100,2017/6/1,TXO,201708,8800.0,買權,-,-,-,-,0,990,0,-,-,-,-,,一般
11102,2017/6/1,TXO,201708,8800.0,賣權,12,12.5,11,11,249,11,315,7.8,12,33.5,9.4,,一般
11104,2017/6/1,TXO,201708,8900.0,買權,-,-,-,-,0,890,0,-,-,-,-,,一般
11106,2017/6/1,TXO,201708,8900.0,賣權,15.5,16,14.5,14.5,159,14.5,688,9.8,14.5,46,12,,一般
11108,2017/6/1,TXO,201708,9000.0,買權,-,-,-,-,0,795,1,-,-,-,-,,一般
11110,2017/6/1,TXO,201708,9000.0,賣權,20,20,19,19,86,19,535,12,19.5,57,16,,一般
11112,2017/6/1,TXO,201708,9100.0,買權,-,-,-,-,0,705,0,-,-,-,-,,一般
11114,2017/6/1,TXO,201708,9100.0,賣權,27,27.5,24.5,25,89,25,770,25,27,71,21.5,,一般
11116,2017/6/1,TXO,201708,9200.0,買權,-,-,-,-,0,610,0,-,-,-,-,,一般
11118,2017/6/1,TXO,201708,9200.0,賣權,37,37,33,33.5,75,33.5,842,19,34.5,90,29,,一般
11120,2017/6/1,TXO,201708,9300.0,買權,-,-,-,-,0,525,0,-,-,-,-,,一般
11122,2017/6/1,TXO,201708,9300.0,賣權,52,52,45,46,69,46,485,44,46.5,116,39.5,,一般
11124,2017/6/1,TXO,201708,9400.0,買權,-,-,-,-,0,441,1,-,-,-,-,,一般
11126,2017/6/1,TXO,201708,9400.0,賣權,70,70,62,63,21,63,290,61,64,145,53,,一般
11128,2017/6/1,TXO,201708,9500.0,買權,353,361,353,361,15,361,74,169,364,386,295,,一般
11130,2017/6/1,TXO,201708,9500.0,賣權,90,91,85,85,53,85,563,84,89,187,73,,一般
11132,2017/6/1,TXO,201708,9600.0,買權,284,290,284,290,3,290,14,286,293,590,213,,一般
11134,2017/6/1,TXO,201708,9600.0,賣權,129,129,113,113,35,113,427,100,117,221,51,,一般
11136,2017/6/1,TXO,201708,9700.0,買權,-,-,-,-,0,231,22,-,-,-,-,,一般
11138,2017/6/1,TXO,201708,9700.0,賣權,158,160,150,152,19,152,90,151,444,264,135,,一般
11140,2017/6/1,TXO,201708,9800.0,買權,160,178,160,178,9,178,68,110,178,195,120,,一般
11142,2017/6/1,TXO,201708,9800.0,賣權,220,220,199,199,11,199,49,196,498,329,150,,一般
11144,2017/6/1,TXO,201708,9900.0,買權,128,128,128,128,1,130,70,130,333,150,91,,一般
11146,2017/6/1,TXO,201708,9900.0,賣權,265,265,265,265,1,251,36,252,550,354,231,,一般
11148,2017/6/1,TXO,201708,10000.0,買權,87,96,87,94,68,94,308,89,95,108,62,,一般
11150,2017/6/1,TXO,201708,10000.0,賣權,337,337,327,327,3,315,120,300,327,465,290,,一般
11152,2017/6/1,TXO,201708,10200.0,買權,45,49,44,48.5,91,48.5,455,48,49.5,58,33,,一般
11154,2017/6/1,TXO,201708,10200.0,賣權,-,-,-,-,0,469,34,-,-,-,-,,一般
11156,2017/6/1,TXO,201708,10400.0,買權,22,23.5,19,22,172,22,1013,21,22.5,28,16.5,,一般
11158,2017/6/1,TXO,201708,10400.0,賣權,-,-,-,-,0,640,0,-,-,-,-,,一般
11160,2017/6/1,TXO,201708,10600.0,買權,9,11,9,10.5,353,10.5,3805,9.9,10.5,13.5,8.9,,一般
11162,2017/6/1,TXO,201708,10600.0,賣權,-,-,-,-,0,830,0,-,-,-,-,,一般
11164,2017/6/1,TXO,201708,10800.0,買權,4.9,5,4.9,5,13,5,159,1,5.3,6.8,4.7,,一般
11166,2017/6/1,TXO,201708,10800.0,賣權,-,-,-,-,0,1020,0,-,-,-,-,,一般
11168,2017/6/1,TXO,201708,11000.0,買權,-,-,-,-,0,2.8,101,-,-,-,-,,一般
11170,2017/6/1,TXO,201708,11000.0,賣權,-,-,-,-,0,1220,0,-,-,-,-,,一般
11172,2017/6/1,TXO,201708,11200.0,買權,1.5,1.6,1.5,1.5,28,1.5,62,-,1.8,2.4,1.4,,一般
11174,2017/6/1,TXO,201708,11200.0,賣權,-,-,-,-,0,1420,0,-,-,-,-,,一般
11176,2017/6/1,TXO,201708,11400.0,買權,1,1,1,1,3,1,36,-,1.1,1.4,1,,一般
11178,2017/6/1,TXO,201708,11400.0,賣權,-,-,-,-,0,1620,0,-,-,-,-,,一般
11180,2017/6/1,TXO,201708,11600.0,買權,-,-,-,-,0,0.1,7,-,-,-,-,,一般
11182,2017/6/1,TXO,201708,11600.0,賣權,-,-,-,-,0,1820,0,-,-,-,-,,一般
11184,2017/6/1,TXO,201708,11800.0,買權,-,-,-,-,0,0.1,25,-,-,-,-,,一般
11186,2017/6/1,TXO,201708,11800.0,賣權,-,-,-,-,0,2020,0,-,-,-,-,,一般
11188,2017/6/1,TXO,201709,7200.0,買權,-,-,-,-,0,2490,25,-,-,-,-,,一般
11190,2017/6/1,TXO,201709,7200.0,賣權,4.9,5,4.9,5,293,5,6509,4.6,5,72,4.4,,一般
11192,2017/6/1,TXO,201709,7400.0,買權,-,-,-,-,0,2290,0,-,-,-,-,,一般
11194,2017/6/1,TXO,201709,7400.0,賣權,5.3,5.5,5.3,5.5,19,5.5,1605,5.5,25,92,5.3,,一般
11196,2017/6/1,TXO,201709,7600.0,買權,-,-,-,-,0,2100,5,-,-,-,-,,一般
11198,2017/6/1,TXO,201709,7600.0,賣權,6.6,6.6,6.6,6.6,10,6.6,939,6.6,33,116,6.6,,一般
11200,2017/6/1,TXO,201709,7800.0,買權,-,-,-,-,0,1900,5,-,-,-,-,,一般
11202,2017/6/1,TXO,201709,7800.0,賣權,8.2,8.6,8.1,8.5,36,8.5,2091,8.1,8.5,148,1.5,,一般
11204,2017/6/1,TXO,201709,8000.0,買權,-,-,-,-,0,1700,14,-,-,-,-,,一般
11206,2017/6/1,TXO,201709,8000.0,賣權,10,10.5,10,10,17,10,1895,10,39,186,9,,一般
11208,2017/6/1,TXO,201709,8200.0,買權,-,-,-,-,0,1500,2,-,-,-,-,,一般
